 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.75000000e+00  3.10738735e-09  4.58278587e-01  3.10738735e-09  4.58278587e-01  4.58278587e-01  3.10738736e-09  4.58278587e-01  1.58921973e-07  1.34751488e-07  8.00000000e-01 
 1.75500000e+00  3.12632019e-09  4.58278654e-01  3.12632025e-09  4.58278654e-01  4.58278654e-01  3.12632019e-09  4.58278654e-01  1.58922114e-07  1.34835958e-07  8.00000000e-01 
 1.76000000e+00  3.14646692e-09  4.58278767e-01  3.14646691e-09  4.58278767e-01  4.58278767e-01  3.14646692e-09  4.58278767e-01  1.58922343e-07  1.34895970e-07  8.00000000e-01 
 1.76500000e+00  3.16693419e-09  4.58278773e-01  3.16693414e-09  4.58278773e-01  4.58278773e-01  3.16693413e-09  4.58278773e-01  1.58922399e-07  1.34951222e-07  8.00000000e-01 
 1.77000000e+00  3.18803513e-09  4.58278864e-01  3.18803518e-09  4.58278864e-01  4.58278864e-01  3.18803513e-09  4.58278864e-01  1.58922576e-07  1.34996931e-07  8.00000000e-01 
 1.77500000e+00  3.20978175e-09  4.58278890e-01  3.20978169e-09  4.58278890e-01  4.58278890e-01  3.20978175e-09  4.58278890e-01  1.58922682e-07  1.35034099e-07  8.00000000e-01 
 1.78000000e+00  3.23218603e-09  4.58278921e-01  3.23218603e-09  4.58278921e-01  4.58278921e-01  3.23218603e-09  4.58278921e-01  1.58922767e-07  1.35063907e-07  8.00000000e-01 
 1.78500000e+00  3.25526030e-09  4.58279056e-01  3.25526030e-09  4.58279056e-01  4.58279056e-01  3.25526030e-09  4.58279056e-01  1.58923005e-07  1.35087795e-07  8.00000000e-01 
 1.79000000e+00  3.27901704e-09  4.58279079e-01  3.27901704e-09  4.58279079e-01  4.58279079e-01  3.27901704e-09  4.58279079e-01  1.58923103e-07  1.35106468e-07  8.00000000e-01 
 1.79500000e+00  3.30346898e-09  4.58279154e-01  3.30346898e-09  4.58279154e-01  4.58279154e-01  3.30346898e-09  4.58279154e-01  1.58923258e-07  1.35121127e-07  8.00000000e-01 
 1.80000000e+00  3.32862905e-09  4.58279199e-01  3.32862905e-09  4.58279199e-01  4.58279199e-01  3.32862905e-09  4.58279199e-01  1.58923374e-07  1.35132801e-07  8.00000000e-01 
 1.80500000e+00  3.35451043e-09  4.58279321e-01  3.35451043e-09  4.58279321e-01  4.58279321e-01  3.35451043e-09  4.58279321e-01  1.58923601e-07  1.35142010e-07  8.00000000e-01 
 1.81000000e+00  3.38112654e-09  4.58279264e-01  3.38112654e-09  4.58279264e-01  4.58279264e-01  3.38112648e-09  4.58279264e-01  1.58923566e-07  1.35148944e-07  8.00000000e-01 
 1.81500000e+00  3.40849086e-09  4.58279373e-01  3.40849086e-09  4.58279373e-01  4.58279373e-01  3.40849086e-09  4.58279373e-01  1.58923771e-07  1.35154892e-07  8.00000000e-01 
 1.82000000e+00  3.43661734e-09  4.58279406e-01  3.43661734e-09  4.58279406e-01  4.58279406e-01  3.43661740e-09  4.58279406e-01  1.58923887e-07  1.35159340e-07  8.00000000e-01 
 1.82500000e+00  3.46552014e-09  4.58279489e-01  3.46552014e-09  4.58279489e-01  4.58279489e-01  3.46552014e-09  4.58279489e-01  1.58924061e-07  1.35163162e-07  8.00000000e-01 
 1.83000000e+00  3.49521334e-09  4.58279503e-01  3.49521334e-09  4.58279503e-01  4.58279503e-01  3.49521334e-09  4.58279503e-01  1.58924123e-07  1.35166097e-07  8.00000000e-01 
 1.83500000e+00  3.52571164e-09  4.58279591e-01  3.52571164e-09  4.58279591e-01  4.58279591e-01  3.52571164e-09  4.58279591e-01  1.58924285e-07  1.35168683e-07  8.00000000e-01 
 1.84000000e+00  3.55702972e-09  4.58279694e-01  3.55702978e-09  4.58279694e-01  4.58279694e-01  3.55702972e-09  4.58279694e-01  1.58924494e-07  1.35170900e-07  8.00000000e-01 
 1.84500000e+00  3.58918263e-09  4.58279686e-01  3.58918268e-09  4.58279686e-01  4.58279686e-01  3.58918269e-09  4.58279686e-01  1.58924541e-07  1.35172399e-07  8.00000000e-01 
 1.85000000e+00  3.62218567e-09  4.58279755e-01  3.62218573e-09  4.58279755e-01  4.58279755e-01  3.62218573e-09  4.58279755e-01  1.58924668e-07  1.35173821e-07  8.00000000e-01 
