 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.14611254e-09  3.28068145e-09  3.39053529e-09  3.25867056e-09  3.24636068e-09  3.35822420e-09  3.30564262e-09  3.44689375e-09  1.62197700e-07  1.14611254e-09  1.00000000e+00 
 1.79523596e-09  4.58892962e-01  3.39053532e-09  3.25867062e-09  3.24636073e-09  3.35822423e-09  3.30564262e-09  3.44689382e-09  1.62198602e-07  1.79523596e-09  1.00000000e+00 
 2.93810132e-09  3.28068147e-09  4.58892991e-01  3.25867068e-09  3.24636073e-09  3.35822429e-09  3.30564262e-09  3.44689383e-09  1.62198632e-07  2.93810132e-09  1.00000000e+00 
 4.59578331e-09  4.58893654e-01  4.58893654e-01  3.25867065e-09  3.24636075e-09  3.35822429e-09  3.30564266e-09  3.44689392e-09  1.62199533e-07  4.59578331e-09  1.00000000e+00 
 5.73964343e-09  3.28068147e-09  3.39053531e-09  4.58893016e-01  3.24636073e-09  3.35822429e-09  3.30564262e-09  3.44689383e-09  1.62198658e-07  5.73964343e-09  1.00000000e+00 
 7.48853068e-09  4.58893678e-01  3.39053535e-09  4.58893678e-01  3.24636073e-09  3.35822432e-09  3.30564264e-09  3.44689391e-09  1.62199549e-07  7.48853068e-09  1.00000000e+00 
 9.09503228e-09  3.28068144e-09  4.58893712e-01  4.58893712e-01  3.24636079e-09  3.35822427e-09  3.30564265e-09  3.44689391e-09  1.62199600e-07  9.09503228e-09  1.00000000e+00 
 1.08429319e-08  4.58894355e-01  4.58894355e-01  4.58894355e-01  3.24636078e-09  3.35822430e-09  3.30564265e-09  3.44689398e-09  1.62200480e-07  1.08429319e-08  1.00000000e+00 
 1.22039410e-08  3.28068147e-09  3.39053532e-09  3.25867063e-09  4.58893012e-01  3.35822423e-09  3.30564262e-09  3.44689383e-09  1.62198654e-07  1.22039410e-08  1.00000000e+00 
 1.39225449e-08  4.58893692e-01  3.39053535e-09  3.25867069e-09  4.58893692e-01  3.35822426e-09  3.30564269e-09  3.44689390e-09  1.62199573e-07  1.39225449e-08  1.00000000e+00 
 1.55216213e-08  3.28068151e-09  4.58893686e-01  3.25867071e-09  4.58893686e-01  3.35822424e-09  3.30564266e-09  3.44689393e-09  1.62199565e-07  1.55216213e-08  1.00000000e+00 
 1.72633889e-08  4.58894350e-01  4.58894350e-01  3.25867075e-09  4.58894350e-01  3.35822430e-09  3.30564265e-09  3.44689398e-09  1.62200466e-07  1.72633889e-08  1.00000000e+00 
 1.83802911e-08  3.28068150e-09  3.39053535e-09  4.58893763e-01  4.58893763e-01  3.35822427e-09  3.30564265e-09  3.44689391e-09  1.62199670e-07  1.83802911e-08  1.00000000e+00 
 2.01041175e-08  4.58894413e-01  3.39053543e-09  4.58894413e-01  4.58894413e-01  3.35822430e-09  3.30564266e-09  3.44689398e-09  1.62200548e-07  2.01041175e-08  1.00000000e+00 
