 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.06867759e-09  3.37365691e-09  3.22369923e-09  3.49891628e-09  3.20331738e-09  3.45193730e-09  3.19144959e-09  3.23058252e-09  1.59874243e-07  1.06867759e-09  1.00000000e+00 
 1.62415148e-09  4.57694345e-01  3.22369927e-09  3.49891631e-09  3.20331740e-09  3.45193733e-09  3.19144961e-09  3.23058257e-09  1.59875117e-07  1.62415148e-09  1.00000000e+00 
 2.71325717e-09  3.37365696e-09  4.57694398e-01  3.49891631e-09  3.20331740e-09  3.45193734e-09  3.19144962e-09  3.23058257e-09  1.59875186e-07  2.71325717e-09  1.00000000e+00 
 4.17288248e-09  4.57695102e-01  4.57695102e-01  3.49891633e-09  3.20331742e-09  3.45193738e-09  3.19144976e-09  3.23058263e-09  1.59876130e-07  4.17288248e-09  1.00000000e+00 
 5.37789191e-09  3.37365696e-09  3.22369927e-09  4.57694371e-01  3.20331740e-09  3.45193734e-09  3.19144962e-09  3.23058257e-09  1.59875152e-07  5.37789191e-09  1.00000000e+00 
 6.93059832e-09  4.57695071e-01  3.22369931e-09  4.57695071e-01  3.20331742e-09  3.45193743e-09  3.19144976e-09  3.23058262e-09  1.59876088e-07  6.93059832e-09  1.00000000e+00 
 8.51459703e-09  3.37365706e-09  4.57695108e-01  4.57695108e-01  3.20331742e-09  3.45193738e-09  3.19144976e-09  3.23058263e-09  1.59876132e-07  8.51459703e-09  1.00000000e+00 
 1.00690301e-08  4.57695784e-01  4.57695785e-01  4.57695784e-01  3.20331744e-09  3.45193741e-09  3.19144985e-09  3.23058267e-09  1.59877042e-07  1.00690301e-08  1.00000000e+00 
 1.11094351e-08  3.37365696e-09  3.22369927e-09  3.49891631e-09  4.57694383e-01  3.45193734e-09  3.19144967e-09  3.23058257e-09  1.59875172e-07  1.11094351e-08  1.00000000e+00 
 1.26394823e-08  4.57695084e-01  3.22369931e-09  3.49891633e-09  4.57695085e-01  3.45193737e-09  3.19144976e-09  3.23058262e-09  1.59876126e-07  1.26394823e-08  1.00000000e+00 
 1.42186494e-08  3.37365706e-09  4.57695097e-01  3.49891633e-09  4.57695097e-01  3.45193738e-09  3.19144976e-09  3.23058263e-09  1.59876134e-07  1.42186494e-08  1.00000000e+00 
 1.57704392e-08  4.57695769e-01  4.57695769e-01  3.49891637e-09  4.57695769e-01  3.45193736e-09  3.19144985e-09  3.23058268e-09  1.59877012e-07  1.57704392e-08  1.00000000e+00 
 1.69546510e-08  3.37365705e-09  3.22369931e-09  4.57695072e-01  4.57695072e-01  3.45193737e-09  3.19144976e-09  3.23058262e-09  1.59876095e-07  1.69546510e-08  1.00000000e+00 
 1.84918107e-08  4.57695756e-01  3.22369935e-09  4.57695756e-01  4.57695756e-01  3.45193742e-09  3.19144985e-09  3.23058268e-09  1.59877016e-07  1.84918107e-08  1.00000000e+00 
 2.00697912e-08  3.37365705e-09  4.57695810e-01  4.57695810e-01  4.57695810e-01  3.45193742e-09  3.19144986e-09  3.23058268e-09  1.59877100e-07  2.00697912e-08  1.00000000e+00 
 2.16171472e-08  4.57696444e-01  4.57696444e-01  4.57696444e-01  4.57696444e-01  3.45193746e-09  3.19144993e-09  3.23058273e-09  1.59877918e-07  2.16171472e-08  1.00000000e+00 
 2.34164830e-08  3.37365701e-09  3.22369927e-09  3.49891630e-09  3.20331740e-09  4.57694402e-01  3.19144968e-09  3.23058257e-09  1.59875187e-07  2.34164830e-08  1.00000000e+00 
 2.49175827e-08  4.57695109e-01  3.22369931e-09  3.49891633e-09  3.20331742e-09  4.57695109e-01  3.19144976e-09  3.23058268e-09  1.59876144e-07  2.49175827e-08  1.00000000e+00 
 2.64787943e-08  3.37365706e-09  4.57695144e-01  3.49891633e-09  3.20331742e-09  4.57695144e-01  3.19144977e-09  3.23058269e-09  1.59876202e-07  2.64787943e-08  1.00000000e+00 
 2.80209562e-08  4.57695818e-01  4.57695818e-01  3.49891637e-09  3.20331744e-09  4.57695818e-01  3.19144980e-09  3.23058269e-09  1.59877102e-07  2.80209562e-08  1.00000000e+00 
 2.92120532e-08  3.37365706e-09  3.22369931e-09  4.57695134e-01  3.20331742e-09  4.57695134e-01  3.19144977e-09  3.23058263e-09  1.59876197e-07  2.92120532e-08  1.00000000e+00 
 3.07524530e-08  4.57695797e-01  3.22369935e-09  4.57695797e-01  3.20331744e-09  4.57695797e-01  3.19144985e-09  3.23058268e-09  1.59877067e-07  3.07524530e-08  1.00000000e+00 
 3.23275700e-08  3.37365705e-09  4.57695822e-01  4.57695822e-01  3.20331744e-09  4.57695822e-01  3.19144986e-09  3.23058268e-09  1.59877104e-07  3.23275700e-08  1.00000000e+00 
 3.38687727e-08  4.57696499e-01  4.57696499e-01  4.57696499e-01  3.20331746e-09  4.57696499e-01  3.19144994e-09  3.23058273e-09  1.59878005e-07  3.38687727e-08  1.00000000e+00 
 3.48586440e-08  3.37365700e-09  3.22369931e-09  3.49891633e-09  4.57695118e-01  4.57695118e-01  3.19144971e-09  3.23058263e-09  1.59876161e-07  3.48586440e-08  1.00000000e+00 
 3.63746508e-08  4.57695783e-01  3.22369935e-09  3.49891636e-09  4.57695783e-01  4.57695783e-01  3.19144984e-09  3.23058268e-09  1.59877058e-07  3.63746508e-08  1.00000000e+00 
 3.79399978e-08  3.37365705e-09  4.57695823e-01  3.49891637e-09  4.57695823e-01  4.57695823e-01  3.19144986e-09  3.23058269e-09  1.59877104e-07  3.79399978e-08  1.00000000e+00 
 3.94894784e-08  4.57696513e-01  4.57696513e-01  3.49891640e-09  4.57696513e-01  4.57696513e-01  3.19144994e-09  3.23058273e-09  1.59878018e-07  3.94894784e-08  1.00000000e+00 
 4.06747205e-08  3.37365711e-09  3.22369935e-09  4.57695792e-01  4.57695792e-01  4.57695792e-01  3.19144980e-09  3.23058268e-09  1.59877053e-07  4.06747205e-08  1.00000000e+00 
 4.22104023e-08  4.57696453e-01  3.22369939e-09  4.57696453e-01  4.57696453e-01  4.57696453e-01  3.19144993e-09  3.23058273e-09  1.59877932e-07  4.22104023e-08  1.00000000e+00 
 4.37811920e-08  3.37365710e-09  4.57696532e-01  4.57696532e-01  4.57696532e-01  4.57696532e-01  3.19144994e-09  3.23058273e-09  1.59878048e-07  4.37811920e-08  1.00000000e+00 
 4.53248390e-08  4.57697190e-01  4.57697190e-01  4.57697190e-01  4.57697190e-01  4.57697190e-01  3.19145002e-09  3.23058278e-09  1.59878961e-07  4.53248390e-08  1.00000000e+00 
 4.69485713e-08  3.37365702e-09  3.22369927e-09  3.49891630e-09  3.20331740e-09  3.45193734e-09  4.57694431e-01  3.23058258e-09  1.59875224e-07  4.69485713e-08  1.00000000e+00 
 4.84246883e-08  4.57695104e-01  3.22369931e-09  3.49891633e-09  3.20331742e-09  3.45193738e-09  4.57695104e-01  3.23058263e-09  1.59876152e-07  4.84246883e-08  1.00000000e+00 
 4.99720656e-08  3.37365700e-09  4.57695173e-01  3.49891639e-09  3.20331742e-09  3.45193738e-09  4.57695173e-01  3.23058269e-09  1.59876245e-07  4.99720656e-08  1.00000000e+00 
