 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.04815712e-09  3.30872253e-09  3.33896309e-09  3.23027712e-09  3.31461508e-09  3.51824923e-09  3.47518700e-09  3.54702397e-09  1.59627869e-07  1.04815712e-09  1.00000000e+00 
 1.61580260e-09  4.58015795e-01  3.33896313e-09  3.23027712e-09  3.31461512e-09  3.51824930e-09  3.47518709e-09  3.54702405e-09  1.59628819e-07  1.61580260e-09  1.00000000e+00 
 2.70367195e-09  3.30872256e-09  4.58015791e-01  3.23027717e-09  3.31461506e-09  3.51824930e-09  3.47518709e-09  3.54702405e-09  1.59628807e-07  2.70367195e-09  1.00000000e+00 
 4.20872226e-09  4.58016501e-01  4.58016501e-01  3.23027717e-09  3.31461510e-09  3.51824936e-09  3.47518717e-09  3.54702418e-09  1.59629740e-07  4.20872226e-09  1.00000000e+00 
 5.79563419e-09  3.30872262e-09  3.33896307e-09  4.58015780e-01  3.31461512e-09  3.51824930e-09  3.47518709e-09  3.54702405e-09  1.59628784e-07  5.79563419e-09  1.00000000e+00 
 7.39026973e-09  4.58016486e-01  3.33896317e-09  4.58016486e-01  3.31461510e-09  3.51824936e-09  3.47518716e-09  3.54702418e-09  1.59629733e-07  7.39026973e-09  1.00000000e+00 
 8.96017838e-09  3.30872265e-09  4.58016520e-01  4.58016520e-01  3.31461516e-09  3.51824931e-09  3.47518717e-09  3.54702413e-09  1.59629776e-07  8.96017838e-09  1.00000000e+00 
 1.05549134e-08  4.58017228e-01  4.58017228e-01  4.58017228e-01  3.31461520e-09  3.51824944e-09  3.47518726e-09  3.54702420e-09  1.59630735e-07  1.05549134e-08  1.00000000e+00 
 1.23680266e-08  3.30872256e-09  3.33896307e-09  3.23027717e-09  4.58015779e-01  3.51824930e-09  3.47518709e-09  3.54702405e-09  1.59628808e-07  1.23680266e-08  1.00000000e+00 
 1.39323859e-08  4.58016489e-01  3.33896311e-09  3.23027717e-09  4.58016489e-01  3.51824931e-09  3.47518716e-09  3.54702412e-09  1.59629734e-07  1.39323859e-08  1.00000000e+00 
