 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 4.14146939e-09  3.20978989e-09  3.32899942e-09  3.38098412e-09  3.65753382e-09  3.43485212e-09  3.22514045e-09  3.32665245e-09  1.54798853e-07  4.14146939e-09  1.00000000e+00 
 6.66642563e-09  4.55915581e-01  3.32899938e-09  3.38098417e-09  3.65753380e-09  3.43485222e-09  3.22514050e-09  3.32665248e-09  1.54799822e-07  6.66642563e-09  1.00000000e+00 
 1.14798979e-08  3.20978994e-09  4.55915608e-01  3.38098417e-09  3.65753380e-09  3.43485228e-09  3.22514050e-09  3.32665248e-09  1.54799849e-07  1.14798979e-08  1.00000000e+00 
 1.80463076e-08  4.55916314e-01  4.55916315e-01  3.38098422e-09  3.65753384e-09  3.43485238e-09  3.22514055e-09  3.32665250e-09  1.54800806e-07  1.80463076e-08  1.00000000e+00 
 2.39537599e-08  3.20978989e-09  3.32899944e-09  4.55915614e-01  3.65753380e-09  3.43485223e-09  3.22514051e-09  3.32665248e-09  1.54799857e-07  2.39537599e-08  1.00000000e+00 
 3.07746859e-08  4.55916346e-01  3.32899947e-09  4.55916346e-01  3.65753384e-09  3.43485238e-09  3.22514056e-09  3.32665250e-09  1.54800860e-07  3.07746859e-08  1.00000000e+00 
 3.73389071e-08  3.20978999e-09  4.55916354e-01  4.55916354e-01  3.65753384e-09  3.43485238e-09  3.22514056e-09  3.32665250e-09  1.54800851e-07  3.73389071e-08  1.00000000e+00 
 4.41686723e-08  4.55917100e-01  4.55917100e-01  4.55917100e-01  3.65753388e-09  3.43485243e-09  3.22514061e-09  3.32665253e-09  1.54801846e-07  4.41686723e-08  1.00000000e+00 
 4.95052461e-08  3.20978994e-09  3.32899944e-09  3.38098417e-09  4.55915616e-01  3.43485228e-09  3.22514050e-09  3.32665248e-09  1.54799867e-07  4.95052461e-08  1.00000000e+00 
 5.62019977e-08  4.55916314e-01  3.32899947e-09  3.38098422e-09  4.55916314e-01  3.43485232e-09  3.22514055e-09  3.32665251e-09  1.54800794e-07  5.62019977e-08  1.00000000e+00 
 6.27359213e-08  3.20978993e-09  4.55916333e-01  3.38098422e-09  4.55916333e-01  3.43485232e-09  3.22514055e-09  3.32665251e-09  1.54800824e-07  6.27359213e-08  1.00000000e+00 
 6.95527831e-08  4.55917042e-01  4.55917042e-01  3.38098427e-09  4.55917042e-01  3.43485249e-09  3.22514061e-09  3.32665253e-09  1.54801757e-07  6.95527831e-08  1.00000000e+00 
 7.53225606e-08  3.20978999e-09  3.32899947e-09  4.55916390e-01  4.55916390e-01  3.43485239e-09  3.22514062e-09  3.32665250e-09  1.54800892e-07  7.53225606e-08  1.00000000e+00 
 8.20600405e-08  4.55917088e-01  3.32899945e-09  4.55917088e-01  4.55917088e-01  3.43485243e-09  3.22514061e-09  3.32665253e-09  1.54801834e-07  8.20600405e-08  1.00000000e+00 
 8.85946179e-08  3.20979005e-09  4.55917087e-01  4.55917087e-01  4.55917087e-01  3.43485249e-09  3.22514062e-09  3.32665254e-09  1.54801821e-07  8.85946179e-08  1.00000000e+00 
 9.53938866e-08  4.55917853e-01  4.55917853e-01  4.55917853e-01  4.55917853e-01  3.43485259e-09  3.22514068e-09  3.32665256e-09  1.54802840e-07  9.53938866e-08  1.00000000e+00 
 9.90727642e-08  3.20978995e-09  3.32899944e-09  3.38098417e-09  3.65753381e-09  4.55915657e-01  3.22514051e-09  3.32665248e-09  1.54799921e-07  9.90727642e-08  1.00000000e+00 
 1.05665038e-07  4.55916371e-01  3.32899947e-09  3.38098422e-09  3.65753385e-09  4.55916371e-01  3.22514061e-09  3.32665250e-09  1.54800872e-07  1.05665038e-07  1.00000000e+00 
 1.12143312e-07  3.20979000e-09  4.55916408e-01  3.38098422e-09  3.65753385e-09  4.55916408e-01  3.22514062e-09  3.32665250e-09  1.54800920e-07  1.12143312e-07  1.00000000e+00 
 1.18920241e-07  4.55917117e-01  4.55917117e-01  3.38098427e-09  3.65753389e-09  4.55917117e-01  3.22514062e-09  3.32665254e-09  1.54801878e-07  1.18920241e-07  1.00000000e+00 
 1.24722419e-07  3.20979000e-09  3.32899948e-09  4.55916433e-01  3.65753390e-09  4.55916433e-01  3.22514056e-09  3.32665251e-09  1.54800956e-07  1.24722419e-07  1.00000000e+00 
 1.31485763e-07  4.55917124e-01  3.32899951e-09  4.55917124e-01  3.65753389e-09  4.55917124e-01  3.22514062e-09  3.32665254e-09  1.54801857e-07  1.31485763e-07  1.00000000e+00 
 1.38016247e-07  3.20979005e-09  4.55917173e-01  4.55917173e-01  3.65753389e-09  4.55917173e-01  3.22514062e-09  3.32665254e-09  1.54801928e-07  1.38016247e-07  1.00000000e+00 
 1.44795280e-07  4.55917883e-01  4.55917883e-01  4.55917883e-01  3.65753393e-09  4.55917883e-01  3.22514068e-09  3.32665257e-09  1.54802884e-07  1.44795280e-07  1.00000000e+00 
 1.49907351e-07  3.20979000e-09  3.32899948e-09  3.38098422e-09  4.55916423e-01  4.55916423e-01  3.22514062e-09  3.32665251e-09  1.54800943e-07  1.49907351e-07  1.00000000e+00 
 1.56552744e-07  4.55917113e-01  3.32899951e-09  3.38098427e-09  4.55917114e-01  4.55917114e-01  3.22514062e-09  3.32665254e-09  1.54801863e-07  1.56552744e-07  1.00000000e+00 
 1.63035963e-07  3.20979005e-09  4.55917140e-01  3.38098427e-09  4.55917140e-01  4.55917140e-01  3.22514062e-09  3.32665254e-09  1.54801893e-07  1.63035963e-07  1.00000000e+00 
 1.69846629e-07  4.55917914e-01  4.55917915e-01  3.38098433e-09  4.55917915e-01  4.55917915e-01  3.22514069e-09  3.32665252e-09  1.54802921e-07  1.69846629e-07  1.00000000e+00 
 1.75622063e-07  3.20979000e-09  3.32899947e-09  4.55917189e-01  4.55917189e-01  4.55917189e-01  3.22514064e-09  3.32665255e-09  1.54801956e-07  1.75622063e-07  1.00000000e+00 
 1.82362726e-07  4.55917906e-01  3.32899955e-09  4.55917906e-01  4.55917906e-01  4.55917906e-01  3.22514068e-09  3.32665257e-09  1.54802922e-07  1.82362726e-07  1.00000000e+00 
 1.88874537e-07  3.20979004e-09  4.55917924e-01  4.55917924e-01  4.55917924e-01  4.55917924e-01  3.22514068e-09  3.32665257e-09  1.54802928e-07  1.88874537e-07  1.00000000e+00 
 1.95658458e-07  4.55918632e-01  4.55918632e-01  4.55918632e-01  4.55918632e-01  4.55918632e-01  3.22514074e-09  3.32665261e-09  1.54803886e-07  1.95658458e-07  1.00000000e+00 
 1.91711223e-07  3.20978994e-09  3.32899939e-09  3.38098417e-09  3.65753386e-09  3.43485223e-09  4.55915636e-01  3.32665248e-09  1.54799887e-07  1.91711223e-07  1.00000000e+00 
 1.98192879e-07  4.55916335e-01  3.32899947e-09  3.38098422e-09  3.65753390e-09  3.43485232e-09  4.55916335e-01  3.32665251e-09  1.54800830e-07  1.98192879e-07  1.00000000e+00 
 2.04609194e-07  3.20978999e-09  4.55916377e-01  3.38098422e-09  3.65753390e-09  3.43485233e-09  4.55916377e-01  3.32665251e-09  1.54800891e-07  2.04609194e-07  1.00000000e+00 
 2.11334111e-07  4.55917070e-01  4.55917070e-01  3.38098427e-09  3.65753395e-09  3.43485249e-09  4.55917070e-01  3.32665254e-09  1.54801788e-07  2.11334111e-07  1.00000000e+00 
 2.17099483e-07  3.20978999e-09  3.32899947e-09  4.55916371e-01  3.65753390e-09  3.43485233e-09  4.55916371e-01  3.32665251e-09  1.54800887e-07  2.17099483e-07  1.00000000e+00 
 2.23814851e-07  4.55917097e-01  3.32899951e-09  4.55917098e-01  3.65753389e-09  3.43485249e-09  4.55917098e-01  3.32665254e-09  1.54801835e-07  2.23814851e-07  1.00000000e+00 
 2.30322740e-07  3.20978998e-09  4.55917099e-01  4.55917099e-01  3.65753394e-09  3.43485243e-09  4.55917099e-01  3.32665254e-09  1.54801843e-07  2.30322740e-07  1.00000000e+00 
 2.37109759e-07  4.55917836e-01  4.55917836e-01  4.55917836e-01  3.65753399e-09  3.43485253e-09  4.55917836e-01  3.32665256e-09  1.54802818e-07  2.37109759e-07  1.00000000e+00 
 2.42283789e-07  3.20978999e-09  3.32899947e-09  3.38098422e-09  4.55916360e-01  3.43485233e-09  4.55916359e-01  3.32665251e-09  1.54800864e-07  2.42283789e-07  1.00000000e+00 
 2.48960845e-07  4.55917079e-01  3.32899950e-09  3.38098420e-09  4.55917079e-01  3.43485243e-09  4.55917079e-01  3.32665253e-09  1.54801809e-07  2.48960845e-07  1.00000000e+00 
 2.55465096e-07  3.20978999e-09  4.55917086e-01  3.38098422e-09  4.55917086e-01  3.43485245e-09  4.55917086e-01  3.32665255e-09  1.54801808e-07  2.55465096e-07  1.00000000e+00 
 2.62278348e-07  4.55917806e-01  4.55917806e-01  3.38098425e-09  4.55917806e-01  3.43485253e-09  4.55917806e-01  3.32665256e-09  1.54802785e-07  2.62278348e-07  1.00000000e+00 
 2.68039940e-07  3.20978998e-09  3.32899951e-09  4.55917103e-01  4.55917103e-01  3.43485249e-09  4.55917103e-01  3.32665254e-09  1.54801834e-07  2.68039940e-07  1.00000000e+00 
 2.74754541e-07  4.55917844e-01  3.32899950e-09  4.55917844e-01  4.55917844e-01  3.43485260e-09  4.55917844e-01  3.32665258e-09  1.54802850e-07  2.74754541e-07  1.00000000e+00 
 2.81246713e-07  3.20979010e-09  4.55917850e-01  4.55917850e-01  4.55917850e-01  3.43485259e-09  4.55917850e-01  3.32665256e-09  1.54802835e-07  2.81246713e-07  1.00000000e+00 
 2.88012302e-07  4.55918578e-01  4.55918578e-01  4.55918578e-01  4.55918578e-01  3.43485271e-09  4.55918578e-01  3.32665260e-09  1.54803802e-07  2.88012302e-07  1.00000000e+00 
 2.91332526e-07  3.20978994e-09  3.32899948e-09  3.38098422e-09  3.65753390e-09  4.55916433e-01  4.55916433e-01  3.32665251e-09  1.54800953e-07  2.91332526e-07  1.00000000e+00 
