 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.81991377e-10  3.44089865e-09  3.23360172e-09  3.53036886e-09  3.27671203e-09  3.26238805e-09  3.35847585e-09  3.24739321e-09  1.56899686e-07  9.81991377e-10  1.00000000e+00 
 1.56159530e-09  4.56371263e-01  3.23360178e-09  3.53036898e-09  3.27671198e-09  3.26238806e-09  3.35847588e-09  3.24739323e-09  1.56900677e-07  1.56159530e-09  1.00000000e+00 
 2.58172861e-09  3.44089876e-09  4.56371266e-01  3.53036898e-09  3.27671204e-09  3.26238801e-09  3.35847588e-09  3.24739323e-09  1.56900684e-07  2.58172861e-09  1.00000000e+00 
 4.08678602e-09  4.56372019e-01  4.56372019e-01  3.53036910e-09  3.27671205e-09  3.26238808e-09  3.35847592e-09  3.24739325e-09  1.56901686e-07  4.08678602e-09  1.00000000e+00 
 5.77048809e-09  3.44089876e-09  3.23360179e-09  4.56371294e-01  3.27671204e-09  3.26238801e-09  3.35847589e-09  3.24739323e-09  1.56900710e-07  5.77048809e-09  1.00000000e+00 
 7.34827665e-09  4.56372033e-01  3.23360185e-09  4.56372033e-01  3.27671205e-09  3.26238808e-09  3.35847592e-09  3.24739325e-09  1.56901723e-07  7.34827665e-09  1.00000000e+00 
 8.77837891e-09  3.44089880e-09  4.56372041e-01  4.56372041e-01  3.27671205e-09  3.26238808e-09  3.35847592e-09  3.24739325e-09  1.56901734e-07  8.77837891e-09  1.00000000e+00 
 1.03597770e-08  4.56372814e-01  4.56372814e-01  4.56372814e-01  3.27671202e-09  3.26238810e-09  3.35847596e-09  3.24739328e-09  1.56902755e-07  1.03597770e-08  1.00000000e+00 
 1.14631291e-08  3.44089875e-09  3.23360179e-09  3.53036898e-09  4.56371247e-01  3.26238806e-09  3.35847588e-09  3.24739323e-09  1.56900662e-07  1.14631291e-08  1.00000000e+00 
 1.30104638e-08  4.56371988e-01  3.23360185e-09  3.53036911e-09  4.56371988e-01  3.26238808e-09  3.35847592e-09  3.24739325e-09  1.56901657e-07  1.30104638e-08  1.00000000e+00 
 1.44315422e-08  3.44089880e-09  4.56371975e-01  3.53036910e-09  4.56371975e-01  3.26238808e-09  3.35847592e-09  3.24739325e-09  1.56901641e-07  1.44315422e-08  1.00000000e+00 
 1.60087765e-08  4.56372736e-01  4.56372736e-01  3.53036923e-09  4.56372736e-01  3.26238805e-09  3.35847596e-09  3.24739328e-09  1.56902647e-07  1.60087765e-08  1.00000000e+00 
 1.76507200e-08  3.44089880e-09  3.23360185e-09  4.56371997e-01  4.56371997e-01  3.26238808e-09  3.35847592e-09  3.24739325e-09  1.56901661e-07  1.76507200e-08  1.00000000e+00 
 1.92048546e-08  4.56372763e-01  3.23360187e-09  4.56372763e-01  4.56372763e-01  3.26238811e-09  3.35847591e-09  3.24739328e-09  1.56902687e-07  1.92048546e-08  1.00000000e+00 
 2.06249027e-08  3.44089885e-09  4.56372758e-01  4.56372758e-01  4.56372758e-01  3.26238810e-09  3.35847596e-09  3.24739328e-09  1.56902664e-07  2.06249027e-08  1.00000000e+00 
 2.21972059e-08  4.56373535e-01  4.56373535e-01  4.56373535e-01  4.56373535e-01  3.26238812e-09  3.35847594e-09  3.24739331e-09  1.56903738e-07  2.21972059e-08  1.00000000e+00 
 2.29515962e-08  3.44089875e-09  3.23360179e-09  3.53036897e-09  3.27671204e-09  4.56371219e-01  3.35847588e-09  3.24739323e-09  1.56900618e-07  2.29515962e-08  1.00000000e+00 
 2.44703244e-08  4.56371996e-01  3.23360185e-09  3.53036916e-09  3.27671205e-09  4.56371996e-01  3.35847592e-09  3.24739325e-09  1.56901670e-07  2.44703244e-08  1.00000000e+00 
 2.58761546e-08  3.44089880e-09  4.56372033e-01  3.53036911e-09  3.27671205e-09  4.56372033e-01  3.35847592e-09  3.24739325e-09  1.56901732e-07  2.58761546e-08  1.00000000e+00 
 2.74377570e-08  4.56372739e-01  4.56372739e-01  3.53036923e-09  3.27671207e-09  4.56372739e-01  3.35847596e-09  3.24739328e-09  1.56902642e-07  2.74377570e-08  1.00000000e+00 
 2.90849584e-08  3.44089880e-09  3.23360185e-09  4.56372003e-01  3.27671205e-09  4.56372003e-01  3.35847592e-09  3.24739325e-09  1.56901675e-07  2.90849584e-08  1.00000000e+00 
 3.06414094e-08  4.56372782e-01  3.23360192e-09  4.56372782e-01  3.27671207e-09  4.56372782e-01  3.35847596e-09  3.24739328e-09  1.56902721e-07  3.06414094e-08  1.00000000e+00 
 3.20575211e-08  3.44089885e-09  4.56372792e-01  4.56372792e-01  3.27671202e-09  4.56372792e-01  3.35847591e-09  3.24739328e-09  1.56902710e-07  3.20575211e-08  1.00000000e+00 
