 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 8.83979112e-10  3.16309476e-09  3.49725611e-09  3.17934694e-09  3.35256650e-09  3.49009501e-09  3.31816962e-09  3.34353465e-09  1.56650830e-07  8.83979112e-10  1.00000000e+00 
 1.43737822e-09  4.56929747e-01  3.49725616e-09  3.17934697e-09  3.35256654e-09  3.49009509e-09  3.31816959e-09  3.34353475e-09  1.56651794e-07  1.43737822e-09  1.00000000e+00 
 2.50142307e-09  3.16309478e-09  4.56929818e-01  3.17934692e-09  3.35256655e-09  3.49009509e-09  3.31816959e-09  3.34353469e-09  1.56651893e-07  2.50142307e-09  1.00000000e+00 
 3.90942034e-09  4.56930530e-01  4.56930530e-01  3.17934700e-09  3.35256658e-09  3.49009505e-09  3.31816968e-09  3.34353473e-09  1.56652850e-07  3.90942034e-09  1.00000000e+00 
 5.67461456e-09  3.16309478e-09  3.49725616e-09  4.56929740e-01  3.35256654e-09  3.49009509e-09  3.31816959e-09  3.34353469e-09  1.56651793e-07  5.67461456e-09  1.00000000e+00 
 7.13524884e-09  4.56930457e-01  3.49725627e-09  4.56930456e-01  3.35256658e-09  3.49009505e-09  3.31816967e-09  3.34353473e-09  1.56652753e-07  7.13524884e-09  1.00000000e+00 
 8.56530846e-09  3.16309481e-09  4.56930516e-01  4.56930516e-01  3.35256658e-09  3.49009505e-09  3.31816962e-09  3.34353478e-09  1.56652841e-07  8.56530846e-09  1.00000000e+00 
 1.00298152e-08  4.56931237e-01  4.56931237e-01  4.56931237e-01  3.35256657e-09  3.49009507e-09  3.31816971e-09  3.34353478e-09  1.56653769e-07  1.00298152e-08  1.00000000e+00 
 1.18693961e-08  3.16309478e-09  3.49725616e-09  3.17934697e-09  4.56929742e-01  3.49009503e-09  3.31816964e-09  3.34353469e-09  1.56651787e-07  1.18693961e-08  1.00000000e+00 
 1.33079396e-08  4.56930491e-01  3.49725622e-09  3.17934694e-09  4.56930491e-01  3.49009505e-09  3.31816962e-09  3.34353478e-09  1.56652807e-07  1.33079396e-08  1.00000000e+00 
 1.47319170e-08  3.16309481e-09  4.56930570e-01  3.17934695e-09  4.56930570e-01  3.49009505e-09  3.31816962e-09  3.34353479e-09  1.56652902e-07  1.47319170e-08  1.00000000e+00 
 1.61981148e-08  4.56931244e-01  4.56931244e-01  3.17934698e-09  4.56931243e-01  3.49009507e-09  3.31816971e-09  3.34353478e-09  1.56653806e-07  1.61981148e-08  1.00000000e+00 
 1.79350153e-08  3.16309481e-09  3.49725622e-09  4.56930461e-01  4.56930461e-01  3.49009505e-09  3.31816962e-09  3.34353478e-09  1.56652755e-07  1.79350153e-08  1.00000000e+00 
 1.93810408e-08  4.56931195e-01  3.49725628e-09  4.56931194e-01  4.56931194e-01  3.49009507e-09  3.31816966e-09  3.34353478e-09  1.56653742e-07  1.93810408e-08  1.00000000e+00 
 2.08066737e-08  3.16309484e-09  4.56931226e-01  4.56931226e-01  4.56931226e-01  3.49009507e-09  3.31816966e-09  3.34353478e-09  1.56653771e-07  2.08066737e-08  1.00000000e+00 
 2.22692549e-08  4.56931961e-01  4.56931962e-01  4.56931961e-01  4.56931961e-01  3.49009509e-09  3.31816975e-09  3.34353481e-09  1.56654750e-07  2.22692549e-08  1.00000000e+00 
 2.42079423e-08  3.16309478e-09  3.49725617e-09  3.17934697e-09  3.35256654e-09  4.56929769e-01  3.31816964e-09  3.34353469e-09  1.56651828e-07  2.42079423e-08  1.00000000e+00 
