 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.00328634e-11  3.20935321e-09  3.25521854e-09  3.37218941e-09  3.44520575e-09  3.39032714e-09  3.24039766e-09  3.65022429e-09  1.67688263e-07  1.37913503e-09  1.00000000e+00 
 2.01100647e-09  4.65963235e-01  3.25521861e-09  3.37218941e-09  3.44520586e-09  3.39032718e-09  3.24039768e-09  3.65022431e-09  1.67689144e-07  2.47354137e-09  1.00000000e+00 
 3.90994614e-09  3.20935328e-09  4.65963242e-01  3.37218947e-09  3.44520586e-09  3.39032718e-09  3.24039768e-09  3.65022431e-09  1.67689144e-07  4.17723811e-09  1.00000000e+00 
 5.96347149e-09  4.65963892e-01  4.65963892e-01  3.37218945e-09  3.44520584e-09  3.39032729e-09  3.24039772e-09  3.65022435e-09  1.67690043e-07  6.20892138e-09  1.00000000e+00 
 7.18361548e-09  3.20935334e-09  3.25521861e-09  4.65963250e-01  3.44520581e-09  3.39032717e-09  3.24039768e-09  3.65022431e-09  1.67689162e-07  7.42554107e-09  1.00000000e+00 
 9.24288202e-09  4.65963873e-01  3.25521864e-09  4.65963873e-01  3.44520584e-09  3.39032729e-09  3.24039772e-09  3.65022435e-09  1.67690022e-07  9.47697743e-09  1.00000000e+00 
 1.11551230e-08  3.20935332e-09  4.65963881e-01  4.65963881e-01  3.44520584e-09  3.39032729e-09  3.24039772e-09  3.65022435e-09  1.67690025e-07  1.13778924e-08  1.00000000e+00 
 1.32274067e-08  4.65964514e-01  4.65964514e-01  4.65964514e-01  3.44520588e-09  3.39032729e-09  3.24039776e-09  3.65022438e-09  1.67690906e-07  1.34345015e-08  1.00000000e+00 
 1.44379442e-08  3.20935328e-09  3.25521861e-09  3.37218941e-09  4.65963234e-01  3.39032723e-09  3.24039768e-09  3.65022431e-09  1.67689134e-07  1.46347077e-08  1.00000000e+00 
 1.64932885e-08  4.65963883e-01  3.25521864e-09  3.37218944e-09  4.65963883e-01  3.39032729e-09  3.24039772e-09  3.65022435e-09  1.67690029e-07  1.66709810e-08  1.00000000e+00 
 1.84222699e-08  3.20935332e-09  4.65963907e-01  3.37218950e-09  4.65963907e-01  3.39032723e-09  3.24039772e-09  3.65022435e-09  1.67690065e-07  1.85805646e-08  1.00000000e+00 
 2.05045296e-08  4.65964531e-01  4.65964531e-01  3.37218947e-09  4.65964531e-01  3.39032735e-09  3.24039777e-09  3.65022439e-09  1.67690924e-07  2.06409538e-08  1.00000000e+00 
 2.17057163e-08  3.20935332e-09  3.25521864e-09  4.65963886e-01  4.65963886e-01  3.39032729e-09  3.24039772e-09  3.65022434e-09  1.67690036e-07  2.18291518e-08  1.00000000e+00 
 2.37722588e-08  4.65964496e-01  3.25521868e-09  4.65964496e-01  4.65964496e-01  3.39032735e-09  3.24039776e-09  3.65022439e-09  1.67690875e-07  2.38727722e-08  1.00000000e+00 
 2.56995918e-08  3.20935336e-09  4.65964523e-01  4.65964523e-01  4.65964523e-01  3.39032735e-09  3.24039776e-09  3.65022438e-09  1.67690917e-07  2.57783199e-08  1.00000000e+00 
 2.77756271e-08  4.65965148e-01  4.65965148e-01  4.65965148e-01  4.65965148e-01  3.39032741e-09  3.24039781e-09  3.65022442e-09  1.67691766e-07  2.78304100e-08  1.00000000e+00 
