 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.06683729e-09  3.50101358e-09  3.23926160e-09  3.12069820e-09  3.40944312e-09  3.18883747e-09  3.23181363e-09  3.32764238e-09  1.58896291e-07  1.06683729e-09  1.00000000e+00 
 1.78203408e-09  4.57754761e-01  3.23926162e-09  3.12069829e-09  3.40944318e-09  3.18883749e-09  3.23181366e-09  3.32764245e-09  1.58897279e-07  1.78203408e-09  1.00000000e+00 
 2.94252089e-09  3.50101361e-09  4.57754722e-01  3.12069829e-09  3.40944312e-09  3.18883749e-09  3.23181365e-09  3.32764250e-09  1.58897216e-07  2.94252089e-09  1.00000000e+00 
 4.67932182e-09  4.57755419e-01  4.57755419e-01  3.12069833e-09  3.40944323e-09  3.18883751e-09  3.23181368e-09  3.32764256e-09  1.58898139e-07  4.67932182e-09  1.00000000e+00 
 6.29892583e-09  3.50101361e-09  3.23926162e-09  4.57754771e-01  3.40944312e-09  3.18883749e-09  3.23181366e-09  3.32764251e-09  1.58897309e-07  6.29892583e-09  1.00000000e+00 
 8.09262701e-09  4.57755472e-01  3.23926159e-09  4.57755472e-01  3.40944324e-09  3.18883752e-09  3.23181368e-09  3.32764257e-09  1.58898215e-07  8.09262701e-09  1.00000000e+00 
 9.61046709e-09  3.50101364e-09  4.57755412e-01  4.57755412e-01  3.40944323e-09  3.18883751e-09  3.23181362e-09  3.32764256e-09  1.58898130e-07  9.61046709e-09  1.00000000e+00 
 1.14037775e-08  4.57756174e-01  4.57756174e-01  4.57756174e-01  3.40944325e-09  3.18883754e-09  3.23181371e-09  3.32764264e-09  1.58899172e-07  1.14037775e-08  1.00000000e+00 
 1.21640014e-08  3.50101356e-09  3.23926157e-09  3.12069829e-09  4.57754788e-01  3.18883750e-09  3.23181366e-09  3.32764245e-09  1.58897319e-07  1.21640014e-08  1.00000000e+00 
 1.39359955e-08  4.57755505e-01  3.23926165e-09  3.12069834e-09  4.57755505e-01  3.18883752e-09  3.23181362e-09  3.32764257e-09  1.58898270e-07  1.39359955e-08  1.00000000e+00 
 1.54501265e-08  3.50101365e-09  4.57755468e-01  3.12069833e-09  4.57755468e-01  3.18883752e-09  3.23181362e-09  3.32764257e-09  1.58898219e-07  1.54501265e-08  1.00000000e+00 
 1.72449930e-08  4.57756175e-01  4.57756175e-01  3.12069838e-09  4.57756175e-01  3.18883749e-09  3.23181365e-09  3.32764264e-09  1.58899160e-07  1.72449930e-08  1.00000000e+00 
 1.88287359e-08  3.50101365e-09  3.23926165e-09  4.57755518e-01  4.57755518e-01  3.18883752e-09  3.23181362e-09  3.32764257e-09  1.58898301e-07  1.88287359e-08  1.00000000e+00 
 2.06023785e-08  4.57756208e-01  3.23926169e-09  4.57756208e-01  4.57756208e-01  3.18883749e-09  3.23181365e-09  3.32764264e-09  1.58899207e-07  2.06023785e-08  1.00000000e+00 
 2.21154934e-08  3.50101368e-09  4.57756187e-01  4.57756187e-01  4.57756187e-01  3.18883749e-09  3.23181365e-09  3.32764264e-09  1.58899181e-07  2.21154934e-08  1.00000000e+00 
 2.39030982e-08  4.57756890e-01  4.57756890e-01  4.57756890e-01  4.57756890e-01  3.18883756e-09  3.23181373e-09  3.32764265e-09  1.58900137e-07  2.39030982e-08  1.00000000e+00 
 2.50577585e-08  3.50101356e-09  3.23926162e-09  3.12069830e-09  3.40944318e-09  4.57754734e-01  3.23181360e-09  3.32764250e-09  1.58897245e-07  2.50577585e-08  1.00000000e+00 
 2.68034483e-08  4.57755441e-01  3.23926165e-09  3.12069833e-09  3.40944324e-09  4.57755441e-01  3.23181362e-09  3.32764256e-09  1.58898179e-07  2.68034483e-08  1.00000000e+00 
 2.83070420e-08  3.50101364e-09  4.57755416e-01  3.12069833e-09  3.40944323e-09  4.57755416e-01  3.23181362e-09  3.32764256e-09  1.58898143e-07  2.83070420e-08  1.00000000e+00 
 3.00922096e-08  4.57756142e-01  4.57756142e-01  3.12069838e-09  3.40944329e-09  4.57756142e-01  3.23181371e-09  3.32764258e-09  1.58899118e-07  3.00922096e-08  1.00000000e+00 
 3.16855022e-08  3.50101364e-09  3.23926165e-09  4.57755449e-01  3.40944324e-09  4.57755449e-01  3.23181362e-09  3.32764256e-09  1.58898188e-07  3.16855022e-08  1.00000000e+00 
 3.34656960e-08  4.57756165e-01  3.23926163e-09  4.57756165e-01  3.40944330e-09  4.57756165e-01  3.23181371e-09  3.32764258e-09  1.58899142e-07  3.34656960e-08  1.00000000e+00 
 3.49774893e-08  3.50101368e-09  4.57756164e-01  4.57756164e-01  3.40944330e-09  4.57756164e-01  3.23181371e-09  3.32764258e-09  1.58899150e-07  3.49774893e-08  1.00000000e+00 
 3.67587560e-08  4.57756862e-01  4.57756862e-01  4.57756862e-01  3.40944330e-09  4.57756862e-01  3.23181367e-09  3.32764265e-09  1.58900104e-07  3.67587560e-08  1.00000000e+00 
 3.74802482e-08  3.50101364e-09  3.23926165e-09  3.12069833e-09  4.57755449e-01  4.57755449e-01  3.23181362e-09  3.32764256e-09  1.58898199e-07  3.74802482e-08  1.00000000e+00 
 3.92393318e-08  4.57756176e-01  3.23926169e-09  3.12069838e-09  4.57756176e-01  4.57756176e-01  3.23181365e-09  3.32764264e-09  1.58899176e-07  3.92393318e-08  1.00000000e+00 
 4.07431600e-08  3.50101362e-09  4.57756144e-01  3.12069838e-09  4.57756144e-01  4.57756144e-01  3.23181371e-09  3.32764264e-09  1.58899137e-07  4.07431600e-08  1.00000000e+00 
 4.25354258e-08  4.57756886e-01  4.57756886e-01  3.12069842e-09  4.57756886e-01  4.57756886e-01  3.23181367e-09  3.32764271e-09  1.58900129e-07  4.25354258e-08  1.00000000e+00 
 4.41205756e-08  3.50101363e-09  3.23926169e-09  4.57756191e-01  4.57756191e-01  4.57756191e-01  3.23181365e-09  3.32764264e-09  1.58899181e-07  4.41205756e-08  1.00000000e+00 
 4.58942822e-08  4.57756891e-01  3.23926172e-09  4.57756891e-01  4.57756891e-01  4.57756891e-01  3.23181367e-09  3.32764265e-09  1.58900140e-07  4.58942822e-08  1.00000000e+00 
 4.74024233e-08  3.50101366e-09  4.57756884e-01  4.57756884e-01  4.57756884e-01  4.57756884e-01  3.23181373e-09  3.32764265e-09  1.58900144e-07  4.74024233e-08  1.00000000e+00 
 4.91862906e-08  4.57757634e-01  4.57757633e-01  4.57757633e-01  4.57757634e-01  4.57757633e-01  3.23181369e-09  3.32764272e-09  1.58901147e-07  4.91862906e-08  1.00000000e+00 
 4.82595937e-08  3.50101361e-09  3.23926163e-09  3.12069829e-09  3.40944312e-09  3.18883749e-09  4.57754743e-01  3.32764250e-09  1.58897259e-07  4.82595937e-08  1.00000000e+00 
 4.99685626e-08  4.57755462e-01  3.23926159e-09  3.12069833e-09  3.40944318e-09  3.18883746e-09  4.57755462e-01  3.32764257e-09  1.58898205e-07  4.99685626e-08  1.00000000e+00 
 5.14525951e-08  3.50101359e-09  4.57755425e-01  3.12069833e-09  3.40944323e-09  3.18883751e-09  4.57755425e-01  3.32764251e-09  1.58898143e-07  5.14525951e-08  1.00000000e+00 
 5.32185354e-08  4.57756140e-01  4.57756140e-01  3.12069838e-09  3.40944324e-09  3.18883754e-09  4.57756140e-01  3.32764264e-09  1.58899132e-07  5.32185354e-08  1.00000000e+00 
 5.47970274e-08  3.50101359e-09  3.23926165e-09  4.57755459e-01  3.40944324e-09  3.18883752e-09  4.57755459e-01  3.32764251e-09  1.58898200e-07  5.47970274e-08  1.00000000e+00 
 5.65644314e-08  4.57756176e-01  3.23926169e-09  4.57756176e-01  3.40944325e-09  3.18883749e-09  4.57756176e-01  3.32764258e-09  1.58899165e-07  5.65644314e-08  1.00000000e+00 
 5.80696309e-08  3.50101363e-09  4.57756168e-01  4.57756168e-01  3.40944330e-09  3.18883749e-09  4.57756168e-01  3.32764264e-09  1.58899163e-07  5.80696309e-08  1.00000000e+00 
 5.98514518e-08  4.57756863e-01  4.57756863e-01  4.57756863e-01  3.40944336e-09  3.18883756e-09  4.57756863e-01  3.32764270e-09  1.58900096e-07  5.98514518e-08  1.00000000e+00 
 6.05820318e-08  3.50101359e-09  3.23926165e-09  3.12069833e-09  4.57755485e-01  3.18883752e-09  4.57755485e-01  3.32764251e-09  1.58898248e-07  6.05820318e-08  1.00000000e+00 
 6.23469916e-08  4.57756201e-01  3.23926169e-09  3.12069838e-09  4.57756201e-01  3.18883749e-09  4.57756201e-01  3.32764258e-09  1.58899190e-07  6.23469916e-08  1.00000000e+00 
 6.38526529e-08  3.50101362e-09  4.57756154e-01  3.12069838e-09  4.57756154e-01  3.18883754e-09  4.57756154e-01  3.32764264e-09  1.58899122e-07  6.38526529e-08  1.00000000e+00 
 6.56434906e-08  4.57756909e-01  4.57756909e-01  3.12069837e-09  4.57756909e-01  3.18883756e-09  4.57756909e-01  3.32764265e-09  1.58900165e-07  6.56434906e-08  1.00000000e+00 
 6.72220963e-08  3.50101363e-09  3.23926169e-09  4.57756172e-01  4.57756172e-01  3.18883754e-09  4.57756172e-01  3.32764258e-09  1.58899158e-07  6.72220963e-08  1.00000000e+00 
 6.89855497e-08  4.57756931e-01  3.23926172e-09  4.57756931e-01  4.57756931e-01  3.18883757e-09  4.57756931e-01  3.32764265e-09  1.58900178e-07  6.89855497e-08  1.00000000e+00 
 7.04865641e-08  3.50101371e-09  4.57756887e-01  4.57756887e-01  4.57756888e-01  3.18883756e-09  4.57756888e-01  3.32764271e-09  1.58900136e-07  7.04865641e-08  1.00000000e+00 
 7.22617060e-08  4.57757619e-01  4.57757619e-01  4.57757619e-01  4.57757619e-01  3.18883759e-09  4.57757619e-01  3.32764278e-09  1.58901126e-07  7.22617060e-08  1.00000000e+00 
 7.33226670e-08  3.50101359e-09  3.23926165e-09  3.12069833e-09  3.40944324e-09  4.57755443e-01  4.57755443e-01  3.32764251e-09  1.58898186e-07  7.33226670e-08  1.00000000e+00 
 7.50513749e-08  4.57756134e-01  3.23926168e-09  3.12069832e-09  3.40944329e-09  4.57756134e-01  4.57756134e-01  3.32764257e-09  1.58899113e-07  7.50513749e-08  1.00000000e+00 
 7.65449784e-08  3.50101362e-09  4.57756141e-01  3.12069838e-09  3.40944324e-09  4.57756141e-01  4.57756142e-01  3.32764258e-09  1.58899130e-07  7.65449784e-08  1.00000000e+00 
 7.83200278e-08  4.57756846e-01  4.57756846e-01  3.12069836e-09  3.40944330e-09  4.57756846e-01  4.57756846e-01  3.32764270e-09  1.58900085e-07  7.83200278e-08  1.00000000e+00 
 7.98973119e-08  3.50101368e-09  3.23926169e-09  4.57756173e-01  3.40944330e-09  4.57756173e-01  4.57756174e-01  3.32764258e-09  1.58899171e-07  7.98973119e-08  1.00000000e+00 
 8.16708123e-08  4.57756870e-01  3.23926171e-09  4.57756870e-01  3.40944336e-09  4.57756870e-01  4.57756870e-01  3.32764271e-09  1.58900127e-07  8.16708123e-08  1.00000000e+00 
 8.31817601e-08  3.50101366e-09  4.57756875e-01  4.57756875e-01  3.40944336e-09  4.57756875e-01  4.57756875e-01  3.32764271e-09  1.58900122e-07  8.31817601e-08  1.00000000e+00 
 8.49653077e-08  4.57757584e-01  4.57757584e-01  4.57757584e-01  3.40944336e-09  4.57757584e-01  4.57757584e-01  3.32764272e-09  1.58901083e-07  8.49653077e-08  1.00000000e+00 
 8.56849027e-08  3.50101362e-09  3.23926169e-09  3.12069838e-09  4.57756152e-01  4.57756152e-01  4.57756152e-01  3.32764258e-09  1.58899132e-07  8.56849027e-08  1.00000000e+00 
 8.74439579e-08  4.57756898e-01  3.23926172e-09  3.12069837e-09  4.57756898e-01  4.57756898e-01  4.57756898e-01  3.32764265e-09  1.58900154e-07  8.74439579e-08  1.00000000e+00 
 8.89446241e-08  3.50101366e-09  4.57756881e-01  3.12069842e-09  4.57756881e-01  4.57756881e-01  4.57756881e-01  3.32764271e-09  1.58900131e-07  8.89446241e-08  1.00000000e+00 
 9.07280651e-08  4.57757565e-01  4.57757565e-01  3.12069846e-09  4.57757565e-01  4.57757565e-01  4.57757565e-01  3.32764277e-09  1.58901054e-07  9.07280651e-08  1.00000000e+00 
 9.23030683e-08  3.50101371e-09  3.23926166e-09  4.57756886e-01  4.57756886e-01  4.57756886e-01  4.57756886e-01  3.32764265e-09  1.58900150e-07  9.23030683e-08  1.00000000e+00 
