 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 4.60494221e-09  3.20320282e-09  3.37484427e-09  3.36170266e-09  3.27855213e-09  3.23583338e-09  3.32488108e-09  3.34392727e-09  1.59983071e-07  4.60494221e-09  1.00000000e+00 
 7.06998549e-09  4.58692591e-01  3.37484429e-09  3.36170271e-09  3.27855218e-09  3.23583341e-09  3.32488104e-09  3.34392729e-09  1.59984039e-07  7.06998549e-09  1.00000000e+00 
 1.18216974e-08  3.20320284e-09  4.58692580e-01  3.36170270e-09  3.27855218e-09  3.23583341e-09  3.32488104e-09  3.34392729e-09  1.59984025e-07  1.18216974e-08  1.00000000e+00 
 1.84709847e-08  4.58693286e-01  4.58693286e-01  3.36170275e-09  3.27855222e-09  3.23583343e-09  3.32488106e-09  3.34392732e-09  1.59984998e-07  1.84709847e-08  1.00000000e+00 
 2.53774317e-08  3.20320285e-09  3.37484430e-09  4.58692619e-01  3.27855224e-09  3.23583341e-09  3.32488104e-09  3.34392729e-09  1.59984080e-07  2.53774317e-08  1.00000000e+00 
 3.24363043e-08  4.58693303e-01  3.37484432e-09  4.58693303e-01  3.27855222e-09  3.23583343e-09  3.32488106e-09  3.34392732e-09  1.59985003e-07  3.24363043e-08  1.00000000e+00 
 3.93957009e-08  3.20320287e-09  4.58693301e-01  4.58693301e-01  3.27855222e-09  3.23583343e-09  3.32488106e-09  3.34392731e-09  1.59985003e-07  3.93957009e-08  1.00000000e+00 
 4.64673633e-08  4.58694012e-01  4.58694012e-01  4.58694012e-01  3.27855234e-09  3.23583346e-09  3.32488108e-09  3.34392734e-09  1.59985992e-07  4.64673633e-08  1.00000000e+00 
 5.23048413e-08  3.20320284e-09  3.37484429e-09  3.36170270e-09  4.58692592e-01  3.23583341e-09  3.32488104e-09  3.34392729e-09  1.59984044e-07  5.23048413e-08  1.00000000e+00 
 5.92556546e-08  4.58693289e-01  3.37484432e-09  3.36170275e-09  4.58693289e-01  3.23583343e-09  3.32488106e-09  3.34392732e-09  1.59985007e-07  5.92556546e-08  1.00000000e+00 
 6.61869990e-08  3.20320292e-09  4.58693280e-01  3.36170275e-09  4.58693280e-01  3.23583343e-09  3.32488106e-09  3.34392731e-09  1.59984981e-07  6.61869990e-08  1.00000000e+00 
 7.32541707e-08  4.58693978e-01  4.58693978e-01  3.36170280e-09  4.58693978e-01  3.23583346e-09  3.32488108e-09  3.34392734e-09  1.59985910e-07  7.32541707e-08  1.00000000e+00 
 8.00355053e-08  3.20320287e-09  3.37484432e-09  4.58693305e-01  4.58693305e-01  3.23583343e-09  3.32488106e-09  3.34392731e-09  1.59984999e-07  8.00355053e-08  1.00000000e+00 
 8.70139161e-08  4.58694002e-01  3.37484435e-09  4.58694002e-01  4.58694002e-01  3.23583346e-09  3.32488108e-09  3.34392734e-09  1.59985948e-07  8.70139161e-08  1.00000000e+00 
 9.39405993e-08  3.20320290e-09  4.58694005e-01  4.58694005e-01  4.58694004e-01  3.23583346e-09  3.32488108e-09  3.34392734e-09  1.59985964e-07  9.39405993e-08  1.00000000e+00 
 1.00980458e-07  4.58694679e-01  4.58694679e-01  4.58694679e-01  4.58694678e-01  3.23583349e-09  3.32488115e-09  3.34392737e-09  1.59986847e-07  1.00980458e-07  1.00000000e+00 
 1.05486350e-07  3.20320284e-09  3.37484429e-09  3.36170276e-09  3.27855223e-09  4.58692590e-01  3.32488110e-09  3.34392729e-09  1.59984052e-07  1.05486350e-07  1.00000000e+00 
 1.12326831e-07  4.58693306e-01  3.37484432e-09  3.36170276e-09  3.27855222e-09  4.58693306e-01  3.32488106e-09  3.34392732e-09  1.59985022e-07  1.12326831e-07  1.00000000e+00 
 1.19204230e-07  3.20320287e-09  4.58693303e-01  3.36170276e-09  3.27855222e-09  4.58693303e-01  3.32488106e-09  3.34392732e-09  1.59985015e-07  1.19204230e-07  1.00000000e+00 
 1.26227519e-07  4.58693972e-01  4.58693972e-01  3.36170280e-09  3.27855233e-09  4.58693972e-01  3.32488108e-09  3.34392734e-09  1.59985907e-07  1.26227519e-07  1.00000000e+00 
 1.33045290e-07  3.20320292e-09  3.37484432e-09  4.58693329e-01  3.27855228e-09  4.58693329e-01  3.32488112e-09  3.34392731e-09  1.59985047e-07  1.33045290e-07  1.00000000e+00 
 1.40050304e-07  4.58694008e-01  3.37484434e-09  4.58694008e-01  3.27855227e-09  4.58694008e-01  3.32488108e-09  3.34392734e-09  1.59985956e-07  1.40050304e-07  1.00000000e+00 
 1.46976248e-07  3.20320290e-09  4.58694017e-01  4.58694017e-01  3.27855228e-09  4.58694017e-01  3.32488108e-09  3.34392734e-09  1.59985979e-07  1.46976248e-07  1.00000000e+00 
 1.53996183e-07  4.58694665e-01  4.58694665e-01  4.58694665e-01  3.27855238e-09  4.58694665e-01  3.32488110e-09  3.34392731e-09  1.59986815e-07  1.53996183e-07  1.00000000e+00 
 1.59611119e-07  3.20320287e-09  3.37484432e-09  3.36170276e-09  4.58693302e-01  4.58693302e-01  3.32488106e-09  3.34392732e-09  1.59985016e-07  1.59611119e-07  1.00000000e+00 
 1.66506425e-07  4.58693976e-01  3.37484435e-09  3.36170280e-09  4.58693976e-01  4.58693976e-01  3.32488114e-09  3.34392734e-09  1.59985904e-07  1.66506425e-07  1.00000000e+00 
 1.73384166e-07  3.20320289e-09  4.58693982e-01  3.36170280e-09  4.58693982e-01  4.58693982e-01  3.32488108e-09  3.34392729e-09  1.59985918e-07  1.73384166e-07  1.00000000e+00 
 1.80437553e-07  4.58694661e-01  4.58694661e-01  3.36170285e-09  4.58694661e-01  4.58694661e-01  3.32488110e-09  3.34392731e-09  1.59986821e-07  1.80437553e-07  1.00000000e+00 
 1.87223435e-07  3.20320291e-09  3.37484431e-09  4.58694007e-01  4.58694007e-01  4.58694007e-01  3.32488109e-09  3.34392730e-09  1.59985957e-07  1.87223435e-07  1.00000000e+00 
 1.94200197e-07  4.58694690e-01  3.37484437e-09  4.58694690e-01  4.58694690e-01  4.58694690e-01  3.32488110e-09  3.34392737e-09  1.59986864e-07  1.94200197e-07  1.00000000e+00 
 2.01100022e-07  3.20320292e-09  4.58694690e-01  4.58694690e-01  4.58694690e-01  4.58694690e-01  3.32488110e-09  3.34392731e-09  1.59986867e-07  2.01100022e-07  1.00000000e+00 
 2.08119332e-07  4.58695403e-01  4.58695403e-01  4.58695403e-01  4.58695402e-01  4.58695403e-01  3.32488111e-09  3.34392739e-09  1.59987826e-07  2.08119332e-07  1.00000000e+00 
 2.03574643e-07  3.20320284e-09  3.37484429e-09  3.36170270e-09  3.27855218e-09  3.23583335e-09  4.58692595e-01  3.34392729e-09  1.59984061e-07  2.03574643e-07  1.00000000e+00 
