 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.11003828e-09  3.25354263e-09  3.39299689e-09  3.25728445e-09  3.21714411e-09  3.52824564e-09  3.35687565e-09  3.13237414e-09  1.57905734e-07  1.11003828e-09  1.00000000e+00 
 1.73822201e-09  4.58148816e-01  3.39299699e-09  3.25728447e-09  3.21714418e-09  3.52824566e-09  3.35687572e-09  3.13237418e-09  1.57906698e-07  1.73822201e-09  1.00000000e+00 
 2.76081380e-09  3.25354269e-09  4.58148807e-01  3.25728453e-09  3.21714413e-09  3.52824566e-09  3.35687572e-09  3.13237412e-09  1.57906677e-07  2.76081380e-09  1.00000000e+00 
 4.42204851e-09  4.58149555e-01  4.58149555e-01  3.25728450e-09  3.21714414e-09  3.52824567e-09  3.35687578e-09  3.13237421e-09  1.57907681e-07  4.42204851e-09  1.00000000e+00 
 5.61982461e-09  3.25354269e-09  3.39299693e-09  4.58148756e-01  3.21714412e-09  3.52824565e-09  3.35687571e-09  3.13237417e-09  1.57906615e-07  5.61982461e-09  1.00000000e+00 
 7.39770911e-09  4.58149526e-01  3.39299703e-09  4.58149526e-01  3.21714414e-09  3.52824567e-09  3.35687578e-09  3.13237421e-09  1.57907641e-07  7.39770911e-09  1.00000000e+00 
 8.90463525e-09  3.25354277e-09  4.58149545e-01  4.58149545e-01  3.21714414e-09  3.52824567e-09  3.35687578e-09  3.13237421e-09  1.57907661e-07  8.90463525e-09  1.00000000e+00 
 1.06786615e-08  4.58150248e-01  4.58150248e-01  4.58150248e-01  3.21714416e-09  3.52824564e-09  3.35687585e-09  3.13237420e-09  1.57908610e-07  1.06786615e-08  1.00000000e+00 
 1.17007488e-08  3.25354269e-09  3.39299693e-09  3.25728453e-09  4.58148791e-01  3.52824566e-09  3.35687571e-09  3.13237417e-09  1.57906650e-07  1.17007488e-08  1.00000000e+00 
 1.34517393e-08  4.58149530e-01  3.39299703e-09  3.25728450e-09  4.58149530e-01  3.52824567e-09  3.35687578e-09  3.13237421e-09  1.57907644e-07  1.34517393e-08  1.00000000e+00 
