 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.01174180e-09  3.07442635e-09  3.51403519e-09  3.39549997e-09  3.13741198e-09  3.31964248e-09  3.13986556e-09  3.23611184e-09  1.57959493e-07  1.01174180e-09  1.00000000e+00 
 1.60338942e-09  4.57914615e-01  3.51403522e-09  3.39550004e-09  3.13741203e-09  3.31964258e-09  3.13986553e-09  3.23611191e-09  1.57960490e-07  1.60338942e-09  1.00000000e+00 
 2.68993716e-09  3.07442640e-09  4.57914597e-01  3.39550004e-09  3.13741198e-09  3.31964258e-09  3.13986558e-09  3.23611186e-09  1.57960464e-07  2.68993716e-09  1.00000000e+00 
 4.27147739e-09  4.57915325e-01  4.57915325e-01  3.39550005e-09  3.13741208e-09  3.31964261e-09  3.13986561e-09  3.23611199e-09  1.57961415e-07  4.27147739e-09  1.00000000e+00 
 6.05722761e-09  3.07442645e-09  3.51403522e-09  4.57914524e-01  3.13741203e-09  3.31964258e-09  3.13986558e-09  3.23611185e-09  1.57960342e-07  6.05722761e-09  1.00000000e+00 
 7.71731834e-09  4.57915276e-01  3.51403525e-09  4.57915276e-01  3.13741207e-09  3.31964261e-09  3.13986560e-09  3.23611193e-09  1.57961357e-07  7.71731834e-09  1.00000000e+00 
 9.25688681e-09  3.07442649e-09  4.57915270e-01  4.57915270e-01  3.13741207e-09  3.31964261e-09  3.13986560e-09  3.23611192e-09  1.57961363e-07  9.25688681e-09  1.00000000e+00 
 1.09116343e-08  4.57915971e-01  4.57915971e-01  4.57915971e-01  3.13741213e-09  3.31964266e-09  3.13986558e-09  3.23611200e-09  1.57962281e-07  1.09116343e-08  1.00000000e+00 
 1.19033743e-08  3.07442645e-09  3.51403522e-09  3.39550004e-09  4.57914602e-01  3.31964258e-09  3.13986558e-09  3.23611191e-09  1.57960463e-07  1.19033743e-08  1.00000000e+00 
 1.35367983e-08  4.57915354e-01  3.51403525e-09  3.39550011e-09  4.57915354e-01  3.31964261e-09  3.13986561e-09  3.23611193e-09  1.57961469e-07  1.35367983e-08  1.00000000e+00 
 1.50677479e-08  3.07442649e-09  4.57915340e-01  3.39550011e-09  4.57915340e-01  3.31964261e-09  3.13986561e-09  3.23611193e-09  1.57961437e-07  1.50677479e-08  1.00000000e+00 
