 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 8.86963392e-10  3.25487024e-09  3.33687825e-09  3.40333010e-09  3.36995679e-09  3.33655310e-09  3.40329428e-09  3.39869632e-09  1.54677086e-07  8.86963392e-10  1.00000000e+00 
 1.44187595e-09  4.55663801e-01  3.33687829e-09  3.40333014e-09  3.36995684e-09  3.33655312e-09  3.40329432e-09  3.39869636e-09  1.54678021e-07  1.44187595e-09  1.00000000e+00 
 2.44222065e-09  3.25487027e-09  4.55663818e-01  3.40333020e-09  3.36995684e-09  3.33655306e-09  3.40329432e-09  3.39869636e-09  1.54678041e-07  2.44222065e-09  1.00000000e+00 
 3.85736598e-09  4.55664539e-01  4.55664539e-01  3.40333023e-09  3.36995689e-09  3.33655307e-09  3.40329437e-09  3.39869639e-09  1.54679008e-07  3.85736598e-09  1.00000000e+00 
 5.40536860e-09  3.25487032e-09  3.33687829e-09  4.55663808e-01  3.36995684e-09  3.33655312e-09  3.40329432e-09  3.39869636e-09  1.54678017e-07  5.40536860e-09  1.00000000e+00 
 6.87925450e-09  4.55664545e-01  3.33687839e-09  4.55664545e-01  3.36995689e-09  3.33655307e-09  3.40329437e-09  3.39869645e-09  1.54679017e-07  6.87925450e-09  1.00000000e+00 
 8.23928303e-09  3.25487035e-09  4.55664528e-01  4.55664528e-01  3.36995689e-09  3.33655313e-09  3.40329437e-09  3.39869639e-09  1.54678993e-07  8.23928303e-09  1.00000000e+00 
 9.71510872e-09  4.55665290e-01  4.55665290e-01  4.55665291e-01  3.36995694e-09  3.33655314e-09  3.40329437e-09  3.39869644e-09  1.54680011e-07  9.71510872e-09  1.00000000e+00 
 1.11332668e-08  3.25487032e-09  3.33687829e-09  3.40333019e-09  4.55663786e-01  3.33655312e-09  3.40329432e-09  3.39869636e-09  1.54677984e-07  1.11332668e-08  1.00000000e+00 
 1.25823263e-08  4.55664555e-01  3.33687839e-09  3.40333018e-09  4.55664555e-01  3.33655313e-09  3.40329437e-09  3.39869639e-09  1.54679035e-07  1.25823263e-08  1.00000000e+00 
 1.39373739e-08  3.25487035e-09  4.55664559e-01  3.40333018e-09  4.55664559e-01  3.33655313e-09  3.40329437e-09  3.39869639e-09  1.54679036e-07  1.39373739e-08  1.00000000e+00 
 1.54131357e-08  4.55665316e-01  4.55665316e-01  3.40333028e-09  4.55665316e-01  3.33655315e-09  3.40329443e-09  3.39869644e-09  1.54680046e-07  1.54131357e-08  1.00000000e+00 
 1.69317502e-08  3.25487035e-09  3.33687839e-09  4.55664554e-01  4.55664554e-01  3.33655313e-09  3.40329437e-09  3.39869639e-09  1.54679028e-07  1.69317502e-08  1.00000000e+00 
 1.83917166e-08  4.55665289e-01  3.33687844e-09  4.55665289e-01  4.55665289e-01  3.33655314e-09  3.40329443e-09  3.39869644e-09  1.54679995e-07  1.83917166e-08  1.00000000e+00 
 1.97483132e-08  3.25487034e-09  4.55665292e-01  4.55665292e-01  4.55665292e-01  3.33655314e-09  3.40329443e-09  3.39869644e-09  1.54680006e-07  1.97483132e-08  1.00000000e+00 
 2.12223625e-08  4.55666041e-01  4.55666041e-01  4.55666042e-01  4.55666042e-01  3.33655310e-09  3.40329448e-09  3.39869648e-09  1.54681013e-07  2.12223625e-08  1.00000000e+00 
