 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.07394982e-09  3.32287230e-09  3.48177376e-09  3.20974670e-09  3.36120408e-09  3.58976473e-09  3.44805558e-09  3.27125662e-09  1.66078060e-07  1.07394982e-09  1.00000000e+00 
 1.78498283e-09  4.62320726e-01  3.48177379e-09  3.20974678e-09  3.36120415e-09  3.58976477e-09  3.44805561e-09  3.27125672e-09  1.66078883e-07  1.78498283e-09  1.00000000e+00 
 3.27720784e-09  3.32287233e-09  4.62320753e-01  3.20974673e-09  3.36120415e-09  3.58976477e-09  3.44805561e-09  3.27125672e-09  1.66078933e-07  3.27720784e-09  1.00000000e+00 
 5.11879961e-09  4.62321404e-01  4.62321404e-01  3.20974681e-09  3.36120422e-09  3.58976482e-09  3.44805564e-09  3.27125682e-09  1.66079828e-07  5.11879961e-09  1.00000000e+00 
 6.37243147e-09  3.32287233e-09  3.48177385e-09  4.62320766e-01  3.36120415e-09  3.58976483e-09  3.44805561e-09  3.27125673e-09  1.66078940e-07  6.37243147e-09  1.00000000e+00 
 8.24881852e-09  4.62321380e-01  3.48177382e-09  4.62321381e-01  3.36120422e-09  3.58976483e-09  3.44805565e-09  3.27125683e-09  1.66079793e-07  8.24881852e-09  1.00000000e+00 
 1.01688613e-08  3.32287242e-09  4.62321397e-01  4.62321397e-01  3.36120416e-09  3.58976483e-09  3.44805565e-09  3.27125683e-09  1.66079809e-07  1.01688613e-08  1.00000000e+00 
 1.20432659e-08  4.62322041e-01  4.62322041e-01  4.62322041e-01  3.36120428e-09  3.58976487e-09  3.44805568e-09  3.27125693e-09  1.66080672e-07  1.20432659e-08  1.00000000e+00 
 1.39201219e-08  3.32287239e-09  3.48177385e-09  3.20974673e-09  4.62320773e-01  3.58976478e-09  3.44805561e-09  3.27125673e-09  1.66078953e-07  1.39201219e-08  1.00000000e+00 
 1.57637459e-08  4.62321422e-01  3.48177382e-09  3.20974676e-09  4.62321422e-01  3.58976483e-09  3.44805565e-09  3.27125683e-09  1.66079825e-07  1.57637459e-08  1.00000000e+00 
 1.76747577e-08  3.32287237e-09  4.62321434e-01  3.20974682e-09  4.62321434e-01  3.58976483e-09  3.44805565e-09  3.27125683e-09  1.66079840e-07  1.76747577e-08  1.00000000e+00 
 1.95444230e-08  4.62322056e-01  4.62322056e-01  3.20974684e-09  4.62322056e-01  3.58976493e-09  3.44805568e-09  3.27125693e-09  1.66080693e-07  1.95444230e-08  1.00000000e+00 
 2.07588684e-08  3.32287237e-09  3.48177388e-09  4.62321444e-01  4.62321444e-01  3.58976483e-09  3.44805565e-09  3.27125683e-09  1.66079862e-07  2.07588684e-08  1.00000000e+00 
 2.26058674e-08  4.62322072e-01  3.48177385e-09  4.62322073e-01  4.62322072e-01  3.58976488e-09  3.44805568e-09  3.27125693e-09  1.66080719e-07  2.26058674e-08  1.00000000e+00 
 2.45122891e-08  3.32287239e-09  4.62322082e-01  4.62322082e-01  4.62322082e-01  3.58976488e-09  3.44805568e-09  3.27125694e-09  1.66080736e-07  2.45122891e-08  1.00000000e+00 
 2.63724687e-08  4.62322727e-01  4.62322727e-01  4.62322727e-01  4.62322727e-01  3.58976498e-09  3.44805571e-09  3.27125703e-09  1.66081617e-07  2.63724687e-08  1.00000000e+00 
 2.77720815e-08  3.32287233e-09  3.48177385e-09  3.20974679e-09  3.36120415e-09  4.62320776e-01  3.44805561e-09  3.27125673e-09  1.66078966e-07  2.77720815e-08  1.00000000e+00 
 2.95811446e-08  4.62321416e-01  3.48177384e-09  3.20974678e-09  3.36120418e-09  4.62321416e-01  3.44805561e-09  3.27125685e-09  1.66079824e-07  2.95811446e-08  1.00000000e+00 
 3.14709325e-08  3.32287237e-09  4.62321420e-01  3.20974682e-09  3.36120422e-09  4.62321420e-01  3.44805559e-09  3.27125683e-09  1.66079839e-07  3.14709325e-08  1.00000000e+00 
 3.33277370e-08  4.62322071e-01  4.62322071e-01  3.20974678e-09  3.36120429e-09  4.62322071e-01  3.44805568e-09  3.27125693e-09  1.66080712e-07  3.33277370e-08  1.00000000e+00 
 3.45477886e-08  3.32287242e-09  3.48177388e-09  4.62321420e-01  3.36120422e-09  4.62321420e-01  3.44805565e-09  3.27125683e-09  1.66079836e-07  3.45477886e-08  1.00000000e+00 
 3.63985251e-08  4.62322072e-01  3.48177385e-09  4.62322072e-01  3.36120429e-09  4.62322072e-01  3.44805568e-09  3.27125693e-09  1.66080715e-07  3.63985251e-08  1.00000000e+00 
