 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.04402886e-09  3.38666783e-09  3.09117400e-09  3.32518248e-09  3.30805707e-09  3.41648529e-09  3.13241667e-09  3.36664788e-09  1.58121426e-07  1.04402886e-09  1.00000000e+00 
 1.77799109e-09  4.58027399e-01  3.09117403e-09  3.32518253e-09  3.30805719e-09  3.41648532e-09  3.13241669e-09  3.36664792e-09  1.58122355e-07  1.77799109e-09  1.00000000e+00 
 3.19701599e-09  3.38666786e-09  4.58027442e-01  3.32518253e-09  3.30805714e-09  3.41648527e-09  3.13241669e-09  3.36664792e-09  1.58122414e-07  3.19701599e-09  1.00000000e+00 
 4.89763607e-09  4.58028160e-01  4.58028160e-01  3.32518257e-09  3.30805721e-09  3.41648536e-09  3.13241670e-09  3.36664798e-09  1.58123359e-07  4.89763607e-09  1.00000000e+00 
 6.16140028e-09  3.38666786e-09  3.09117397e-09  4.58027419e-01  3.30805713e-09  3.41648532e-09  3.13241663e-09  3.36664798e-09  1.58122379e-07  6.16140028e-09  1.00000000e+00 
 7.88448773e-09  4.58028145e-01  3.09117401e-09  4.58028145e-01  3.30805721e-09  3.41648536e-09  3.13241670e-09  3.36664798e-09  1.58123364e-07  7.88448773e-09  1.00000000e+00 
 9.61232871e-09  3.38666788e-09  4.58028156e-01  4.58028156e-01  3.30805721e-09  3.41648536e-09  3.13241670e-09  3.36664798e-09  1.58123373e-07  9.61232871e-09  1.00000000e+00 
 1.13362901e-08  4.58028896e-01  4.58028895e-01  4.58028895e-01  3.30805734e-09  3.41648540e-09  3.13241667e-09  3.36664809e-09  1.58124358e-07  1.13362901e-08  1.00000000e+00 
 1.24364945e-08  3.38666786e-09  3.09117403e-09  3.32518252e-09  4.58027428e-01  3.41648527e-09  3.13241663e-09  3.36664798e-09  1.58122388e-07  1.24364945e-08  1.00000000e+00 
 1.41340095e-08  4.58028175e-01  3.09117401e-09  3.32518258e-09  4.58028175e-01  3.41648536e-09  3.13241670e-09  3.36664798e-09  1.58123399e-07  1.41340095e-08  1.00000000e+00 
 1.58571254e-08  3.38666788e-09  4.58028178e-01  3.32518258e-09  4.58028178e-01  3.41648536e-09  3.13241670e-09  3.36664798e-09  1.58123402e-07  1.58571254e-08  1.00000000e+00 
 1.75792465e-08  4.58028901e-01  4.58028901e-01  3.32518263e-09  4.58028901e-01  3.41648534e-09  3.13241667e-09  3.36664809e-09  1.58124361e-07  1.75792465e-08  1.00000000e+00 
 1.88066807e-08  3.38666788e-09  3.09117401e-09  4.58028181e-01  4.58028181e-01  3.41648536e-09  3.13241670e-09  3.36664798e-09  1.58123406e-07  1.88066807e-08  1.00000000e+00 
 2.05090060e-08  4.58028896e-01  3.09117411e-09  4.58028896e-01  4.58028896e-01  3.41648534e-09  3.13241673e-09  3.36664809e-09  1.58124369e-07  2.05090060e-08  1.00000000e+00 
 2.22313616e-08  3.38666786e-09  4.58028903e-01  4.58028903e-01  4.58028903e-01  3.41648540e-09  3.13241673e-09  3.36664804e-09  1.58124374e-07  2.22313616e-08  1.00000000e+00 
 2.39472655e-08  4.58029666e-01  4.58029666e-01  4.58029666e-01  4.58029666e-01  3.41648537e-09  3.13241674e-09  3.36664809e-09  1.58125384e-07  2.39472655e-08  1.00000000e+00 
 2.48627359e-08  3.38666780e-09  3.09117398e-09  3.32518247e-09  3.30805719e-09  4.58027430e-01  3.13241669e-09  3.36664792e-09  1.58122396e-07  2.48627359e-08  1.00000000e+00 
 2.65343658e-08  4.58028153e-01  3.09117401e-09  3.32518257e-09  3.30805720e-09  4.58028153e-01  3.13241670e-09  3.36664798e-09  1.58123365e-07  2.65343658e-08  1.00000000e+00 
 2.82429227e-08  3.38666788e-09  4.58028161e-01  3.32518257e-09  3.30805720e-09  4.58028161e-01  3.13241670e-09  3.36664798e-09  1.58123378e-07  2.82429227e-08  1.00000000e+00 
 2.99569933e-08  4.58028890e-01  4.58028890e-01  3.32518263e-09  3.30805728e-09  4.58028890e-01  3.13241673e-09  3.36664803e-09  1.58124359e-07  2.99569933e-08  1.00000000e+00 
 3.11932382e-08  3.38666788e-09  3.09117401e-09  4.58028163e-01  3.30805720e-09  4.58028163e-01  3.13241670e-09  3.36664798e-09  1.58123384e-07  3.11932382e-08  1.00000000e+00 
 3.29017666e-08  4.58028913e-01  3.09117405e-09  4.58028913e-01  3.30805728e-09  4.58028913e-01  3.13241673e-09  3.36664804e-09  1.58124394e-07  3.29017666e-08  1.00000000e+00 
 3.46221611e-08  3.38666792e-09  4.58028934e-01  4.58028934e-01  3.30805728e-09  4.58028934e-01  3.13241668e-09  3.36664804e-09  1.58124423e-07  3.46221611e-08  1.00000000e+00 
 3.63326365e-08  4.58029617e-01  4.58029617e-01  4.58029617e-01  3.30805735e-09  4.58029617e-01  3.13241669e-09  3.36664809e-09  1.58125331e-07  3.63326365e-08  1.00000000e+00 
 3.73834226e-08  3.38666788e-09  3.09117407e-09  3.32518257e-09  4.58028172e-01  4.58028172e-01  3.13241670e-09  3.36664798e-09  1.58123381e-07  3.73834226e-08  1.00000000e+00 
