 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.81287940e-10  3.14570097e-09  3.17765829e-09  3.49632804e-09  3.39573551e-09  3.37696917e-09  3.26177823e-09  3.25533819e-09  1.56458512e-07  9.81287940e-10  1.00000000e+00 
 1.55745994e-09  4.57867070e-01  3.17765831e-09  3.49632804e-09  3.39573561e-09  3.37696922e-09  3.26177825e-09  3.25533816e-09  1.56459466e-07  1.55745994e-09  1.00000000e+00 
 2.74675216e-09  3.14570105e-09  4.57867095e-01  3.49632810e-09  3.39573555e-09  3.37696922e-09  3.26177820e-09  3.25533816e-09  1.56459506e-07  2.74675216e-09  1.00000000e+00 
 4.30583924e-09  4.57867805e-01  4.57867805e-01  3.49632809e-09  3.39573565e-09  3.37696927e-09  3.26177822e-09  3.25533825e-09  1.56460451e-07  4.30583924e-09  1.00000000e+00 
 5.95650107e-09  3.14570100e-09  3.17765831e-09  4.57867098e-01  3.39573555e-09  3.37696922e-09  3.26177820e-09  3.25533822e-09  1.56459511e-07  5.95650107e-09  1.00000000e+00 
 7.57903962e-09  4.57867821e-01  3.17765833e-09  4.57867821e-01  3.39573565e-09  3.37696927e-09  3.26177822e-09  3.25533825e-09  1.56460474e-07  7.57903962e-09  1.00000000e+00 
 9.23385102e-09  3.14570102e-09  4.57867827e-01  4.57867827e-01  3.39573565e-09  3.37696927e-09  3.26177822e-09  3.25533825e-09  1.56460480e-07  9.23385102e-09  1.00000000e+00 
 1.08547411e-08  4.57868562e-01  4.57868562e-01  4.57868562e-01  3.39573565e-09  3.37696933e-09  3.26177825e-09  3.25533824e-09  1.56461473e-07  1.08547411e-08  1.00000000e+00 
 1.20340786e-08  3.14570100e-09  3.17765831e-09  3.49632804e-09  4.57867077e-01  3.37696922e-09  3.26177826e-09  3.25533822e-09  1.56459475e-07  1.20340786e-08  1.00000000e+00 
 1.36152991e-08  4.57867806e-01  3.17765833e-09  3.49632809e-09  4.57867806e-01  3.37696927e-09  3.26177822e-09  3.25533825e-09  1.56460450e-07  1.36152991e-08  1.00000000e+00 
 1.52565462e-08  3.14570102e-09  4.57867819e-01  3.49632809e-09  4.57867819e-01  3.37696927e-09  3.26177822e-09  3.25533825e-09  1.56460458e-07  1.52565462e-08  1.00000000e+00 
