 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.04932241e-09  3.19012207e-09  3.46575989e-09  3.29152601e-09  3.27705879e-09  3.26656483e-09  3.42932336e-09  3.71582087e-09  1.61456896e-07  1.04932241e-09  1.00000000e+00 
 1.66349423e-09  4.58982820e-01  3.46575992e-09  3.29152607e-09  3.27705886e-09  3.26656491e-09  3.42932342e-09  3.71582092e-09  1.61457875e-07  1.66349423e-09  1.00000000e+00 
 2.79063528e-09  3.19012206e-09  4.58982818e-01  3.29152613e-09  3.27705886e-09  3.26656491e-09  3.42932342e-09  3.71582092e-09  1.61457861e-07  2.79063528e-09  1.00000000e+00 
 4.47840165e-09  4.58983527e-01  4.58983527e-01  3.29152614e-09  3.27705893e-09  3.26656494e-09  3.42932348e-09  3.71582097e-09  1.61458816e-07  4.47840165e-09  1.00000000e+00 
 5.79890980e-09  3.19012206e-09  3.46575992e-09  4.58982827e-01  3.27705886e-09  3.26656486e-09  3.42932342e-09  3.71582092e-09  1.61457889e-07  5.79890980e-09  1.00000000e+00 
 7.57872698e-09  4.58983560e-01  3.46575996e-09  4.58983560e-01  3.27705893e-09  3.26656488e-09  3.42932349e-09  3.71582097e-09  1.61458874e-07  7.57872698e-09  1.00000000e+00 
 9.21045284e-09  3.19012216e-09  4.58983546e-01  4.58983546e-01  3.27705893e-09  3.26656488e-09  3.42932349e-09  3.71582097e-09  1.61458863e-07  9.21045284e-09  1.00000000e+00 
 1.09896234e-08  4.58984249e-01  4.58984249e-01  4.58984249e-01  3.27705901e-09  3.26656491e-09  3.42932356e-09  3.71582102e-09  1.61459793e-07  1.09896234e-08  1.00000000e+00 
 1.22649269e-08  3.19012205e-09  3.46575992e-09  3.29152613e-09  4.58982786e-01  3.26656486e-09  3.42932342e-09  3.71582092e-09  1.61457824e-07  1.22649269e-08  1.00000000e+00 
 1.40194274e-08  4.58983497e-01  3.46575996e-09  3.29152619e-09  4.58983497e-01  3.26656488e-09  3.42932348e-09  3.71582096e-09  1.61458776e-07  1.40194274e-08  1.00000000e+00 
 1.56447442e-08  3.19012215e-09  4.58983526e-01  3.29152619e-09  4.58983525e-01  3.26656488e-09  3.42932348e-09  3.71582097e-09  1.61458822e-07  1.56447442e-08  1.00000000e+00 
 1.74205113e-08  4.58984222e-01  4.58984222e-01  3.29152626e-09  4.58984222e-01  3.26656497e-09  3.42932355e-09  3.71582108e-09  1.61459746e-07  1.74205113e-08  1.00000000e+00 
 1.87069205e-08  3.19012215e-09  3.46575996e-09  4.58983539e-01  4.58983539e-01  3.26656488e-09  3.42932349e-09  3.71582097e-09  1.61458847e-07  1.87069205e-08  1.00000000e+00 
 2.04588559e-08  4.58984263e-01  3.46576000e-09  4.58984263e-01  4.58984263e-01  3.26656491e-09  3.42932356e-09  3.71582102e-09  1.61459821e-07  2.04588559e-08  1.00000000e+00 
 2.20778915e-08  3.19012214e-09  4.58984226e-01  4.58984226e-01  4.58984226e-01  3.26656491e-09  3.42932355e-09  3.71582102e-09  1.61459752e-07  2.20778915e-08  1.00000000e+00 
 2.38426807e-08  4.58984954e-01  4.58984954e-01  4.58984954e-01  4.58984954e-01  3.26656494e-09  3.42932362e-09  3.71582107e-09  1.61460734e-07  2.38426807e-08  1.00000000e+00 
 2.38729925e-08  3.19012206e-09  3.46575993e-09  3.29152607e-09  3.27705885e-09  4.58982805e-01  3.42932342e-09  3.71582092e-09  1.61457850e-07  2.38729925e-08  1.00000000e+00 
 2.56023540e-08  4.58983532e-01  3.46575996e-09  3.29152619e-09  3.27705893e-09  4.58983532e-01  3.42932348e-09  3.71582097e-09  1.61458823e-07  2.56023540e-08  1.00000000e+00 
 2.72166645e-08  3.19012215e-09  4.58983522e-01  3.29152619e-09  3.27705893e-09  4.58983522e-01  3.42932348e-09  3.71582097e-09  1.61458813e-07  2.72166645e-08  1.00000000e+00 
