 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.94759830e-12  3.50051727e-09  3.35229916e-09  3.34774192e-09  3.33430569e-09  3.11286379e-09  3.50667018e-09  3.34597250e-09  1.61450288e-07  1.22294352e-09  1.00000000e+00 
 1.64263270e-09  4.61202293e-01  3.35229922e-09  3.34774192e-09  3.33430577e-09  3.11286390e-09  3.50667018e-09  3.34597257e-09  1.61451279e-07  2.11363727e-09  1.00000000e+00 
 3.34748052e-09  3.50051736e-09  4.61202289e-01  3.34774192e-09  3.33430577e-09  3.11286390e-09  3.50667023e-09  3.34597257e-09  1.61451279e-07  3.64288155e-09  1.00000000e+00 
 5.02552666e-09  4.61202981e-01  4.61202981e-01  3.34774194e-09  3.33430582e-09  3.11286397e-09  3.50667025e-09  3.34597262e-09  1.61452206e-07  5.32156719e-09  1.00000000e+00 
 6.51064624e-09  3.50051736e-09  3.35229922e-09  4.61202277e-01  3.33430576e-09  3.11286395e-09  3.50667024e-09  3.34597257e-09  1.61451251e-07  6.82148027e-09  1.00000000e+00 
 8.19341039e-09  4.61202950e-01  3.35229919e-09  4.61202950e-01  3.33430581e-09  3.11286397e-09  3.50667025e-09  3.34597262e-09  1.61452167e-07  8.51943582e-09  1.00000000e+00 
 9.91522597e-09  3.50051741e-09  4.61202972e-01  4.61202972e-01  3.33430581e-09  3.11286397e-09  3.50667025e-09  3.34597262e-09  1.61452199e-07  1.02531033e-08  1.00000000e+00 
 1.16096714e-08  4.61203673e-01  4.61203673e-01  4.61203673e-01  3.33430586e-09  3.11286405e-09  3.50667028e-09  3.34597267e-09  1.61453148e-07  1.19564731e-08  1.00000000e+00 
 1.33515243e-08  3.50051736e-09  3.35229922e-09  3.34774192e-09  4.61202289e-01  3.11286390e-09  3.50667024e-09  3.34597257e-09  1.61451272e-07  1.37054599e-08  1.00000000e+00 
 1.50234314e-08  4.61202990e-01  3.35229925e-09  3.34774194e-09  4.61202990e-01  3.11286397e-09  3.50667020e-09  3.34597268e-09  1.61452217e-07  1.53828807e-08  1.00000000e+00 
 1.67525229e-08  3.50051741e-09  4.61202985e-01  3.34774194e-09  4.61202985e-01  3.11286397e-09  3.50667020e-09  3.34597268e-09  1.61452220e-07  1.71164061e-08  1.00000000e+00 
 1.84557791e-08  4.61203706e-01  4.61203706e-01  3.34774196e-09  4.61203706e-01  3.11286405e-09  3.50667028e-09  3.34597267e-09  1.61453187e-07  1.88232292e-08  1.00000000e+00 
 1.99297290e-08  3.50051741e-09  3.35229919e-09  4.61202979e-01  4.61202979e-01  3.11286397e-09  3.50667020e-09  3.34597268e-09  1.61452210e-07  2.02997370e-08  1.00000000e+00 
