 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.64895719e-10  3.36928674e-09  3.41511852e-09  3.19605636e-09  3.20081869e-09  3.20760811e-09  3.52385701e-09  3.37849007e-09  1.60679591e-07  9.64895719e-10  1.00000000e+00 
 1.55289115e-09  4.59113438e-01  3.41511859e-09  3.19605638e-09  3.20081877e-09  3.20760819e-09  3.52385705e-09  3.37849018e-09  1.60680533e-07  1.55289115e-09  1.00000000e+00 
 2.72060419e-09  3.36928670e-09  4.59113421e-01  3.19605638e-09  3.20081877e-09  3.20760819e-09  3.52385705e-09  3.37849018e-09  1.60680525e-07  2.72060419e-09  1.00000000e+00 
 4.29410818e-09  4.59114120e-01  4.59114120e-01  3.19605635e-09  3.20081879e-09  3.20760821e-09  3.52385710e-09  3.37849017e-09  1.60681470e-07  4.29410818e-09  1.00000000e+00 
 5.69718139e-09  3.36928676e-09  3.41511854e-09  4.59113438e-01  3.20081877e-09  3.20760813e-09  3.52385705e-09  3.37849012e-09  1.60680550e-07  5.69718139e-09  1.00000000e+00 
 7.33042071e-09  4.59114138e-01  3.41511856e-09  4.59114138e-01  3.20081880e-09  3.20760827e-09  3.52385710e-09  3.37849018e-09  1.60681490e-07  7.33042071e-09  1.00000000e+00 
 8.93301433e-09  3.36928678e-09  4.59114129e-01  4.59114129e-01  3.20081879e-09  3.20760820e-09  3.52385709e-09  3.37849017e-09  1.60681492e-07  8.93301433e-09  1.00000000e+00 
 1.05648610e-08  4.59114818e-01  4.59114818e-01  4.59114818e-01  3.20081881e-09  3.20760834e-09  3.52385708e-09  3.37849022e-09  1.60682401e-07  1.05648610e-08  1.00000000e+00 
 1.10836922e-08  3.36928675e-09  3.41511854e-09  3.19605638e-09  4.59113416e-01  3.20760813e-09  3.52385705e-09  3.37849012e-09  1.60680507e-07  1.10836922e-08  1.00000000e+00 
 1.26889930e-08  4.59114132e-01  3.41511856e-09  3.19605635e-09  4.59114132e-01  3.20760821e-09  3.52385710e-09  3.37849017e-09  1.60681484e-07  1.26889930e-08  1.00000000e+00 
 1.42856820e-08  3.36928679e-09  4.59114125e-01  3.19605641e-09  4.59114125e-01  3.20760821e-09  3.52385710e-09  3.37849017e-09  1.60681476e-07  1.42856820e-08  1.00000000e+00 
 1.59142743e-08  4.59114809e-01  4.59114809e-01  3.19605637e-09  4.59114809e-01  3.20760834e-09  3.52385713e-09  3.37849021e-09  1.60682392e-07  1.59142743e-08  1.00000000e+00 
 1.72838313e-08  3.36928673e-09  3.41511856e-09  4.59114145e-01  4.59114145e-01  3.20760821e-09  3.52385704e-09  3.37849017e-09  1.60681490e-07  1.72838313e-08  1.00000000e+00 
