 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.96607241e-10  3.68717975e-09  3.26784348e-09  3.56343817e-09  3.34732915e-09  3.31474484e-09  3.31645133e-09  3.36982012e-09  1.61909293e-07  9.96607241e-10  1.00000000e+00 
 1.59951696e-09  4.60116359e-01  3.26784352e-09  3.56343822e-09  3.34732920e-09  3.31474487e-09  3.31645138e-09  3.36982014e-09  1.61910220e-07  1.59951696e-09  1.00000000e+00 
 2.97847436e-09  3.68717977e-09  4.60116380e-01  3.56343822e-09  3.34732921e-09  3.31474488e-09  3.31645138e-09  3.36982014e-09  1.61910243e-07  2.97847436e-09  1.00000000e+00 
 4.54235050e-09  4.60117073e-01  4.60117073e-01  3.56343833e-09  3.34732926e-09  3.31474497e-09  3.31645144e-09  3.36982015e-09  1.61911181e-07  4.54235050e-09  1.00000000e+00 
 6.27419183e-09  3.68717977e-09  3.26784352e-09  4.60116335e-01  3.34732920e-09  3.31474493e-09  3.31645138e-09  3.36982013e-09  1.61910201e-07  6.27419183e-09  1.00000000e+00 
 7.87156296e-09  4.60117036e-01  3.26784356e-09  4.60117036e-01  3.34732926e-09  3.31474497e-09  3.31645143e-09  3.36982015e-09  1.61911145e-07  7.87156296e-09  1.00000000e+00 
 9.66930003e-09  3.68717978e-09  4.60117041e-01  4.60117040e-01  3.34732922e-09  3.31474493e-09  3.31645141e-09  3.36982012e-09  1.61911153e-07  9.66930003e-09  1.00000000e+00 
 1.12644685e-08  4.60117761e-01  4.60117761e-01  4.60117761e-01  3.34732931e-09  3.31474495e-09  3.31645150e-09  3.36982011e-09  1.61912108e-07  1.12644685e-08  1.00000000e+00 
 1.16823315e-08  3.68717977e-09  3.26784352e-09  3.56343822e-09  4.60116359e-01  3.31474487e-09  3.31645138e-09  3.36982008e-09  1.61910224e-07  1.16823315e-08  1.00000000e+00 
 1.32503857e-08  4.60117060e-01  3.26784359e-09  3.56343830e-09  4.60117060e-01  3.31474493e-09  3.31645147e-09  3.36982012e-09  1.61911170e-07  1.32503857e-08  1.00000000e+00 
