 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 8.54448956e-10  3.39768070e-09  3.33275737e-09  3.35031552e-09  3.43115993e-09  3.49885344e-09  3.49811068e-09  3.43633905e-09  1.56934314e-07  8.54448956e-10  1.00000000e+00 
 1.43434420e-09  4.57328584e-01  3.33275740e-09  3.35031555e-09  3.43116004e-09  3.49885350e-09  3.49811081e-09  3.43633906e-09  1.56935283e-07  1.43434420e-09  1.00000000e+00 
 2.49468002e-09  3.39768077e-09  4.57328587e-01  3.35031555e-09  3.43116004e-09  3.49885356e-09  3.49811081e-09  3.43633906e-09  1.56935265e-07  2.49468002e-09  1.00000000e+00 
 4.05049860e-09  4.57329306e-01  4.57329306e-01  3.35031553e-09  3.43116016e-09  3.49885357e-09  3.49811089e-09  3.43633909e-09  1.56936220e-07  4.05049860e-09  1.00000000e+00 
 5.39391465e-09  3.39768077e-09  3.33275740e-09  4.57328592e-01  3.43115999e-09  3.49885356e-09  3.49811076e-09  3.43633906e-09  1.56935282e-07  5.39391465e-09  1.00000000e+00 
 7.00521952e-09  4.57329332e-01  3.33275743e-09  4.57329332e-01  3.43116016e-09  3.49885357e-09  3.49811089e-09  3.43633909e-09  1.56936267e-07  7.00521952e-09  1.00000000e+00 
 8.44531911e-09  3.39768079e-09  4.57329332e-01  4.57329332e-01  3.43116016e-09  3.49885357e-09  3.49811089e-09  3.43633909e-09  1.56936259e-07  8.44531911e-09  1.00000000e+00 
 1.00555866e-08  4.57330071e-01  4.57330071e-01  4.57330071e-01  3.43116023e-09  3.49885365e-09  3.49811091e-09  3.43633911e-09  1.56937244e-07  1.00555866e-08  1.00000000e+00 
 1.17136523e-08  3.39768071e-09  3.33275740e-09  3.35031550e-09  4.57328616e-01  3.49885351e-09  3.49811076e-09  3.43633907e-09  1.56935309e-07  1.17136523e-08  1.00000000e+00 
 1.32999318e-08  4.57329359e-01  3.33275743e-09  3.35031553e-09  4.57329359e-01  3.49885358e-09  3.49811088e-09  3.43633909e-09  1.56936308e-07  1.32999318e-08  1.00000000e+00 
 1.47331889e-08  3.39768079e-09  4.57329356e-01  3.35031553e-09  4.57329356e-01  3.49885358e-09  3.49811088e-09  3.43633909e-09  1.56936301e-07  1.47331889e-08  1.00000000e+00 
 1.63426392e-08  4.57330083e-01  4.57330083e-01  3.35031557e-09  4.57330083e-01  3.49885365e-09  3.49811091e-09  3.43633912e-09  1.56937261e-07  1.63426392e-08  1.00000000e+00 
 1.76552462e-08  3.39768079e-09  3.33275743e-09  4.57329391e-01  4.57329391e-01  3.49885358e-09  3.49811089e-09  3.43633909e-09  1.56936345e-07  1.76552462e-08  1.00000000e+00 
 1.92447800e-08  4.57330107e-01  3.33275746e-09  4.57330107e-01  4.57330107e-01  3.49885365e-09  3.49811091e-09  3.43633912e-09  1.56937300e-07  1.92447800e-08  1.00000000e+00 
 2.06766586e-08  3.39768076e-09  4.57330121e-01  4.57330121e-01  4.57330121e-01  3.49885365e-09  3.49811091e-09  3.43633912e-09  1.56937318e-07  2.06766586e-08  1.00000000e+00 
 2.22805525e-08  4.57330823e-01  4.57330823e-01  4.57330823e-01  4.57330823e-01  3.49885377e-09  3.49811098e-09  3.43633914e-09  1.56938256e-07  2.22805525e-08  1.00000000e+00 
 2.40622384e-08  3.39768077e-09  3.33275740e-09  3.35031550e-09  3.43115999e-09  4.57328620e-01  3.49811076e-09  3.43633907e-09  1.56935319e-07  2.40622384e-08  1.00000000e+00 
 2.56240114e-08  4.57329347e-01  3.33275743e-09  3.35031553e-09  3.43116016e-09  4.57329347e-01  3.49811089e-09  3.43633909e-09  1.56936284e-07  2.56240114e-08  1.00000000e+00 
 2.70482374e-08  3.39768079e-09  4.57329366e-01  3.35031553e-09  3.43116016e-09  4.57329366e-01  3.49811089e-09  3.43633909e-09  1.56936325e-07  2.70482374e-08  1.00000000e+00 
 2.86456938e-08  4.57330097e-01  4.57330097e-01  3.35031562e-09  3.43116029e-09  4.57330097e-01  3.49811091e-09  3.43633912e-09  1.56937284e-07  2.86456938e-08  1.00000000e+00 
 2.99633101e-08  3.39768079e-09  3.33275743e-09  4.57329357e-01  3.43116016e-09  4.57329357e-01  3.49811089e-09  3.43633909e-09  1.56936287e-07  2.99633101e-08  1.00000000e+00 
 3.15592459e-08  4.57330088e-01  3.33275746e-09  4.57330088e-01  3.43116023e-09  4.57330088e-01  3.49811096e-09  3.43633912e-09  1.56937274e-07  3.15592459e-08  1.00000000e+00 
 3.29911529e-08  3.39768082e-09  4.57330100e-01  4.57330100e-01  3.43116023e-09  4.57330100e-01  3.49811097e-09  3.43633912e-09  1.56937301e-07  3.29911529e-08  1.00000000e+00 
 3.45898314e-08  4.57330811e-01  4.57330811e-01  4.57330811e-01  3.43116034e-09  4.57330811e-01  3.49811104e-09  3.43633919e-09  1.56938239e-07  3.45898314e-08  1.00000000e+00 
 3.61975765e-08  3.39768079e-09  3.33275743e-09  3.35031553e-09  4.57329413e-01  4.57329413e-01  3.49811089e-09  3.43633909e-09  1.56936386e-07  3.61975765e-08  1.00000000e+00 
 3.77694889e-08  4.57330132e-01  3.33275746e-09  3.35031563e-09  4.57330131e-01  4.57330131e-01  3.49811097e-09  3.43633912e-09  1.56937334e-07  3.77694889e-08  1.00000000e+00 
 3.91909794e-08  3.39768082e-09  4.57330144e-01  3.35031557e-09  4.57330144e-01  4.57330144e-01  3.49811097e-09  3.43633912e-09  1.56937355e-07  3.91909794e-08  1.00000000e+00 
 4.07949656e-08  4.57330866e-01  4.57330866e-01  3.35031560e-09  4.57330866e-01  4.57330866e-01  3.49811104e-09  3.43633914e-09  1.56938315e-07  4.07949656e-08  1.00000000e+00 
 4.21066559e-08  3.39768082e-09  3.33275746e-09  4.57330135e-01  4.57330135e-01  4.57330135e-01  3.49811097e-09  3.43633912e-09  1.56937352e-07  4.21066559e-08  1.00000000e+00 
 4.36966729e-08  4.57330854e-01  3.33275743e-09  4.57330854e-01  4.57330854e-01  4.57330854e-01  3.49811104e-09  3.43633914e-09  1.56938294e-07  4.36966729e-08  1.00000000e+00 
 4.51233859e-08  3.39768083e-09  4.57330907e-01  4.57330907e-01  4.57330907e-01  4.57330907e-01  3.49811105e-09  3.43633914e-09  1.56938387e-07  4.51233859e-08  1.00000000e+00 
 4.67211123e-08  4.57331647e-01  4.57331647e-01  4.57331647e-01  4.57331647e-01  4.57331647e-01  3.49811106e-09  3.43633916e-09  1.56939360e-07  4.67211123e-08  1.00000000e+00 
 4.55029578e-08  3.39768072e-09  3.33275740e-09  3.35031550e-09  3.43116004e-09  3.49885356e-09  4.57328563e-01  3.43633906e-09  1.56935247e-07  4.55029578e-08  1.00000000e+00 
 4.70410555e-08  4.57329315e-01  3.33275743e-09  3.35031559e-09  3.43116010e-09  3.49885357e-09  4.57329314e-01  3.43633909e-09  1.56936258e-07  4.70410555e-08  1.00000000e+00 
 4.84519589e-08  3.39768079e-09  4.57329297e-01  3.35031558e-09  3.43116010e-09  3.49885357e-09  4.57329297e-01  3.43633909e-09  1.56936224e-07  4.84519589e-08  1.00000000e+00 
 5.00397945e-08  4.57330037e-01  4.57330037e-01  3.35031556e-09  3.43116022e-09  3.49885365e-09  4.57330037e-01  3.43633911e-09  1.56937219e-07  5.00397945e-08  1.00000000e+00 
 5.13493248e-08  3.39768079e-09  3.33275743e-09  4.57329335e-01  3.43116016e-09  3.49885363e-09  4.57329335e-01  3.43633909e-09  1.56936281e-07  5.13493248e-08  1.00000000e+00 
 5.29334088e-08  4.57330042e-01  3.33275746e-09  4.57330041e-01  3.43116022e-09  3.49885365e-09  4.57330041e-01  3.43633911e-09  1.56937219e-07  5.29334088e-08  1.00000000e+00 
 5.43592620e-08  3.39768082e-09  4.57330036e-01  4.57330036e-01  3.43116028e-09  3.49885364e-09  4.57330036e-01  3.43633912e-09  1.56937210e-07  5.43592620e-08  1.00000000e+00 
 5.59580613e-08  4.57330758e-01  4.57330757e-01  4.57330757e-01  3.43116038e-09  3.49885376e-09  4.57330757e-01  3.43633914e-09  1.56938153e-07  5.59580613e-08  1.00000000e+00 
 5.75790153e-08  3.39768079e-09  3.33275743e-09  3.35031559e-09  4.57329355e-01  3.49885358e-09  4.57329355e-01  3.43633909e-09  1.56936293e-07  5.75790153e-08  1.00000000e+00 
 5.91588787e-08  4.57330064e-01  3.33275746e-09  3.35031562e-09  4.57330064e-01  3.49885365e-09  4.57330064e-01  3.43633912e-09  1.56937248e-07  5.91588787e-08  1.00000000e+00 
 6.05842914e-08  3.39768081e-09  4.57330084e-01  3.35031562e-09  4.57330084e-01  3.49885371e-09  4.57330084e-01  3.43633912e-09  1.56937267e-07  6.05842914e-08  1.00000000e+00 
 6.21895566e-08  4.57330829e-01  4.57330828e-01  3.35031566e-09  4.57330828e-01  3.49885372e-09  4.57330828e-01  3.43633914e-09  1.56938274e-07  6.21895566e-08  1.00000000e+00 
 6.34978505e-08  3.39768081e-09  3.33275746e-09  4.57330076e-01  4.57330076e-01  3.49885371e-09  4.57330076e-01  3.43633912e-09  1.56937254e-07  6.34978505e-08  1.00000000e+00 
 6.50813234e-08  4.57330818e-01  3.33275749e-09  4.57330818e-01  4.57330818e-01  3.49885371e-09  4.57330818e-01  3.43633914e-09  1.56938248e-07  6.50813234e-08  1.00000000e+00 
 6.65012294e-08  3.39768078e-09  4.57330812e-01  4.57330812e-01  4.57330812e-01  3.49885371e-09  4.57330812e-01  3.43633914e-09  1.56938248e-07  6.65012294e-08  1.00000000e+00 
 6.80937973e-08  4.57331555e-01  4.57331555e-01  4.57331555e-01  4.57331555e-01  3.49885378e-09  4.57331555e-01  3.43633917e-09  1.56939257e-07  6.80937973e-08  1.00000000e+00 
 6.97843632e-08  3.39768079e-09  3.33275743e-09  3.35031559e-09  3.43116016e-09  4.57329334e-01  4.57329333e-01  3.43633909e-09  1.56936268e-07  6.97843632e-08  1.00000000e+00 
 7.13322166e-08  4.57330069e-01  3.33275742e-09  3.35031558e-09  3.43116024e-09  4.57330069e-01  4.57330069e-01  3.43633914e-09  1.56937252e-07  7.13322166e-08  1.00000000e+00 
 7.27462606e-08  3.39768076e-09  4.57330072e-01  3.35031562e-09  3.43116022e-09  4.57330072e-01  4.57330072e-01  3.43633912e-09  1.56937255e-07  7.27462606e-08  1.00000000e+00 
 7.43369242e-08  4.57330795e-01  4.57330795e-01  3.35031560e-09  3.43116033e-09  4.57330795e-01  4.57330795e-01  3.43633914e-09  1.56938234e-07  7.43369242e-08  1.00000000e+00 
 7.56401164e-08  3.39768076e-09  3.33275746e-09  4.57330088e-01  3.43116029e-09  4.57330088e-01  4.57330088e-01  3.43633912e-09  1.56937282e-07  7.56401164e-08  1.00000000e+00 
 7.72285986e-08  4.57330806e-01  3.33275749e-09  4.57330806e-01  3.43116034e-09  4.57330806e-01  4.57330806e-01  3.43633914e-09  1.56938231e-07  7.72285986e-08  1.00000000e+00 
 7.86578056e-08  3.39768078e-09  4.57330819e-01  4.57330819e-01  3.43116039e-09  4.57330819e-01  4.57330819e-01  3.43633914e-09  1.56938258e-07  7.86578056e-08  1.00000000e+00 
 8.02579123e-08  4.57331557e-01  4.57331556e-01  4.57331556e-01  3.43116045e-09  4.57331556e-01  4.57331556e-01  3.43633916e-09  1.56939243e-07  8.02579123e-08  1.00000000e+00 
 8.18637673e-08  3.39768076e-09  3.33275746e-09  3.35031563e-09  4.57330137e-01  4.57330137e-01  4.57330137e-01  3.43633912e-09  1.56937348e-07  8.18637673e-08  1.00000000e+00 
 8.34359426e-08  4.57330833e-01  3.33275749e-09  3.35031560e-09  4.57330833e-01  4.57330833e-01  4.57330833e-01  3.43633914e-09  1.56938272e-07  8.34359426e-08  1.00000000e+00 
 8.48552943e-08  3.39768083e-09  4.57330841e-01  3.35031560e-09  4.57330841e-01  4.57330841e-01  4.57330841e-01  3.43633914e-09  1.56938281e-07  8.48552943e-08  1.00000000e+00 
 8.64518057e-08  4.57331549e-01  4.57331549e-01  3.35031562e-09  4.57331549e-01  4.57331549e-01  4.57331549e-01  3.43633915e-09  1.56939232e-07  8.64518057e-08  1.00000000e+00 
 8.77556161e-08  3.39768084e-09  3.33275749e-09  4.57330870e-01  4.57330870e-01  4.57330870e-01  4.57330870e-01  3.43633914e-09  1.56938329e-07  8.77556161e-08  1.00000000e+00 
 8.93381298e-08  4.57331591e-01  3.33275752e-09  4.57331591e-01  4.57331591e-01  4.57331591e-01  4.57331591e-01  3.43633916e-09  1.56939289e-07  8.93381298e-08  1.00000000e+00 
 9.07580784e-08  3.39768085e-09  4.57331598e-01  4.57331598e-01  4.57331598e-01  4.57331598e-01  4.57331598e-01  3.43633915e-09  1.56939291e-07  9.07580784e-08  1.00000000e+00 
