 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  3.24374114e-09  3.25785842e-09  3.28945741e-09  4.58938920e-01  4.58938920e-01  4.58938920e-01  3.27198324e-09  1.58473208e-07  8.60882902e-08  0.00000000e+00 
 1.00000000e-02  3.24374112e-09  3.25785829e-09  3.28945751e-09  4.58938890e-01  4.58938890e-01  4.58938890e-01  3.27198323e-09  1.58473154e-07  8.60878728e-08  1.00000000e-02 
 2.00000000e-02  3.24374112e-09  3.25785840e-09  3.28945750e-09  4.58938893e-01  4.58938893e-01  4.58938893e-01  3.27198323e-09  1.58473156e-07  8.60873994e-08  2.00000000e-02 
 3.00000000e-02  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938906e-01  4.58938906e-01  4.58938906e-01  3.27198323e-09  1.58473177e-07  8.60871163e-08  3.00000000e-02 
 4.00000000e-02  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938887e-01  4.58938887e-01  4.58938887e-01  3.27198323e-09  1.58473149e-07  8.60866498e-08  4.00000000e-02 
 5.00000000e-02  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938892e-01  4.58938892e-01  4.58938892e-01  3.27198323e-09  1.58473147e-07  8.60863967e-08  5.00000000e-02 
 6.00000000e-02  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938907e-01  4.58938907e-01  4.58938907e-01  3.27198323e-09  1.58473196e-07  8.60861111e-08  6.00000000e-02 
 7.00000000e-02  3.24374112e-09  3.25785829e-09  3.28945751e-09  4.58938892e-01  4.58938892e-01  4.58938892e-01  3.27198323e-09  1.58473170e-07  8.60858385e-08  7.00000000e-02 
 8.00000000e-02  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938906e-01  4.58938906e-01  4.58938906e-01  3.27198323e-09  1.58473173e-07  8.60855334e-08  8.00000000e-02 
 9.00000000e-02  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938900e-01  4.58938900e-01  4.58938900e-01  3.27198323e-09  1.58473159e-07  8.60853273e-08  9.00000000e-02 
 1.00000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938906e-01  4.58938906e-01  4.58938906e-01  3.27198323e-09  1.58473171e-07  8.60850164e-08  1.00000000e-01 
 1.10000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938910e-01  4.58938910e-01  4.58938910e-01  3.27198323e-09  1.58473176e-07  8.60846487e-08  1.10000000e-01 
 1.20000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938912e-01  4.58938912e-01  4.58938912e-01  3.27198323e-09  1.58473183e-07  8.60844613e-08  1.20000000e-01 
 1.30000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938893e-01  4.58938893e-01  4.58938893e-01  3.27198323e-09  1.58473152e-07  8.60842322e-08  1.30000000e-01 
 1.40000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938903e-01  4.58938903e-01  4.58938903e-01  3.27198323e-09  1.58473168e-07  8.60840288e-08  1.40000000e-01 
 1.50000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938880e-01  4.58938880e-01  4.58938880e-01  3.27198323e-09  1.58473140e-07  8.60837144e-08  1.50000000e-01 
 1.60000000e-01  3.24374112e-09  3.25785829e-09  3.28945751e-09  4.58938910e-01  4.58938910e-01  4.58938910e-01  3.27198323e-09  1.58473184e-07  8.60836025e-08  1.60000000e-01 
 1.70000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938885e-01  4.58938885e-01  4.58938885e-01  3.27198323e-09  1.58473160e-07  8.60834426e-08  1.70000000e-01 
 1.80000000e-01  3.24374112e-09  3.25785829e-09  3.28945751e-09  4.58938903e-01  4.58938903e-01  4.58938903e-01  3.27198323e-09  1.58473161e-07  8.60832206e-08  1.80000000e-01 
 1.90000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938915e-01  4.58938915e-01  4.58938915e-01  3.27198323e-09  1.58473192e-07  8.60830536e-08  1.90000000e-01 
 2.00000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938909e-01  4.58938909e-01  4.58938909e-01  3.27198323e-09  1.58473172e-07  8.60828901e-08  2.00000000e-01 
 2.10000000e-01  3.24374112e-09  3.25785829e-09  3.28945751e-09  4.58938919e-01  4.58938919e-01  4.58938919e-01  3.27198323e-09  1.58473204e-07  8.60827338e-08  2.10000000e-01 
 2.20000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938897e-01  4.58938897e-01  4.58938897e-01  3.27198323e-09  1.58473168e-07  8.60825207e-08  2.20000000e-01 
 2.30000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938897e-01  4.58938897e-01  4.58938897e-01  3.27198323e-09  1.58473158e-07  8.60823519e-08  2.30000000e-01 
 2.40000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938905e-01  4.58938905e-01  4.58938905e-01  3.27198323e-09  1.58473164e-07  8.60822631e-08  2.40000000e-01 
 2.50000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938905e-01  4.58938905e-01  4.58938905e-01  3.27198323e-09  1.58473167e-07  8.60820730e-08  2.50000000e-01 
 2.60000000e-01  3.24374112e-09  3.25785840e-09  3.28945750e-09  4.58938874e-01  4.58938874e-01  4.58938874e-01  3.27198323e-09  1.58473118e-07  8.60818421e-08  2.60000000e-01 
 2.70000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938909e-01  4.58938909e-01  4.58938909e-01  3.27198323e-09  1.58473185e-07  8.60818545e-08  2.70000000e-01 
 2.80000000e-01  3.24374112e-09  3.25785829e-09  3.28945751e-09  4.58938882e-01  4.58938882e-01  4.58938882e-01  3.27198323e-09  1.58473146e-07  8.60816769e-08  2.80000000e-01 
 2.90000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938895e-01  4.58938895e-01  4.58938895e-01  3.27198323e-09  1.58473161e-07  8.60815383e-08  2.90000000e-01 
 3.00000000e-01  3.24374112e-09  3.25785840e-09  3.28945739e-09  4.58938882e-01  4.58938882e-01  4.58938882e-01  3.27198323e-09  1.58473147e-07  8.60814424e-08  3.00000000e-01 
 3.10000000e-01  3.24374112e-09  3.25785840e-09  3.28945740e-09  4.58938917e-01  4.58938917e-01  4.58938917e-01  3.27198323e-09  1.58473190e-07  8.60813358e-08  3.10000000e-01 
 3.20000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938884e-01  4.58938884e-01  4.58938884e-01  3.27198323e-09  1.58473152e-07  8.60811653e-08  3.20000000e-01 
 3.30000000e-01  3.24374112e-09  3.25785840e-09  3.28945750e-09  4.58938881e-01  4.58938881e-01  4.58938881e-01  3.27198323e-09  1.58473147e-07  8.60810765e-08  3.30000000e-01 
 3.40000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938912e-01  4.58938912e-01  4.58938912e-01  3.27198323e-09  1.58473180e-07  8.60810268e-08  3.40000000e-01 
 3.50000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938904e-01  4.58938904e-01  4.58938904e-01  3.27198323e-09  1.58473166e-07  8.60808740e-08  3.50000000e-01 
 3.60000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938893e-01  4.58938893e-01  4.58938893e-01  3.27198323e-09  1.58473154e-07  8.60808669e-08  3.60000000e-01 
 3.70000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938890e-01  4.58938890e-01  4.58938890e-01  3.27198323e-09  1.58473148e-07  8.60808065e-08  3.70000000e-01 
 3.80000000e-01  3.24374112e-09  3.25785840e-09  3.28945750e-09  4.58938868e-01  4.58938868e-01  4.58938868e-01  3.27198323e-09  1.58473122e-07  8.60805258e-08  3.80000000e-01 
 3.90000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938911e-01  4.58938911e-01  4.58938911e-01  3.27198323e-09  1.58473180e-07  8.60805756e-08  3.90000000e-01 
 4.00000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938921e-01  4.58938921e-01  4.58938921e-01  3.27198323e-09  1.58473185e-07  8.60804867e-08  4.00000000e-01 
 4.10000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938894e-01  4.58938894e-01  4.58938894e-01  3.27198323e-09  1.58473163e-07  8.60804228e-08  4.10000000e-01 
 4.20000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938897e-01  4.58938897e-01  4.58938897e-01  3.27198323e-09  1.58473158e-07  8.60803198e-08  4.20000000e-01 
 4.30000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938896e-01  4.58938896e-01  4.58938896e-01  3.27198323e-09  1.58473166e-07  8.60802096e-08  4.30000000e-01 
 4.40000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938921e-01  4.58938921e-01  4.58938921e-01  3.27198323e-09  1.58473195e-07  8.60801030e-08  4.40000000e-01 
 4.50000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938908e-01  4.58938908e-01  4.58938908e-01  3.27198323e-09  1.58473182e-07  8.60800426e-08  4.50000000e-01 
 4.60000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938920e-01  4.58938920e-01  4.58938920e-01  3.27198323e-09  1.58473199e-07  8.60800888e-08  4.60000000e-01 
 4.70000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938910e-01  4.58938910e-01  4.58938910e-01  3.27198323e-09  1.58473183e-07  8.60799325e-08  4.70000000e-01 
 4.80000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938889e-01  4.58938889e-01  4.58938889e-01  3.27198323e-09  1.58473150e-07  8.60797407e-08  4.80000000e-01 
 4.90000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938898e-01  4.58938898e-01  4.58938898e-01  3.27198323e-09  1.58473161e-07  8.60796945e-08  4.90000000e-01 
 5.00000000e-01  3.24374112e-09  3.25785840e-09  3.28945739e-09  4.58938888e-01  4.58938888e-01  4.58938888e-01  3.27198323e-09  1.58473172e-07  8.60794351e-08  5.00000000e-01 
 5.10000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938902e-01  4.58938902e-01  4.58938902e-01  3.27198323e-09  1.58473159e-07  8.60795808e-08  5.10000000e-01 
 5.20000000e-01  3.24374112e-09  3.25785829e-09  3.28945750e-09  4.58938865e-01  4.58938865e-01  4.58938865e-01  3.27198323e-09  1.58473117e-07  8.60793676e-08  5.20000000e-01 
 5.30000000e-01  3.24374112e-09  3.25785829e-09  3.28945751e-09  4.58938895e-01  4.58938895e-01  4.58938895e-01  3.27198323e-09  1.58473162e-07  8.60794032e-08  5.30000000e-01 
 5.40000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938895e-01  4.58938895e-01  4.58938895e-01  3.27198323e-09  1.58473160e-07  8.60794174e-08  5.40000000e-01 
 5.50000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938876e-01  4.58938876e-01  4.58938876e-01  3.27198323e-09  1.58473126e-07  8.60792397e-08  5.50000000e-01 
 5.60000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938917e-01  4.58938917e-01  4.58938917e-01  3.27198323e-09  1.58473193e-07  8.60793250e-08  5.60000000e-01 
 5.70000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938892e-01  4.58938892e-01  4.58938892e-01  3.27198323e-09  1.58473161e-07  8.60791936e-08  5.70000000e-01 
 5.80000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938912e-01  4.58938912e-01  4.58938912e-01  3.27198323e-09  1.58473182e-07  8.60789910e-08  5.80000000e-01 
 5.90000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938908e-01  4.58938908e-01  4.58938908e-01  3.27198323e-09  1.58473175e-07  8.60789697e-08  5.90000000e-01 
 6.00000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938925e-01  4.58938925e-01  4.58938925e-01  3.27198323e-09  1.58473200e-07  8.60789484e-08  6.00000000e-01 
 6.10000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938899e-01  4.58938899e-01  4.58938899e-01  3.27198323e-09  1.58473162e-07  8.60789200e-08  6.10000000e-01 
 6.20000000e-01  3.24374112e-09  3.25785840e-09  3.28945751e-09  4.58938892e-01  4.58938892e-01  4.58938892e-01  3.27198323e-09  1.58473158e-07  8.60787708e-08  6.20000000e-01 
