 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.10668452e-09  3.56415310e-09  3.49543337e-09  3.18053301e-09  3.36854046e-09  3.27513291e-09  3.37960193e-09  3.15999600e-09  1.59131503e-07  1.10668452e-09  1.00000000e+00 
 1.68820691e-09  4.59447787e-01  3.49543343e-09  3.18053313e-09  3.36854054e-09  3.27513294e-09  3.37960203e-09  3.15999613e-09  1.59132523e-07  1.68820691e-09  1.00000000e+00 
 2.92681790e-09  3.56415315e-09  4.59447775e-01  3.18053313e-09  3.36854048e-09  3.27513294e-09  3.37960197e-09  3.15999607e-09  1.59132504e-07  2.92681790e-09  1.00000000e+00 
 4.46814141e-09  4.59448475e-01  4.59448475e-01  3.18053313e-09  3.36854057e-09  3.27513297e-09  3.37960201e-09  3.15999612e-09  1.59133448e-07  4.46814141e-09  1.00000000e+00 
 6.26612717e-09  3.56415315e-09  3.49543343e-09  4.59447760e-01  3.36854048e-09  3.27513294e-09  3.37960203e-09  3.15999607e-09  1.59132478e-07  6.26612717e-09  1.00000000e+00 
 7.88319454e-09  4.59448482e-01  3.49543348e-09  4.59448482e-01  3.36854051e-09  3.27513297e-09  3.37960201e-09  3.15999618e-09  1.59133450e-07  7.88319454e-09  1.00000000e+00 
 9.63510871e-09  3.56415320e-09  4.59448464e-01  4.59448464e-01  3.36854051e-09  3.27513296e-09  3.37960201e-09  3.15999618e-09  1.59133428e-07  9.63510871e-09  1.00000000e+00 
 1.12513874e-08  4.59449164e-01  4.59449164e-01  4.59449164e-01  3.36854060e-09  3.27513294e-09  3.37960206e-09  3.15999619e-09  1.59134378e-07  1.12513874e-08  1.00000000e+00 
 1.21956703e-08  3.56415314e-09  3.49543342e-09  3.18053307e-09  4.59447730e-01  3.27513294e-09  3.37960202e-09  3.15999606e-09  1.59132418e-07  1.21956703e-08  1.00000000e+00 
 1.37852538e-08  4.59448469e-01  3.49543348e-09  3.18053313e-09  4.59448469e-01  3.27513297e-09  3.37960201e-09  3.15999618e-09  1.59133436e-07  1.37852538e-08  1.00000000e+00 
 1.55283360e-08  3.56415320e-09  4.59448470e-01  3.18053313e-09  4.59448471e-01  3.27513297e-09  3.37960201e-09  3.15999618e-09  1.59133438e-07  1.55283360e-08  1.00000000e+00 
 1.71414669e-08  4.59449176e-01  4.59449176e-01  3.18053325e-09  4.59449176e-01  3.27513300e-09  3.37960211e-09  3.15999619e-09  1.59134393e-07  1.71414669e-08  1.00000000e+00 
 1.89009057e-08  3.56415320e-09  3.49543348e-09  4.59448426e-01  4.59448426e-01  3.27513296e-09  3.37960201e-09  3.15999618e-09  1.59133404e-07  1.89009057e-08  1.00000000e+00 
 2.04951149e-08  4.59449153e-01  3.49543354e-09  4.59449153e-01  4.59449153e-01  3.27513300e-09  3.37960211e-09  3.15999619e-09  1.59134360e-07  2.04951149e-08  1.00000000e+00 
 2.22341185e-08  3.56415326e-09  4.59449144e-01  4.59449144e-01  4.59449144e-01  3.27513300e-09  3.37960211e-09  3.15999619e-09  1.59134347e-07  2.22341185e-08  1.00000000e+00 
 2.38404851e-08  4.59449877e-01  4.59449877e-01  4.59449877e-01  4.59449877e-01  3.27513297e-09  3.37960210e-09  3.15999631e-09  1.59135333e-07  2.38404851e-08  1.00000000e+00 
 2.48028726e-08  3.56415314e-09  3.49543342e-09  3.18053307e-09  3.36854048e-09  4.59447716e-01  3.37960202e-09  3.15999606e-09  1.59132421e-07  2.48028726e-08  1.00000000e+00 
 2.63664575e-08  4.59448460e-01  3.49543348e-09  3.18053313e-09  3.36854051e-09  4.59448460e-01  3.37960201e-09  3.15999618e-09  1.59133431e-07  2.63664575e-08  1.00000000e+00 
 2.80946182e-08  3.56415320e-09  4.59448455e-01  3.18053313e-09  3.36854051e-09  4.59448455e-01  3.37960201e-09  3.15999618e-09  1.59133430e-07  2.80946182e-08  1.00000000e+00 
 2.96964728e-08  4.59449141e-01  4.59449141e-01  3.18053325e-09  3.36854059e-09  4.59449141e-01  3.37960211e-09  3.15999619e-09  1.59134332e-07  2.96964728e-08  1.00000000e+00 
 3.14627968e-08  3.56415320e-09  3.49543348e-09  4.59448421e-01  3.36854051e-09  4.59448421e-01  3.37960201e-09  3.15999617e-09  1.59133385e-07  3.14627968e-08  1.00000000e+00 
 3.30609282e-08  4.59449137e-01  3.49543354e-09  4.59449136e-01  3.36854059e-09  4.59449137e-01  3.37960211e-09  3.15999624e-09  1.59134317e-07  3.30609282e-08  1.00000000e+00 
 3.47976226e-08  3.56415320e-09  4.59449143e-01  4.59449143e-01  3.36854059e-09  4.59449143e-01  3.37960211e-09  3.15999624e-09  1.59134356e-07  3.47976226e-08  1.00000000e+00 
 3.63971751e-08  4.59449874e-01  4.59449874e-01  4.59449874e-01  3.36854056e-09  4.59449874e-01  3.37960209e-09  3.15999625e-09  1.59135313e-07  3.63971751e-08  1.00000000e+00 
 3.72909739e-08  3.56415320e-09  3.49543348e-09  3.18053312e-09  4.59448419e-01  4.59448419e-01  3.37960201e-09  3.15999617e-09  1.59133387e-07  3.72909739e-08  1.00000000e+00 
 3.88626233e-08  4.59449141e-01  3.49543353e-09  3.18053325e-09  4.59449142e-01  4.59449141e-01  3.37960205e-09  3.15999619e-09  1.59134335e-07  3.88626233e-08  1.00000000e+00 
 4.05871461e-08  3.56415326e-09  4.59449139e-01  3.18053325e-09  4.59449140e-01  4.59449139e-01  3.37960211e-09  3.15999619e-09  1.59134337e-07  4.05871461e-08  1.00000000e+00 
 4.21937187e-08  4.59449864e-01  4.59449864e-01  3.18053330e-09  4.59449864e-01  4.59449864e-01  3.37960215e-09  3.15999625e-09  1.59135294e-07  4.21937187e-08  1.00000000e+00 
 4.39507417e-08  3.56415326e-09  3.49543353e-09  4.59449102e-01  4.59449102e-01  4.59449102e-01  3.37960205e-09  3.15999624e-09  1.59134302e-07  4.39507417e-08  1.00000000e+00 
 4.55411922e-08  4.59449848e-01  3.49543359e-09  4.59449848e-01  4.59449848e-01  4.59449848e-01  3.37960215e-09  3.15999625e-09  1.59135291e-07  4.55411922e-08  1.00000000e+00 
 4.72687844e-08  3.56415331e-09  4.59449806e-01  4.59449806e-01  4.59449807e-01  4.59449806e-01  3.37960209e-09  3.15999624e-09  1.59135231e-07  4.72687844e-08  1.00000000e+00 
 4.88680669e-08  4.59450550e-01  4.59450550e-01  4.59450550e-01  4.59450550e-01  4.59450550e-01  3.37960219e-09  3.15999630e-09  1.59136240e-07  4.88680669e-08  1.00000000e+00 
 5.52284618e-08  3.56415315e-09  3.49543343e-09  3.18053313e-09  3.36854054e-09  3.27513294e-09  4.59447752e-01  3.15999607e-09  1.59132460e-07  5.52284618e-08  1.00000000e+00 
 5.67583811e-08  4.59448500e-01  3.49543348e-09  3.18053313e-09  3.36854051e-09  3.27513297e-09  4.59448500e-01  3.15999612e-09  1.59133488e-07  5.67583811e-08  1.00000000e+00 
 5.84587099e-08  3.56415320e-09  4.59448500e-01  3.18053313e-09  3.36854051e-09  3.27513297e-09  4.59448500e-01  3.15999618e-09  1.59133481e-07  5.84587099e-08  1.00000000e+00 
 6.00441652e-08  4.59449215e-01  4.59449215e-01  3.18053325e-09  3.36854060e-09  3.27513300e-09  4.59449215e-01  3.15999619e-09  1.59134451e-07  6.00441652e-08  1.00000000e+00 
