 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.83064297e-10  3.37196383e-09  3.51223175e-09  3.26253903e-09  3.22815866e-09  3.18688596e-09  3.66983979e-09  3.28658369e-09  1.59762238e-07  9.83064297e-10  1.00000000e+00 
 1.64702385e-09  4.58130867e-01  3.51223180e-09  3.26253905e-09  3.22815863e-09  3.18688603e-09  3.66983977e-09  3.28658376e-09  1.59763218e-07  1.64702385e-09  1.00000000e+00 
 2.68578049e-09  3.37196388e-09  4.58130820e-01  3.26253900e-09  3.22815863e-09  3.18688603e-09  3.66983977e-09  3.28658376e-09  1.59763147e-07  2.68578049e-09  1.00000000e+00 
 4.39059278e-09  4.58131543e-01  4.58131543e-01  3.26253907e-09  3.22815866e-09  3.18688610e-09  3.66983981e-09  3.28658378e-09  1.59764117e-07  4.39059278e-09  1.00000000e+00 
 5.59821700e-09  3.37196388e-09  3.51223180e-09  4.58130836e-01  3.22815863e-09  3.18688603e-09  3.66983977e-09  3.28658370e-09  1.59763170e-07  5.59821700e-09  1.00000000e+00 
 7.37620098e-09  4.58131575e-01  3.51223185e-09  4.58131575e-01  3.22815866e-09  3.18688611e-09  3.66983987e-09  3.28658378e-09  1.59764163e-07  7.37620098e-09  1.00000000e+00 
 8.79136053e-09  3.37196387e-09  4.58131553e-01  4.58131553e-01  3.22815866e-09  3.18688610e-09  3.66983987e-09  3.28658378e-09  1.59764145e-07  8.79136053e-09  1.00000000e+00 
 1.05680016e-08  4.58132301e-01  4.58132301e-01  4.58132301e-01  3.22815870e-09  3.18688619e-09  3.66983986e-09  3.28658381e-09  1.59765153e-07  1.05680016e-08  1.00000000e+00 
 1.18447971e-08  3.37196388e-09  3.51223180e-09  3.26253905e-09  4.58130862e-01  3.18688603e-09  3.66983977e-09  3.28658370e-09  1.59763218e-07  1.18447971e-08  1.00000000e+00 
 1.35901317e-08  4.58131583e-01  3.51223185e-09  3.26253907e-09  4.58131583e-01  3.18688611e-09  3.66983987e-09  3.28658378e-09  1.59764184e-07  1.35901317e-08  1.00000000e+00 
 1.49978661e-08  3.37196387e-09  4.58131550e-01  3.26253907e-09  4.58131550e-01  3.18688610e-09  3.66983987e-09  3.28658378e-09  1.59764131e-07  1.49978661e-08  1.00000000e+00 
 1.67689436e-08  4.58132286e-01  4.58132286e-01  3.26253910e-09  4.58132286e-01  3.18688619e-09  3.66983992e-09  3.28658380e-09  1.59765142e-07  1.67689436e-08  1.00000000e+00 
 1.79442168e-08  3.37196387e-09  3.51223185e-09  4.58131554e-01  4.58131554e-01  3.18688610e-09  3.66983987e-09  3.28658378e-09  1.59764139e-07  1.79442168e-08  1.00000000e+00 
 1.96955838e-08  4.58132301e-01  3.51223189e-09  4.58132301e-01  4.58132301e-01  3.18688618e-09  3.66983991e-09  3.28658380e-09  1.59765153e-07  1.96955838e-08  1.00000000e+00 
 2.11020179e-08  3.37196398e-09  4.58132238e-01  4.58132239e-01  4.58132239e-01  3.18688618e-09  3.66983992e-09  3.28658380e-09  1.59765053e-07  2.11020179e-08  1.00000000e+00 
 2.28670061e-08  4.58132994e-01  4.58132994e-01  4.58132994e-01  4.58132994e-01  3.18688626e-09  3.66983990e-09  3.28658382e-09  1.59766080e-07  2.28670061e-08  1.00000000e+00 
 2.37645921e-08  3.37196388e-09  3.51223180e-09  3.26253905e-09  3.22815863e-09  4.58130864e-01  3.66983977e-09  3.28658370e-09  1.59763219e-07  2.37645921e-08  1.00000000e+00 
 2.54843400e-08  4.58131598e-01  3.51223185e-09  3.26253907e-09  3.22815866e-09  4.58131598e-01  3.66983988e-09  3.28658378e-09  1.59764196e-07  2.54843400e-08  1.00000000e+00 
 2.68796398e-08  3.37196387e-09  4.58131569e-01  3.26253907e-09  3.22815866e-09  4.58131569e-01  3.66983987e-09  3.28658378e-09  1.59764169e-07  2.68796398e-08  1.00000000e+00 
 2.86392492e-08  4.58132296e-01  4.58132296e-01  3.26253909e-09  3.22815870e-09  4.58132296e-01  3.66983987e-09  3.28658380e-09  1.59765153e-07  2.86392492e-08  1.00000000e+00 
 2.98209173e-08  3.37196387e-09  3.51223185e-09  4.58131583e-01  3.22815866e-09  4.58131583e-01  3.66983987e-09  3.28658378e-09  1.59764160e-07  2.98209173e-08  1.00000000e+00 
 3.15781605e-08  4.58132339e-01  3.51223191e-09  4.58132339e-01  3.22815870e-09  4.58132339e-01  3.66983992e-09  3.28658381e-09  1.59765214e-07  3.15781605e-08  1.00000000e+00 
 3.29819301e-08  3.37196393e-09  4.58132274e-01  4.58132274e-01  3.22815875e-09  4.58132274e-01  3.66983986e-09  3.28658375e-09  1.59765119e-07  3.29819301e-08  1.00000000e+00 
 3.47395428e-08  4.58133037e-01  4.58133037e-01  4.58133037e-01  3.22815877e-09  4.58133037e-01  3.66983996e-09  3.28658376e-09  1.59766135e-07  3.47395428e-08  1.00000000e+00 
 3.59620103e-08  3.37196387e-09  3.51223185e-09  3.26253907e-09  4.58131584e-01  4.58131584e-01  3.66983987e-09  3.28658378e-09  1.59764194e-07  3.59620103e-08  1.00000000e+00 
 3.76915352e-08  4.58132332e-01  3.51223190e-09  3.26253910e-09  4.58132332e-01  4.58132332e-01  3.66983986e-09  3.28658375e-09  1.59765198e-07  3.76915352e-08  1.00000000e+00 
 3.90859611e-08  3.37196393e-09  4.58132291e-01  3.26253904e-09  4.58132291e-01  4.58132291e-01  3.66983986e-09  3.28658375e-09  1.59765120e-07  3.90859611e-08  1.00000000e+00 
 4.08525409e-08  4.58133044e-01  4.58133044e-01  3.26253911e-09  4.58133044e-01  4.58133044e-01  3.66983996e-09  3.28658383e-09  1.59766153e-07  4.08525409e-08  1.00000000e+00 
 4.20265778e-08  3.37196398e-09  3.51223190e-09  4.58132303e-01  4.58132303e-01  4.58132303e-01  3.66983987e-09  3.28658375e-09  1.59765149e-07  4.20265778e-08  1.00000000e+00 
 4.37767795e-08  4.58133029e-01  3.51223195e-09  4.58133029e-01  4.58133029e-01  4.58133029e-01  3.66983996e-09  3.28658383e-09  1.59766114e-07  4.37767795e-08  1.00000000e+00 
 4.51768045e-08  3.37196398e-09  4.58133002e-01  4.58133002e-01  4.58133002e-01  4.58133002e-01  3.66983990e-09  3.28658377e-09  1.59766092e-07  4.51768045e-08  1.00000000e+00 
 4.69350709e-08  4.58133712e-01  4.58133712e-01  4.58133712e-01  4.58133712e-01  4.58133712e-01  3.66983996e-09  3.28658381e-09  1.59767043e-07  4.69350709e-08  1.00000000e+00 
