 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.08227738e-09  3.32612891e-09  3.27040865e-09  3.34359970e-09  3.34626564e-09  3.29148555e-09  3.20694142e-09  3.36165899e-09  1.61990177e-07  1.08227738e-09  1.00000000e+00 
 1.90225791e-09  4.59806870e-01  3.27040868e-09  3.34359975e-09  3.34626573e-09  3.29148553e-09  3.20694145e-09  3.36165902e-09  1.61991161e-07  1.90225791e-09  1.00000000e+00 
 3.21437454e-09  3.32612895e-09  4.59806814e-01  3.34359975e-09  3.34626566e-09  3.29148553e-09  3.20694145e-09  3.36165902e-09  1.61991084e-07  3.21437454e-09  1.00000000e+00 
 5.02823383e-09  4.59807538e-01  4.59807538e-01  3.34359979e-09  3.34626575e-09  3.29148556e-09  3.20694148e-09  3.36165905e-09  1.61992066e-07  5.02823383e-09  1.00000000e+00 
 6.44988774e-09  3.32612895e-09  3.27040868e-09  4.59806841e-01  3.34626567e-09  3.29148553e-09  3.20694145e-09  3.36165896e-09  1.61991122e-07  6.44988774e-09  1.00000000e+00 
 8.29639646e-09  4.59807537e-01  3.27040872e-09  4.59807537e-01  3.34626575e-09  3.29148556e-09  3.20694148e-09  3.36165905e-09  1.61992060e-07  8.29639646e-09  1.00000000e+00 
 9.87676430e-09  3.32612898e-09  4.59807514e-01  4.59807514e-01  3.34626574e-09  3.29148556e-09  3.20694148e-09  3.36165905e-09  1.61992039e-07  9.87676430e-09  1.00000000e+00 
 1.17184840e-08  4.59808221e-01  4.59808221e-01  4.59808221e-01  3.34626589e-09  3.29148560e-09  3.20694152e-09  3.36165903e-09  1.61992982e-07  1.17184840e-08  1.00000000e+00 
 1.35293590e-08  3.32612895e-09  3.27040868e-09  3.34359975e-09  4.59806837e-01  3.29148559e-09  3.20694139e-09  3.36165896e-09  1.61991119e-07  1.35293590e-08  1.00000000e+00 
 1.53515742e-08  4.59807557e-01  3.27040872e-09  3.34359980e-09  4.59807557e-01  3.29148556e-09  3.20694148e-09  3.36165905e-09  1.61992084e-07  1.53515742e-08  1.00000000e+00 
 1.69273662e-08  3.32612898e-09  4.59807532e-01  3.34359980e-09  4.59807532e-01  3.29148556e-09  3.20694148e-09  3.36165905e-09  1.61992050e-07  1.69273662e-08  1.00000000e+00 
 1.87687306e-08  4.59808222e-01  4.59808222e-01  3.34359985e-09  4.59808222e-01  3.29148560e-09  3.20694152e-09  3.36165908e-09  1.61992993e-07  1.87687306e-08  1.00000000e+00 
 2.01578558e-08  3.32612898e-09  3.27040872e-09  4.59807531e-01  4.59807531e-01  3.29148556e-09  3.20694148e-09  3.36165905e-09  1.61992059e-07  2.01578558e-08  1.00000000e+00 
 2.19816485e-08  4.59808246e-01  3.27040875e-09  4.59808246e-01  4.59808246e-01  3.29148560e-09  3.20694152e-09  3.36165908e-09  1.61993016e-07  2.19816485e-08  1.00000000e+00 
 2.35543709e-08  3.32612902e-09  4.59808206e-01  4.59808206e-01  4.59808206e-01  3.29148560e-09  3.20694152e-09  3.36165908e-09  1.61992972e-07  2.35543709e-08  1.00000000e+00 
 2.53875001e-08  4.59808915e-01  4.59808915e-01  4.59808915e-01  4.59808915e-01  3.29148564e-09  3.20694150e-09  3.36165906e-09  1.61993942e-07  2.53875001e-08  1.00000000e+00 
 2.61611106e-08  3.32612895e-09  3.27040868e-09  3.34359975e-09  3.34626572e-09  4.59806835e-01  3.20694145e-09  3.36165902e-09  1.61991110e-07  2.61611106e-08  1.00000000e+00 
 2.79573200e-08  4.59807535e-01  3.27040872e-09  3.34359980e-09  3.34626575e-09  4.59807535e-01  3.20694148e-09  3.36165905e-09  1.61992050e-07  2.79573200e-08  1.00000000e+00 
 2.95210896e-08  3.32612898e-09  4.59807541e-01  3.34359980e-09  3.34626575e-09  4.59807541e-01  3.20694148e-09  3.36165905e-09  1.61992069e-07  2.95210896e-08  1.00000000e+00 
