 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.62044007e-07  3.28200755e-09  3.41024393e-09  3.24216613e-09  3.32544596e-09  3.29147355e-09  3.21312594e-09  3.34619465e-09  1.62044007e-07  4.70015493e-09  1.00000000e+00 
 1.62044990e-07  4.59948663e-01  3.41024397e-09  3.24216618e-09  3.32544601e-09  3.29147362e-09  3.21312604e-09  3.34619468e-09  1.62044990e-07  7.49238893e-09  1.00000000e+00 
 1.62044999e-07  3.28200759e-09  4.59948676e-01  3.24216623e-09  3.32544606e-09  3.29147361e-09  3.21312603e-09  3.34619462e-09  1.62044999e-07  1.28004842e-08  1.00000000e+00 
 1.62045976e-07  4.59949392e-01  4.59949392e-01  3.24216633e-09  3.32544606e-09  3.29147367e-09  3.21312600e-09  3.34619471e-09  1.62045976e-07  2.01068246e-08  1.00000000e+00 
 1.62044995e-07  3.28200759e-09  3.41024403e-09  4.59948678e-01  3.32544601e-09  3.29147362e-09  3.21312598e-09  3.34619463e-09  1.62044995e-07  2.67643827e-08  1.00000000e+00 
 1.62045934e-07  4.59949364e-01  3.41024411e-09  4.59949364e-01  3.32544606e-09  3.29147367e-09  3.21312607e-09  3.34619472e-09  1.62045934e-07  3.43669910e-08  1.00000000e+00 
 1.62045962e-07  3.28200757e-09  4.59949388e-01  4.59949388e-01  3.32544606e-09  3.29147367e-09  3.21312605e-09  3.34619465e-09  1.62045962e-07  4.16593764e-08  1.00000000e+00 
 1.62046943e-07  4.59950107e-01  4.59950107e-01  4.59950107e-01  3.32544616e-09  3.29147373e-09  3.21312603e-09  3.34619474e-09  1.62046943e-07  4.92621552e-08  1.00000000e+00 
 1.62044916e-07  3.28200754e-09  3.41024397e-09  3.24216623e-09  4.59948627e-01  3.29147361e-09  3.21312603e-09  3.34619463e-09  1.62044916e-07  5.59309115e-08  1.00000000e+00 
 1.62045895e-07  4.59949337e-01  3.41024406e-09  3.24216628e-09  4.59949337e-01  3.29147367e-09  3.21312601e-09  3.34619472e-09  1.62045895e-07  6.33982040e-08  1.00000000e+00 
 1.62045915e-07  3.28200763e-09  4.59949359e-01  3.24216634e-09  4.59949359e-01  3.29147367e-09  3.21312601e-09  3.34619472e-09  1.62045915e-07  7.06520495e-08  1.00000000e+00 
 1.62046876e-07  4.59950064e-01  4.59950064e-01  3.24216637e-09  4.59950064e-01  3.29147373e-09  3.21312609e-09  3.34619469e-09  1.62046876e-07  7.82426639e-08  1.00000000e+00 
 1.62045914e-07  3.28200763e-09  3.41024411e-09  4.59949354e-01  4.59949354e-01  3.29147367e-09  3.21312607e-09  3.34619466e-09  1.62045914e-07  8.47468584e-08  1.00000000e+00 
 1.62046817e-07  4.59950025e-01  3.41024420e-09  4.59950025e-01  4.59950025e-01  3.29147373e-09  3.21312609e-09  3.34619469e-09  1.62046817e-07  9.22447043e-08  1.00000000e+00 
 1.62046880e-07  3.28200766e-09  4.59950071e-01  4.59950071e-01  4.59950071e-01  3.29147372e-09  3.21312603e-09  3.34619474e-09  1.62046880e-07  9.94907339e-08  1.00000000e+00 
 1.62047796e-07  4.59950753e-01  4.59950753e-01  4.59950753e-01  4.59950753e-01  3.29147378e-09  3.21312606e-09  3.34619477e-09  1.62047796e-07  1.07050511e-07  1.00000000e+00 
 1.62044981e-07  3.28200754e-09  3.41024403e-09  3.24216624e-09  3.32544607e-09  4.59948660e-01  3.21312598e-09  3.34619468e-09  1.62044981e-07  1.11495893e-07  1.00000000e+00 
 1.62045894e-07  4.59949340e-01  3.41024411e-09  3.24216633e-09  3.32544606e-09  4.59949340e-01  3.21312606e-09  3.34619472e-09  1.62045894e-07  1.18830599e-07  1.00000000e+00 
 1.62045952e-07  3.28200764e-09  4.59949382e-01  3.24216634e-09  3.32544606e-09  4.59949382e-01  3.21312607e-09  3.34619472e-09  1.62045952e-07  1.26018989e-07  1.00000000e+00 
 1.62046910e-07  4.59950090e-01  4.59950090e-01  3.24216642e-09  3.32544616e-09  4.59950090e-01  3.21312608e-09  3.34619469e-09  1.62046910e-07  1.33554664e-07  1.00000000e+00 
 1.62045943e-07  3.28200763e-09  3.41024411e-09  4.59949379e-01  3.32544606e-09  4.59949379e-01  3.21312607e-09  3.34619466e-09  1.62045943e-07  1.40084126e-07  1.00000000e+00 
 1.62046877e-07  4.59950069e-01  3.41024420e-09  4.59950069e-01  3.32544616e-09  4.59950069e-01  3.21312608e-09  3.34619468e-09  1.62046877e-07  1.47605675e-07  1.00000000e+00 
 1.62046915e-07  3.28200766e-09  4.59950093e-01  4.59950093e-01  3.32544616e-09  4.59950093e-01  3.21312603e-09  3.34619474e-09  1.62046915e-07  1.54846248e-07  1.00000000e+00 
 1.62047877e-07  4.59950806e-01  4.59950806e-01  4.59950806e-01  3.32544615e-09  4.59950806e-01  3.21312606e-09  3.34619471e-09  1.62047877e-07  1.62379138e-07  1.00000000e+00 
 1.62045893e-07  3.28200763e-09  3.41024411e-09  3.24216633e-09  4.59949340e-01  4.59949340e-01  3.21312601e-09  3.34619466e-09  1.62045893e-07  1.68796475e-07  1.00000000e+00 
 1.62046851e-07  4.59950047e-01  3.41024419e-09  3.24216642e-09  4.59950047e-01  4.59950047e-01  3.21312603e-09  3.34619474e-09  1.62046851e-07  1.76192685e-07  1.00000000e+00 
 1.62046850e-07  3.28200766e-09  4.59950050e-01  3.24216642e-09  4.59950050e-01  4.59950050e-01  3.21312603e-09  3.34619468e-09  1.62046850e-07  1.83379740e-07  1.00000000e+00 
 1.62047815e-07  4.59950766e-01  4.59950766e-01  3.24216652e-09  4.59950766e-01  4.59950766e-01  3.21312606e-09  3.34619477e-09  1.62047815e-07  1.90944348e-07  1.00000000e+00 
 1.62046894e-07  3.28200768e-09  3.41024422e-09  4.59950078e-01  4.59950078e-01  4.59950078e-01  3.21312610e-09  3.34619470e-09  1.62046894e-07  1.97443342e-07  1.00000000e+00 
 1.62047790e-07  4.59950743e-01  3.41024428e-09  4.59950743e-01  4.59950743e-01  4.59950743e-01  3.21312612e-09  3.34619472e-09  1.62047790e-07  2.04933201e-07  1.00000000e+00 
 1.62047830e-07  3.28200765e-09  4.59950765e-01  4.59950765e-01  4.59950765e-01  4.59950765e-01  3.21312606e-09  3.34619472e-09  1.62047830e-07  2.12143760e-07  1.00000000e+00 
 1.62048769e-07  4.59951470e-01  4.59951470e-01  4.59951470e-01  4.59951470e-01  4.59951470e-01  3.21312616e-09  3.34619476e-09  1.62048769e-07  2.19669914e-07  1.00000000e+00 
 1.62044959e-07  3.28200759e-09  3.41024402e-09  3.24216623e-09  3.32544601e-09  3.29147360e-09  4.59948648e-01  3.34619468e-09  1.62044959e-07  2.17893501e-07  1.00000000e+00 
 1.62045925e-07  4.59949351e-01  3.41024410e-09  3.24216633e-09  3.32544611e-09  3.29147366e-09  4.59949352e-01  3.34619471e-09  1.62045925e-07  2.25103463e-07  1.00000000e+00 
 1.62045922e-07  3.28200764e-09  4.59949363e-01  3.24216634e-09  3.32544612e-09  3.29147368e-09  4.59949363e-01  3.34619467e-09  1.62045922e-07  2.32217104e-07  1.00000000e+00 
 1.62046853e-07  4.59950049e-01  4.59950049e-01  3.24216642e-09  3.32544610e-09  3.29147372e-09  4.59950049e-01  3.34619474e-09  1.62046853e-07  2.39696249e-07  1.00000000e+00 
 1.62045924e-07  3.28200762e-09  3.41024411e-09  4.59949361e-01  3.32544611e-09  3.29147366e-09  4.59949362e-01  3.34619471e-09  1.62045924e-07  2.46181486e-07  1.00000000e+00 
 1.62046833e-07  4.59950039e-01  3.41024419e-09  4.59950039e-01  3.32544616e-09  3.29147378e-09  4.59950040e-01  3.34619473e-09  1.62046833e-07  2.53644629e-07  1.00000000e+00 
 1.62046936e-07  3.28200766e-09  4.59950111e-01  4.59950111e-01  3.32544616e-09  3.29147373e-09  4.59950112e-01  3.34619468e-09  1.62046936e-07  2.60854819e-07  1.00000000e+00 
 1.62047850e-07  4.59950779e-01  4.59950779e-01  4.59950779e-01  3.32544615e-09  3.29147379e-09  4.59950779e-01  3.34619478e-09  1.62047850e-07  2.68391261e-07  1.00000000e+00 
 1.62045902e-07  3.28200757e-09  3.41024411e-09  3.24216633e-09  4.59949345e-01  3.29147367e-09  4.59949345e-01  3.34619466e-09  1.62045902e-07  2.74870246e-07  1.00000000e+00 
 1.62046802e-07  4.59950017e-01  3.41024420e-09  3.24216643e-09  4.59950017e-01  3.29147374e-09  4.59950017e-01  3.34619470e-09  1.62046802e-07  2.82299141e-07  1.00000000e+00 
 1.62046807e-07  3.28200766e-09  4.59950029e-01  3.24216642e-09  4.59950029e-01  3.29147372e-09  4.59950030e-01  3.34619468e-09  1.62046807e-07  2.89507284e-07  1.00000000e+00 
 1.62047807e-07  4.59950748e-01  4.59950748e-01  3.24216652e-09  4.59950748e-01  3.29147379e-09  4.59950748e-01  3.34619472e-09  1.62047807e-07  2.97077150e-07  1.00000000e+00 
 1.62046857e-07  3.28200761e-09  3.41024419e-09  4.59950052e-01  4.59950052e-01  3.29147378e-09  4.59950052e-01  3.34619474e-09  1.62046857e-07  3.03559943e-07  1.00000000e+00 
 1.62047745e-07  4.59950714e-01  3.41024429e-09  4.59950714e-01  4.59950714e-01  3.29147379e-09  4.59950714e-01  3.34619473e-09  1.62047745e-07  3.11022973e-07  1.00000000e+00 
 1.62047845e-07  3.28200772e-09  4.59950770e-01  4.59950770e-01  4.59950770e-01  3.29147380e-09  4.59950770e-01  3.34619473e-09  1.62047845e-07  3.18209686e-07  1.00000000e+00 
 1.62048758e-07  4.59951464e-01  4.59951464e-01  4.59951464e-01  4.59951464e-01  3.29147384e-09  4.59951464e-01  3.34619480e-09  1.62048758e-07  3.25715803e-07  1.00000000e+00 
 1.62045924e-07  3.28200763e-09  3.41024411e-09  3.24216633e-09  3.32544605e-09  4.59949355e-01  4.59949355e-01  3.34619465e-09  1.62045924e-07  3.29751714e-07  1.00000000e+00 
 1.62046839e-07  4.59950047e-01  3.41024419e-09  3.24216642e-09  3.32544616e-09  4.59950047e-01  4.59950047e-01  3.34619474e-09  1.62046839e-07  3.37010590e-07  1.00000000e+00 
 1.62046904e-07  3.28200766e-09  4.59950086e-01  3.24216643e-09  3.32544610e-09  4.59950086e-01  4.59950086e-01  3.34619474e-09  1.62046904e-07  3.44145775e-07  1.00000000e+00 
 1.62047862e-07  4.59950793e-01  4.59950793e-01  3.24216653e-09  3.32544616e-09  4.59950793e-01  4.59950793e-01  3.34619473e-09  1.62047862e-07  3.51633616e-07  1.00000000e+00 
