 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.13995213e-09  3.09581129e-09  3.74171714e-09  3.47431052e-09  3.31561218e-09  3.46530295e-09  3.41526440e-09  3.46002755e-09  1.59974904e-07  1.13995213e-09  1.00000000e+00 
 1.73306347e-09  4.58389991e-01  3.74171726e-09  3.47431068e-09  3.31561220e-09  3.46530300e-09  3.41526437e-09  3.46002766e-09  1.59975847e-07  1.73306347e-09  1.00000000e+00 
 2.98273761e-09  3.09581132e-09  4.58390026e-01  3.47431063e-09  3.31561220e-09  3.46530300e-09  3.41526442e-09  3.46002760e-09  1.59975889e-07  2.98273761e-09  1.00000000e+00 
 4.55931115e-09  4.58390695e-01  4.58390695e-01  3.47431080e-09  3.31561222e-09  3.46530305e-09  3.41526439e-09  3.46002771e-09  1.59976767e-07  4.55931115e-09  1.00000000e+00 
 5.88580917e-09  3.09581132e-09  3.74171721e-09  4.58390034e-01  3.31561220e-09  3.46530300e-09  3.41526442e-09  3.46002760e-09  1.59975894e-07  5.88580917e-09  1.00000000e+00 
 7.54705809e-09  4.58390743e-01  3.74171727e-09  4.58390743e-01  3.31561222e-09  3.46530306e-09  3.41526439e-09  3.46002771e-09  1.59976851e-07  7.54705809e-09  1.00000000e+00 
 9.33437860e-09  3.09581134e-09  4.58390752e-01  4.58390752e-01  3.31561222e-09  3.46530306e-09  3.41526445e-09  3.46002765e-09  1.59976875e-07  9.33437860e-09  1.00000000e+00 
 1.09965015e-08  4.58391422e-01  4.58391422e-01  4.58391422e-01  3.31561225e-09  3.46530312e-09  3.41526442e-09  3.46002771e-09  1.59977757e-07  1.09965015e-08  1.00000000e+00 
 1.17881740e-08  3.09581132e-09  3.74171721e-09  3.47431063e-09  4.58390031e-01  3.46530301e-09  3.41526437e-09  3.46002761e-09  1.59975905e-07  1.17881740e-08  1.00000000e+00 
 1.34287177e-08  4.58390702e-01  3.74171727e-09  3.47431074e-09  4.58390702e-01  3.46530305e-09  3.41526439e-09  3.46002771e-09  1.59976776e-07  1.34287177e-08  1.00000000e+00 
 1.52115120e-08  3.09581133e-09  4.58390704e-01  3.47431080e-09  4.58390704e-01  3.46530305e-09  3.41526445e-09  3.46002765e-09  1.59976805e-07  1.52115120e-08  1.00000000e+00 
 1.68714465e-08  4.58391380e-01  4.58391380e-01  3.47431092e-09  4.58391380e-01  3.46530311e-09  3.41526447e-09  3.46002771e-09  1.59977693e-07  1.68714465e-08  1.00000000e+00 
 1.81691746e-08  3.09581134e-09  3.74171727e-09  4.58390753e-01  4.58390753e-01  3.46530306e-09  3.41526439e-09  3.46002771e-09  1.59976855e-07  1.81691746e-08  1.00000000e+00 
 1.98105781e-08  4.58391463e-01  3.74171734e-09  4.58391463e-01  4.58391463e-01  3.46530312e-09  3.41526442e-09  3.46002771e-09  1.59977820e-07  1.98105781e-08  1.00000000e+00 
 2.15888889e-08  3.09581136e-09  4.58391456e-01  4.58391456e-01  4.58391456e-01  3.46530311e-09  3.41526442e-09  3.46002777e-09  1.59977810e-07  2.15888889e-08  1.00000000e+00 
 2.32399628e-08  4.58392156e-01  4.58392156e-01  4.58392156e-01  4.58392156e-01  3.46530317e-09  3.41526449e-09  3.46002777e-09  1.59978742e-07  2.32399628e-08  1.00000000e+00 
 2.36524542e-08  3.09581126e-09  3.74171721e-09  3.47431063e-09  3.31561220e-09  4.58390022e-01  3.41526442e-09  3.46002766e-09  1.59975870e-07  2.36524542e-08  1.00000000e+00 
 2.52593040e-08  4.58390727e-01  3.74171732e-09  3.47431081e-09  3.31561222e-09  4.58390727e-01  3.41526445e-09  3.46002765e-09  1.59976830e-07  2.52593040e-08  1.00000000e+00 
 2.70218266e-08  3.09581133e-09  4.58390706e-01  3.47431080e-09  3.31561222e-09  4.58390706e-01  3.41526445e-09  3.46002765e-09  1.59976771e-07  2.70218266e-08  1.00000000e+00 
 2.86710602e-08  4.58391428e-01  4.58391427e-01  3.47431093e-09  3.31561224e-09  4.58391428e-01  3.41526448e-09  3.46002771e-09  1.59977772e-07  2.86710602e-08  1.00000000e+00 
 2.99752259e-08  3.09581134e-09  3.74171732e-09  4.58390771e-01  3.31561222e-09  4.58390771e-01  3.41526445e-09  3.46002766e-09  1.59976882e-07  2.99752259e-08  1.00000000e+00 
