 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.05024611e-09  3.55508271e-09  3.41992767e-09  3.57941219e-09  3.34372350e-09  3.20168048e-09  3.49125179e-09  3.19817367e-09  1.59990013e-07  1.05024611e-09  1.00000000e+00 
 1.77402626e-09  4.59588818e-01  3.41992768e-09  3.57941225e-09  3.34372357e-09  3.20168051e-09  3.49125189e-09  3.19817376e-09  1.59990934e-07  1.77402626e-09  1.00000000e+00 
 3.14982174e-09  3.55508277e-09  4.59588836e-01  3.57941225e-09  3.34372357e-09  3.20168051e-09  3.49125189e-09  3.19817376e-09  1.59990962e-07  3.14982174e-09  1.00000000e+00 
 4.91664309e-09  4.59589544e-01  4.59589544e-01  3.57941233e-09  3.34372357e-09  3.20168057e-09  3.49125191e-09  3.19817383e-09  1.59991906e-07  4.91664309e-09  1.00000000e+00 
 6.00896755e-09  3.55508277e-09  3.41992768e-09  4.59588862e-01  3.34372357e-09  3.20168051e-09  3.49125190e-09  3.19817377e-09  1.59990986e-07  6.00896755e-09  1.00000000e+00 
 7.81195553e-09  4.59589574e-01  3.41992771e-09  4.59589574e-01  3.34372354e-09  3.20168060e-09  3.49125189e-09  3.19817386e-09  1.59991958e-07  7.81195553e-09  1.00000000e+00 
 9.54470636e-09  3.55508275e-09  4.59589570e-01  4.59589570e-01  3.34372357e-09  3.20168057e-09  3.49125191e-09  3.19817383e-09  1.59991946e-07  9.54470636e-09  1.00000000e+00 
 1.13480780e-08  4.59590259e-01  4.59590259e-01  4.59590259e-01  3.34372356e-09  3.20168057e-09  3.49125198e-09  3.19817396e-09  1.59992852e-07  1.13480780e-08  1.00000000e+00 
 1.38275809e-08  3.55508272e-09  3.41992775e-09  3.57941225e-09  4.59588847e-01  3.20168057e-09  3.49125190e-09  3.19817377e-09  1.59990976e-07  1.38275809e-08  1.00000000e+00 
 1.55973368e-08  4.59589542e-01  3.41992771e-09  3.57941231e-09  4.59589542e-01  3.20168054e-09  3.49125189e-09  3.19817386e-09  1.59991914e-07  1.55973368e-08  1.00000000e+00 
 1.73229111e-08  3.55508279e-09  4.59589553e-01  3.57941232e-09  4.59589553e-01  3.20168055e-09  3.49125195e-09  3.19817387e-09  1.59991926e-07  1.73229111e-08  1.00000000e+00 
 1.91210034e-08  4.59590228e-01  4.59590228e-01  3.57941232e-09  4.59590228e-01  3.20168058e-09  3.49125199e-09  3.19817396e-09  1.59992809e-07  1.91210034e-08  1.00000000e+00 
 2.01776231e-08  3.55508278e-09  3.41992777e-09  4.59589582e-01  4.59589582e-01  3.20168054e-09  3.49125194e-09  3.19817386e-09  1.59991963e-07  2.01776231e-08  1.00000000e+00 
 2.19535039e-08  4.59590283e-01  3.41992780e-09  4.59590283e-01  4.59590283e-01  3.20168058e-09  3.49125193e-09  3.19817396e-09  1.59992917e-07  2.19535039e-08  1.00000000e+00 
 2.36745947e-08  3.55508280e-09  4.59590251e-01  4.59590251e-01  4.59590251e-01  3.20168064e-09  3.49125194e-09  3.19817396e-09  1.59992860e-07  2.36745947e-08  1.00000000e+00 
 2.54624055e-08  4.59590974e-01  4.59590974e-01  4.59590974e-01  4.59590974e-01  3.20168061e-09  3.49125198e-09  3.19817406e-09  1.59993822e-07  2.54624055e-08  1.00000000e+00 
 2.66994888e-08  3.55508272e-09  3.41992768e-09  3.57941225e-09  3.34372352e-09  4.59588845e-01  3.49125184e-09  3.19817377e-09  1.59990965e-07  2.66994888e-08  1.00000000e+00 
 2.84373911e-08  4.59589548e-01  3.41992774e-09  3.57941233e-09  3.34372357e-09  4.59589548e-01  3.49125197e-09  3.19817383e-09  1.59991909e-07  2.84373911e-08  1.00000000e+00 
 3.01448537e-08  3.55508281e-09  4.59589545e-01  3.57941228e-09  3.34372357e-09  4.59589545e-01  3.49125191e-09  3.19817389e-09  1.59991906e-07  3.01448537e-08  1.00000000e+00 
 3.19263691e-08  4.59590239e-01  4.59590239e-01  3.57941238e-09  3.34372357e-09  4.59590239e-01  3.49125194e-09  3.19817396e-09  1.59992824e-07  3.19263691e-08  1.00000000e+00 
 3.29865841e-08  3.55508281e-09  3.41992768e-09  4.59589582e-01  3.34372357e-09  4.59589582e-01  3.49125191e-09  3.19817389e-09  1.59991954e-07  3.29865841e-08  1.00000000e+00 
 3.47672753e-08  4.59590287e-01  3.41992774e-09  4.59590287e-01  3.34372357e-09  4.59590287e-01  3.49125194e-09  3.19817397e-09  1.59992903e-07  3.47672753e-08  1.00000000e+00 
 3.64856234e-08  3.55508274e-09  4.59590286e-01  4.59590286e-01  3.34372362e-09  4.59590286e-01  3.49125200e-09  3.19817397e-09  1.59992900e-07  3.64856234e-08  1.00000000e+00 
 3.82680199e-08  4.59590957e-01  4.59590957e-01  4.59590957e-01  3.34372359e-09  4.59590957e-01  3.49125198e-09  3.19817406e-09  1.59993805e-07  3.82680199e-08  1.00000000e+00 
