 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.00328634e-11  3.16191678e-09  3.30984753e-09  3.16295481e-09  3.16899731e-09  3.24287835e-09  3.58827245e-09  3.40076560e-09  1.67983909e-07  1.39910128e-09  1.00000000e+00 
 1.66241421e-09  4.63736726e-01  3.30984757e-09  3.16295479e-09  3.16899735e-09  3.24287836e-09  3.58827254e-09  3.40076570e-09  1.67984794e-07  2.26391705e-09  1.00000000e+00 
 3.41862005e-09  3.16191682e-09  4.63736732e-01  3.16295485e-09  3.16899735e-09  3.24287841e-09  3.58827254e-09  3.40076565e-09  1.67984801e-07  3.74456022e-09  1.00000000e+00 
 5.12204679e-09  4.63737385e-01  4.63737385e-01  3.16295486e-09  3.16899736e-09  3.24287846e-09  3.58827260e-09  3.40076578e-09  1.67985693e-07  5.37974643e-09  1.00000000e+00 
 6.55779786e-09  3.16191686e-09  3.30984754e-09  4.63736718e-01  3.16899732e-09  3.24287839e-09  3.58827257e-09  3.40076568e-09  1.67984780e-07  6.78161882e-09  1.00000000e+00 
 8.26460678e-09  4.63737363e-01  3.30984759e-09  4.63737363e-01  3.16899736e-09  3.24287846e-09  3.58827260e-09  3.40076578e-09  1.67985661e-07  8.45075476e-09  1.00000000e+00 
 1.00391446e-08  3.16191684e-09  4.63737383e-01  4.63737383e-01  3.16899736e-09  3.24287846e-09  3.58827260e-09  3.40076578e-09  1.67985693e-07  1.01849480e-08  1.00000000e+00 
 1.17601076e-08  4.63738027e-01  4.63738027e-01  4.63738027e-01  3.16899737e-09  3.24287850e-09  3.58827266e-09  3.40076579e-09  1.67986574e-07  1.18648842e-08  1.00000000e+00 
 1.39678775e-08  3.16191682e-09  3.30984757e-09  3.16295479e-09  4.63736737e-01  3.24287842e-09  3.58827254e-09  3.40076570e-09  1.67984805e-07  1.40180987e-08  1.00000000e+00 
 1.56633746e-08  4.63737399e-01  3.30984759e-09  3.16295486e-09  4.63737399e-01  3.24287846e-09  3.58827260e-09  3.40076578e-09  1.67985711e-07  1.56706506e-08  1.00000000e+00 
 1.74462116e-08  3.16191684e-09  4.63737415e-01  3.16295486e-09  4.63737415e-01  3.24287846e-09  3.58827260e-09  3.40076578e-09  1.67985728e-07  1.74074160e-08  1.00000000e+00 
 1.91773211e-08  4.63738046e-01  4.63738046e-01  3.16295482e-09  4.63738046e-01  3.24287845e-09  3.58827266e-09  3.40076585e-09  1.67986599e-07  1.90934628e-08  1.00000000e+00 
 2.06026414e-08  3.16191684e-09  3.30984753e-09  4.63737392e-01  4.63737392e-01  3.24287846e-09  3.58827260e-09  3.40076578e-09  1.67985704e-07  2.04811244e-08  1.00000000e+00 
 2.23139978e-08  4.63738046e-01  3.30984761e-09  4.63738046e-01  4.63738046e-01  3.24287845e-09  3.58827266e-09  3.40076585e-09  1.67986602e-07  2.21471481e-08  1.00000000e+00 
 2.41010980e-08  3.16191686e-09  4.63738043e-01  4.63738043e-01  4.63738043e-01  3.24287845e-09  3.58827266e-09  3.40076585e-09  1.67986599e-07  2.38867557e-08  1.00000000e+00 
 2.58283990e-08  4.63738697e-01  4.63738697e-01  4.63738697e-01  4.63738697e-01  3.24287849e-09  3.58827272e-09  3.40076593e-09  1.67987494e-07  2.55678998e-08  1.00000000e+00 
 2.70822795e-08  3.16191682e-09  3.30984757e-09  3.16295479e-09  3.16899735e-09  4.63736727e-01  3.58827254e-09  3.40076564e-09  1.67984801e-07  2.67880722e-08  1.00000000e+00 
 2.87590467e-08  4.63737381e-01  3.30984759e-09  3.16295486e-09  3.16899736e-09  4.63737381e-01  3.58827254e-09  3.40076578e-09  1.67985686e-07  2.84197057e-08  1.00000000e+00 
 3.05346646e-08  3.16191684e-09  4.63737404e-01  3.16295486e-09  3.16899736e-09  4.63737404e-01  3.58827260e-09  3.40076578e-09  1.67985714e-07  3.01474898e-08  1.00000000e+00 
 3.22587823e-08  4.63738034e-01  4.63738034e-01  3.16295487e-09  3.16899737e-09  4.63738034e-01  3.58827266e-09  3.40076585e-09  1.67986588e-07  3.18249391e-08  1.00000000e+00 
 3.36940218e-08  3.16191684e-09  3.30984759e-09  4.63737376e-01  3.16899736e-09  4.63737376e-01  3.58827260e-09  3.40076578e-09  1.67985682e-07  3.32213546e-08  1.00000000e+00 
 3.54166332e-08  4.63738022e-01  3.30984755e-09  4.63738022e-01  3.16899743e-09  4.63738022e-01  3.58827266e-09  3.40076585e-09  1.67986567e-07  3.48971838e-08  1.00000000e+00 
 3.72067746e-08  3.16191686e-09  4.63738044e-01  4.63738044e-01  3.16899743e-09  4.63738044e-01  3.58827266e-09  3.40076585e-09  1.67986606e-07  3.66387383e-08  1.00000000e+00 
 3.89318302e-08  4.63738674e-01  4.63738674e-01  4.63738674e-01  3.16899738e-09  4.63738674e-01  3.58827272e-09  3.40076593e-09  1.67987462e-07  3.83169265e-08  1.00000000e+00 
