 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.05377751e-09  3.20946661e-09  3.32777797e-09  3.62551693e-09  3.35286767e-09  3.23838905e-09  3.40373594e-09  3.53146947e-09  1.57967032e-07  1.05377751e-09  1.00000000e+00 
 1.63447567e-09  4.57680312e-01  3.32777800e-09  3.62551697e-09  3.35286767e-09  3.23838917e-09  3.40373592e-09  3.53146956e-09  1.57967980e-07  1.63447567e-09  1.00000000e+00 
 2.83843349e-09  3.20946670e-09  4.57680317e-01  3.62551697e-09  3.35286767e-09  3.23838912e-09  3.40373592e-09  3.53146956e-09  1.57967990e-07  2.83843349e-09  1.00000000e+00 
 4.41828263e-09  4.57681062e-01  4.57681062e-01  3.62551696e-09  3.35286779e-09  3.23838919e-09  3.40373597e-09  3.53146958e-09  1.57968988e-07  4.41828263e-09  1.00000000e+00 
 5.50226531e-09  3.20946664e-09  3.32777800e-09  4.57680320e-01  3.35286773e-09  3.23838912e-09  3.40373593e-09  3.53146956e-09  1.57967996e-07  5.50226531e-09  1.00000000e+00 
 7.16286763e-09  4.57681036e-01  3.32777803e-09  4.57681036e-01  3.35286773e-09  3.23838918e-09  3.40373603e-09  3.53146953e-09  1.57968953e-07  7.16286763e-09  1.00000000e+00 
 8.88544349e-09  3.20946667e-09  4.57681049e-01  4.57681049e-01  3.35286773e-09  3.23838919e-09  3.40373603e-09  3.53146953e-09  1.57968947e-07  8.88544349e-09  1.00000000e+00 
 1.05474669e-08  4.57681797e-01  4.57681797e-01  4.57681797e-01  3.35286785e-09  3.23838926e-09  3.40373608e-09  3.53146956e-09  1.57969980e-07  1.05474669e-08  1.00000000e+00 
 1.22698580e-08  3.20946664e-09  3.32777800e-09  3.62551697e-09  4.57680325e-01  3.23838912e-09  3.40373593e-09  3.53146956e-09  1.57967997e-07  1.22698580e-08  1.00000000e+00 
 1.39036231e-08  4.57681051e-01  3.32777804e-09  3.62551696e-09  4.57681051e-01  3.23838919e-09  3.40373603e-09  3.53146953e-09  1.57968961e-07  1.39036231e-08  1.00000000e+00 
 1.56184399e-08  3.20946667e-09  4.57681036e-01  3.62551696e-09  4.57681036e-01  3.23838918e-09  3.40373603e-09  3.53146953e-09  1.57968935e-07  1.56184399e-08  1.00000000e+00 
 1.72754895e-08  4.57681765e-01  4.57681765e-01  3.62551701e-09  4.57681765e-01  3.23838925e-09  3.40373602e-09  3.53146962e-09  1.57969922e-07  1.72754895e-08  1.00000000e+00 
 1.83319173e-08  3.20946667e-09  3.32777804e-09  4.57681043e-01  4.57681043e-01  3.23838918e-09  3.40373603e-09  3.53146953e-09  1.57968950e-07  1.83319173e-08  1.00000000e+00 
 1.99681338e-08  4.57681784e-01  3.32777807e-09  4.57681784e-01  4.57681784e-01  3.23838932e-09  3.40373602e-09  3.53146962e-09  1.57969961e-07  1.99681338e-08  1.00000000e+00 
 2.16788294e-08  3.20946671e-09  4.57681772e-01  4.57681772e-01  4.57681772e-01  3.23838925e-09  3.40373608e-09  3.53146956e-09  1.57969930e-07  2.16788294e-08  1.00000000e+00 
 2.33268054e-08  4.57682492e-01  4.57682492e-01  4.57682492e-01  4.57682491e-01  3.23838932e-09  3.40373606e-09  3.53146959e-09  1.57970904e-07  2.33268054e-08  1.00000000e+00 
 2.39362166e-08  3.20946664e-09  3.32777800e-09  3.62551692e-09  3.35286768e-09  4.57680329e-01  3.40373593e-09  3.53146950e-09  1.57968005e-07  2.39362166e-08  1.00000000e+00 
 2.55408139e-08  4.57681058e-01  3.32777804e-09  3.62551696e-09  3.35286773e-09  4.57681058e-01  3.40373603e-09  3.53146953e-09  1.57968979e-07  2.55408139e-08  1.00000000e+00 
 2.72385705e-08  3.20946667e-09  4.57681054e-01  3.62551696e-09  3.35286773e-09  4.57681053e-01  3.40373603e-09  3.53146953e-09  1.57968967e-07  2.72385705e-08  1.00000000e+00 
 2.88835267e-08  4.57681805e-01  4.57681805e-01  3.62551701e-09  3.35286785e-09  4.57681805e-01  3.40373608e-09  3.53146962e-09  1.57969991e-07  2.88835267e-08  1.00000000e+00 
 2.99444096e-08  3.20946667e-09  3.32777803e-09  4.57681041e-01  3.35286773e-09  4.57681040e-01  3.40373603e-09  3.53146953e-09  1.57968941e-07  2.99444096e-08  1.00000000e+00 
 3.15861612e-08  4.57681792e-01  3.32777807e-09  4.57681792e-01  3.35286785e-09  4.57681792e-01  3.40373601e-09  3.53146961e-09  1.57969966e-07  3.15861612e-08  1.00000000e+00 
 3.32940573e-08  3.20946671e-09  4.57681802e-01  4.57681802e-01  3.35286785e-09  4.57681802e-01  3.40373602e-09  3.53146956e-09  1.57969980e-07  3.32940573e-08  1.00000000e+00 
 3.49367397e-08  4.57682519e-01  4.57682519e-01  4.57682519e-01  3.35286785e-09  4.57682519e-01  3.40373612e-09  3.53146959e-09  1.57970943e-07  3.49367397e-08  1.00000000e+00 
 3.66048454e-08  3.20946667e-09  3.32777804e-09  3.62551696e-09  4.57681042e-01  4.57681042e-01  3.40373597e-09  3.53146953e-09  1.57968958e-07  3.66048454e-08  1.00000000e+00 
 3.82224599e-08  4.57681792e-01  3.32777807e-09  3.62551701e-09  4.57681792e-01  4.57681792e-01  3.40373602e-09  3.53146956e-09  1.57969958e-07  3.82224599e-08  1.00000000e+00 
 3.99211686e-08  3.20946677e-09  4.57681798e-01  3.62551707e-09  4.57681798e-01  4.57681798e-01  3.40373602e-09  3.53146962e-09  1.57969965e-07  3.99211686e-08  1.00000000e+00 
 4.15724486e-08  4.57682504e-01  4.57682504e-01  3.62551711e-09  4.57682504e-01  4.57682504e-01  3.40373612e-09  3.53146959e-09  1.57970911e-07  4.15724486e-08  1.00000000e+00 
 4.26268940e-08  3.20946671e-09  3.32777807e-09  4.57681781e-01  4.57681781e-01  4.57681781e-01  3.40373602e-09  3.53146956e-09  1.57969944e-07  4.26268940e-08  1.00000000e+00 
 4.42629329e-08  4.57682501e-01  3.32777810e-09  4.57682501e-01  4.57682501e-01  4.57682501e-01  3.40373606e-09  3.53146959e-09  1.57970908e-07  4.42629329e-08  1.00000000e+00 
 4.59668215e-08  3.20946680e-09  4.57682503e-01  4.57682503e-01  4.57682502e-01  4.57682502e-01  3.40373606e-09  3.53146959e-09  1.57970926e-07  4.59668215e-08  1.00000000e+00 
 4.76079336e-08  4.57683253e-01  4.57683253e-01  4.57683253e-01  4.57683253e-01  4.57683253e-01  3.40373617e-09  3.53146967e-09  1.57971929e-07  4.76079336e-08  1.00000000e+00 
 4.99570376e-08  3.20946664e-09  3.32777800e-09  3.62551697e-09  3.35286773e-09  3.23838918e-09  4.57680322e-01  3.53146950e-09  1.57967980e-07  4.99570376e-08  1.00000000e+00 
 5.15373557e-08  4.57681070e-01  3.32777804e-09  3.62551702e-09  3.35286779e-09  3.23838924e-09  4.57681070e-01  3.53146953e-09  1.57968970e-07  5.15373557e-08  1.00000000e+00 
 5.32187627e-08  3.20946673e-09  4.57681058e-01  3.62551696e-09  3.35286773e-09  3.23838919e-09  4.57681058e-01  3.53146958e-09  1.57968966e-07  5.32187627e-08  1.00000000e+00 
 5.48525847e-08  4.57681805e-01  4.57681805e-01  3.62551707e-09  3.35286780e-09  3.23838926e-09  4.57681805e-01  3.53146956e-09  1.57969971e-07  5.48525847e-08  1.00000000e+00 
 5.59085152e-08  3.20946667e-09  3.32777804e-09  4.57681051e-01  3.35286779e-09  3.23838919e-09  4.57681051e-01  3.53146953e-09  1.57968965e-07  5.59085152e-08  1.00000000e+00 
 5.75358072e-08  4.57681779e-01  3.32777807e-09  4.57681779e-01  3.35286780e-09  3.23838926e-09  4.57681779e-01  3.53146962e-09  1.57969941e-07  5.75358072e-08  1.00000000e+00 
 5.92343810e-08  3.20946677e-09  4.57681802e-01  4.57681802e-01  3.35286785e-09  3.23838926e-09  4.57681802e-01  3.53146956e-09  1.57969980e-07  5.92343810e-08  1.00000000e+00 
 6.08780937e-08  4.57682515e-01  4.57682515e-01  4.57682515e-01  3.35286785e-09  3.23838932e-09  4.57682515e-01  3.53146964e-09  1.57970939e-07  6.08780937e-08  1.00000000e+00 
 6.25575538e-08  3.20946667e-09  3.32777804e-09  3.62551701e-09  4.57681050e-01  3.23838919e-09  4.57681050e-01  3.53146953e-09  1.57968958e-07  6.25575538e-08  1.00000000e+00 
 6.41823306e-08  4.57681795e-01  3.32777807e-09  3.62551707e-09  4.57681795e-01  3.23838926e-09  4.57681796e-01  3.53146956e-09  1.57969965e-07  6.41823306e-08  1.00000000e+00 
 6.58855797e-08  3.20946676e-09  4.57681800e-01  3.62551700e-09  4.57681799e-01  3.23838931e-09  4.57681800e-01  3.53146961e-09  1.57969971e-07  6.58855797e-08  1.00000000e+00 
 6.75380889e-08  4.57682506e-01  4.57682506e-01  3.62551711e-09  4.57682506e-01  3.23838932e-09  4.57682506e-01  3.53146959e-09  1.57970908e-07  6.75380889e-08  1.00000000e+00 
 6.85902322e-08  3.20946671e-09  3.32777807e-09  4.57681756e-01  4.57681756e-01  3.23838926e-09  4.57681756e-01  3.53146956e-09  1.57969909e-07  6.85902322e-08  1.00000000e+00 
 7.02215956e-08  4.57682505e-01  3.32777810e-09  4.57682505e-01  4.57682505e-01  3.23838932e-09  4.57682505e-01  3.53146959e-09  1.57970920e-07  7.02215956e-08  1.00000000e+00 
 7.19190396e-08  3.20946680e-09  4.57682545e-01  4.57682545e-01  4.57682545e-01  3.23838932e-09  4.57682545e-01  3.53146959e-09  1.57970964e-07  7.19190396e-08  1.00000000e+00 
 7.35556753e-08  4.57683231e-01  4.57683231e-01  4.57683231e-01  4.57683231e-01  3.23838939e-09  4.57683231e-01  3.53146961e-09  1.57971888e-07  7.35556753e-08  1.00000000e+00 
 7.40784571e-08  3.20946667e-09  3.32777804e-09  3.62551702e-09  3.35286779e-09  4.57681078e-01  4.57681078e-01  3.53146953e-09  1.57969002e-07  7.40784571e-08  1.00000000e+00 
 7.56651843e-08  4.57681785e-01  3.32777807e-09  3.62551707e-09  3.35286780e-09  4.57681784e-01  4.57681785e-01  3.53146956e-09  1.57969954e-07  7.56651843e-08  1.00000000e+00 
 7.73485880e-08  3.20946677e-09  4.57681801e-01  3.62551707e-09  3.35286785e-09  4.57681800e-01  4.57681801e-01  3.53146956e-09  1.57969980e-07  7.73485880e-08  1.00000000e+00 
 7.89804488e-08  4.57682545e-01  4.57682545e-01  3.62551711e-09  3.35286791e-09  4.57682545e-01  4.57682545e-01  3.53146959e-09  1.57970970e-07  7.89804488e-08  1.00000000e+00 
 8.00256714e-08  3.20946671e-09  3.32777807e-09  4.57681776e-01  3.35286779e-09  4.57681776e-01  4.57681776e-01  3.53146961e-09  1.57969947e-07  8.00256714e-08  1.00000000e+00 
 8.16564381e-08  4.57682538e-01  3.32777805e-09  4.57682538e-01  3.35286785e-09  4.57682537e-01  4.57682538e-01  3.53146959e-09  1.57970971e-07  8.16564381e-08  1.00000000e+00 
 8.33595095e-08  3.20946680e-09  4.57682512e-01  4.57682512e-01  3.35286785e-09  4.57682512e-01  4.57682512e-01  3.53146964e-09  1.57970935e-07  8.33595095e-08  1.00000000e+00 
 8.50009911e-08  4.57683247e-01  4.57683247e-01  4.57683247e-01  3.35286796e-09  4.57683247e-01  4.57683247e-01  3.53146961e-09  1.57971910e-07  8.50009911e-08  1.00000000e+00 
 8.66659420e-08  3.20946671e-09  3.32777807e-09  3.62551702e-09  4.57681797e-01  4.57681797e-01  4.57681797e-01  3.53146956e-09  1.57969979e-07  8.66659420e-08  1.00000000e+00 
 8.82817091e-08  4.57682509e-01  3.32777805e-09  3.62551706e-09  4.57682509e-01  4.57682509e-01  4.57682509e-01  3.53146959e-09  1.57970914e-07  8.82817091e-08  1.00000000e+00 
 8.99740940e-08  3.20946674e-09  4.57682480e-01  3.62551711e-09  4.57682480e-01  4.57682480e-01  4.57682480e-01  3.53146959e-09  1.57970876e-07  8.99740940e-08  1.00000000e+00 
 9.16163145e-08  4.57683250e-01  4.57683250e-01  3.62551710e-09  4.57683250e-01  4.57683250e-01  4.57683250e-01  3.53146962e-09  1.57971906e-07  9.16163145e-08  1.00000000e+00 
 9.26634840e-08  3.20946680e-09  3.32777810e-09  4.57682534e-01  4.57682534e-01  4.57682533e-01  4.57682534e-01  3.53146959e-09  1.57970967e-07  9.26634840e-08  1.00000000e+00 
 9.42897458e-08  4.57683246e-01  3.32777808e-09  4.57683246e-01  4.57683246e-01  4.57683246e-01  4.57683247e-01  3.53146962e-09  1.57971919e-07  9.42897458e-08  1.00000000e+00 
 9.59845252e-08  3.20946678e-09  4.57683260e-01  4.57683260e-01  4.57683260e-01  4.57683260e-01  4.57683260e-01  3.53146962e-09  1.57971920e-07  9.59845252e-08  1.00000000e+00 
 9.76188090e-08  4.57683987e-01  4.57683987e-01  4.57683987e-01  4.57683987e-01  4.57683987e-01  4.57683987e-01  3.53146961e-09  1.57972908e-07  9.76188090e-08  1.00000000e+00 
 9.21178156e-08  3.20946664e-09  3.32777800e-09  3.62551697e-09  3.35286773e-09  3.23838912e-09  3.40373592e-09  4.57680292e-01  1.57967962e-07  9.21178156e-08  1.00000000e+00 
 9.36593594e-08  4.57681031e-01  3.32777803e-09  3.62551696e-09  3.35286773e-09  3.23838918e-09  3.40373603e-09  4.57681031e-01  1.57968941e-07  9.36593594e-08  1.00000000e+00 
 9.53028092e-08  3.20946667e-09  4.57681067e-01  3.62551696e-09  3.35286779e-09  3.23838919e-09  3.40373597e-09  4.57681067e-01  1.57968987e-07  9.53028092e-08  1.00000000e+00 
 9.69026672e-08  4.57681775e-01  4.57681775e-01  3.62551707e-09  3.35286780e-09  3.23838925e-09  3.40373602e-09  4.57681775e-01  1.57969949e-07  9.69026672e-08  1.00000000e+00 
 9.79480248e-08  3.20946673e-09  3.32777804e-09  4.57681049e-01  3.35286773e-09  3.23838919e-09  3.40373597e-09  4.57681049e-01  1.57968966e-07  9.79480248e-08  1.00000000e+00 
 9.95587328e-08  4.57681751e-01  3.32777801e-09  4.57681751e-01  3.35286779e-09  3.23838926e-09  3.40373602e-09  4.57681751e-01  1.57969915e-07  9.95587328e-08  1.00000000e+00 
 1.01234896e-07  3.20946677e-09  4.57681781e-01  4.57681781e-01  3.35286780e-09  3.23838926e-09  3.40373602e-09  4.57681781e-01  1.57969970e-07  1.01234896e-07  1.00000000e+00 
 1.02856660e-07  4.57682513e-01  4.57682513e-01  4.57682513e-01  3.35286785e-09  3.23838938e-09  3.40373612e-09  4.57682513e-01  1.57970935e-07  1.02856660e-07  1.00000000e+00 
 1.04521099e-07  3.20946667e-09  3.32777803e-09  3.62551701e-09  4.57681037e-01  3.23838918e-09  3.40373603e-09  4.57681037e-01  1.57968936e-07  1.04521099e-07  1.00000000e+00 
 1.06127352e-07  4.57681772e-01  3.32777802e-09  3.62551707e-09  4.57681772e-01  3.23838926e-09  3.40373602e-09  4.57681772e-01  1.57969950e-07  1.06127352e-07  1.00000000e+00 
 1.07816035e-07  3.20946677e-09  4.57681771e-01  3.62551707e-09  4.57681771e-01  3.23838926e-09  3.40373602e-09  4.57681771e-01  1.57969942e-07  1.07816035e-07  1.00000000e+00 
 1.09456295e-07  4.57682496e-01  4.57682496e-01  3.62551712e-09  4.57682495e-01  3.23838933e-09  3.40373608e-09  4.57682496e-01  1.57970903e-07  1.09456295e-07  1.00000000e+00 
 1.10500622e-07  3.20946677e-09  3.32777801e-09  4.57681765e-01  4.57681765e-01  3.23838926e-09  3.40373602e-09  4.57681765e-01  1.57969938e-07  1.10500622e-07  1.00000000e+00 
 1.12123374e-07  4.57682488e-01  3.32777810e-09  4.57682488e-01  4.57682488e-01  3.23838932e-09  3.40373606e-09  4.57682488e-01  1.57970900e-07  1.12123374e-07  1.00000000e+00 
