 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.27997235e-10  3.53678542e-09  3.26301054e-09  3.17945826e-09  3.20783918e-09  3.18721849e-09  3.47619672e-09  3.24385594e-09  1.56647896e-07  9.27997235e-10  1.00000000e+00 
 1.46584256e-09  4.57887615e-01  3.26301061e-09  3.17945834e-09  3.20783914e-09  3.18721851e-09  3.47619680e-09  3.24385593e-09  1.56648908e-07  1.46584256e-09  1.00000000e+00 
 2.56554245e-09  3.53678552e-09  4.57887599e-01  3.17945828e-09  3.20783914e-09  3.18721851e-09  3.47619679e-09  3.24385598e-09  1.56648887e-07  2.56554245e-09  1.00000000e+00 
 3.98893008e-09  4.57888325e-01  4.57888325e-01  3.17945830e-09  3.20783922e-09  3.18721854e-09  3.47619687e-09  3.24385597e-09  1.56649861e-07  3.98893008e-09  1.00000000e+00 
 5.54932456e-09  3.53678552e-09  3.26301061e-09  4.57887572e-01  3.20783914e-09  3.18721851e-09  3.47619679e-09  3.24385598e-09  1.56648841e-07  5.54932456e-09  1.00000000e+00 
 7.03639103e-09  4.57888290e-01  3.26301057e-09  4.57888290e-01  3.20783922e-09  3.18721854e-09  3.47619686e-09  3.24385597e-09  1.56649807e-07  7.03639103e-09  1.00000000e+00 
 8.55989413e-09  3.53678557e-09  4.57888288e-01  4.57888288e-01  3.20783917e-09  3.18721859e-09  3.47619692e-09  3.24385597e-09  1.56649802e-07  8.55989413e-09  1.00000000e+00 
 1.00478772e-08  4.57889016e-01  4.57889016e-01  4.57889016e-01  3.20783919e-09  3.18721862e-09  3.47619694e-09  3.24385601e-09  1.56650796e-07  1.00478772e-08  1.00000000e+00 
 1.16148939e-08  3.53678552e-09  3.26301055e-09  3.17945833e-09  4.57887599e-01  3.18721851e-09  3.47619685e-09  3.24385593e-09  1.56648882e-07  1.16148939e-08  1.00000000e+00 
 1.30710589e-08  4.57888311e-01  3.26301062e-09  3.17945836e-09  4.57888311e-01  3.18721859e-09  3.47619692e-09  3.24385597e-09  1.56649843e-07  1.30710589e-08  1.00000000e+00 
 1.45861492e-08  3.53678558e-09  4.57888324e-01  3.17945836e-09  4.57888324e-01  3.18721859e-09  3.47619692e-09  3.24385598e-09  1.56649873e-07  1.45861492e-08  1.00000000e+00 
 1.60709206e-08  4.57889053e-01  4.57889053e-01  3.17945833e-09  4.57889053e-01  3.18721857e-09  3.47619695e-09  3.24385602e-09  1.56650844e-07  1.60709206e-08  1.00000000e+00 
 1.75998380e-08  3.53678557e-09  3.26301062e-09  4.57888294e-01  4.57888294e-01  3.18721854e-09  3.47619686e-09  3.24385603e-09  1.56649805e-07  1.75998380e-08  1.00000000e+00 
 1.90689704e-08  4.57889005e-01  3.26301062e-09  4.57889004e-01  4.57889005e-01  3.18721858e-09  3.47619696e-09  3.24385604e-09  1.56650779e-07  1.90689704e-08  1.00000000e+00 
 2.05860431e-08  3.53678559e-09  4.57888972e-01  4.57888972e-01  4.57888972e-01  3.18721858e-09  3.47619696e-09  3.24385599e-09  1.56650722e-07  2.05860431e-08  1.00000000e+00 
 2.20680647e-08  4.57889726e-01  4.57889726e-01  4.57889726e-01  4.57889726e-01  3.18721859e-09  3.47619701e-09  3.24385612e-09  1.56651719e-07  2.20680647e-08  1.00000000e+00 
 2.19879936e-08  3.53678553e-09  3.26301061e-09  3.17945834e-09  3.20783914e-09  4.57887621e-01  3.47619680e-09  3.24385598e-09  1.56648939e-07  2.19879936e-08  1.00000000e+00 
 2.34200712e-08  4.57888326e-01  3.26301062e-09  3.17945836e-09  3.20783917e-09  4.57888326e-01  3.47619692e-09  3.24385598e-09  1.56649843e-07  2.34200712e-08  1.00000000e+00 
 2.49209506e-08  3.53678558e-09  4.57888318e-01  3.17945836e-09  3.20783917e-09  4.57888318e-01  3.47619692e-09  3.24385598e-09  1.56649846e-07  2.49209506e-08  1.00000000e+00 
 2.63936428e-08  4.57889063e-01  4.57889063e-01  3.17945833e-09  3.20783921e-09  4.57889063e-01  3.47619695e-09  3.24385602e-09  1.56650858e-07  2.63936428e-08  1.00000000e+00 
 2.79291825e-08  3.53678558e-09  3.26301062e-09  4.57888311e-01  3.20783917e-09  4.57888311e-01  3.47619692e-09  3.24385597e-09  1.56649835e-07  2.79291825e-08  1.00000000e+00 
 2.94032461e-08  4.57889024e-01  3.26301065e-09  4.57889023e-01  3.20783925e-09  4.57889023e-01  3.47619694e-09  3.24385602e-09  1.56650788e-07  2.94032461e-08  1.00000000e+00 
 3.09186916e-08  3.53678557e-09  4.57888999e-01  4.57888999e-01  3.20783920e-09  4.57888999e-01  3.47619694e-09  3.24385602e-09  1.56650757e-07  3.09186916e-08  1.00000000e+00 
 3.23949578e-08  4.57889760e-01  4.57889760e-01  4.57889759e-01  3.20783922e-09  4.57889759e-01  3.47619702e-09  3.24385613e-09  1.56651746e-07  3.23949578e-08  1.00000000e+00 
 3.39046267e-08  3.53678558e-09  3.26301062e-09  3.17945836e-09  4.57888305e-01  4.57888304e-01  3.47619692e-09  3.24385603e-09  1.56649838e-07  3.39046267e-08  1.00000000e+00 
 3.53502045e-08  4.57889060e-01  3.26301060e-09  3.17945838e-09  4.57889060e-01  4.57889060e-01  3.47619695e-09  3.24385609e-09  1.56650850e-07  3.53502045e-08  1.00000000e+00 
 3.68533861e-08  3.53678558e-09  4.57889033e-01  3.17945833e-09  4.57889033e-01  4.57889033e-01  3.47619694e-09  3.24385602e-09  1.56650803e-07  3.68533861e-08  1.00000000e+00 
 3.83360614e-08  4.57889734e-01  4.57889734e-01  3.17945840e-09  4.57889734e-01  4.57889734e-01  3.47619701e-09  3.24385607e-09  1.56651721e-07  3.83360614e-08  1.00000000e+00 
 3.98665065e-08  3.53678563e-09  3.26301059e-09  4.57889020e-01  4.57889020e-01  4.57889020e-01  3.47619694e-09  3.24385608e-09  1.56650783e-07  3.98665065e-08  1.00000000e+00 
 4.13371950e-08  4.57889729e-01  3.26301067e-09  4.57889729e-01  4.57889729e-01  4.57889729e-01  3.47619701e-09  3.24385607e-09  1.56651735e-07  4.13371950e-08  1.00000000e+00 
 4.28491944e-08  3.53678562e-09  4.57889747e-01  4.57889747e-01  4.57889747e-01  4.57889747e-01  3.47619706e-09  3.24385612e-09  1.56651758e-07  4.28491944e-08  1.00000000e+00 
 4.43268888e-08  4.57890449e-01  4.57890449e-01  4.57890448e-01  4.57890449e-01  4.57890448e-01  3.47619714e-09  3.24385611e-09  1.56652676e-07  4.43268888e-08  1.00000000e+00 
 4.80370872e-08  3.53678547e-09  3.26301061e-09  3.17945828e-09  3.20783920e-09  3.18721857e-09  4.57887600e-01  3.24385598e-09  1.56648894e-07  4.80370872e-08  1.00000000e+00 
 4.94388459e-08  4.57888351e-01  3.26301057e-09  3.17945836e-09  3.20783922e-09  3.18721859e-09  4.57888351e-01  3.24385603e-09  1.56649890e-07  4.94388459e-08  1.00000000e+00 
 5.09168316e-08  3.53678558e-09  4.57888313e-01  3.17945836e-09  3.20783922e-09  3.18721859e-09  4.57888313e-01  3.24385603e-09  1.56649842e-07  5.09168316e-08  1.00000000e+00 
 5.23749506e-08  4.57889045e-01  4.57889045e-01  3.17945834e-09  3.20783922e-09  3.18721858e-09  4.57889045e-01  3.24385599e-09  1.56650824e-07  5.23749506e-08  1.00000000e+00 
 5.38961018e-08  3.53678552e-09  3.26301057e-09  4.57888313e-01  3.20783917e-09  3.18721854e-09  4.57888313e-01  3.24385603e-09  1.56649853e-07  5.38961018e-08  1.00000000e+00 
 5.53541142e-08  4.57889008e-01  3.26301064e-09  4.57889008e-01  3.20783925e-09  3.18721856e-09  4.57889008e-01  3.24385601e-09  1.56650780e-07  5.53541142e-08  1.00000000e+00 
 5.68589229e-08  3.53678558e-09  4.57889014e-01  4.57889014e-01  3.20783920e-09  3.18721856e-09  4.57889014e-01  3.24385608e-09  1.56650789e-07  5.68589229e-08  1.00000000e+00 
 5.83330575e-08  4.57889719e-01  4.57889719e-01  4.57889719e-01  3.20783928e-09  3.18721864e-09  4.57889719e-01  3.24385607e-09  1.56651706e-07  5.83330575e-08  1.00000000e+00 
