 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.01181286e-11  3.29397885e-09  3.42537653e-09  3.55797538e-09  3.41238572e-09  3.24232360e-09  3.10735572e-09  3.53486580e-09  1.63781259e-07  1.44605394e-09  1.00000000e+00 
 1.76356707e-09  4.61893343e-01  3.42537658e-09  3.55797541e-09  3.41238570e-09  3.24232364e-09  3.10735575e-09  3.53486587e-09  1.63782190e-07  2.42020803e-09  1.00000000e+00 
 3.45539775e-09  3.29397886e-09  4.61893351e-01  3.55797547e-09  3.41238570e-09  3.24232358e-09  3.10735575e-09  3.53486587e-09  1.63782197e-07  3.91891319e-09  1.00000000e+00 
 5.25426458e-09  4.61894031e-01  4.61894031e-01  3.55797547e-09  3.41238576e-09  3.24232365e-09  3.10735580e-09  3.53486579e-09  1.63783120e-07  5.70840086e-09  1.00000000e+00 
 6.98321401e-09  3.29397889e-09  3.42537660e-09  4.61893349e-01  3.41238573e-09  3.24232361e-09  3.10735571e-09  3.53486578e-09  1.63782190e-07  7.45302486e-09  1.00000000e+00 
 8.78688411e-09  4.61894042e-01  3.42537665e-09  4.61894042e-01  3.41238577e-09  3.24232365e-09  3.10735580e-09  3.53486579e-09  1.63783138e-07  9.27255428e-09  1.00000000e+00 
 1.04932383e-08  3.29397890e-09  4.61894049e-01  4.61894049e-01  3.41238577e-09  3.24232365e-09  3.10735580e-09  3.53486579e-09  1.63783142e-07  1.09910161e-08  1.00000000e+00 
 1.23073107e-08  4.61894726e-01  4.61894726e-01  4.61894726e-01  3.41238580e-09  3.24232369e-09  3.10735578e-09  3.53486586e-09  1.63784058e-07  1.28153914e-08  1.00000000e+00 
 1.34634490e-08  3.29397886e-09  3.42537658e-09  3.55797541e-09  4.61893352e-01  3.24232358e-09  3.10735575e-09  3.53486581e-09  1.63782197e-07  1.39769156e-08  1.00000000e+00 
 1.52538462e-08  4.61894036e-01  3.42537665e-09  3.55797547e-09  4.61894036e-01  3.24232365e-09  3.10735580e-09  3.53486579e-09  1.63783128e-07  1.57744466e-08  1.00000000e+00 
 1.69660268e-08  3.29397885e-09  4.61894036e-01  3.55797552e-09  4.61894036e-01  3.24232365e-09  3.10735581e-09  3.53486585e-09  1.63783128e-07  1.74921126e-08  1.00000000e+00 
 1.87874889e-08  4.61894722e-01  4.61894722e-01  3.55797561e-09  4.61894722e-01  3.24232369e-09  3.10735578e-09  3.53486586e-09  1.63784055e-07  1.93185770e-08  1.00000000e+00 
 2.05025401e-08  3.29397885e-09  3.42537659e-09  4.61894038e-01  4.61894038e-01  3.24232365e-09  3.10735581e-09  3.53486585e-09  1.63783128e-07  2.10376214e-08  1.00000000e+00 
 2.23086545e-08  4.61894724e-01  3.42537669e-09  4.61894724e-01  4.61894724e-01  3.24232369e-09  3.10735578e-09  3.53486586e-09  1.63784065e-07  2.28473738e-08  1.00000000e+00 
 2.40239046e-08  3.29397893e-09  4.61894757e-01  4.61894757e-01  4.61894757e-01  3.24232369e-09  3.10735578e-09  3.53486586e-09  1.63784108e-07  2.45656935e-08  1.00000000e+00 
 2.58433772e-08  4.61895431e-01  4.61895431e-01  4.61895431e-01  4.61895431e-01  3.24232373e-09  3.10735586e-09  3.53486582e-09  1.63785014e-07  2.63880082e-08  1.00000000e+00 
 2.74444005e-08  3.29397886e-09  3.42537658e-09  3.55797541e-09  3.41238570e-09  4.61893357e-01  3.10735575e-09  3.53486581e-09  1.63782207e-07  2.79913479e-08  1.00000000e+00 
 2.92159541e-08  4.61894032e-01  3.42537659e-09  3.55797546e-09  3.41238582e-09  4.61894032e-01  3.10735575e-09  3.53486579e-09  1.63783120e-07  2.97652178e-08  1.00000000e+00 
 3.09198072e-08  3.29397885e-09  4.61894037e-01  3.55797552e-09  3.41238577e-09  4.61894037e-01  3.10735580e-09  3.53486585e-09  1.63783128e-07  3.14712310e-08  1.00000000e+00 
