 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.04532205e-09  3.37203169e-09  3.41288682e-09  3.44574433e-09  3.33908560e-09  3.34021042e-09  3.50490501e-09  3.35591119e-09  1.57820573e-07  1.04532205e-09  1.00000000e+00 
 1.61291780e-09  4.57630644e-01  3.41288684e-09  3.44574434e-09  3.33908571e-09  3.34021045e-09  3.50490508e-09  3.35591128e-09  1.57821640e-07  1.61291780e-09  1.00000000e+00 
 2.60688182e-09  3.37203177e-09  4.57630581e-01  3.44574440e-09  3.33908565e-09  3.34021045e-09  3.50490502e-09  3.35591123e-09  1.57821541e-07  2.60688182e-09  1.00000000e+00 
 4.07839451e-09  4.57631351e-01  4.57631351e-01  3.44574442e-09  3.33908570e-09  3.34021048e-09  3.50490504e-09  3.35591132e-09  1.57822575e-07  4.07839451e-09  1.00000000e+00 
 5.75806780e-09  3.37203181e-09  3.41288684e-09  4.57630536e-01  3.33908565e-09  3.34021044e-09  3.50490502e-09  3.35591123e-09  1.57821484e-07  5.75806780e-09  1.00000000e+00 
 7.33017202e-09  4.57631334e-01  3.41288687e-09  4.57631334e-01  3.33908570e-09  3.34021048e-09  3.50490510e-09  3.35591126e-09  1.57822556e-07  7.33017202e-09  1.00000000e+00 
 8.77659545e-09  3.37203195e-09  4.57631268e-01  4.57631268e-01  3.33908570e-09  3.34021047e-09  3.50490510e-09  3.35591126e-09  1.57822478e-07  8.77659545e-09  1.00000000e+00 
 1.03500994e-08  4.57632061e-01  4.57632062e-01  4.57632061e-01  3.33908576e-09  3.34021051e-09  3.50490507e-09  3.35591130e-09  1.57823543e-07  1.03500994e-08  1.00000000e+00 
 1.16509042e-08  3.37203176e-09  3.41288684e-09  3.44574440e-09  4.57630574e-01  3.34021045e-09  3.50490502e-09  3.35591123e-09  1.57821516e-07  1.16509042e-08  1.00000000e+00 
 1.31990916e-08  4.57631365e-01  3.41288687e-09  3.44574442e-09  4.57631365e-01  3.34021048e-09  3.50490510e-09  3.35591126e-09  1.57822593e-07  1.31990916e-08  1.00000000e+00 
 1.46409178e-08  3.37203196e-09  4.57631316e-01  3.44574442e-09  4.57631315e-01  3.34021047e-09  3.50490510e-09  3.35591126e-09  1.57822511e-07  1.46409178e-08  1.00000000e+00 
 1.62132139e-08  4.57632083e-01  4.57632083e-01  3.44574445e-09  4.57632083e-01  3.34021051e-09  3.50490507e-09  3.35591130e-09  1.57823556e-07  1.62132139e-08  1.00000000e+00 
 1.78651263e-08  3.37203195e-09  3.41288687e-09  4.57631264e-01  4.57631264e-01  3.34021047e-09  3.50490510e-09  3.35591126e-09  1.57822464e-07  1.78651263e-08  1.00000000e+00 
 1.94206748e-08  4.57632041e-01  3.41288690e-09  4.57632041e-01  4.57632041e-01  3.34021051e-09  3.50490506e-09  3.35591130e-09  1.57823500e-07  1.94206748e-08  1.00000000e+00 
 2.08613713e-08  3.37203203e-09  4.57631988e-01  4.57631988e-01  4.57631988e-01  3.34021051e-09  3.50490506e-09  3.35591130e-09  1.57823436e-07  2.08613713e-08  1.00000000e+00 
 2.24301573e-08  4.57632778e-01  4.57632778e-01  4.57632778e-01  4.57632778e-01  3.34021054e-09  3.50490508e-09  3.35591134e-09  1.57824499e-07  2.24301573e-08  1.00000000e+00 
 2.35293740e-08  3.37203182e-09  3.41288684e-09  3.44574440e-09  3.33908571e-09  4.57630584e-01  3.50490502e-09  3.35591123e-09  1.57821539e-07  2.35293740e-08  1.00000000e+00 
 2.50438248e-08  4.57631356e-01  3.41288687e-09  3.44574442e-09  3.33908570e-09  4.57631356e-01  3.50490510e-09  3.35591126e-09  1.57822569e-07  2.50438248e-08  1.00000000e+00 
 2.64679727e-08  3.37203196e-09  4.57631318e-01  3.44574442e-09  3.33908570e-09  4.57631319e-01  3.50490510e-09  3.35591126e-09  1.57822528e-07  2.64679727e-08  1.00000000e+00 
 2.80260224e-08  4.57632056e-01  4.57632056e-01  3.44574445e-09  3.33908576e-09  4.57632056e-01  3.50490507e-09  3.35591130e-09  1.57823518e-07  2.80260224e-08  1.00000000e+00 
 2.96842089e-08  3.37203194e-09  3.41288687e-09  4.57631252e-01  3.33908570e-09  4.57631252e-01  3.50490510e-09  3.35591125e-09  1.57822442e-07  2.96842089e-08  1.00000000e+00 
 3.12424504e-08  4.57632050e-01  3.41288690e-09  4.57632050e-01  3.33908576e-09  4.57632050e-01  3.50490506e-09  3.35591130e-09  1.57823516e-07  3.12424504e-08  1.00000000e+00 
 3.26798357e-08  3.37203203e-09  4.57631990e-01  4.57631990e-01  3.33908581e-09  4.57631990e-01  3.50490506e-09  3.35591130e-09  1.57823435e-07  3.26798357e-08  1.00000000e+00 
 3.42407134e-08  4.57632761e-01  4.57632761e-01  4.57632761e-01  3.33908586e-09  4.57632761e-01  3.50490508e-09  3.35591133e-09  1.57824466e-07  3.42407134e-08  1.00000000e+00 
 3.54894922e-08  3.37203195e-09  3.41288687e-09  3.44574442e-09  4.57631293e-01  4.57631294e-01  3.50490510e-09  3.35591126e-09  1.57822479e-07  3.54894922e-08  1.00000000e+00 
 3.70247406e-08  4.57632085e-01  3.41288690e-09  3.44574439e-09  4.57632085e-01  4.57632085e-01  3.50490507e-09  3.35591130e-09  1.57823559e-07  3.70247406e-08  1.00000000e+00 
 3.84537913e-08  3.37203209e-09  4.57632019e-01  3.44574439e-09  4.57632019e-01  4.57632019e-01  3.50490506e-09  3.35591130e-09  1.57823480e-07  3.84537913e-08  1.00000000e+00 
 4.00233873e-08  4.57632793e-01  4.57632793e-01  3.44574447e-09  4.57632793e-01  4.57632793e-01  3.50490508e-09  3.35591134e-09  1.57824501e-07  4.00233873e-08  1.00000000e+00 
 4.16762731e-08  3.37203209e-09  3.41288690e-09  4.57631977e-01  4.57631977e-01  4.57631977e-01  3.50490506e-09  3.35591130e-09  1.57823399e-07  4.16762731e-08  1.00000000e+00 
 4.32308553e-08  4.57632778e-01  3.41288693e-09  4.57632778e-01  4.57632778e-01  4.57632778e-01  3.50490508e-09  3.35591134e-09  1.57824483e-07  4.32308553e-08  1.00000000e+00 
 4.46652635e-08  3.37203216e-09  4.57632687e-01  4.57632687e-01  4.57632687e-01  4.57632687e-01  3.50490508e-09  3.35591133e-09  1.57824371e-07  4.46652635e-08  1.00000000e+00 
 4.62306673e-08  4.57633508e-01  4.57633509e-01  4.57633508e-01  4.57633508e-01  4.57633509e-01  3.50490516e-09  3.35591137e-09  1.57825459e-07  4.62306673e-08  1.00000000e+00 
