 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.60000000e+00  2.76577550e-09  4.58275787e-01  2.76577545e-09  2.76577550e-09  4.58275787e-01  2.76577545e-09  2.76577550e-09  1.58916357e-07  2.76120318e-08  8.00000000e-01 
 1.60500000e+00  2.77084975e-09  4.58275848e-01  2.77084975e-09  2.77084975e-09  4.58275848e-01  2.77084975e-09  2.77084975e-09  1.58916495e-07  2.76318843e-08  8.00000000e-01 
 1.61000000e+00  2.77663606e-09  4.58275891e-01  2.77663606e-09  2.77663606e-09  4.58275891e-01  2.77663606e-09  2.77663606e-09  1.58916621e-07  2.76406524e-08  8.00000000e-01 
 1.61500000e+00  2.78260900e-09  4.58275956e-01  2.78260900e-09  2.78260900e-09  4.58275956e-01  2.78260900e-09  2.78260900e-09  1.58916774e-07  2.76482410e-08  8.00000000e-01 
 1.62000000e+00  2.78895164e-09  4.58276037e-01  2.78895164e-09  2.78895164e-09  4.58276037e-01  2.78895164e-09  2.78895164e-09  1.58916957e-07  2.76525114e-08  8.00000000e-01 
 1.62500000e+00  2.79567015e-09  4.58276070e-01  2.79567015e-09  2.79567015e-09  4.58276070e-01  2.79567015e-09  2.79567009e-09  1.58917039e-07  2.76540675e-08  8.00000000e-01 
 1.63000000e+00  2.80277075e-09  4.58276100e-01  2.80277075e-09  2.80277075e-09  4.58276100e-01  2.80277075e-09  2.80277075e-09  1.58917154e-07  2.76534351e-08  8.00000000e-01 
 1.63500000e+00  2.81026004e-09  4.58276185e-01  2.81025999e-09  2.81026004e-09  4.58276185e-01  2.81025999e-09  2.81026004e-09  1.58917321e-07  2.76512964e-08  8.00000000e-01 
 1.64000000e+00  2.81814460e-09  4.58276227e-01  2.81814460e-09  2.81814460e-09  4.58276227e-01  2.81814460e-09  2.81814460e-09  1.58917476e-07  2.76480705e-08  8.00000000e-01 
 1.64500000e+00  2.82643131e-09  4.58276250e-01  2.82643131e-09  2.82643131e-09  4.58276250e-01  2.82643131e-09  2.82643131e-09  1.58917547e-07  2.76436936e-08  8.00000000e-01 
