 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.02033937e-11  3.61323456e-09  3.38289546e-09  3.17206775e-09  3.29871927e-09  3.27307541e-09  3.20161114e-09  3.36303702e-09  1.63476930e-07  1.24381927e-09  1.00000000e+00 
 1.75253945e-09  4.60836880e-01  3.38289550e-09  3.17206783e-09  3.29871926e-09  3.27307546e-09  3.20161116e-09  3.36303709e-09  1.63477889e-07  2.18265939e-09  1.00000000e+00 
 3.59676733e-09  3.61323465e-09  4.60836888e-01  3.17206783e-09  3.29871926e-09  3.27307546e-09  3.20161116e-09  3.36303715e-09  1.63477889e-07  3.82718213e-09  1.00000000e+00 
 5.38290124e-09  4.60837572e-01  4.60837572e-01  3.17206788e-09  3.29871928e-09  3.27307548e-09  3.20161121e-09  3.36303719e-09  1.63478806e-07  5.59322189e-09  1.00000000e+00 
 6.51894538e-09  3.61323459e-09  3.38289550e-09  4.60836890e-01  3.29871926e-09  3.27307546e-09  3.20161116e-09  3.36303709e-09  1.63477889e-07  6.72592648e-09  1.00000000e+00 
 8.31047942e-09  4.60837592e-01  3.38289545e-09  4.60837592e-01  3.29871928e-09  3.27307548e-09  3.20161121e-09  3.36303725e-09  1.63478838e-07  8.51117932e-09  1.00000000e+00 
 1.01681508e-08  3.61323471e-09  4.60837580e-01  4.60837579e-01  3.29871927e-09  3.27307548e-09  3.20161121e-09  3.36303725e-09  1.63478827e-07  1.03592726e-08  1.00000000e+00 
 1.19702577e-08  4.60838295e-01  4.60838295e-01  4.60838295e-01  3.29871930e-09  3.27307549e-09  3.20161126e-09  3.36303736e-09  1.63479790e-07  1.21494423e-08  1.00000000e+00 
 1.39676501e-08  3.61323459e-09  3.38289544e-09  3.17206783e-09  4.60836861e-01  3.27307546e-09  3.20161116e-09  3.36303714e-09  1.63477853e-07  1.41316150e-08  1.00000000e+00 
 1.57500324e-08  4.60837569e-01  3.38289545e-09  3.17206788e-09  4.60837569e-01  3.27307548e-09  3.20161121e-09  3.36303719e-09  1.63478813e-07  1.58989053e-08  1.00000000e+00 
 1.76178503e-08  3.61323471e-09  4.60837554e-01  3.17206788e-09  4.60837554e-01  3.27307548e-09  3.20161121e-09  3.36303725e-09  1.63478791e-07  1.77500397e-08  1.00000000e+00 
