 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.02033937e-11  3.40649671e-09  3.30161972e-09  3.54743360e-09  3.60517743e-09  3.44704311e-09  3.30227478e-09  3.34759994e-09  1.68705370e-07  1.35652556e-09  1.00000000e+00 
 1.89356797e-09  4.66264749e-01  3.30161971e-09  3.54743358e-09  3.60517743e-09  3.44704317e-09  3.30227484e-09  3.34759993e-09  1.68706208e-07  2.44907028e-09  1.00000000e+00 
 3.84804366e-09  3.40649675e-09  4.66264751e-01  3.54743358e-09  3.60517743e-09  3.44704317e-09  3.30227484e-09  3.34759993e-09  1.68706205e-07  4.29567137e-09  1.00000000e+00 
 5.79044013e-09  4.66265369e-01  4.66265369e-01  3.54743359e-09  3.60517746e-09  3.44704320e-09  3.30227487e-09  3.34759994e-09  1.68707054e-07  6.29530916e-09  1.00000000e+00 
 7.75997933e-09  3.40649670e-09  3.30161971e-09  4.66264735e-01  3.60517743e-09  3.44704317e-09  3.30227484e-09  3.34759998e-09  1.68706183e-07  8.33199465e-09  1.00000000e+00 
 9.70365477e-09  4.66265362e-01  3.30161972e-09  4.66265362e-01  3.60517740e-09  3.44704315e-09  3.30227487e-09  3.34759994e-09  1.68707039e-07  1.03372173e-08  1.00000000e+00 
 1.16750698e-08  3.40649677e-09  4.66265359e-01  4.66265359e-01  3.60517746e-09  3.44704314e-09  3.30227487e-09  3.34759994e-09  1.68707043e-07  1.23659873e-08  1.00000000e+00 
 1.36360256e-08  4.66265991e-01  4.66265991e-01  4.66265991e-01  3.60517749e-09  3.44704324e-09  3.30227490e-09  3.34760001e-09  1.68707906e-07  1.43807455e-08  1.00000000e+00 
 1.53975748e-08  3.40649675e-09  3.30161971e-09  3.54743358e-09  4.66264746e-01  3.44704311e-09  3.30227484e-09  3.34759993e-09  1.68706201e-07  1.61883378e-08  1.00000000e+00 
 1.73256467e-08  4.66265371e-01  3.30161972e-09  3.54743359e-09  4.66265371e-01  3.44704315e-09  3.30227487e-09  3.34760000e-09  1.68707050e-07  1.81648971e-08  1.00000000e+00 
 1.93055882e-08  3.40649677e-09  4.66265368e-01  3.54743359e-09  4.66265368e-01  3.44704321e-09  3.30227487e-09  3.34759994e-09  1.68707050e-07  2.01930135e-08  1.00000000e+00 
 2.12755538e-08  4.66266008e-01  4.66266008e-01  3.54743361e-09  4.66266008e-01  3.44704324e-09  3.30227490e-09  3.34760001e-09  1.68707931e-07  2.22097327e-08  1.00000000e+00 
 2.32255388e-08  3.40649677e-09  3.30161972e-09  4.66265346e-01  4.66265346e-01  3.44704314e-09  3.30227487e-09  3.34759994e-09  1.68707022e-07  2.42050788e-08  1.00000000e+00 
 2.51705785e-08  4.66265980e-01  3.30161973e-09  4.66265979e-01  4.66265979e-01  3.44704324e-09  3.30227489e-09  3.34760001e-09  1.68707892e-07  2.61945985e-08  1.00000000e+00 
 2.71520548e-08  3.40649673e-09  4.66265997e-01  4.66265997e-01  4.66265997e-01  3.44704319e-09  3.30227489e-09  3.34760001e-09  1.68707917e-07  2.82205548e-08  1.00000000e+00 
 2.91159097e-08  4.66266614e-01  4.66266614e-01  4.66266614e-01  4.66266614e-01  3.44704322e-09  3.30227492e-09  3.34760002e-09  1.68708755e-07  3.02281080e-08  1.00000000e+00 
 2.96419671e-08  3.40649670e-09  3.30161976e-09  3.54743358e-09  3.60517743e-09  4.66264768e-01  3.30227484e-09  3.34759993e-09  1.68706233e-07  3.07655483e-08  1.00000000e+00 
 3.15488649e-08  4.66265383e-01  3.30161972e-09  3.54743360e-09  3.60517746e-09  4.66265383e-01  3.30227487e-09  3.34760000e-09  1.68707071e-07  3.27142686e-08  1.00000000e+00 
 3.35200525e-08  3.40649677e-09  4.66265389e-01  3.54743360e-09  3.60517746e-09  4.66265389e-01  3.30227487e-09  3.34760000e-09  1.68707079e-07  3.47280746e-08  1.00000000e+00 
 3.54812926e-08  4.66265998e-01  4.66265998e-01  3.54743361e-09  3.60517749e-09  4.66265998e-01  3.30227495e-09  3.34760001e-09  1.68707913e-07  3.67313646e-08  1.00000000e+00 
 3.74458295e-08  3.40649671e-09  3.30161972e-09  4.66265373e-01  3.60517740e-09  4.66265373e-01  3.30227487e-09  3.34759994e-09  1.68707061e-07  3.87376105e-08  1.00000000e+00 
 3.94020105e-08  4.66265990e-01  3.30161974e-09  4.66265989e-01  3.60517749e-09  4.66265990e-01  3.30227495e-09  3.34760001e-09  1.68707903e-07  4.07351450e-08  1.00000000e+00 
 4.13852774e-08  3.40649679e-09  4.66265995e-01  4.66265995e-01  3.60517749e-09  4.66265996e-01  3.30227495e-09  3.34760001e-09  1.68707903e-07  4.27599502e-08  1.00000000e+00 
 4.33460627e-08  4.66266615e-01  4.66266614e-01  4.66266614e-01  3.60517753e-09  4.66266615e-01  3.30227492e-09  3.34759997e-09  1.68708755e-07  4.47614497e-08  1.00000000e+00 
 4.50549180e-08  3.40649677e-09  3.30161972e-09  3.54743360e-09  4.66265378e-01  4.66265378e-01  3.30227487e-09  3.34759994e-09  1.68707068e-07  4.65055905e-08  1.00000000e+00 
 4.69763108e-08  4.66266002e-01  3.30161974e-09  3.54743361e-09  4.66266002e-01  4.66266002e-01  3.30227495e-09  3.34760001e-09  1.68707917e-07  4.84666316e-08  1.00000000e+00 
 4.89449690e-08  3.40649679e-09  4.66266012e-01  3.54743361e-09  4.66266012e-01  4.66266012e-01  3.30227495e-09  3.34760001e-09  1.68707935e-07  5.04754070e-08  1.00000000e+00 
 5.09147924e-08  4.66266619e-01  4.66266619e-01  3.54743362e-09  4.66266619e-01  4.66266619e-01  3.30227492e-09  3.34760002e-09  1.68708763e-07  5.24852908e-08  1.00000000e+00 
 5.28676765e-08  3.40649679e-09  3.30161979e-09  4.66265998e-01  4.66265998e-01  4.66265998e-01  3.30227490e-09  3.34759995e-09  1.68707913e-07  5.44776242e-08  1.00000000e+00 
 5.48147625e-08  4.66266620e-01  3.30161981e-09  4.66266620e-01  4.66266620e-01  4.66266620e-01  3.30227492e-09  3.34760002e-09  1.68708770e-07  5.64640175e-08  1.00000000e+00 
 5.67893039e-08  3.40649681e-09  4.66266613e-01  4.66266613e-01  4.66266613e-01  4.66266613e-01  3.30227492e-09  3.34759997e-09  1.68708755e-07  5.84779372e-08  1.00000000e+00 
 5.87469913e-08  4.66267256e-01  4.66267255e-01  4.66267256e-01  4.66267256e-01  4.66267256e-01  3.30227495e-09  3.34759998e-09  1.68709633e-07  6.04746901e-08  1.00000000e+00 
 6.18798310e-08  3.40649675e-09  3.30161971e-09  3.54743358e-09  3.60517743e-09  3.44704317e-09  4.66264771e-01  3.34759993e-09  1.68706229e-07  6.36693329e-08  1.00000000e+00 
 6.37516564e-08  4.66265387e-01  3.30161972e-09  3.54743360e-09  3.60517746e-09  3.44704320e-09  4.66265387e-01  3.34760000e-09  1.68707075e-07  6.55780212e-08  1.00000000e+00 
 6.56981740e-08  3.40649677e-09  4.66265394e-01  3.54743360e-09  3.60517746e-09  3.44704321e-09  4.66265394e-01  3.34760000e-09  1.68707086e-07  6.75625955e-08  1.00000000e+00 
 6.76444074e-08  4.66266009e-01  4.66266009e-01  3.54743361e-09  3.60517749e-09  3.44704318e-09  4.66266009e-01  3.34760001e-09  1.68707928e-07  6.95468145e-08  1.00000000e+00 
 6.95964388e-08  3.40649675e-09  3.30161975e-09  4.66265370e-01  3.60517744e-09  3.44704318e-09  4.66265370e-01  3.34759997e-09  1.68707054e-07  7.15367605e-08  1.00000000e+00 
 7.15363342e-08  4.66265999e-01  3.30161974e-09  4.66265999e-01  3.60517749e-09  3.44704324e-09  4.66265999e-01  3.34759995e-09  1.68707917e-07  7.35140731e-08  1.00000000e+00 
 7.35105061e-08  3.40649673e-09  4.66266003e-01  4.66266003e-01  3.60517749e-09  3.44704324e-09  4.66266003e-01  3.34759995e-09  1.68707917e-07  7.55264011e-08  1.00000000e+00 
