 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.60000000e+00  4.58276928e-01  2.76577557e-09  2.76577557e-09  4.58276928e-01  4.58276928e-01  2.76577557e-09  4.58276928e-01  1.58917881e-07  6.06845703e-08  8.00000000e-01 
 1.60500000e+00  4.58277054e-01  2.77084983e-09  2.77084983e-09  4.58277054e-01  4.58277054e-01  2.77084983e-09  4.58277054e-01  1.58918131e-07  6.33833110e-08  8.00000000e-01 
 1.61000000e+00  4.58277070e-01  2.77663614e-09  2.77663614e-09  4.58277070e-01  4.58277070e-01  2.77663614e-09  4.58277070e-01  1.58918200e-07  6.63160904e-08  8.00000000e-01 
 1.61500000e+00  4.58277118e-01  2.78260908e-09  2.78260908e-09  4.58277118e-01  4.58277118e-01  2.78260908e-09  4.58277118e-01  1.58918321e-07  6.93152487e-08  8.00000000e-01 
 1.62000000e+00  4.58277165e-01  2.78895175e-09  2.78895170e-09  4.58277165e-01  4.58277165e-01  2.78895170e-09  4.58277165e-01  1.58918463e-07  7.24434841e-08  8.00000000e-01 
 1.62500000e+00  4.58277204e-01  2.79567023e-09  2.79567017e-09  4.58277204e-01  4.58277204e-01  2.79567023e-09  4.58277204e-01  1.58918582e-07  7.57062892e-08  8.00000000e-01 
 1.63000000e+00  4.58277292e-01  2.80277081e-09  2.80277083e-09  4.58277292e-01  4.58277292e-01  2.80277087e-09  4.58277292e-01  1.58918756e-07  7.91106913e-08  8.00000000e-01 
 1.63500000e+00  4.58277359e-01  2.81026011e-09  2.81026011e-09  4.58277359e-01  4.58277359e-01  2.81026011e-09  4.58277359e-01  1.58918909e-07  8.26627726e-08  8.00000000e-01 
 1.64000000e+00  4.58277374e-01  2.81814468e-09  2.81814468e-09  4.58277374e-01  4.58277374e-01  2.81814468e-09  4.58277374e-01  1.58918990e-07  8.63688498e-08  8.00000000e-01 
 1.64500000e+00  4.58277457e-01  2.82643139e-09  2.82643139e-09  4.58277457e-01  4.58277457e-01  2.82643139e-09  4.58277457e-01  1.58919153e-07  9.02356376e-08  8.00000000e-01 
 1.65000000e+00  4.58277467e-01  2.83512732e-09  2.83512726e-09  4.58277467e-01  4.58277467e-01  2.83512732e-09  4.58277467e-01  1.58919242e-07  9.42712859e-08  8.00000000e-01 
 1.65500000e+00  4.58277555e-01  2.84423953e-09  2.84423953e-09  4.58277555e-01  4.58277555e-01  2.84423953e-09  4.58277555e-01  1.58919419e-07  9.84819906e-08  8.00000000e-01 
 1.66000000e+00  4.58277611e-01  2.85377550e-09  2.85377550e-09  4.58277611e-01  4.58277611e-01  2.85377550e-09  4.58277611e-01  1.58919576e-07  1.02877380e-07  8.00000000e-01 
 1.66500000e+00  4.58277687e-01  2.86374277e-09  2.86374277e-09  4.58277687e-01  4.58277687e-01  2.86374277e-09  4.58277687e-01  1.58919708e-07  1.07464807e-07  8.00000000e-01 
 1.67000000e+00  4.58277750e-01  2.87414904e-09  2.87414904e-09  4.58277750e-01  4.58277750e-01  2.87414904e-09  4.58277750e-01  1.58919888e-07  1.12252764e-07  8.00000000e-01 
 1.67500000e+00  4.58277746e-01  2.88500221e-09  2.88500221e-09  4.58277746e-01  4.58277746e-01  2.88500227e-09  4.58277746e-01  1.58919935e-07  1.17250543e-07  8.00000000e-01 
 1.68000000e+00  4.58277893e-01  2.89631048e-09  2.89631047e-09  4.58277893e-01  4.58277893e-01  2.89631048e-09  4.58277893e-01  1.58920190e-07  1.22468364e-07  8.00000000e-01 
 1.68500000e+00  4.58277935e-01  2.90808203e-09  2.90808203e-09  4.58277935e-01  4.58277935e-01  2.90808203e-09  4.58277935e-01  1.58920316e-07  1.27915868e-07  8.00000000e-01 
 1.69000000e+00  4.58278011e-01  2.92032538e-09  2.92032538e-09  4.58278011e-01  4.58278011e-01  2.92032538e-09  4.58278011e-01  1.58920474e-07  1.30742173e-07  8.00000000e-01 
 1.69500000e+00  4.58278012e-01  2.93304912e-09  2.93304912e-09  4.58278012e-01  4.58278012e-01  2.93304912e-09  4.58278012e-01  1.58920527e-07  1.31199300e-07  8.00000000e-01 
 1.70000000e+00  4.58278062e-01  2.94626222e-09  2.94626222e-09  4.58278062e-01  4.58278062e-01  2.94626222e-09  4.58278062e-01  1.58920659e-07  1.31528751e-07  8.00000000e-01 
 1.70500000e+00  4.58278158e-01  2.95997360e-09  2.95997354e-09  4.58278158e-01  4.58278158e-01  2.95997360e-09  4.58278158e-01  1.58920856e-07  1.31809813e-07  8.00000000e-01 
 1.71000000e+00  4.58278192e-01  2.97419248e-09  2.97419255e-09  4.58278192e-01  4.58278192e-01  2.97419254e-09  4.58278192e-01  1.58920974e-07  1.32052534e-07  8.00000000e-01 
 1.71500000e+00  4.58278275e-01  2.98892842e-09  2.98892840e-09  4.58278275e-01  4.58278275e-01  2.98892841e-09  4.58278275e-01  1.58921126e-07  1.32267630e-07  8.00000000e-01 
 1.72000000e+00  4.58278239e-01  3.00419091e-09  3.00419086e-09  4.58278239e-01  4.58278239e-01  3.00419091e-09  4.58278239e-01  1.58921145e-07  1.32458567e-07  8.00000000e-01 
 1.72500000e+00  4.58278311e-01  3.01998978e-09  3.01998978e-09  4.58278311e-01  4.58278311e-01  3.01998978e-09  4.58278311e-01  1.58921310e-07  1.32628642e-07  8.00000000e-01 
 1.73000000e+00  4.58278460e-01  3.03633508e-09  3.03633508e-09  4.58278460e-01  4.58278460e-01  3.03633508e-09  4.58278460e-01  1.58921566e-07  1.32779633e-07  8.00000000e-01 
 1.73500000e+00  4.58278469e-01  3.05323700e-09  3.05323700e-09  4.58278469e-01  4.58278469e-01  3.05323694e-09  4.58278469e-01  1.58921626e-07  1.32912504e-07  8.00000000e-01 
 1.74000000e+00  4.58278549e-01  3.07070584e-09  3.07070589e-09  4.58278549e-01  4.58278549e-01  3.07070584e-09  4.58278549e-01  1.58921810e-07  1.33029602e-07  8.00000000e-01 
 1.74500000e+00  4.58278601e-01  3.08875243e-09  3.08875237e-09  4.58278601e-01  4.58278601e-01  3.08875237e-09  4.58278601e-01  1.58921938e-07  1.33131650e-07  8.00000000e-01 
 1.75000000e+00  4.58278614e-01  3.10738740e-09  3.10738740e-09  4.58278614e-01  4.58278614e-01  3.10738740e-09  4.58278614e-01  1.58922013e-07  1.33219785e-07  8.00000000e-01 
 1.75500000e+00  4.58278683e-01  3.12662181e-09  3.12662181e-09  4.58278683e-01  4.58278683e-01  3.12662181e-09  4.58278683e-01  1.58922147e-07  1.33295295e-07  8.00000000e-01 
 1.76000000e+00  4.58278761e-01  3.14646694e-09  3.14646688e-09  4.58278761e-01  4.58278761e-01  3.14646688e-09  4.58278761e-01  1.58922322e-07  1.33359123e-07  8.00000000e-01 
 1.76500000e+00  4.58278804e-01  3.16693416e-09  3.16693410e-09  4.58278804e-01  4.58278804e-01  3.16693416e-09  4.58278804e-01  1.58922440e-07  1.33412435e-07  8.00000000e-01 
 1.77000000e+00  4.58278871e-01  3.18803513e-09  3.18803513e-09  4.58278871e-01  4.58278871e-01  3.18803513e-09  4.58278871e-01  1.58922578e-07  1.33456410e-07  8.00000000e-01 
 1.77500000e+00  4.58278845e-01  3.20978169e-09  3.20978175e-09  4.58278845e-01  4.58278845e-01  3.20978175e-09  4.58278845e-01  1.58922621e-07  1.33491952e-07  8.00000000e-01 
