 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.00897068e-11  3.44586454e-09  3.22689412e-09  3.14387587e-09  3.27560953e-09  3.35401887e-09  3.55446860e-09  3.37005873e-09  1.74586010e-07  1.42209444e-09  1.00000000e+00 
 1.96121164e-09  4.66944335e-01  3.22689420e-09  3.14387592e-09  3.27560953e-09  3.35401894e-09  3.55446862e-09  3.37005876e-09  1.74586898e-07  2.47868570e-09  1.00000000e+00 
 3.82999588e-09  3.44586460e-09  4.66944346e-01  3.14387592e-09  3.27560959e-09  3.35401894e-09  3.55446868e-09  3.37005876e-09  1.74586912e-07  4.14276258e-09  1.00000000e+00 
 5.83420956e-09  4.66944982e-01  4.66944982e-01  3.14387589e-09  3.27560961e-09  3.35401892e-09  3.55446873e-09  3.37005881e-09  1.74587793e-07  6.13401596e-09  1.00000000e+00 
 7.25808036e-09  3.44586463e-09  3.22689418e-09  4.66944350e-01  3.27560956e-09  3.35401891e-09  3.55446865e-09  3.37005879e-09  1.74586916e-07  7.56379848e-09  1.00000000e+00 
 9.26925736e-09  4.66944978e-01  3.22689420e-09  4.66944978e-01  3.27560961e-09  3.35401892e-09  3.55446873e-09  3.37005882e-09  1.74587786e-07  9.58191038e-09  1.00000000e+00 
 1.11544978e-08  3.44586463e-09  4.66944990e-01  4.66944991e-01  3.27560961e-09  3.35401892e-09  3.55446873e-09  3.37005881e-09  1.74587804e-07  1.14698224e-08  1.00000000e+00 
 1.31772424e-08  4.66945647e-01  4.66945647e-01  4.66945647e-01  3.27560965e-09  3.35401902e-09  3.55446879e-09  3.37005887e-09  1.74588710e-07  1.34925244e-08  1.00000000e+00 
 1.37557663e-08  3.44586460e-09  3.22689420e-09  3.14387592e-09  4.66944329e-01  3.35401894e-09  3.55446868e-09  3.37005876e-09  1.74586887e-07  1.40705083e-08  1.00000000e+00 
 1.57610316e-08  4.66944966e-01  3.22689420e-09  3.14387594e-09  4.66944966e-01  3.35401892e-09  3.55446873e-09  3.37005881e-09  1.74587772e-07  1.60725762e-08  1.00000000e+00 
