 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.06097531e-09  3.43619825e-09  3.12861416e-09  3.24447044e-09  3.25667483e-09  3.40716143e-09  3.22205859e-09  3.57874116e-09  1.63251163e-07  1.06097531e-09  1.00000000e+00 
 1.73441350e-09  4.60093205e-01  3.12861420e-09  3.24447049e-09  3.25667487e-09  3.40716147e-09  3.22205863e-09  3.57874113e-09  1.63252100e-07  1.73441350e-09  1.00000000e+00 
 3.03972314e-09  3.43619824e-09  4.60093214e-01  3.24447049e-09  3.25667487e-09  3.40716147e-09  3.22205863e-09  3.57874119e-09  1.63252111e-07  3.03972314e-09  1.00000000e+00 
 4.77423612e-09  4.60093865e-01  4.60093865e-01  3.24447047e-09  3.25667491e-09  3.40716151e-09  3.22205866e-09  3.57874122e-09  1.63252985e-07  4.77423612e-09  1.00000000e+00 
 6.33439612e-09  3.43619824e-09  3.12861420e-09  4.60093218e-01  3.25667487e-09  3.40716147e-09  3.22205863e-09  3.57874119e-09  1.63252106e-07  6.33439612e-09  1.00000000e+00 
 8.11385092e-09  4.60093886e-01  3.12861424e-09  4.60093886e-01  3.25667492e-09  3.40716151e-09  3.22205860e-09  3.57874122e-09  1.63253033e-07  8.11385092e-09  1.00000000e+00 
 9.83568071e-09  3.43619827e-09  4.60093890e-01  4.60093890e-01  3.25667492e-09  3.40716151e-09  3.22205860e-09  3.57874122e-09  1.63253025e-07  9.83568071e-09  1.00000000e+00 
 1.16140058e-08  4.60094571e-01  4.60094571e-01  4.60094571e-01  3.25667497e-09  3.40716155e-09  3.22205870e-09  3.57874125e-09  1.63253942e-07  1.16140058e-08  1.00000000e+00 
 1.30578286e-08  3.43619824e-09  3.12861420e-09  3.24447049e-09  4.60093213e-01  3.40716147e-09  3.22205863e-09  3.57874119e-09  1.63252114e-07  1.30578286e-08  1.00000000e+00 
 1.48028221e-08  4.60093875e-01  3.12861424e-09  3.24447053e-09  4.60093875e-01  3.40716151e-09  3.22205860e-09  3.57874122e-09  1.63253015e-07  1.48028221e-08  1.00000000e+00 
 1.65133471e-08  3.43619827e-09  4.60093904e-01  3.24447053e-09  4.60093904e-01  3.40716151e-09  3.22205861e-09  3.57874122e-09  1.63253055e-07  1.65133471e-08  1.00000000e+00 
 1.82866629e-08  4.60094588e-01  4.60094588e-01  3.24447052e-09  4.60094588e-01  3.40716155e-09  3.22205864e-09  3.57874126e-09  1.63253972e-07  1.82866629e-08  1.00000000e+00 
 1.98001331e-08  3.43619827e-09  3.12861424e-09  4.60093899e-01  4.60093899e-01  3.40716151e-09  3.22205860e-09  3.57874122e-09  1.63253038e-07  1.98001331e-08  1.00000000e+00 
 2.15499014e-08  4.60094577e-01  3.12861428e-09  4.60094577e-01  4.60094577e-01  3.40716149e-09  3.22205870e-09  3.57874125e-09  1.63253954e-07  2.15499014e-08  1.00000000e+00 
 2.32583091e-08  3.43619831e-09  4.60094580e-01  4.60094581e-01  4.60094580e-01  3.40716154e-09  3.22205869e-09  3.57874119e-09  1.63253967e-07  2.32583091e-08  1.00000000e+00 
 2.50247609e-08  4.60095267e-01  4.60095267e-01  4.60095267e-01  4.60095267e-01  3.40716153e-09  3.22205873e-09  3.57874123e-09  1.63254879e-07  2.50247609e-08  1.00000000e+00 
 2.64856581e-08  3.43619824e-09  3.12861420e-09  3.24447049e-09  3.25667487e-09  4.60093212e-01  3.22205863e-09  3.57874119e-09  1.63252100e-07  2.64856581e-08  1.00000000e+00 
 2.81997217e-08  4.60093866e-01  3.12861424e-09  3.24447053e-09  3.25667491e-09  4.60093866e-01  3.22205860e-09  3.57874122e-09  1.63252988e-07  2.81997217e-08  1.00000000e+00 
 2.98939042e-08  3.43619827e-09  4.60093880e-01  3.24447053e-09  3.25667492e-09  4.60093880e-01  3.22205860e-09  3.57874122e-09  1.63253016e-07  2.98939042e-08  1.00000000e+00 
 3.16530304e-08  4.60094527e-01  4.60094527e-01  3.24447057e-09  3.25667502e-09  4.60094527e-01  3.22205870e-09  3.57874119e-09  1.63253879e-07  3.16530304e-08  1.00000000e+00 
 3.31726184e-08  3.43619827e-09  3.12861424e-09  4.60093883e-01  3.25667492e-09  4.60093883e-01  3.22205860e-09  3.57874122e-09  1.63253018e-07  3.31726184e-08  1.00000000e+00 
 3.49270053e-08  4.60094575e-01  3.12861428e-09  4.60094575e-01  3.25667496e-09  4.60094575e-01  3.22205869e-09  3.57874125e-09  1.63253941e-07  3.49270053e-08  1.00000000e+00 
 3.66330752e-08  3.43619832e-09  4.60094585e-01  4.60094585e-01  3.25667497e-09  4.60094585e-01  3.22205870e-09  3.57874120e-09  1.63253963e-07  3.66330752e-08  1.00000000e+00 
 3.83924998e-08  4.60095234e-01  4.60095233e-01  4.60095234e-01  3.25667507e-09  4.60095234e-01  3.22205873e-09  3.57874128e-09  1.63254840e-07  3.83924998e-08  1.00000000e+00 
 3.97760047e-08  3.43619827e-09  3.12861424e-09  3.24447053e-09  4.60093902e-01  4.60093902e-01  3.22205866e-09  3.57874122e-09  1.63253041e-07  3.97760047e-08  1.00000000e+00 
 4.15016501e-08  4.60094564e-01  3.12861428e-09  3.24447057e-09  4.60094564e-01  4.60094564e-01  3.22205870e-09  3.57874125e-09  1.63253950e-07  4.15016501e-08  1.00000000e+00 
 4.31939426e-08  3.43619832e-09  4.60094540e-01  3.24447051e-09  4.60094540e-01  4.60094540e-01  3.22205870e-09  3.57874125e-09  1.63253897e-07  4.31939426e-08  1.00000000e+00 
 4.49595916e-08  4.60095245e-01  4.60095245e-01  3.24447061e-09  4.60095245e-01  4.60095245e-01  3.22205868e-09  3.57874128e-09  1.63254849e-07  4.49595916e-08  1.00000000e+00 
 4.64703760e-08  3.43619831e-09  3.12861434e-09  4.60094604e-01  4.60094604e-01  4.60094604e-01  3.22205870e-09  3.57874125e-09  1.63253991e-07  4.64703760e-08  1.00000000e+00 
 4.82166982e-08  4.60095276e-01  3.12861432e-09  4.60095276e-01  4.60095276e-01  4.60095276e-01  3.22205868e-09  3.57874123e-09  1.63254909e-07  4.82166982e-08  1.00000000e+00 
 4.99152009e-08  3.43619835e-09  4.60095255e-01  4.60095256e-01  4.60095255e-01  4.60095255e-01  3.22205868e-09  3.57874128e-09  1.63254871e-07  4.99152009e-08  1.00000000e+00 
 5.16734744e-08  4.60095954e-01  4.60095954e-01  4.60095954e-01  4.60095954e-01  4.60095954e-01  3.22205873e-09  3.57874133e-09  1.63255820e-07  5.16734744e-08  1.00000000e+00 
 5.28103925e-08  3.43619829e-09  3.12861420e-09  3.24447043e-09  3.25667493e-09  3.40716141e-09  4.60093210e-01  3.57874119e-09  1.63252111e-07  5.28103925e-08  1.00000000e+00 
 5.44930714e-08  4.60093888e-01  3.12861424e-09  3.24447053e-09  3.25667497e-09  3.40716145e-09  4.60093888e-01  3.57874122e-09  1.63253028e-07  5.44930714e-08  1.00000000e+00 
 5.61672522e-08  3.43619827e-09  4.60093884e-01  3.24447053e-09  3.25667492e-09  3.40716151e-09  4.60093884e-01  3.57874122e-09  1.63253024e-07  5.61672522e-08  1.00000000e+00 
 5.79126009e-08  4.60094571e-01  4.60094571e-01  3.24447057e-09  3.25667497e-09  3.40716155e-09  4.60094571e-01  3.57874125e-09  1.63253951e-07  5.79126009e-08  1.00000000e+00 
 5.94217084e-08  3.43619828e-09  3.12861424e-09  4.60093912e-01  3.25667497e-09  3.40716145e-09  4.60093912e-01  3.57874122e-09  1.63253062e-07  5.94217084e-08  1.00000000e+00 
 6.11597244e-08  4.60094581e-01  3.12861430e-09  4.60094581e-01  3.25667498e-09  3.40716156e-09  4.60094581e-01  3.57874127e-09  1.63253959e-07  6.11597244e-08  1.00000000e+00 
 6.28558325e-08  3.43619831e-09  4.60094585e-01  4.60094585e-01  3.25667502e-09  3.40716155e-09  4.60094585e-01  3.57874119e-09  1.63253955e-07  6.28558325e-08  1.00000000e+00 
 6.46138147e-08  4.60095268e-01  4.60095268e-01  4.60095268e-01  3.25667502e-09  3.40716153e-09  4.60095268e-01  3.57874128e-09  1.63254883e-07  6.46138147e-08  1.00000000e+00 
 6.60098394e-08  3.43619833e-09  3.12861424e-09  3.24447047e-09  4.60093907e-01  3.40716151e-09  4.60093907e-01  3.57874122e-09  1.63253049e-07  6.60098394e-08  1.00000000e+00 
 6.77425831e-08  4.60094574e-01  3.12861434e-09  3.24447057e-09  4.60094574e-01  3.40716155e-09  4.60094574e-01  3.57874125e-09  1.63253957e-07  6.77425831e-08  1.00000000e+00 
 6.94395013e-08  3.43619831e-09  4.60094585e-01  3.24447057e-09  4.60094585e-01  3.40716149e-09  4.60094585e-01  3.57874125e-09  1.63253962e-07  6.94395013e-08  1.00000000e+00 
 7.12060952e-08  4.60095272e-01  4.60095271e-01  3.24447062e-09  4.60095271e-01  3.40716153e-09  4.60095272e-01  3.57874128e-09  1.63254897e-07  7.12060952e-08  1.00000000e+00 
 7.27130498e-08  3.43619832e-09  3.12861429e-09  4.60094628e-01  4.60094628e-01  3.40716150e-09  4.60094628e-01  3.57874120e-09  1.63254018e-07  7.27130498e-08  1.00000000e+00 
 7.44523447e-08  4.60095275e-01  3.12861432e-09  4.60095276e-01  4.60095275e-01  3.40716159e-09  4.60095275e-01  3.57874123e-09  1.63254899e-07  7.44523447e-08  1.00000000e+00 
 7.61452981e-08  3.43619836e-09  4.60095293e-01  4.60095294e-01  4.60095293e-01  3.40716159e-09  4.60095293e-01  3.57874123e-09  1.63254908e-07  7.61452981e-08  1.00000000e+00 
 7.78982496e-08  4.60095953e-01  4.60095953e-01  4.60095953e-01  4.60095953e-01  3.40716157e-09  4.60095953e-01  3.57874132e-09  1.63255820e-07  7.78982496e-08  1.00000000e+00 
 7.92670605e-08  3.43619827e-09  3.12861424e-09  3.24447053e-09  3.25667497e-09  4.60093887e-01  4.60093887e-01  3.57874122e-09  1.63253029e-07  7.92670605e-08  1.00000000e+00 
 8.09620175e-08  4.60094559e-01  3.12861428e-09  3.24447051e-09  3.25667496e-09  4.60094559e-01  4.60094559e-01  3.57874125e-09  1.63253936e-07  8.09620175e-08  1.00000000e+00 
 8.26422450e-08  3.43619831e-09  4.60094555e-01  3.24447057e-09  3.25667497e-09  4.60094555e-01  4.60094555e-01  3.57874120e-09  1.63253927e-07  8.26422450e-08  1.00000000e+00 
 8.43896757e-08  4.60095250e-01  4.60095250e-01  3.24447061e-09  3.25667507e-09  4.60095250e-01  4.60095250e-01  3.57874128e-09  1.63254866e-07  8.43896757e-08  1.00000000e+00 
 8.58898588e-08  3.43619832e-09  3.12861434e-09  4.60094596e-01  3.25667497e-09  4.60094596e-01  4.60094596e-01  3.57874125e-09  1.63253978e-07  8.58898588e-08  1.00000000e+00 
