 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.04824949e-09  3.52896803e-09  3.50203318e-09  3.26713569e-09  3.50735611e-09  3.17724510e-09  3.10176782e-09  3.37863226e-09  1.60606152e-07  1.04824949e-09  1.00000000e+00 
 1.61948321e-09  4.59069854e-01  3.50203322e-09  3.26713572e-09  3.50735609e-09  3.17724516e-09  3.10176785e-09  3.37863228e-09  1.60607083e-07  1.61948321e-09  1.00000000e+00 
 2.68158828e-09  3.52896813e-09  4.59069870e-01  3.26713572e-09  3.50735609e-09  3.17724516e-09  3.10176785e-09  3.37863228e-09  1.60607094e-07  2.68158828e-09  1.00000000e+00 
 4.24113011e-09  4.59070573e-01  4.59070573e-01  3.26713575e-09  3.50735618e-09  3.17724523e-09  3.10176794e-09  3.37863229e-09  1.60608030e-07  4.24113011e-09  1.00000000e+00 
 5.96337202e-09  3.52896808e-09  3.50203323e-09  4.59069870e-01  3.50735609e-09  3.17724511e-09  3.10176785e-09  3.37863228e-09  1.60607088e-07  5.96337202e-09  1.00000000e+00 
 7.62354802e-09  4.59070566e-01  3.50203328e-09  4.59070566e-01  3.50735613e-09  3.17724523e-09  3.10176789e-09  3.37863224e-09  1.60608020e-07  7.62354802e-09  1.00000000e+00 
 9.19450827e-09  3.52896812e-09  4.59070584e-01  4.59070584e-01  3.50735613e-09  3.17724523e-09  3.10176789e-09  3.37863224e-09  1.60608029e-07  9.19450827e-09  1.00000000e+00 
 1.08528013e-08  4.59071267e-01  4.59071267e-01  4.59071267e-01  3.50735617e-09  3.17724524e-09  3.10176793e-09  3.37863227e-09  1.60608980e-07  1.08528013e-08  1.00000000e+00 
 1.32171607e-08  3.52896808e-09  3.50203323e-09  3.26713572e-09  4.59069876e-01  3.17724516e-09  3.10176785e-09  3.37863228e-09  1.60607108e-07  1.32171607e-08  1.00000000e+00 
 1.48417172e-08  4.59070560e-01  3.50203327e-09  3.26713575e-09  4.59070560e-01  3.17724523e-09  3.10176789e-09  3.37863229e-09  1.60608020e-07  1.48417172e-08  1.00000000e+00 
 1.63980189e-08  3.52896812e-09  4.59070571e-01  3.26713575e-09  4.59070571e-01  3.17724523e-09  3.10176789e-09  3.37863229e-09  1.60608029e-07  1.63980189e-08  1.00000000e+00 
 1.80511890e-08  4.59071278e-01  4.59071278e-01  3.26713579e-09  4.59071278e-01  3.17724530e-09  3.10176793e-09  3.37863232e-09  1.60608988e-07  1.80511890e-08  1.00000000e+00 
 1.97349479e-08  3.52896812e-09  3.50203328e-09  4.59070578e-01  4.59070578e-01  3.17724523e-09  3.10176789e-09  3.37863224e-09  1.60608052e-07  1.97349479e-08  1.00000000e+00 
 2.13657785e-08  4.59071261e-01  3.50203332e-09  4.59071261e-01  4.59071261e-01  3.17724528e-09  3.10176792e-09  3.37863231e-09  1.60608978e-07  2.13657785e-08  1.00000000e+00 
 2.29213626e-08  3.52896817e-09  4.59071271e-01  4.59071271e-01  4.59071271e-01  3.17724529e-09  3.10176793e-09  3.37863232e-09  1.60608976e-07  2.29213626e-08  1.00000000e+00 
 2.45677398e-08  4.59071972e-01  4.59071972e-01  4.59071972e-01  4.59071972e-01  3.17724535e-09  3.10176797e-09  3.37863228e-09  1.60609916e-07  2.45677398e-08  1.00000000e+00 
 2.60034270e-08  3.52896808e-09  3.50203323e-09  3.26713572e-09  3.50735609e-09  4.59069874e-01  3.10176785e-09  3.37863228e-09  1.60607095e-07  2.60034270e-08  1.00000000e+00 
 2.75972596e-08  4.59070561e-01  3.50203327e-09  3.26713575e-09  3.50735613e-09  4.59070561e-01  3.10176789e-09  3.37863224e-09  1.60608025e-07  2.75972596e-08  1.00000000e+00 
