 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.57115276e-10  3.25245527e-09  3.26025194e-09  3.56429493e-09  3.22410811e-09  3.48296439e-09  3.36569133e-09  3.38655689e-09  1.60800843e-07  9.57115276e-10  1.00000000e+00 
 1.51118940e-09  4.58338808e-01  3.26025199e-09  3.56429497e-09  3.22410818e-09  3.48296445e-09  3.36569148e-09  3.38655696e-09  1.60801813e-07  1.51118940e-09  1.00000000e+00 
 2.69053402e-09  3.25245528e-09  4.58338788e-01  3.56429503e-09  3.22410817e-09  3.48296445e-09  3.36569148e-09  3.38655695e-09  1.60801803e-07  2.69053402e-09  1.00000000e+00 
 4.15535339e-09  4.58339532e-01  4.58339532e-01  3.56429513e-09  3.22410824e-09  3.48296451e-09  3.36569151e-09  3.38655703e-09  1.60802792e-07  4.15535339e-09  1.00000000e+00 
 5.81631809e-09  3.25245534e-09  3.26025199e-09  4.58338848e-01  3.22410818e-09  3.48296445e-09  3.36569149e-09  3.38655696e-09  1.60801872e-07  5.81631809e-09  1.00000000e+00 
 7.34148387e-09  4.58339559e-01  3.26025205e-09  4.58339559e-01  3.22410825e-09  3.48296451e-09  3.36569157e-09  3.38655703e-09  1.60802819e-07  7.34148387e-09  1.00000000e+00 
 8.96141472e-09  3.25245540e-09  4.58339540e-01  4.58339540e-01  3.22410825e-09  3.48296451e-09  3.36569157e-09  3.38655703e-09  1.60802796e-07  8.96141472e-09  1.00000000e+00 
 1.04841078e-08  4.58340279e-01  4.58340279e-01  4.58340279e-01  3.22410832e-09  3.48296457e-09  3.36569167e-09  3.38655711e-09  1.60803809e-07  1.04841078e-08  1.00000000e+00 
 1.22410100e-08  3.25245528e-09  3.26025193e-09  3.56429503e-09  4.58338790e-01  3.48296445e-09  3.36569142e-09  3.38655690e-09  1.60801788e-07  1.22410100e-08  1.00000000e+00 
 1.37364751e-08  4.58339538e-01  3.26025199e-09  3.56429507e-09  4.58339537e-01  3.48296451e-09  3.36569157e-09  3.38655703e-09  1.60802811e-07  1.37364751e-08  1.00000000e+00 
 1.53462025e-08  3.25245540e-09  4.58339487e-01  3.56429507e-09  4.58339487e-01  3.48296450e-09  3.36569156e-09  3.38655703e-09  1.60802717e-07  1.53462025e-08  1.00000000e+00 
 1.68676024e-08  4.58340237e-01  4.58340237e-01  3.56429518e-09  4.58340237e-01  3.48296450e-09  3.36569161e-09  3.38655711e-09  1.60803739e-07  1.68676024e-08  1.00000000e+00 
 1.84994420e-08  3.25245540e-09  3.26025199e-09  4.58339532e-01  4.58339532e-01  3.48296451e-09  3.36569157e-09  3.38655703e-09  1.60802784e-07  1.84994420e-08  1.00000000e+00 
 2.00062118e-08  4.58340279e-01  3.26025205e-09  4.58340279e-01  4.58340279e-01  3.48296457e-09  3.36569167e-09  3.38655711e-09  1.60803805e-07  2.00062118e-08  1.00000000e+00 
 2.16179927e-08  3.25245542e-09  4.58340264e-01  4.58340264e-01  4.58340264e-01  3.48296456e-09  3.36569161e-09  3.38655705e-09  1.60803784e-07  2.16179927e-08  1.00000000e+00 
 2.31360815e-08  4.58340969e-01  4.58340969e-01  4.58340969e-01  4.58340969e-01  3.48296462e-09  3.36569176e-09  3.38655718e-09  1.60804723e-07  2.31360815e-08  1.00000000e+00 
 2.43729374e-08  3.25245534e-09  3.26025193e-09  3.56429497e-09  3.22410818e-09  4.58338813e-01  3.36569148e-09  3.38655696e-09  1.60801832e-07  2.43729374e-08  1.00000000e+00 
 2.58404498e-08  4.58339553e-01  3.26025199e-09  3.56429508e-09  3.22410825e-09  4.58339553e-01  3.36569157e-09  3.38655703e-09  1.60802812e-07  2.58404498e-08  1.00000000e+00 
 2.74350853e-08  3.25245540e-09  4.58339537e-01  3.56429507e-09  3.22410824e-09  4.58339537e-01  3.36569157e-09  3.38655703e-09  1.60802802e-07  2.74350853e-08  1.00000000e+00 
 2.89430417e-08  4.58340262e-01  4.58340261e-01  3.56429518e-09  3.22410832e-09  4.58340261e-01  3.36569167e-09  3.38655711e-09  1.60803770e-07  2.89430417e-08  1.00000000e+00 
 3.05789030e-08  3.25245540e-09  3.26025199e-09  4.58339547e-01  3.22410825e-09  4.58339547e-01  3.36569157e-09  3.38655703e-09  1.60802820e-07  3.05789030e-08  1.00000000e+00 
 3.20914921e-08  4.58340291e-01  3.26025205e-09  4.58340291e-01  3.22410832e-09  4.58340291e-01  3.36569167e-09  3.38655711e-09  1.60803819e-07  3.20914921e-08  1.00000000e+00 
 3.37029746e-08  3.25245548e-09  4.58340273e-01  4.58340273e-01  3.22410832e-09  4.58340273e-01  3.36569167e-09  3.38655711e-09  1.60803780e-07  3.37029746e-08  1.00000000e+00 
 3.52154572e-08  4.58340988e-01  4.58340987e-01  4.58340988e-01  3.22410839e-09  4.58340987e-01  3.36569170e-09  3.38655719e-09  1.60804737e-07  3.52154572e-08  1.00000000e+00 
