 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.05452358e-09  3.48803662e-09  3.33022346e-09  3.38089185e-09  3.40683461e-09  3.24878327e-09  3.42361849e-09  3.47791845e-09  1.59449966e-07  1.05452358e-09  1.00000000e+00 
 1.64445879e-09  4.57633680e-01  3.33022344e-09  3.38089187e-09  3.40683464e-09  3.24878332e-09  3.42361852e-09  3.47791842e-09  1.59450912e-07  1.64445879e-09  1.00000000e+00 
 2.92990165e-09  3.48803660e-09  4.57633693e-01  3.38089181e-09  3.40683464e-09  3.24878332e-09  3.42361852e-09  3.47791842e-09  1.59450933e-07  2.92990165e-09  1.00000000e+00 
 4.44072867e-09  4.57634414e-01  4.57634414e-01  3.38089183e-09  3.40683466e-09  3.24878336e-09  3.42361854e-09  3.47791845e-09  1.59451915e-07  4.44072867e-09  1.00000000e+00 
 6.02773298e-09  3.48803660e-09  3.33022344e-09  4.57633693e-01  3.40683464e-09  3.24878332e-09  3.42361852e-09  3.47791842e-09  1.59450944e-07  6.02773298e-09  1.00000000e+00 
 7.58869589e-09  4.57634405e-01  3.33022349e-09  4.57634405e-01  3.40683466e-09  3.24878336e-09  3.42361854e-09  3.47791845e-09  1.59451899e-07  7.58869589e-09  1.00000000e+00 
 9.32300992e-09  3.48803663e-09  4.57634413e-01  4.57634413e-01  3.40683466e-09  3.24878336e-09  3.42361854e-09  3.47791845e-09  1.59451906e-07  9.32300992e-09  1.00000000e+00 
 1.08877813e-08  4.57635143e-01  4.57635143e-01  4.57635143e-01  3.40683464e-09  3.24878340e-09  3.42361858e-09  3.47791849e-09  1.59452889e-07  1.08877813e-08  1.00000000e+00 
 1.24456960e-08  3.48803660e-09  3.33022344e-09  3.38089181e-09  4.57633681e-01  3.24878332e-09  3.42361852e-09  3.47791842e-09  1.59450919e-07  1.24456960e-08  1.00000000e+00 
 1.39845753e-08  4.57634413e-01  3.33022349e-09  3.38089183e-09  4.57634413e-01  3.24878336e-09  3.42361854e-09  3.47791845e-09  1.59451908e-07  1.39845753e-08  1.00000000e+00 
 1.57114073e-08  3.48803663e-09  4.57634417e-01  3.38089183e-09  4.57634417e-01  3.24878336e-09  3.42361854e-09  3.47791845e-09  1.59451921e-07  1.57114073e-08  1.00000000e+00 
 1.72764985e-08  4.57635131e-01  4.57635131e-01  3.38089186e-09  4.57635132e-01  3.24878341e-09  3.42361857e-09  3.47791849e-09  1.59452868e-07  1.72764985e-08  1.00000000e+00 
 1.88289064e-08  3.48803663e-09  3.33022349e-09  4.57634400e-01  4.57634400e-01  3.24878336e-09  3.42361854e-09  3.47791845e-09  1.59451887e-07  1.88289064e-08  1.00000000e+00 
 2.03696473e-08  4.57635131e-01  3.33022354e-09  4.57635131e-01  4.57635131e-01  3.24878341e-09  3.42361857e-09  3.47791849e-09  1.59452857e-07  2.03696473e-08  1.00000000e+00 
 2.20948877e-08  3.48803672e-09  4.57635118e-01  4.57635118e-01  4.57635118e-01  3.24878339e-09  3.42361857e-09  3.47791848e-09  1.59452857e-07  2.20948877e-08  1.00000000e+00 
 2.36522268e-08  4.57635834e-01  4.57635834e-01  4.57635834e-01  4.57635834e-01  3.24878344e-09  3.42361860e-09  3.47791852e-09  1.59453806e-07  2.36522268e-08  1.00000000e+00 
