 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.02318154e-11  3.11641345e-09  3.37403915e-09  3.28402439e-09  3.21312917e-09  3.30438549e-09  3.18058076e-09  3.18230231e-09  1.76237709e-07  1.40859413e-09  1.00000000e+00 
 2.14265583e-09  4.69387227e-01  3.37403913e-09  3.28402445e-09  3.21312923e-09  3.30438548e-09  3.18058081e-09  3.18230236e-09  1.76238586e-07  2.53011478e-09  1.00000000e+00 
 4.20732249e-09  3.11641348e-09  4.69387136e-01  3.28402439e-09  3.21312923e-09  3.30438548e-09  3.18058075e-09  3.18230236e-09  1.76238462e-07  4.35834124e-09  1.00000000e+00 
 6.39772679e-09  4.69387770e-01  4.69387770e-01  3.28402441e-09  3.21312926e-09  3.30438550e-09  3.18058083e-09  3.18230234e-09  1.76239347e-07  6.51155574e-09  1.00000000e+00 
 7.97166422e-09  3.11641349e-09  3.37403913e-09  4.69387192e-01  3.21312923e-09  3.30438548e-09  3.18058076e-09  3.18230236e-09  1.76238544e-07  8.07173706e-09  1.00000000e+00 
 1.01668718e-08  4.69387814e-01  3.37403914e-09  4.69387814e-01  3.21312927e-09  3.30438550e-09  3.18058083e-09  3.18230239e-09  1.76239407e-07  1.02454436e-08  1.00000000e+00 
 1.22479946e-08  3.11641361e-09  4.69387746e-01  4.69387746e-01  3.21312926e-09  3.30438550e-09  3.18058083e-09  3.18230233e-09  1.76239311e-07  1.23024648e-08  1.00000000e+00 
 1.44555372e-08  4.69388364e-01  4.69388363e-01  4.69388364e-01  3.21312936e-09  3.30438552e-09  3.18058080e-09  3.18230237e-09  1.76240167e-07  1.44812731e-08  1.00000000e+00 
 1.63150560e-08  3.11641349e-09  3.37403913e-09  3.28402439e-09  4.69387194e-01  3.30438548e-09  3.18058076e-09  3.18230231e-09  1.76238544e-07  1.63146723e-08  1.00000000e+00 
 1.84946600e-08  4.69387825e-01  3.37403920e-09  3.28402447e-09  4.69387825e-01  3.30438550e-09  3.18058078e-09  3.18230239e-09  1.76239418e-07  1.84622593e-08  1.00000000e+00 
 2.05854747e-08  3.11641355e-09  4.69387744e-01  3.28402446e-09  4.69387744e-01  3.30438550e-09  3.18058077e-09  3.18230239e-09  1.76239311e-07  2.05209574e-08  1.00000000e+00 
 2.28027943e-08  4.69388365e-01  4.69388365e-01  3.28402443e-09  4.69388365e-01  3.30438552e-09  3.18058086e-09  3.18230237e-09  1.76240171e-07  2.27032615e-08  1.00000000e+00 
 2.43589398e-08  3.11641356e-09  3.37403920e-09  4.69387796e-01  4.69387796e-01  3.30438550e-09  3.18058078e-09  3.18230239e-09  1.76239375e-07  2.42343532e-08  1.00000000e+00 
 2.65550000e-08  4.69388404e-01  3.37403922e-09  4.69388404e-01  4.69388404e-01  3.30438552e-09  3.18058086e-09  3.18230237e-09  1.76240221e-07  2.63947584e-08  1.00000000e+00 
 2.86459567e-08  3.11641367e-09  4.69388338e-01  4.69388338e-01  4.69388338e-01  3.30438551e-09  3.18058080e-09  3.18230242e-09  1.76240135e-07  2.84510833e-08  1.00000000e+00 
 3.08547499e-08  4.69388974e-01  4.69388974e-01  4.69388974e-01  4.69388974e-01  3.30438553e-09  3.18058083e-09  3.18230245e-09  1.76241009e-07  3.06227292e-08  1.00000000e+00 
 3.30789476e-08  3.11641349e-09  3.37403913e-09  3.28402439e-09  3.21312923e-09  4.69387172e-01  3.18058081e-09  3.18230236e-09  1.76238515e-07  3.28091687e-08  1.00000000e+00 
 3.52277709e-08  4.69387818e-01  3.37403914e-09  3.28402441e-09  3.21312927e-09  4.69387818e-01  3.18058078e-09  3.18230234e-09  1.76239404e-07  3.49213423e-08  1.00000000e+00 
 3.73029252e-08  3.11641355e-09  4.69387730e-01  3.28402440e-09  3.21312926e-09  4.69387730e-01  3.18058077e-09  3.18230233e-09  1.76239290e-07  3.69606141e-08  1.00000000e+00 
 3.95095867e-08  4.69388362e-01  4.69388362e-01  3.28402443e-09  3.21312930e-09  4.69388362e-01  3.18058080e-09  3.18230242e-09  1.76240167e-07  3.91290058e-08  1.00000000e+00 
 4.10749976e-08  3.11641361e-09  3.37403914e-09  4.69387782e-01  3.21312926e-09  4.69387782e-01  3.18058078e-09  3.18230239e-09  1.76239357e-07  4.06672029e-08  1.00000000e+00 
 4.32807497e-08  4.69388400e-01  3.37403916e-09  4.69388400e-01  3.21312930e-09  4.69388400e-01  3.18058080e-09  3.18230242e-09  1.76240221e-07  4.28340599e-08  1.00000000e+00 
 4.53709674e-08  3.11641361e-09  4.69388329e-01  4.69388329e-01  3.21312930e-09  4.69388329e-01  3.18058080e-09  3.18230242e-09  1.76240118e-07  4.48873863e-08  1.00000000e+00 
 4.75739057e-08  4.69388970e-01  4.69388970e-01  4.69388970e-01  3.21312940e-09  4.69388971e-01  3.18058083e-09  3.18230245e-09  1.76241009e-07  4.70511168e-08  1.00000000e+00 
 4.93741368e-08  3.11641361e-09  3.37403914e-09  3.28402446e-09  4.69387799e-01  4.69387799e-01  3.18058078e-09  3.18230239e-09  1.76239382e-07  4.88191176e-08  1.00000000e+00 
 5.15411784e-08  4.69388417e-01  3.37403916e-09  3.28402448e-09  4.69388417e-01  4.69388417e-01  3.18058081e-09  3.18230242e-09  1.76240238e-07  5.09473637e-08  1.00000000e+00 
 5.36167306e-08  3.11641361e-09  4.69388338e-01  3.28402448e-09  4.69388338e-01  4.69388338e-01  3.18058080e-09  3.18230242e-09  1.76240128e-07  5.29854418e-08  1.00000000e+00 
 5.58301849e-08  4.69388977e-01  4.69388977e-01  3.28402444e-09  4.69388977e-01  4.69388977e-01  3.18058083e-09  3.18230245e-09  1.76241020e-07  5.51588215e-08  1.00000000e+00 
 5.73867283e-08  3.11641367e-09  3.37403922e-09  4.69388380e-01  4.69388380e-01  4.69388380e-01  3.18058086e-09  3.18230242e-09  1.76240192e-07  5.66870568e-08  1.00000000e+00 
 5.95815663e-08  4.69389009e-01  3.37403923e-09  4.69389009e-01  4.69389009e-01  4.69389009e-01  3.18058083e-09  3.18230245e-09  1.76241066e-07  5.88417350e-08  1.00000000e+00 
 6.16618649e-08  3.11641368e-09  4.69388937e-01  4.69388937e-01  4.69388937e-01  4.69388937e-01  3.18058083e-09  3.18230239e-09  1.76240970e-07  6.08839343e-08  1.00000000e+00 
 6.38591189e-08  4.69389569e-01  4.69389569e-01  4.69389569e-01  4.69389569e-01  4.69389569e-01  3.18058091e-09  3.18230248e-09  1.76241844e-07  6.30407300e-08  1.00000000e+00 
 6.73446436e-08  3.11641355e-09  3.37403919e-09  3.28402444e-09  3.21312923e-09  3.30438548e-09  4.69387205e-01  3.18230236e-09  1.76238562e-07  6.64616380e-08  1.00000000e+00 
 6.94565472e-08  4.69387824e-01  3.37403915e-09  3.28402441e-09  3.21312927e-09  3.30438550e-09  4.69387824e-01  3.18230239e-09  1.76239418e-07  6.85342911e-08  1.00000000e+00 
 7.15093051e-08  3.11641358e-09  4.69387753e-01  3.28402443e-09  3.21312924e-09  3.30438552e-09  4.69387753e-01  3.18230237e-09  1.76239318e-07  7.05486656e-08  1.00000000e+00 
 7.36989989e-08  4.69388373e-01  4.69388373e-01  3.28402443e-09  3.21312930e-09  3.30438557e-09  4.69388373e-01  3.18230242e-09  1.76240178e-07  7.26972900e-08  1.00000000e+00 
 7.52542064e-08  3.11641358e-09  3.37403912e-09  4.69387791e-01  3.21312930e-09  3.30438553e-09  4.69387791e-01  3.18230237e-09  1.76239375e-07  7.42233226e-08  1.00000000e+00 
 7.74390685e-08  4.69388426e-01  3.37403916e-09  4.69388426e-01  3.21312930e-09  3.30438552e-09  4.69388426e-01  3.18230243e-09  1.76240253e-07  7.63668027e-08  1.00000000e+00 
 7.95173491e-08  3.11641368e-09  4.69388350e-01  4.69388350e-01  3.21312930e-09  3.30438552e-09  4.69388350e-01  3.18230242e-09  1.76240146e-07  7.84058187e-08  1.00000000e+00 
