 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.01465503e-11  3.24384593e-09  3.31790201e-09  3.40953982e-09  3.17807353e-09  3.58152314e-09  3.27934481e-09  3.42252217e-09  1.65508890e-07  1.29735156e-09  1.00000000e+00 
 1.89385219e-09  4.64277634e-01  3.31790206e-09  3.40953991e-09  3.17807359e-09  3.58152319e-09  3.27934486e-09  3.42252226e-09  1.65509789e-07  2.33727349e-09  1.00000000e+00 
 3.72389763e-09  3.24384596e-09  4.64277638e-01  3.40953991e-09  3.17807359e-09  3.58152319e-09  3.27934486e-09  3.42252226e-09  1.65509785e-07  3.97676558e-09  1.00000000e+00 
 5.65623282e-09  4.64278283e-01  4.64278283e-01  3.40953992e-09  3.17807367e-09  3.58152321e-09  3.27934488e-09  3.42252227e-09  1.65510663e-07  5.87689897e-09  1.00000000e+00 
 7.61366437e-09  3.24384596e-09  3.31790206e-09  4.64277651e-01  3.17807359e-09  3.58152319e-09  3.27934486e-09  3.42252220e-09  1.65509807e-07  7.81682274e-09  1.00000000e+00 
 9.55157020e-09  4.64278310e-01  3.31790208e-09  4.64278310e-01  3.17807367e-09  3.58152321e-09  3.27934488e-09  3.42252227e-09  1.65510709e-07  9.73541603e-09  1.00000000e+00 
 1.13928422e-08  3.24384598e-09  4.64278300e-01  4.64278300e-01  3.17807361e-09  3.58152315e-09  3.27934488e-09  3.42252227e-09  1.65510691e-07  1.15553576e-08  1.00000000e+00 
 1.33401841e-08  4.64278939e-01  4.64278939e-01  4.64278939e-01  3.17807364e-09  3.58152323e-09  3.27934491e-09  3.42252233e-09  1.65511558e-07  1.34779867e-08  1.00000000e+00 
 1.39151837e-08  3.24384596e-09  3.31790206e-09  3.40953991e-09  4.64277620e-01  3.58152319e-09  3.27934486e-09  3.42252226e-09  1.65509771e-07  1.40453267e-08  1.00000000e+00 
 1.58411808e-08  4.64278285e-01  3.31790208e-09  3.40953992e-09  4.64278285e-01  3.58152321e-09  3.27934488e-09  3.42252227e-09  1.65510677e-07  1.59447495e-08  1.00000000e+00 
 1.76912067e-08  3.24384598e-09  4.64278288e-01  3.40953992e-09  4.64278288e-01  3.58152321e-09  3.27934488e-09  3.42252227e-09  1.65510677e-07  1.77682011e-08  1.00000000e+00 
 1.96475014e-08  4.64278922e-01  4.64278922e-01  3.40954003e-09  4.64278922e-01  3.58152317e-09  3.27934491e-09  3.42252233e-09  1.65511540e-07  1.96956620e-08  1.00000000e+00 
 2.15881073e-08  3.24384598e-09  3.31790208e-09  4.64278317e-01  4.64278317e-01  3.58152321e-09  3.27934489e-09  3.42252233e-09  1.65510716e-07  2.16072067e-08  1.00000000e+00 
 2.35279458e-08  4.64278963e-01  3.31790211e-09  4.64278963e-01  4.64278963e-01  3.58152318e-09  3.27934491e-09  3.42252233e-09  1.65511594e-07  2.35175008e-08  1.00000000e+00 
 2.53778580e-08  3.24384596e-09  4.64278950e-01  4.64278950e-01  4.64278950e-01  3.58152320e-09  3.27934488e-09  3.42252236e-09  1.65511583e-07  2.53387071e-08  1.00000000e+00 
 2.73289515e-08  4.64279592e-01  4.64279592e-01  4.64279592e-01  4.64279592e-01  3.58152325e-09  3.27934493e-09  3.42252245e-09  1.65512454e-07  2.72594320e-08  1.00000000e+00 
 2.95322877e-08  3.24384591e-09  3.31790206e-09  3.40953991e-09  3.17807359e-09  4.64277652e-01  3.27934486e-09  3.42252220e-09  1.65509807e-07  2.94281080e-08  1.00000000e+00 
 3.14342685e-08  4.64278297e-01  3.31790208e-09  3.40953998e-09  3.17807361e-09  4.64278297e-01  3.27934488e-09  3.42252233e-09  1.65510688e-07  3.13000754e-08  1.00000000e+00 
 3.32749721e-08  3.24384598e-09  4.64278285e-01  3.40953998e-09  3.17807361e-09  4.64278286e-01  3.27934488e-09  3.42252232e-09  1.65510674e-07  3.31114904e-08  1.00000000e+00 
 3.52241329e-08  4.64278946e-01  4.64278946e-01  3.40954004e-09  3.17807370e-09  4.64278946e-01  3.27934491e-09  3.42252233e-09  1.65511572e-07  3.50296290e-08  1.00000000e+00 
 3.71781539e-08  3.24384598e-09  3.31790208e-09  4.64278325e-01  3.17807362e-09  4.64278325e-01  3.27934489e-09  3.42252227e-09  1.65510723e-07  3.69521871e-08  1.00000000e+00 
 3.91260926e-08  4.64278964e-01  3.31790205e-09  4.64278964e-01  3.17807370e-09  4.64278965e-01  3.27934491e-09  3.42252233e-09  1.65511601e-07  3.88687482e-08  1.00000000e+00 
 4.09755216e-08  3.24384593e-09  4.64278953e-01  4.64278953e-01  3.17807364e-09  4.64278954e-01  3.27934485e-09  3.42252238e-09  1.65511583e-07  4.06883203e-08  1.00000000e+00 
 4.29205613e-08  4.64279597e-01  4.64279597e-01  4.64279597e-01  3.17807367e-09  4.64279597e-01  3.27934494e-09  3.42252239e-09  1.65512461e-07  4.26019113e-08  1.00000000e+00 
 4.34527010e-08  3.24384598e-09  3.31790202e-09  3.40953998e-09  4.64278295e-01  4.64278295e-01  3.27934488e-09  3.42252233e-09  1.65510684e-07  4.31254392e-08  1.00000000e+00 
 4.53710811e-08  4.64278946e-01  3.31790211e-09  3.40954004e-09  4.64278946e-01  4.64278946e-01  3.27934485e-09  3.42252238e-09  1.65511569e-07  4.50127544e-08  1.00000000e+00 
 4.72102499e-08  3.24384593e-09  4.64278942e-01  3.40954004e-09  4.64278942e-01  4.64278942e-01  3.27934485e-09  3.42252238e-09  1.65511569e-07  4.68218815e-08  1.00000000e+00 
 4.91668288e-08  4.64279573e-01  4.64279573e-01  3.40954010e-09  4.64279573e-01  4.64279573e-01  3.27934493e-09  3.42252245e-09  1.65512429e-07  4.87466139e-08  1.00000000e+00 
 5.11114706e-08  3.24384593e-09  3.31790211e-09  4.64278979e-01  4.64278979e-01  4.64278979e-01  3.27934486e-09  3.42252239e-09  1.65511619e-07  5.06595370e-08  1.00000000e+00 
 5.30501154e-08  4.64279608e-01  3.31790213e-09  4.64279608e-01  4.64279608e-01  4.64279609e-01  3.27934494e-09  3.42252245e-09  1.65512478e-07  5.25663211e-08  1.00000000e+00 
 5.48916148e-08  3.24384600e-09  4.64279598e-01  4.64279598e-01  4.64279598e-01  4.64279598e-01  3.27934493e-09  3.42252245e-09  1.65512457e-07  5.43775371e-08  1.00000000e+00 
 5.68368534e-08  4.64280258e-01  4.64280258e-01  4.64280258e-01  4.64280258e-01  4.64280258e-01  3.27934496e-09  3.42252252e-09  1.65513359e-07  5.62908582e-08  1.00000000e+00 
