 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  4.57452499e-01  4.57452499e-01  4.57452498e-01  4.57452499e-01  4.57452498e-01  4.57452498e-01  4.57452498e-01  1.56115581e-07  1.92389159e-07  0.00000000e+00 
 1.00000000e-02  4.57452505e-01  4.57452505e-01  4.57452505e-01  4.57452505e-01  4.57452505e-01  4.57452505e-01  4.57452505e-01  1.56115611e-07  1.92388737e-07  1.00000000e-02 
 2.00000000e-02  4.57452515e-01  4.57452515e-01  4.57452514e-01  4.57452515e-01  4.57452515e-01  4.57452514e-01  4.57452514e-01  1.56115624e-07  1.92388325e-07  2.00000000e-02 
 3.00000000e-02  4.57452480e-01  4.57452480e-01  4.57452480e-01  4.57452480e-01  4.57452480e-01  4.57452480e-01  4.57452480e-01  1.56115580e-07  1.92387676e-07  3.00000000e-02 
 4.00000000e-02  4.57452547e-01  4.57452547e-01  4.57452546e-01  4.57452547e-01  4.57452547e-01  4.57452547e-01  4.57452547e-01  1.56115662e-07  1.92387541e-07  4.00000000e-02 
 5.00000000e-02  4.57452542e-01  4.57452542e-01  4.57452542e-01  4.57452542e-01  4.57452542e-01  4.57452542e-01  4.57452542e-01  1.56115646e-07  1.92387023e-07  5.00000000e-02 
 6.00000000e-02  4.57452504e-01  4.57452504e-01  4.57452504e-01  4.57452504e-01  4.57452504e-01  4.57452504e-01  4.57452504e-01  1.56115600e-07  1.92386474e-07  6.00000000e-02 
 7.00000000e-02  4.57452501e-01  4.57452501e-01  4.57452501e-01  4.57452501e-01  4.57452501e-01  4.57452501e-01  4.57452501e-01  1.56115593e-07  1.92386143e-07  7.00000000e-02 
 8.00000000e-02  4.57452535e-01  4.57452535e-01  4.57452535e-01  4.57452535e-01  4.57452535e-01  4.57452535e-01  4.57452535e-01  1.56115657e-07  1.92385901e-07  8.00000000e-02 
 9.00000000e-02  4.57452517e-01  4.57452517e-01  4.57452517e-01  4.57452517e-01  4.57452517e-01  4.57452517e-01  4.57452517e-01  1.56115614e-07  1.92385360e-07  9.00000000e-02 
 1.00000000e-01  4.57452519e-01  4.57452519e-01  4.57452519e-01  4.57452519e-01  4.57452519e-01  4.57452519e-01  4.57452519e-01  1.56115630e-07  1.92385059e-07  1.00000000e-01 
 1.10000000e-01  4.57452511e-01  4.57452511e-01  4.57452511e-01  4.57452511e-01  4.57452511e-01  4.57452511e-01  4.57452511e-01  1.56115611e-07  1.92384745e-07  1.10000000e-01 
 1.20000000e-01  4.57452517e-01  4.57452517e-01  4.57452516e-01  4.57452517e-01  4.57452517e-01  4.57452516e-01  4.57452517e-01  1.56115613e-07  1.92384473e-07  1.20000000e-01 
 1.30000000e-01  4.57452501e-01  4.57452501e-01  4.57452501e-01  4.57452501e-01  4.57452501e-01  4.57452501e-01  4.57452501e-01  1.56115611e-07  1.92383975e-07  1.30000000e-01 
