 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.54564428e-10  3.39110962e-09  3.47745117e-09  3.28657305e-09  3.36399950e-09  3.28735895e-09  3.31991544e-09  3.55524726e-09  1.57620151e-07  9.54564428e-10  1.00000000e+00 
 1.57278635e-09  4.56866994e-01  3.47745125e-09  3.28657307e-09  3.36399954e-09  3.28735899e-09  3.31991550e-09  3.55524735e-09  1.57621098e-07  1.57278635e-09  1.00000000e+00 
 2.61361777e-09  3.39110972e-09  4.56867045e-01  3.28657307e-09  3.36399954e-09  3.28735899e-09  3.31991550e-09  3.55524736e-09  1.57621171e-07  2.61361777e-09  1.00000000e+00 
 4.12940437e-09  4.56867770e-01  4.56867770e-01  3.28657309e-09  3.36399953e-09  3.28735904e-09  3.31991556e-09  3.55524745e-09  1.57622141e-07  4.12940437e-09  1.00000000e+00 
 5.63988323e-09  3.39110972e-09  3.47745125e-09  4.56866967e-01  3.36399954e-09  3.28735899e-09  3.31991550e-09  3.55524735e-09  1.57621059e-07  5.63988323e-09  1.00000000e+00 
 7.21252036e-09  4.56867715e-01  3.47745144e-09  4.56867715e-01  3.36399953e-09  3.28735904e-09  3.31991555e-09  3.55524745e-09  1.57622093e-07  7.21252036e-09  1.00000000e+00 
 8.59279226e-09  3.39110971e-09  4.56867732e-01  4.56867732e-01  3.36399953e-09  3.28735904e-09  3.31991555e-09  3.55524745e-09  1.57622084e-07  8.59279226e-09  1.00000000e+00 
 1.01665449e-08  4.56868486e-01  4.56868486e-01  4.56868486e-01  3.36399958e-09  3.28735914e-09  3.31991562e-09  3.55524755e-09  1.57623110e-07  1.01665449e-08  1.00000000e+00 
 1.16673462e-08  3.39110966e-09  3.47745131e-09  3.28657312e-09  4.56867004e-01  3.28735905e-09  3.31991550e-09  3.55524735e-09  1.57621117e-07  1.16673462e-08  1.00000000e+00 
 1.32098634e-08  4.56867749e-01  3.47745145e-09  3.28657309e-09  4.56867749e-01  3.28735909e-09  3.31991556e-09  3.55524745e-09  1.57622130e-07  1.32098634e-08  1.00000000e+00 
 1.45833283e-08  3.39110971e-09  4.56867771e-01  3.28657309e-09  4.56867771e-01  3.28735910e-09  3.31991556e-09  3.55524745e-09  1.57622145e-07  1.45833283e-08  1.00000000e+00 
 1.61546154e-08  4.56868493e-01  4.56868493e-01  3.28657311e-09  4.56868493e-01  3.28735908e-09  3.31991561e-09  3.55524754e-09  1.57623106e-07  1.61546154e-08  1.00000000e+00 
 1.76312653e-08  3.39110971e-09  3.47745144e-09  4.56867698e-01  4.56867698e-01  3.28735909e-09  3.31991555e-09  3.55524744e-09  1.57622049e-07  1.76312653e-08  1.00000000e+00 
 1.91848741e-08  4.56868436e-01  3.47745152e-09  4.56868436e-01  4.56868436e-01  3.28735908e-09  3.31991561e-09  3.55524754e-09  1.57623050e-07  1.91848741e-08  1.00000000e+00 
 2.05599449e-08  3.39110976e-09  4.56868495e-01  4.56868495e-01  4.56868495e-01  3.28735909e-09  3.31991562e-09  3.55524756e-09  1.57623123e-07  2.05599449e-08  1.00000000e+00 
 2.21278569e-08  4.56869239e-01  4.56869239e-01  4.56869239e-01  4.56869239e-01  3.28735913e-09  3.31991567e-09  3.55524765e-09  1.57624119e-07  2.21278569e-08  1.00000000e+00 
