 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.76136505e-10  3.18120439e-09  3.43803251e-09  3.54118099e-09  3.31929571e-09  3.50257768e-09  3.21163641e-09  3.55241616e-09  1.54639039e-07  9.76136505e-10  1.00000000e+00 
 1.53497126e-09  4.56918377e-01  3.43803272e-09  3.54118103e-09  3.31929580e-09  3.50257770e-09  3.21163657e-09  3.55241620e-09  1.54640106e-07  1.53497126e-09  1.00000000e+00 
 2.63808175e-09  3.18120451e-09  4.56918386e-01  3.54118103e-09  3.31929580e-09  3.50257770e-09  3.21163652e-09  3.55241620e-09  1.54640124e-07  2.63808175e-09  1.00000000e+00 
 4.16505230e-09  4.56919192e-01  4.56919192e-01  3.54118108e-09  3.31929577e-09  3.50257772e-09  3.21163667e-09  3.55241623e-09  1.54641201e-07  4.16505230e-09  1.00000000e+00 
 5.67192870e-09  3.18120450e-09  3.43803271e-09  4.56918311e-01  3.31929574e-09  3.50257770e-09  3.21163651e-09  3.55241619e-09  1.54640011e-07  5.67192870e-09  1.00000000e+00 
 7.27476390e-09  4.56919100e-01  3.43803286e-09  4.56919100e-01  3.31929577e-09  3.50257772e-09  3.21163667e-09  3.55241623e-09  1.54641072e-07  7.27476390e-09  1.00000000e+00 
 8.85010820e-09  3.18120461e-09  4.56919145e-01  4.56919146e-01  3.31929577e-09  3.50257772e-09  3.21163667e-09  3.55241624e-09  1.54641143e-07  8.85010820e-09  1.00000000e+00 
 1.04494902e-08  4.56919936e-01  4.56919936e-01  4.56919936e-01  3.31929581e-09  3.50257775e-09  3.21163672e-09  3.55241628e-09  1.54642197e-07  1.04494902e-08  1.00000000e+00 
 1.15231558e-08  3.18120450e-09  3.43803271e-09  3.54118103e-09  4.56918327e-01  3.50257770e-09  3.21163657e-09  3.55241619e-09  1.54640040e-07  1.15231558e-08  1.00000000e+00 
 1.30956508e-08  4.56919123e-01  3.43803286e-09  3.54118107e-09  4.56919123e-01  3.50257772e-09  3.21163667e-09  3.55241623e-09  1.54641116e-07  1.30956508e-08  1.00000000e+00 
 1.46613388e-08  3.18120461e-09  4.56919150e-01  3.54118107e-09  4.56919150e-01  3.50257772e-09  3.21163667e-09  3.55241624e-09  1.54641149e-07  1.46613388e-08  1.00000000e+00 
 1.62569478e-08  4.56919932e-01  4.56919932e-01  3.54118113e-09  4.56919932e-01  3.50257769e-09  3.21163677e-09  3.55241628e-09  1.54642191e-07  1.62569478e-08  1.00000000e+00 
 1.77270891e-08  3.18120459e-09  3.43803285e-09  4.56919045e-01  4.56919045e-01  3.50257772e-09  3.21163666e-09  3.55241623e-09  1.54640981e-07  1.77270891e-08  1.00000000e+00 
 1.93045153e-08  4.56919848e-01  3.43803301e-09  4.56919848e-01  4.56919848e-01  3.50257775e-09  3.21163676e-09  3.55241628e-09  1.54642067e-07  1.93045153e-08  1.00000000e+00 
 2.08686401e-08  3.18120477e-09  4.56919868e-01  4.56919868e-01  4.56919868e-01  3.50257775e-09  3.21163671e-09  3.55241628e-09  1.54642093e-07  2.08686401e-08  1.00000000e+00 
 2.24588490e-08  4.56920700e-01  4.56920700e-01  4.56920700e-01  4.56920700e-01  3.50257777e-09  3.21163681e-09  3.55241632e-09  1.54643205e-07  2.24588490e-08  1.00000000e+00 
 2.32307542e-08  3.18120450e-09  3.43803271e-09  3.54118103e-09  3.31929580e-09  4.56918332e-01  3.21163657e-09  3.55241619e-09  1.54640050e-07  2.32307542e-08  1.00000000e+00 
 2.47758791e-08  4.56919115e-01  3.43803286e-09  3.54118107e-09  3.31929577e-09  4.56919115e-01  3.21163667e-09  3.55241623e-09  1.54641083e-07  2.47758791e-08  1.00000000e+00 
 2.63270152e-08  3.18120461e-09  4.56919154e-01  3.54118107e-09  3.31929577e-09  4.56919154e-01  3.21163667e-09  3.55241624e-09  1.54641154e-07  2.63270152e-08  1.00000000e+00 
 2.79120442e-08  4.56919922e-01  4.56919922e-01  3.54118113e-09  3.31929586e-09  4.56919922e-01  3.21163677e-09  3.55241623e-09  1.54642187e-07  2.79120442e-08  1.00000000e+00 
 2.93891063e-08  3.18120460e-09  3.43803286e-09  4.56919055e-01  3.31929577e-09  4.56919055e-01  3.21163666e-09  3.55241623e-09  1.54640990e-07  2.93891063e-08  1.00000000e+00 
 3.09719326e-08  4.56919848e-01  3.43803301e-09  4.56919848e-01  3.31929580e-09  4.56919848e-01  3.21163671e-09  3.55241628e-09  1.54642069e-07  3.09719326e-08  1.00000000e+00 
 3.25345155e-08  3.18120472e-09  4.56919897e-01  4.56919897e-01  3.31929581e-09  4.56919897e-01  3.21163671e-09  3.55241628e-09  1.54642127e-07  3.25345155e-08  1.00000000e+00 
 3.41187771e-08  4.56920689e-01  4.56920689e-01  4.56920689e-01  3.31929589e-09  4.56920689e-01  3.21163687e-09  3.55241632e-09  1.54643190e-07  3.41187771e-08  1.00000000e+00 
 3.51438700e-08  3.18120459e-09  3.43803285e-09  3.54118107e-09  4.56919047e-01  4.56919047e-01  3.21163666e-09  3.55241623e-09  1.54640995e-07  3.51438700e-08  1.00000000e+00 
 3.67022679e-08  4.56919837e-01  3.43803300e-09  3.54118112e-09  4.56919837e-01  4.56919837e-01  3.21163675e-09  3.55241627e-09  1.54642050e-07  3.67022679e-08  1.00000000e+00 
 3.82554148e-08  3.18120477e-09  4.56919885e-01  3.54118112e-09  4.56919885e-01  4.56919885e-01  3.21163676e-09  3.55241627e-09  1.54642108e-07  3.82554148e-08  1.00000000e+00 
 3.98487856e-08  4.56920670e-01  4.56920670e-01  3.54118118e-09  4.56920670e-01  4.56920670e-01  3.21163687e-09  3.55241631e-09  1.54643159e-07  3.98487856e-08  1.00000000e+00 
 4.13206465e-08  3.18120475e-09  3.43803299e-09  4.56919786e-01  4.56919786e-01  4.56919786e-01  3.21163675e-09  3.55241626e-09  1.54641990e-07  4.13206465e-08  1.00000000e+00 
 4.28990816e-08  4.56920609e-01  3.43803316e-09  4.56920609e-01  4.56920609e-01  4.56920609e-01  3.21163686e-09  3.55241632e-09  1.54643082e-07  4.28990816e-08  1.00000000e+00 
 4.44580692e-08  3.18120481e-09  4.56920611e-01  4.56920611e-01  4.56920611e-01  4.56920611e-01  3.21163686e-09  3.55241632e-09  1.54643083e-07  4.44580692e-08  1.00000000e+00 
 4.60454359e-08  4.56921406e-01  4.56921406e-01  4.56921407e-01  4.56921407e-01  4.56921406e-01  3.21163696e-09  3.55241635e-09  1.54644137e-07  4.60454359e-08  1.00000000e+00 
 5.04301241e-08  3.18120450e-09  3.43803272e-09  3.54118103e-09  3.31929580e-09  3.50257770e-09  4.56918351e-01  3.55241620e-09  1.54640065e-07  5.04301241e-08  1.00000000e+00 
 5.19452712e-08  4.56919165e-01  3.43803288e-09  3.54118107e-09  3.31929583e-09  3.50257772e-09  4.56919165e-01  3.55241624e-09  1.54641174e-07  5.19452712e-08  1.00000000e+00 
 5.34768247e-08  3.18120467e-09  4.56919180e-01  3.54118108e-09  3.31929577e-09  3.50257772e-09  4.56919180e-01  3.55241624e-09  1.54641189e-07  5.34768247e-08  1.00000000e+00 
 5.50478916e-08  4.56919976e-01  4.56919976e-01  3.54118113e-09  3.31929581e-09  3.50257775e-09  4.56919976e-01  3.55241629e-09  1.54642238e-07  5.50478916e-08  1.00000000e+00 
 5.65129099e-08  3.18120460e-09  3.43803287e-09  4.56919116e-01  3.31929577e-09  3.50257772e-09  4.56919116e-01  3.55241623e-09  1.54641092e-07  5.65129099e-08  1.00000000e+00 
 5.80814685e-08  4.56919879e-01  3.43803301e-09  4.56919879e-01  3.31929580e-09  3.50257774e-09  4.56919879e-01  3.55241627e-09  1.54642108e-07  5.80814685e-08  1.00000000e+00 
 5.96364700e-08  3.18120473e-09  4.56919899e-01  4.56919899e-01  3.31929582e-09  3.50257770e-09  4.56919899e-01  3.55241629e-09  1.54642131e-07  5.96364700e-08  1.00000000e+00 
 6.12217264e-08  4.56920728e-01  4.56920728e-01  4.56920728e-01  3.31929584e-09  3.50257777e-09  4.56920728e-01  3.55241632e-09  1.54643247e-07  6.12217264e-08  1.00000000e+00 
 6.22571790e-08  3.18120460e-09  3.43803286e-09  3.54118107e-09  4.56919088e-01  3.50257772e-09  4.56919088e-01  3.55241623e-09  1.54641046e-07  6.22571790e-08  1.00000000e+00 
 6.38233359e-08  4.56919886e-01  3.43803302e-09  3.54118113e-09  4.56919886e-01  3.50257775e-09  4.56919886e-01  3.55241628e-09  1.54642122e-07  6.38233359e-08  1.00000000e+00 
 6.53813217e-08  3.18120472e-09  4.56919929e-01  3.54118113e-09  4.56919929e-01  3.50257775e-09  4.56919929e-01  3.55241628e-09  1.54642182e-07  6.53813217e-08  1.00000000e+00 
 6.69763978e-08  4.56920729e-01  4.56920729e-01  3.54118117e-09  4.56920729e-01  3.50257777e-09  4.56920729e-01  3.55241632e-09  1.54643240e-07  6.69763978e-08  1.00000000e+00 
 6.84453809e-08  3.18120471e-09  3.43803301e-09  4.56919863e-01  4.56919863e-01  3.50257775e-09  4.56919863e-01  3.55241628e-09  1.54642092e-07  6.84453809e-08  1.00000000e+00 
 7.00191052e-08  4.56920648e-01  3.43803317e-09  4.56920648e-01  4.56920648e-01  3.50257777e-09  4.56920648e-01  3.55241632e-09  1.54643128e-07  7.00191052e-08  1.00000000e+00 
 7.15743838e-08  3.18120488e-09  4.56920649e-01  4.56920649e-01  4.56920649e-01  3.50257777e-09  4.56920649e-01  3.55241632e-09  1.54643136e-07  7.15743838e-08  1.00000000e+00 
 7.31582901e-08  4.56921428e-01  4.56921428e-01  4.56921428e-01  4.56921428e-01  3.50257779e-09  4.56921428e-01  3.55241635e-09  1.54644182e-07  7.31582901e-08  1.00000000e+00 
 7.38459249e-08  3.18120460e-09  3.43803286e-09  3.54118107e-09  3.31929577e-09  4.56919093e-01  4.56919093e-01  3.55241623e-09  1.54641060e-07  7.38459249e-08  1.00000000e+00 
 7.53776632e-08  4.56919905e-01  3.43803302e-09  3.54118118e-09  3.31929580e-09  4.56919905e-01  4.56919905e-01  3.55241627e-09  1.54642137e-07  7.53776632e-08  1.00000000e+00 
 7.69188375e-08  3.18120472e-09  4.56919907e-01  3.54118113e-09  3.31929581e-09  4.56919907e-01  4.56919907e-01  3.55241628e-09  1.54642132e-07  7.69188375e-08  1.00000000e+00 
 7.84947431e-08  4.56920725e-01  4.56920725e-01  3.54118117e-09  3.31929584e-09  4.56920725e-01  4.56920725e-01  3.55241632e-09  1.54643234e-07  7.84947431e-08  1.00000000e+00 
 7.99561377e-08  3.18120472e-09  3.43803302e-09  4.56919874e-01  3.31929586e-09  4.56919874e-01  4.56919874e-01  3.55241628e-09  1.54642112e-07  7.99561377e-08  1.00000000e+00 
 8.15335071e-08  4.56920658e-01  3.43803317e-09  4.56920658e-01  3.31929583e-09  4.56920658e-01  4.56920658e-01  3.55241631e-09  1.54643144e-07  8.15335071e-08  1.00000000e+00 
 8.30956424e-08  3.18120482e-09  4.56920655e-01  4.56920655e-01  3.31929583e-09  4.56920655e-01  4.56920655e-01  3.55241632e-09  1.54643154e-07  8.30956424e-08  1.00000000e+00 
 8.46842738e-08  4.56921443e-01  4.56921443e-01  4.56921443e-01  3.31929586e-09  4.56921443e-01  4.56921443e-01  3.55241635e-09  1.54644199e-07  8.46842738e-08  1.00000000e+00 
 8.57076614e-08  3.18120471e-09  3.43803301e-09  3.54118112e-09  4.56919846e-01  4.56919846e-01  4.56919846e-01  3.55241627e-09  1.54642050e-07  8.57076614e-08  1.00000000e+00 
 8.72686456e-08  4.56920639e-01  3.43803317e-09  3.54118118e-09  4.56920639e-01  4.56920639e-01  4.56920639e-01  3.55241632e-09  1.54643135e-07  8.72686456e-08  1.00000000e+00 
 8.88201299e-08  3.18120482e-09  4.56920668e-01  3.54118118e-09  4.56920668e-01  4.56920668e-01  4.56920668e-01  3.55241631e-09  1.54643156e-07  8.88201299e-08  1.00000000e+00 
 9.04090172e-08  4.56921455e-01  4.56921455e-01  3.54118122e-09  4.56921455e-01  4.56921455e-01  4.56921455e-01  3.55241636e-09  1.54644218e-07  9.04090172e-08  1.00000000e+00 
 9.18746537e-08  3.18120481e-09  3.43803316e-09  4.56920575e-01  4.56920575e-01  4.56920575e-01  4.56920575e-01  3.55241632e-09  1.54643042e-07  9.18746537e-08  1.00000000e+00 
 9.34478734e-08  4.56921351e-01  3.43803330e-09  4.56921351e-01  4.56921351e-01  4.56921351e-01  4.56921351e-01  3.55241635e-09  1.54644069e-07  9.34478734e-08  1.00000000e+00 
 9.50026759e-08  3.18120493e-09  4.56921409e-01  4.56921409e-01  4.56921409e-01  4.56921409e-01  4.56921409e-01  3.55241635e-09  1.54644141e-07  9.50026759e-08  1.00000000e+00 
 9.65853033e-08  4.56922179e-01  4.56922179e-01  4.56922179e-01  4.56922179e-01  4.56922179e-01  4.56922179e-01  3.55241642e-09  1.54645172e-07  9.65853033e-08  1.00000000e+00 
 8.99436259e-08  3.18120450e-09  3.43803272e-09  3.54118103e-09  3.31929574e-09  3.50257770e-09  3.21163657e-09  4.56918343e-01  1.54640054e-07  8.99436259e-08  1.00000000e+00 
 9.14314953e-08  4.56919141e-01  3.43803287e-09  3.54118108e-09  3.31929583e-09  3.50257772e-09  3.21163667e-09  4.56919141e-01  1.54641129e-07  9.14314953e-08  1.00000000e+00 
 9.29385493e-08  3.18120461e-09  4.56919179e-01  3.54118108e-09  3.31929583e-09  3.50257772e-09  3.21163668e-09  4.56919179e-01  1.54641196e-07  9.29385493e-08  1.00000000e+00 
 9.44843137e-08  4.56919931e-01  4.56919931e-01  3.54118112e-09  3.31929586e-09  3.50257774e-09  3.21163677e-09  4.56919931e-01  1.54642177e-07  9.44843137e-08  1.00000000e+00 
 9.59400310e-08  3.18120460e-09  3.43803286e-09  4.56919092e-01  3.31929583e-09  3.50257772e-09  3.21163661e-09  4.56919092e-01  1.54641047e-07  9.59400310e-08  1.00000000e+00 
 9.74996368e-08  4.56919881e-01  3.43803302e-09  4.56919881e-01  3.31929586e-09  3.50257775e-09  3.21163677e-09  4.56919881e-01  1.54642107e-07  9.74996368e-08  1.00000000e+00 
 9.90394113e-08  3.18120471e-09  4.56919894e-01  4.56919894e-01  3.31929586e-09  3.50257774e-09  3.21163676e-09  4.56919894e-01  1.54642132e-07  9.90394113e-08  1.00000000e+00 
 1.00607579e-07  4.56920691e-01  4.56920691e-01  4.56920691e-01  3.31929588e-09  3.50257777e-09  3.21163686e-09  4.56920691e-01  1.54643186e-07  1.00607579e-07  1.00000000e+00 
 1.01640481e-07  3.18120460e-09  3.43803287e-09  3.54118108e-09  4.56919114e-01  3.50257772e-09  3.21163667e-09  4.56919114e-01  1.54641080e-07  1.01640481e-07  1.00000000e+00 
 1.03189045e-07  4.56919865e-01  3.43803301e-09  3.54118112e-09  4.56919865e-01  3.50257774e-09  3.21163676e-09  4.56919865e-01  1.54642099e-07  1.03189045e-07  1.00000000e+00 
 1.04734852e-07  3.18120472e-09  4.56919900e-01  3.54118113e-09  4.56919900e-01  3.50257775e-09  3.21163677e-09  4.56919900e-01  1.54642132e-07  1.04734852e-07  1.00000000e+00 
 1.06319916e-07  4.56920706e-01  4.56920706e-01  3.54118113e-09  4.56920706e-01  3.50257778e-09  3.21163688e-09  4.56920706e-01  1.54643210e-07  1.06319916e-07  1.00000000e+00 
