 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.00612851e-11  3.35818574e-09  3.34732431e-09  3.40107865e-09  3.38578931e-09  3.39437130e-09  3.29536245e-09  3.13778163e-09  1.58004543e-07  1.06020082e-09  1.00000000e+00 
 1.54000190e-09  4.58729682e-01  3.34732436e-09  3.40107869e-09  3.38578935e-09  3.39437129e-09  3.29536255e-09  3.13778167e-09  1.58005495e-07  1.81685778e-09  1.00000000e+00 
 2.99263547e-09  3.35818573e-09  4.58729677e-01  3.40107874e-09  3.38578935e-09  3.39437130e-09  3.29536254e-09  3.13778167e-09  1.58005484e-07  3.04024184e-09  1.00000000e+00 
 4.56856242e-09  4.58730364e-01  4.58730364e-01  3.40107882e-09  3.38578942e-09  3.39437132e-09  3.29536261e-09  3.13778169e-09  1.58006415e-07  4.57008298e-09  1.00000000e+00 
 6.00763883e-09  3.35818573e-09  3.34732431e-09  4.58729714e-01  3.38578935e-09  3.39437130e-09  3.29536255e-09  3.13778167e-09  1.58005538e-07  5.99028738e-09  1.00000000e+00 
 7.58609531e-09  4.58730410e-01  3.34732433e-09  4.58730410e-01  3.38578943e-09  3.39437132e-09  3.29536262e-09  3.13778169e-09  1.58006475e-07  7.54752705e-09  1.00000000e+00 
 9.05390607e-09  3.35818580e-09  4.58730416e-01  4.58730416e-01  3.38578943e-09  3.39437132e-09  3.29536262e-09  3.13778169e-09  1.58006483e-07  8.99267150e-09  1.00000000e+00 
 1.06472555e-08  4.58731087e-01  4.58731087e-01  4.58731087e-01  3.38578950e-09  3.39437135e-09  3.29536268e-09  3.13778171e-09  1.58007381e-07  1.05591056e-08  1.00000000e+00 
 1.25129986e-08  3.35818578e-09  3.34732436e-09  3.40107869e-09  4.58729727e-01  3.39437130e-09  3.29536255e-09  3.13778167e-09  1.58005555e-07  1.23908137e-08  1.00000000e+00 
 1.40826728e-08  4.58730425e-01  3.34732433e-09  3.40107882e-09  4.58730425e-01  3.39437132e-09  3.29536262e-09  3.13778169e-09  1.58006497e-07  1.39304177e-08  1.00000000e+00 
 1.55576458e-08  3.35818575e-09  4.58730429e-01  3.40107882e-09  4.58730429e-01  3.39437132e-09  3.29536262e-09  3.13778169e-09  1.58006500e-07  1.53765143e-08  1.00000000e+00 
 1.71603745e-08  4.58731122e-01  4.58731122e-01  3.40107889e-09  4.58731122e-01  3.39437135e-09  3.29536268e-09  3.13778165e-09  1.58007428e-07  1.69470837e-08  1.00000000e+00 
 1.85891622e-08  3.35818575e-09  3.34732433e-09  4.58730451e-01  4.58730451e-01  3.39437138e-09  3.29536262e-09  3.13778164e-09  1.58006532e-07  1.83466966e-08  1.00000000e+00 
 2.01734451e-08  4.58731158e-01  3.34732436e-09  4.58731158e-01  4.58731158e-01  3.39437135e-09  3.29536268e-09  3.13778171e-09  1.58007477e-07  1.98983798e-08  1.00000000e+00 
 2.16535625e-08  3.35818577e-09  4.58731162e-01  4.58731162e-01  4.58731162e-01  3.39437135e-09  3.29536268e-09  3.13778171e-09  1.58007481e-07  2.13476739e-08  1.00000000e+00 
 2.32562911e-08  4.58731841e-01  4.58731841e-01  4.58731840e-01  4.58731841e-01  3.39437138e-09  3.29536275e-09  3.13778172e-09  1.58008387e-07  2.29168364e-08  1.00000000e+00 
 2.47760283e-08  3.35818573e-09  3.34732436e-09  3.40107875e-09  3.38578935e-09  4.58729690e-01  3.29536255e-09  3.13778167e-09  1.58005509e-07  2.44045708e-08  1.00000000e+00 
 2.63299853e-08  4.58730399e-01  3.34732439e-09  3.40107882e-09  3.38578943e-09  4.58730399e-01  3.29536261e-09  3.13778169e-09  1.58006451e-07  2.59255302e-08  1.00000000e+00 
 2.77993024e-08  3.35818575e-09  4.58730393e-01  3.40107882e-09  3.38578942e-09  4.58730393e-01  3.29536261e-09  3.13778163e-09  1.58006443e-07  2.73637113e-08  1.00000000e+00 
 2.93966593e-08  4.58731085e-01  4.58731085e-01  3.40107889e-09  3.38578950e-09  4.58731086e-01  3.29536268e-09  3.13778171e-09  1.58007378e-07  2.89271043e-08  1.00000000e+00 
 3.08381800e-08  3.35818581e-09  3.34732433e-09  4.58730426e-01  3.38578943e-09  4.58730426e-01  3.29536262e-09  3.13778163e-09  1.58006497e-07  3.03377021e-08  1.00000000e+00 
 3.24333769e-08  4.58731131e-01  3.34732442e-09  4.58731131e-01  3.38578950e-09  4.58731131e-01  3.29536268e-09  3.13778171e-09  1.58007438e-07  3.18988356e-08  1.00000000e+00 
 3.39162227e-08  3.35818577e-09  4.58731139e-01  4.58731139e-01  3.38578950e-09  4.58731139e-01  3.29536268e-09  3.13778171e-09  1.58007449e-07  3.33499059e-08  1.00000000e+00 
 3.55169334e-08  4.58731831e-01  4.58731830e-01  4.58731830e-01  3.38578957e-09  4.58731831e-01  3.29536275e-09  3.13778173e-09  1.58008373e-07  3.49162406e-08  1.00000000e+00 
 3.73370312e-08  3.35818581e-09  3.34732433e-09  3.40107882e-09  4.58730434e-01  4.58730434e-01  3.29536262e-09  3.13778169e-09  1.58006507e-07  3.66972728e-08  1.00000000e+00 
 3.89053127e-08  4.58731135e-01  3.34732436e-09  3.40107889e-09  4.58731135e-01  4.58731135e-01  3.29536268e-09  3.13778171e-09  1.58007442e-07  3.82317609e-08  1.00000000e+00 
 4.03766762e-08  3.35818577e-09  4.58731134e-01  3.40107889e-09  4.58731135e-01  4.58731135e-01  3.29536268e-09  3.13778171e-09  1.58007449e-07  3.96714626e-08  1.00000000e+00 
 4.19841228e-08  4.58731822e-01  4.58731822e-01  3.40107896e-09  4.58731822e-01  4.58731822e-01  3.29536274e-09  3.13778173e-09  1.58008362e-07  4.12442063e-08  1.00000000e+00 
 4.34192486e-08  3.35818580e-09  3.34732439e-09  4.58731164e-01  4.58731164e-01  4.58731164e-01  3.29536266e-09  3.13778169e-09  1.58007484e-07  4.26483240e-08  1.00000000e+00 
 4.50096991e-08  4.58731860e-01  3.34732438e-09  4.58731860e-01  4.58731860e-01  4.58731860e-01  3.29536275e-09  3.13778172e-09  1.58008419e-07  4.42045263e-08  1.00000000e+00 
 4.64884806e-08  3.35818585e-09  4.58731857e-01  4.58731857e-01  4.58731858e-01  4.58731857e-01  3.29536275e-09  3.13778172e-09  1.58008412e-07  4.56512623e-08  1.00000000e+00 
 4.80906408e-08  4.58732568e-01  4.58732568e-01  4.58732568e-01  4.58732568e-01  4.58732568e-01  3.29536282e-09  3.13778169e-09  1.58009364e-07  4.72188475e-08  1.00000000e+00 
 4.76318291e-08  3.35818579e-09  3.34732431e-09  3.40107875e-09  3.38578935e-09  3.39437130e-09  4.58729686e-01  3.13778167e-09  1.58005502e-07  4.67698840e-08  1.00000000e+00 
 4.91547780e-08  4.58730385e-01  3.34732439e-09  3.40107882e-09  3.38578942e-09  3.39437132e-09  4.58730385e-01  3.13778169e-09  1.58006440e-07  4.82599205e-08  1.00000000e+00 
 5.06065589e-08  3.35818580e-09  4.58730406e-01  3.40107882e-09  3.38578943e-09  3.39437132e-09  4.58730406e-01  3.13778169e-09  1.58006461e-07  4.96803665e-08  1.00000000e+00 
 5.21889092e-08  4.58731092e-01  4.58731092e-01  3.40107889e-09  3.38578950e-09  3.39437141e-09  4.58731092e-01  3.13778165e-09  1.58007389e-07  5.12284828e-08  1.00000000e+00 
