 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.53662038e-10  3.41590469e-09  3.46604761e-09  3.19234623e-09  3.30770012e-09  3.54838635e-09  3.39576599e-09  3.16376229e-09  1.58514887e-07  9.53662038e-10  1.00000000e+00 
 1.59811719e-09  4.57733040e-01  3.46604764e-09  3.19234630e-09  3.30770015e-09  3.54838640e-09  3.39576608e-09  3.16376226e-09  1.58515843e-07  1.59811719e-09  1.00000000e+00 
 2.63558775e-09  3.41590478e-09  4.57733051e-01  3.19234630e-09  3.30770015e-09  3.54838640e-09  3.39576608e-09  3.16376231e-09  1.58515870e-07  2.63558775e-09  1.00000000e+00 
 4.24225988e-09  4.57733768e-01  4.57733768e-01  3.19234649e-09  3.30770017e-09  3.54838644e-09  3.39576604e-09  3.16376234e-09  1.58516827e-07  4.24225988e-09  1.00000000e+00 
 5.78790349e-09  3.41590478e-09  3.46604764e-09  4.57733098e-01  3.30770015e-09  3.54838640e-09  3.39576608e-09  3.16376231e-09  1.58515922e-07  5.78790349e-09  1.00000000e+00 
 7.45870210e-09  4.57733826e-01  3.46604767e-09  4.57733826e-01  3.30770018e-09  3.54838644e-09  3.39576605e-09  3.16376234e-09  1.58516904e-07  7.45870210e-09  1.00000000e+00 
 8.84237750e-09  3.41590476e-09  4.57733845e-01  4.57733845e-01  3.30770018e-09  3.54838644e-09  3.39576605e-09  3.16376234e-09  1.58516930e-07  8.84237750e-09  1.00000000e+00 
 1.05130553e-08  4.57734571e-01  4.57734571e-01  4.57734571e-01  3.30770021e-09  3.54838650e-09  3.39576608e-09  3.16376238e-09  1.58517911e-07  1.05130553e-08  1.00000000e+00 
 1.20537038e-08  3.41590472e-09  3.46604764e-09  3.19234630e-09  4.57733052e-01  3.54838640e-09  3.39576608e-09  3.16376232e-09  1.58515861e-07  1.20537038e-08  1.00000000e+00 
 1.36959102e-08  4.57733766e-01  3.46604767e-09  3.19234648e-09  4.57733766e-01  3.54838644e-09  3.39576604e-09  3.16376234e-09  1.58516833e-07  1.36959102e-08  1.00000000e+00 
 1.50743134e-08  3.41590475e-09  4.57733755e-01  3.19234648e-09  4.57733755e-01  3.54838644e-09  3.39576604e-09  3.16376234e-09  1.58516812e-07  1.50743134e-08  1.00000000e+00 
 1.67442238e-08  4.57734512e-01  4.57734512e-01  3.19234657e-09  4.57734512e-01  3.54838649e-09  3.39576608e-09  3.16376232e-09  1.58517819e-07  1.67442238e-08  1.00000000e+00 
 1.82591933e-08  3.41590476e-09  3.46604767e-09  4.57733816e-01  4.57733816e-01  3.54838644e-09  3.39576605e-09  3.16376234e-09  1.58516878e-07  1.82591933e-08  1.00000000e+00 
 1.99116528e-08  4.57734546e-01  3.46604771e-09  4.57734546e-01  4.57734546e-01  3.54838649e-09  3.39576614e-09  3.16376238e-09  1.58517858e-07  1.99116528e-08  1.00000000e+00 
 2.12902478e-08  3.41590479e-09  4.57734551e-01  4.57734551e-01  4.57734551e-01  3.54838649e-09  3.39576614e-09  3.16376238e-09  1.58517867e-07  2.12902478e-08  1.00000000e+00 
 2.29562218e-08  4.57735247e-01  4.57735247e-01  4.57735247e-01  4.57735247e-01  3.54838653e-09  3.39576609e-09  3.16376240e-09  1.58518801e-07  2.29562218e-08  1.00000000e+00 
