 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.50215906e-10  3.41877373e-09  3.38848180e-09  3.26347295e-09  3.57268398e-09  3.52703668e-09  3.37884668e-09  3.11673980e-09  1.60043632e-07  9.50215906e-10  1.00000000e+00 
 1.55245061e-09  4.58891123e-01  3.38848192e-09  3.26347298e-09  3.57268399e-09  3.52703674e-09  3.37884678e-09  3.11673982e-09  1.60044606e-07  1.55245061e-09  1.00000000e+00 
 2.78280510e-09  3.41877385e-09  4.58891096e-01  3.26347297e-09  3.57268393e-09  3.52703674e-09  3.37884677e-09  3.11673982e-09  1.60044576e-07  2.78280510e-09  1.00000000e+00 
 4.38171099e-09  4.58891807e-01  4.58891808e-01  3.26347300e-09  3.57268400e-09  3.52703679e-09  3.37884681e-09  3.11673985e-09  1.60045537e-07  4.38171099e-09  1.00000000e+00 
 6.14821261e-09  3.41877386e-09  3.38848186e-09  4.58891154e-01  3.57268393e-09  3.52703674e-09  3.37884678e-09  3.11673982e-09  1.60044653e-07  6.14821261e-09  1.00000000e+00 
 7.79196796e-09  4.58891846e-01  3.38848198e-09  4.58891846e-01  3.57268400e-09  3.52703680e-09  3.37884682e-09  3.11673985e-09  1.60045592e-07  7.79196796e-09  1.00000000e+00 
 9.43553147e-09  3.41877386e-09  4.58891815e-01  4.58891815e-01  3.57268400e-09  3.52703679e-09  3.37884681e-09  3.11673985e-09  1.60045552e-07  9.43553147e-09  1.00000000e+00 
 1.10776313e-08  4.58892561e-01  4.58892561e-01  4.58892561e-01  3.57268402e-09  3.52703686e-09  3.37884697e-09  3.11673988e-09  1.60046557e-07  1.10776313e-08  1.00000000e+00 
 1.21747945e-08  3.41877380e-09  3.38848186e-09  3.26347297e-09  4.58891101e-01  3.52703674e-09  3.37884672e-09  3.11673982e-09  1.60044582e-07  1.21747945e-08  1.00000000e+00 
 1.37868952e-08  4.58891848e-01  3.38848198e-09  3.26347300e-09  4.58891849e-01  3.52703680e-09  3.37884682e-09  3.11673985e-09  1.60045610e-07  1.37868952e-08  1.00000000e+00 
 1.54210369e-08  3.41877386e-09  4.58891805e-01  3.26347300e-09  4.58891805e-01  3.52703679e-09  3.37884681e-09  3.11673985e-09  1.60045541e-07  1.54210369e-08  1.00000000e+00 
 1.70603442e-08  4.58892532e-01  4.58892532e-01  3.26347304e-09  4.58892532e-01  3.52703686e-09  3.37884697e-09  3.11673988e-09  1.60046517e-07  1.70603442e-08  1.00000000e+00 
 1.87815203e-08  3.41877387e-09  3.38848198e-09  4.58891852e-01  4.58891852e-01  3.52703680e-09  3.37884682e-09  3.11673985e-09  1.60045610e-07  1.87815203e-08  1.00000000e+00 
 2.04021333e-08  4.58892565e-01  3.38848204e-09  4.58892565e-01  4.58892565e-01  3.52703686e-09  3.37884697e-09  3.11673988e-09  1.60046565e-07  2.04021333e-08  1.00000000e+00 
 2.20351453e-08  3.41877394e-09  4.58892525e-01  4.58892526e-01  4.58892526e-01  3.52703686e-09  3.37884697e-09  3.11673988e-09  1.60046486e-07  2.20351453e-08  1.00000000e+00 
 2.36697630e-08  4.58893246e-01  4.58893246e-01  4.58893246e-01  4.58893246e-01  3.52703691e-09  3.37884701e-09  3.11673991e-09  1.60047484e-07  2.36697630e-08  1.00000000e+00 
 2.63165560e-08  3.41877379e-09  3.38848192e-09  3.26347297e-09  3.57268393e-09  4.58891096e-01  3.37884677e-09  3.11673988e-09  1.60044573e-07  2.63165560e-08  1.00000000e+00 
 2.78976202e-08  4.58891828e-01  3.38848198e-09  3.26347300e-09  3.57268400e-09  4.58891828e-01  3.37884682e-09  3.11673985e-09  1.60045563e-07  2.78976202e-08  1.00000000e+00 
 2.95144531e-08  3.41877386e-09  4.58891814e-01  3.26347300e-09  3.57268400e-09  4.58891814e-01  3.37884681e-09  3.11673985e-09  1.60045557e-07  2.95144531e-08  1.00000000e+00 
 3.11388533e-08  4.58892523e-01  4.58892523e-01  3.26347304e-09  3.57268396e-09  4.58892523e-01  3.37884691e-09  3.11673988e-09  1.60046504e-07  3.11388533e-08  1.00000000e+00 
 3.28656924e-08  3.41877387e-09  3.38848198e-09  4.58891836e-01  3.57268400e-09  4.58891836e-01  3.37884682e-09  3.11673985e-09  1.60045579e-07  3.28656924e-08  1.00000000e+00 
 3.44892968e-08  4.58892554e-01  3.38848198e-09  4.58892554e-01  3.57268402e-09  4.58892554e-01  3.37884697e-09  3.11673988e-09  1.60046545e-07  3.44892968e-08  1.00000000e+00 
 3.61197081e-08  3.41877394e-09  4.58892538e-01  4.58892538e-01  3.57268402e-09  4.58892538e-01  3.37884697e-09  3.11673988e-09  1.60046529e-07  3.61197081e-08  1.00000000e+00 
 3.77468510e-08  4.58893243e-01  4.58893243e-01  4.58893243e-01  3.57268397e-09  4.58893243e-01  3.37884706e-09  3.11673991e-09  1.60047471e-07  3.77468510e-08  1.00000000e+00 
 3.87877961e-08  3.41877386e-09  3.38848192e-09  3.26347300e-09  4.58891809e-01  4.58891809e-01  3.37884687e-09  3.11673985e-09  1.60045547e-07  3.87877961e-08  1.00000000e+00 
