 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.03909770e-09  3.39209943e-09  3.00790627e-09  3.22724671e-09  3.36255148e-09  3.68826922e-09  3.39040947e-09  3.21525446e-09  1.60425588e-07  1.03909770e-09  1.00000000e+00 
 1.63057479e-09  4.58868623e-01  3.00790629e-09  3.22724674e-09  3.36255151e-09  3.68826929e-09  3.39040960e-09  3.21525448e-09  1.60426596e-07  1.63057479e-09  1.00000000e+00 
 2.64687117e-09  3.39209954e-09  4.58868569e-01  3.22724674e-09  3.36255151e-09  3.68826929e-09  3.39040959e-09  3.21525453e-09  1.60426535e-07  2.64687117e-09  1.00000000e+00 
 4.28045865e-09  4.58869292e-01  4.58869292e-01  3.22724676e-09  3.36255154e-09  3.68826936e-09  3.39040971e-09  3.21525450e-09  1.60427495e-07  4.28045865e-09  1.00000000e+00 
 6.10000939e-09  3.39209953e-09  3.00790629e-09  4.58868533e-01  3.36255151e-09  3.68826928e-09  3.39040958e-09  3.21525448e-09  1.60426475e-07  6.10000939e-09  1.00000000e+00 
 7.83792586e-09  4.58869307e-01  3.00790631e-09  4.58869307e-01  3.36255154e-09  3.68826930e-09  3.39040971e-09  3.21525450e-09  1.60427525e-07  7.83792586e-09  1.00000000e+00 
 9.35381905e-09  3.39209964e-09  4.58869212e-01  4.58869212e-01  3.36255154e-09  3.68826929e-09  3.39040969e-09  3.21525450e-09  1.60427391e-07  9.35381905e-09  1.00000000e+00 
 1.10919984e-08  4.58869997e-01  4.58869997e-01  4.58869997e-01  3.36255157e-09  3.68826943e-09  3.39040983e-09  3.21525454e-09  1.60428454e-07  1.10919984e-08  1.00000000e+00 
 1.21098793e-08  3.39209954e-09  3.00790629e-09  3.22724674e-09  4.58868568e-01  3.68826929e-09  3.39040959e-09  3.21525448e-09  1.60426525e-07  1.21098793e-08  1.00000000e+00 
 1.38146419e-08  4.58869319e-01  3.00790631e-09  3.22724676e-09  4.58869319e-01  3.68826930e-09  3.39040971e-09  3.21525450e-09  1.60427528e-07  1.38146419e-08  1.00000000e+00 
 1.53195927e-08  3.39209965e-09  4.58869258e-01  3.22724676e-09  4.58869258e-01  3.68826930e-09  3.39040970e-09  3.21525450e-09  1.60427459e-07  1.53195927e-08  1.00000000e+00 
 1.70522085e-08  4.58870033e-01  4.58870033e-01  3.22724680e-09  4.58870033e-01  3.68826944e-09  3.39040984e-09  3.21525454e-09  1.60428501e-07  1.70522085e-08  1.00000000e+00 
 1.88224050e-08  3.39209965e-09  3.00790631e-09  4.58869263e-01  4.58869263e-01  3.68826936e-09  3.39040976e-09  3.21525450e-09  1.60427475e-07  1.88224050e-08  1.00000000e+00 
 2.05306776e-08  4.58870000e-01  3.00790633e-09  4.58870000e-01  4.58870000e-01  3.68826943e-09  3.39040983e-09  3.21525454e-09  1.60428448e-07  2.05306776e-08  1.00000000e+00 
 2.20333192e-08  3.39209977e-09  4.58869967e-01  4.58869967e-01  4.58869967e-01  3.68826943e-09  3.39040983e-09  3.21525453e-09  1.60428418e-07  2.20333192e-08  1.00000000e+00 
