 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.00328634e-11  3.24667177e-09  3.22916288e-09  3.44905309e-09  3.33642005e-09  3.45367711e-09  3.43596571e-09  3.28603034e-09  1.63705739e-07  1.38810208e-09  1.00000000e+00 
 1.66426162e-09  4.63962671e-01  3.22916293e-09  3.44905308e-09  3.33642009e-09  3.45367719e-09  3.43596570e-09  3.28603031e-09  1.63706670e-07  2.30502906e-09  1.00000000e+00 
 3.55660745e-09  3.24667188e-09  4.63962594e-01  3.44905313e-09  3.33642008e-09  3.45367719e-09  3.43596565e-09  3.28603036e-09  1.63706559e-07  3.99825240e-09  1.00000000e+00 
 5.25946575e-09  4.63963286e-01  4.63963286e-01  3.44905315e-09  3.33642014e-09  3.45367724e-09  3.43596573e-09  3.28603041e-09  1.63707504e-07  5.69649217e-09  1.00000000e+00 
 6.80066137e-09  3.24667194e-09  3.22916293e-09  4.63962595e-01  3.33642008e-09  3.45367719e-09  3.43596565e-09  3.28603036e-09  1.63706563e-07  7.24882909e-09  1.00000000e+00 
 8.51105142e-09  4.63963295e-01  3.22916296e-09  4.63963295e-01  3.33642015e-09  3.45367724e-09  3.43596573e-09  3.28603041e-09  1.63707508e-07  8.97060204e-09  1.00000000e+00 
 1.04261915e-08  3.24667197e-09  4.63963248e-01  4.63963248e-01  3.33642014e-09  3.45367723e-09  3.43596573e-09  3.28603040e-09  1.63707455e-07  1.08949934e-08  1.00000000e+00 
 1.21472397e-08  4.63963940e-01  4.63963940e-01  4.63963940e-01  3.33642020e-09  3.45367728e-09  3.43596569e-09  3.28603046e-09  1.63708389e-07  1.26218538e-08  1.00000000e+00 
 1.35090659e-08  3.24667189e-09  3.22916299e-09  3.44905313e-09  4.63962614e-01  3.45367719e-09  3.43596565e-09  3.28603036e-09  1.63706591e-07  1.39867922e-08  1.00000000e+00 
 1.52154769e-08  4.63963302e-01  3.22916296e-09  3.44905315e-09  4.63963302e-01  3.45367724e-09  3.43596573e-09  3.28603041e-09  1.63707515e-07  1.56959885e-08  1.00000000e+00 
 1.71447994e-08  3.24667203e-09  4.63963266e-01  3.44905315e-09  4.63963266e-01  3.45367723e-09  3.43596573e-09  3.28603040e-09  1.63707472e-07  1.76270731e-08  1.00000000e+00 
 1.88783815e-08  4.63963952e-01  4.63963952e-01  3.44905317e-09  4.63963952e-01  3.45367734e-09  3.43596575e-09  3.28603046e-09  1.63708403e-07  1.93611669e-08  1.00000000e+00 
 2.04153991e-08  3.24667203e-09  3.22916296e-09  4.63963264e-01  4.63963264e-01  3.45367723e-09  3.43596573e-09  3.28603035e-09  1.63707472e-07  2.08983835e-08  1.00000000e+00 
 2.21363337e-08  4.63963952e-01  3.22916299e-09  4.63963952e-01  4.63963952e-01  3.45367734e-09  3.43596575e-09  3.28603046e-09  1.63708400e-07  2.26189769e-08  1.00000000e+00 
 2.40695499e-08  3.24667211e-09  4.63963897e-01  4.63963896e-01  4.63963896e-01  3.45367727e-09  3.43596575e-09  3.28603045e-09  1.63708332e-07  2.45513547e-08  1.00000000e+00 
 2.58004320e-08  4.63964580e-01  4.63964581e-01  4.63964580e-01  4.63964580e-01  3.45367732e-09  3.43596578e-09  3.28603051e-09  1.63709256e-07  2.62811568e-08  1.00000000e+00 
 2.65121969e-08  3.24667194e-09  3.22916293e-09  3.44905313e-09  3.33642008e-09  4.63962616e-01  3.43596565e-09  3.28603035e-09  1.63706588e-07  2.69924669e-08  1.00000000e+00 
 2.81975190e-08  4.63963334e-01  3.22916296e-09  3.44905315e-09  3.33642015e-09  4.63963334e-01  3.43596573e-09  3.28603041e-09  1.63707565e-07  2.86764532e-08  1.00000000e+00 
 3.01164391e-08  3.24667198e-09  4.63963269e-01  3.44905310e-09  3.33642014e-09  4.63963269e-01  3.43596573e-09  3.28603040e-09  1.63707476e-07  3.05936112e-08  1.00000000e+00 
 3.18479181e-08  4.63963946e-01  4.63963946e-01  3.44905312e-09  3.33642021e-09  4.63963946e-01  3.43596575e-09  3.28603046e-09  1.63708396e-07  3.23233422e-08  1.00000000e+00 
 3.33975549e-08  3.24667203e-09  3.22916296e-09  4.63963267e-01  3.33642014e-09  4.63963267e-01  3.43596573e-09  3.28603040e-09  1.63707472e-07  3.38712027e-08  1.00000000e+00 
 3.51288350e-08  4.63963960e-01  3.22916299e-09  4.63963960e-01  3.33642021e-09  4.63963960e-01  3.43596575e-09  3.28603046e-09  1.63708417e-07  3.56005216e-08  1.00000000e+00 
 3.70645807e-08  3.24667212e-09  4.63963904e-01  4.63963904e-01  3.33642020e-09  4.63963904e-01  3.43596575e-09  3.28603045e-09  1.63708343e-07  3.75339795e-08  1.00000000e+00 
 3.87929049e-08  4.63964583e-01  4.63964583e-01  4.63964583e-01  3.33642027e-09  4.63964583e-01  3.43596578e-09  3.28603051e-09  1.63709259e-07  3.92601578e-08  1.00000000e+00 
 4.01128375e-08  3.24667198e-09  3.22916296e-09  3.44905315e-09  4.63963275e-01  4.63963275e-01  3.43596573e-09  3.28603041e-09  1.63707483e-07  4.05783140e-08  1.00000000e+00 
 4.18193338e-08  4.63963974e-01  3.22916299e-09  3.44905317e-09  4.63963974e-01  4.63963974e-01  3.43596575e-09  3.28603046e-09  1.63708435e-07  4.22825366e-08  1.00000000e+00 
 4.37471499e-08  3.24667212e-09  4.63963936e-01  3.44905311e-09  4.63963936e-01  4.63963936e-01  3.43596575e-09  3.28603046e-09  1.63708389e-07  4.42078374e-08  1.00000000e+00 
 4.54880649e-08  4.63964603e-01  4.63964603e-01  3.44905319e-09  4.63964603e-01  4.63964603e-01  3.43596578e-09  3.28603051e-09  1.63709295e-07  4.59464644e-08  1.00000000e+00 
 4.70350017e-08  3.24667209e-09  3.22916296e-09  4.63963930e-01  4.63963929e-01  4.63963930e-01  3.43596573e-09  3.28603043e-09  1.63708375e-07  4.74911843e-08  1.00000000e+00 
 4.87626437e-08  4.63964602e-01  3.22916301e-09  4.63964602e-01  4.63964602e-01  4.63964602e-01  3.43596578e-09  3.28603051e-09  1.63709291e-07  4.92164816e-08  1.00000000e+00 
 5.06937567e-08  3.24667218e-09  4.63964562e-01  4.63964562e-01  4.63964562e-01  4.63964562e-01  3.43596574e-09  3.28603047e-09  1.63709231e-07  5.11448235e-08  1.00000000e+00 
 5.24251789e-08  4.63965239e-01  4.63965239e-01  4.63965239e-01  4.63965239e-01  4.63965239e-01  3.43596580e-09  3.28603056e-09  1.63710155e-07  5.28736450e-08  1.00000000e+00 
 5.50862467e-08  3.24667194e-09  3.22916299e-09  3.44905308e-09  3.33642002e-09  3.45367719e-09  4.63962593e-01  3.28603036e-09  1.63706559e-07  5.55309043e-08  1.00000000e+00 
 5.67394522e-08  4.63963288e-01  3.22916296e-09  3.44905315e-09  3.33642014e-09  3.45367724e-09  4.63963288e-01  3.28603041e-09  1.63707504e-07  5.71815377e-08  1.00000000e+00 
 5.86395572e-08  3.24667203e-09  4.63963243e-01  3.44905315e-09  3.33642014e-09  3.45367723e-09  4.63963243e-01  3.28603040e-09  1.63707448e-07  5.90788574e-08  1.00000000e+00 
 6.03558874e-08  4.63963926e-01  4.63963926e-01  3.44905315e-09  3.33642024e-09  3.45367731e-09  4.63963926e-01  3.28603049e-09  1.63708364e-07  6.07926580e-08  1.00000000e+00 
 6.18928482e-08  3.24667197e-09  3.22916296e-09  4.63963242e-01  3.33642014e-09  3.45367723e-09  4.63963242e-01  3.28603040e-09  1.63707440e-07  6.23271461e-08  1.00000000e+00 
