 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  4.59357721e-01  3.23364557e-09  3.24567993e-09  3.25330820e-09  3.22366815e-09  3.23969260e-09  4.59357720e-01  1.60283618e-07  1.02523802e-07  0.00000000e+00 
 1.00000000e-02  4.59357735e-01  3.23364545e-09  3.24567981e-09  3.25330829e-09  3.22366813e-09  3.23969258e-09  4.59357735e-01  1.60283645e-07  1.02523403e-07  1.00000000e-02 
 2.00000000e-02  4.59357742e-01  3.23364556e-09  3.24567992e-09  3.25330818e-09  3.22366813e-09  3.23969270e-09  4.59357742e-01  1.60283653e-07  1.02523058e-07  2.00000000e-02 
 3.00000000e-02  4.59357736e-01  3.23364556e-09  3.24567981e-09  3.25330818e-09  3.22366813e-09  3.23969270e-09  4.59357736e-01  1.60283632e-07  1.02522724e-07  3.00000000e-02 
 4.00000000e-02  4.59357707e-01  3.23364545e-09  3.24567980e-09  3.25330818e-09  3.22366813e-09  3.23969270e-09  4.59357707e-01  1.60283602e-07  1.02522160e-07  4.00000000e-02 
 5.00000000e-02  4.59357719e-01  3.23364556e-09  3.24567981e-09  3.25330818e-09  3.22366813e-09  3.23969270e-09  4.59357719e-01  1.60283626e-07  1.02521919e-07  5.00000000e-02 
 6.00000000e-02  4.59357735e-01  3.23364545e-09  3.24567981e-09  3.25330818e-09  3.22366813e-09  3.23969270e-09  4.59357735e-01  1.60283631e-07  1.02521604e-07  6.00000000e-02 
 7.00000000e-02  4.59357740e-01  3.23364545e-09  3.24567992e-09  3.25330818e-09  3.22366813e-09  3.23969258e-09  4.59357740e-01  1.60283642e-07  1.02521273e-07  7.00000000e-02 
 8.00000000e-02  4.59357723e-01  3.23364545e-09  3.24567981e-09  3.25330818e-09  3.22366813e-09  3.23969258e-09  4.59357723e-01  1.60283619e-07  1.02520887e-07  8.00000000e-02 
 9.00000000e-02  4.59357740e-01  3.23364545e-09  3.24567981e-09  3.25330829e-09  3.22366813e-09  3.23969258e-09  4.59357740e-01  1.60283648e-07  1.02520604e-07  9.00000000e-02 
 1.00000000e-01  4.59357739e-01  3.23364556e-09  3.24567981e-09  3.25330818e-09  3.22366813e-09  3.23969270e-09  4.59357738e-01  1.60283632e-07  1.02520319e-07  1.00000000e-01 
 1.10000000e-01  4.59357725e-01  3.23364556e-09  3.24567981e-09  3.25330829e-09  3.22366813e-09  3.23969270e-09  4.59357725e-01  1.60283612e-07  1.02520073e-07  1.10000000e-01 
 1.20000000e-01  4.59357739e-01  3.23364545e-09  3.24567992e-09  3.25330829e-09  3.22366813e-09  3.23969258e-09  4.59357739e-01  1.60283641e-07  1.02519839e-07  1.20000000e-01 
