 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.51743573e-10  3.37477212e-09  3.43323459e-09  3.13983578e-09  3.33928818e-09  3.48928889e-09  3.15102840e-09  3.80181660e-09  1.57767595e-07  9.51743573e-10  1.00000000e+00 
 1.58105706e-09  4.59009995e-01  3.43323465e-09  3.13983582e-09  3.33928823e-09  3.48928900e-09  3.15102851e-09  3.80181672e-09  1.57768564e-07  1.58105706e-09  1.00000000e+00 
 2.79986523e-09  3.37477212e-09  4.59010022e-01  3.13983583e-09  3.33928823e-09  3.48928900e-09  3.15102845e-09  3.80181672e-09  1.57768579e-07  2.79986523e-09  1.00000000e+00 
 4.43410642e-09  4.59010725e-01  4.59010725e-01  3.13983587e-09  3.33928827e-09  3.48928900e-09  3.15102851e-09  3.80181678e-09  1.57769528e-07  4.43410642e-09  1.00000000e+00 
 6.00957861e-09  3.37477212e-09  3.43323466e-09  4.59010027e-01  3.33928823e-09  3.48928900e-09  3.15102845e-09  3.80181666e-09  1.57768590e-07  6.00957861e-09  1.00000000e+00 
 7.68480390e-09  4.59010728e-01  3.43323472e-09  4.59010727e-01  3.33928827e-09  3.48928906e-09  3.15102851e-09  3.80181678e-09  1.57769541e-07  7.68480390e-09  1.00000000e+00 
 9.29091470e-09  3.37477217e-09  4.59010754e-01  4.59010754e-01  3.33928827e-09  3.48928906e-09  3.15102851e-09  3.80181678e-09  1.57769557e-07  9.29091470e-09  1.00000000e+00 
 1.09677671e-08  4.59011457e-01  4.59011457e-01  4.59011457e-01  3.33928832e-09  3.48928913e-09  3.15102858e-09  3.80181680e-09  1.57770508e-07  1.09677671e-08  1.00000000e+00 
 1.19931798e-08  3.37477212e-09  3.43323465e-09  3.13983582e-09  4.59010028e-01  3.48928895e-09  3.15102845e-09  3.80181672e-09  1.57768604e-07  1.19931798e-08  1.00000000e+00 
 1.36414542e-08  4.59010741e-01  3.43323472e-09  3.13983587e-09  4.59010741e-01  3.48928906e-09  3.15102851e-09  3.80181678e-09  1.57769560e-07  1.36414542e-08  1.00000000e+00 
 1.52409427e-08  3.37477218e-09  4.59010761e-01  3.13983587e-09  4.59010761e-01  3.48928906e-09  3.15102851e-09  3.80181679e-09  1.57769575e-07  1.52409427e-08  1.00000000e+00 
 1.69161254e-08  4.59011460e-01  4.59011460e-01  3.13983593e-09  4.59011460e-01  3.48928913e-09  3.15102863e-09  3.80181680e-09  1.57770517e-07  1.69161254e-08  1.00000000e+00 
 1.84476647e-08  3.37477217e-09  3.43323472e-09  4.59010751e-01  4.59010751e-01  3.48928906e-09  3.15102851e-09  3.80181678e-09  1.57769574e-07  1.84476647e-08  1.00000000e+00 
 2.00988168e-08  4.59011470e-01  3.43323479e-09  4.59011470e-01  4.59011470e-01  3.48928913e-09  3.15102863e-09  3.80181680e-09  1.57770521e-07  2.00988168e-08  1.00000000e+00 
 2.16960743e-08  3.37477224e-09  4.59011504e-01  4.59011504e-01  4.59011504e-01  3.48928913e-09  3.15102858e-09  3.80181686e-09  1.57770573e-07  2.16960743e-08  1.00000000e+00 
 2.33637394e-08  4.59012181e-01  4.59012181e-01  4.59012181e-01  4.59012181e-01  3.48928913e-09  3.15102869e-09  3.80181691e-09  1.57771494e-07  2.33637394e-08  1.00000000e+00 
 2.52155701e-08  3.37477212e-09  3.43323465e-09  3.13983582e-09  3.33928823e-09  4.59010025e-01  3.15102845e-09  3.80181672e-09  1.57768600e-07  2.52155701e-08  1.00000000e+00 
 2.68386202e-08  4.59010734e-01  3.43323472e-09  3.13983587e-09  3.33928827e-09  4.59010734e-01  3.15102851e-09  3.80181678e-09  1.57769541e-07  2.68386202e-08  1.00000000e+00 
 2.84260082e-08  3.37477217e-09  4.59010748e-01  3.13983587e-09  3.33928827e-09  4.59010748e-01  3.15102851e-09  3.80181678e-09  1.57769546e-07  2.84260082e-08  1.00000000e+00 
 3.00897867e-08  4.59011485e-01  4.59011485e-01  3.13983593e-09  3.33928832e-09  4.59011485e-01  3.15102858e-09  3.80181680e-09  1.57770541e-07  3.00897867e-08  1.00000000e+00 
 3.16296251e-08  3.37477218e-09  3.43323472e-09  4.59010773e-01  3.33928827e-09  4.59010773e-01  3.15102851e-09  3.80181679e-09  1.57769606e-07  3.16296251e-08  1.00000000e+00 
 3.32870442e-08  4.59011477e-01  3.43323479e-09  4.59011477e-01  3.33928832e-09  4.59011477e-01  3.15102858e-09  3.80181680e-09  1.57770548e-07  3.32870442e-08  1.00000000e+00 
