 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.15720411e-09  3.23692695e-09  3.40718872e-09  3.46162764e-09  3.40295854e-09  3.21864173e-09  3.18435854e-09  3.48915472e-09  1.63018629e-07  1.15720411e-09  1.00000000e+00 
 1.71009162e-09  4.60696386e-01  3.40718875e-09  3.46162763e-09  3.40295859e-09  3.21864171e-09  3.18435859e-09  3.48915487e-09  1.63019479e-07  1.71009162e-09  1.00000000e+00 
 2.75442602e-09  3.23692697e-09  4.60696433e-01  3.46162763e-09  3.40295854e-09  3.21864172e-09  3.18435860e-09  3.48915489e-09  1.63019550e-07  2.75442602e-09  1.00000000e+00 
 4.21753299e-09  4.60697120e-01  4.60697120e-01  3.46162768e-09  3.40295858e-09  3.21864182e-09  3.18435859e-09  3.48915505e-09  1.63020474e-07  4.21753299e-09  1.00000000e+00 
 5.69606584e-09  3.23692697e-09  3.40718875e-09  4.60696401e-01  3.40295853e-09  3.21864177e-09  3.18435859e-09  3.48915482e-09  1.63019508e-07  5.69606584e-09  1.00000000e+00 
 7.28773131e-09  4.60697104e-01  3.40718879e-09  4.60697104e-01  3.40295859e-09  3.21864182e-09  3.18435866e-09  3.48915505e-09  1.63020459e-07  7.28773131e-09  1.00000000e+00 
 8.88765328e-09  3.23692699e-09  4.60697113e-01  4.60697113e-01  3.40295859e-09  3.21864182e-09  3.18435866e-09  3.48915499e-09  1.63020467e-07  8.88765328e-09  1.00000000e+00 
 1.04839941e-08  4.60697812e-01  4.60697812e-01  4.60697812e-01  3.40295864e-09  3.21864187e-09  3.18435871e-09  3.48915521e-09  1.63021433e-07  1.04839941e-08  1.00000000e+00 
 1.22111175e-08  3.23692697e-09  3.40718874e-09  3.46162763e-09  4.60696407e-01  3.21864178e-09  3.18435859e-09  3.48915488e-09  1.63019507e-07  1.22111175e-08  1.00000000e+00 
 1.37809408e-08  4.60697093e-01  3.40718879e-09  3.46162775e-09  4.60697093e-01  3.21864182e-09  3.18435866e-09  3.48915505e-09  1.63020446e-07  1.37809408e-08  1.00000000e+00 
 1.53754058e-08  3.23692699e-09  4.60697111e-01  3.46162775e-09  4.60697111e-01  3.21864177e-09  3.18435860e-09  3.48915505e-09  1.63020470e-07  1.53754058e-08  1.00000000e+00 
