 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.00477138e-09  3.45558368e-09  3.47537838e-09  3.41502716e-09  3.40916347e-09  3.46388391e-09  3.33154131e-09  3.37723357e-09  1.57141848e-07  1.00477138e-09  1.00000000e+00 
 1.60117963e-09  4.58113540e-01  3.47537849e-09  3.41502724e-09  3.40916353e-09  3.46388397e-09  3.33154127e-09  3.37723364e-09  1.57142852e-07  1.60117963e-09  1.00000000e+00 
 2.81844592e-09  3.45558372e-09  4.58113548e-01  3.41502724e-09  3.40916353e-09  3.46388391e-09  3.33154127e-09  3.37723364e-09  1.57142847e-07  2.81844592e-09  1.00000000e+00 
 4.48260806e-09  4.58114293e-01  4.58114293e-01  3.41502732e-09  3.40916365e-09  3.46388403e-09  3.33154134e-09  3.37723371e-09  1.57143846e-07  4.48260806e-09  1.00000000e+00 
 6.19315443e-09  3.45558371e-09  3.47537848e-09  4.58113525e-01  3.40916353e-09  3.46388397e-09  3.33154132e-09  3.37723364e-09  1.57142818e-07  6.19315443e-09  1.00000000e+00 
 7.92147858e-09  4.58114279e-01  3.47537858e-09  4.58114279e-01  3.40916365e-09  3.46388403e-09  3.33154134e-09  3.37723371e-09  1.57143832e-07  7.92147858e-09  1.00000000e+00 
 9.63741087e-09  3.45558369e-09  4.58114296e-01  4.58114296e-01  3.40916365e-09  3.46388403e-09  3.33154134e-09  3.37723371e-09  1.57143839e-07  9.63741087e-09  1.00000000e+00 
 1.13631131e-08  4.58115024e-01  4.58115024e-01  4.58115024e-01  3.40916366e-09  3.46388404e-09  3.33154136e-09  3.37723372e-09  1.57144807e-07  1.13631131e-08  1.00000000e+00 
 1.27235111e-08  3.45558372e-09  3.47537849e-09  3.41502724e-09  4.58113575e-01  3.46388397e-09  3.33154132e-09  3.37723364e-09  1.57142877e-07  1.27235111e-08  1.00000000e+00 
 1.44208911e-08  4.58114288e-01  3.47537858e-09  3.41502732e-09  4.58114288e-01  3.46388403e-09  3.33154134e-09  3.37723371e-09  1.57143824e-07  1.44208911e-08  1.00000000e+00 
 1.61261013e-08  3.45558369e-09  4.58114298e-01  3.41502732e-09  4.58114299e-01  3.46388403e-09  3.33154134e-09  3.37723371e-09  1.57143832e-07  1.61261013e-08  1.00000000e+00 
 1.78483646e-08  4.58115063e-01  4.58115063e-01  3.41502741e-09  4.58115063e-01  3.46388410e-09  3.33154130e-09  3.37723373e-09  1.57144867e-07  1.78483646e-08  1.00000000e+00 
 1.95094358e-08  3.45558375e-09  3.47537858e-09  4.58114297e-01  4.58114297e-01  3.46388403e-09  3.33154128e-09  3.37723365e-09  1.57143835e-07  1.95094358e-08  1.00000000e+00 
 2.12078390e-08  4.58115024e-01  3.47537869e-09  4.58115023e-01  4.58115023e-01  3.46388410e-09  3.33154131e-09  3.37723372e-09  1.57144807e-07  2.12078390e-08  1.00000000e+00 
 2.29092265e-08  3.45558379e-09  4.58115045e-01  4.58115045e-01  4.58115045e-01  3.46388404e-09  3.33154137e-09  3.37723373e-09  1.57144833e-07  2.29092265e-08  1.00000000e+00 
 2.46227359e-08  4.58115775e-01  4.58115775e-01  4.58115775e-01  4.58115775e-01  3.46388416e-09  3.33154138e-09  3.37723384e-09  1.57145813e-07  2.46227359e-08  1.00000000e+00 
 2.53594550e-08  3.45558371e-09  3.47537848e-09  3.41502724e-09  3.40916353e-09  4.58113535e-01  3.33154132e-09  3.37723358e-09  1.57142831e-07  2.53594550e-08  1.00000000e+00 
 2.70278164e-08  4.58114295e-01  3.47537853e-09  3.41502732e-09  3.40916359e-09  4.58114295e-01  3.33154128e-09  3.37723365e-09  1.57143835e-07  2.70278164e-08  1.00000000e+00 
 2.87175723e-08  3.45558375e-09  4.58114294e-01  3.41502732e-09  3.40916359e-09  4.58114294e-01  3.33154128e-09  3.37723365e-09  1.57143837e-07  2.87175723e-08  1.00000000e+00 
 3.04275645e-08  4.58115027e-01  4.58115027e-01  3.41502740e-09  3.40916366e-09  4.58115027e-01  3.33154131e-09  3.37723372e-09  1.57144827e-07  3.04275645e-08  1.00000000e+00 
 3.20962812e-08  3.45558375e-09  3.47537858e-09  4.58114285e-01  3.40916359e-09  4.58114285e-01  3.33154134e-09  3.37723365e-09  1.57143828e-07  3.20962812e-08  1.00000000e+00 
 3.37984147e-08  4.58115014e-01  3.47537863e-09  4.58115014e-01  3.40916366e-09  4.58115014e-01  3.33154136e-09  3.37723372e-09  1.57144801e-07  3.37984147e-08  1.00000000e+00 
 3.54961287e-08  3.45558379e-09  4.58115074e-01  4.58115074e-01  3.40916366e-09  4.58115074e-01  3.33154136e-09  3.37723372e-09  1.57144878e-07  3.54961287e-08  1.00000000e+00 
 3.72011613e-08  4.58115745e-01  4.58115745e-01  4.58115745e-01  3.40916372e-09  4.58115745e-01  3.33154132e-09  3.37723384e-09  1.57145773e-07  3.72011613e-08  1.00000000e+00 
 3.85036500e-08  3.45558375e-09  3.47537858e-09  3.41502732e-09  4.58114288e-01  4.58114288e-01  3.33154128e-09  3.37723365e-09  1.57143822e-07  3.85036500e-08  1.00000000e+00 
 4.01815612e-08  4.58115032e-01  3.47537869e-09  3.41502740e-09  4.58115032e-01  4.58115032e-01  3.33154130e-09  3.37723377e-09  1.57144819e-07  4.01815612e-08  1.00000000e+00 
 4.18688018e-08  3.45558379e-09  4.58115061e-01  3.41502741e-09  4.58115061e-01  4.58115061e-01  3.33154130e-09  3.37723378e-09  1.57144866e-07  4.18688018e-08  1.00000000e+00 
 4.35829435e-08  4.58115767e-01  4.58115767e-01  3.41502743e-09  4.58115767e-01  4.58115767e-01  3.33154138e-09  3.37723384e-09  1.57145804e-07  4.35829435e-08  1.00000000e+00 
 4.52401565e-08  3.45558374e-09  3.47537869e-09  4.58115055e-01  4.58115055e-01  4.58115055e-01  3.33154130e-09  3.37723378e-09  1.57144865e-07  4.52401565e-08  1.00000000e+00 
