 viout#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.18106480e-10  3.29517295e-09  3.38342759e-09  3.74053753e-09  3.74233127e-09  3.56719898e-09  3.32957152e-09  3.28192996e-09  1.55036145e-07  9.18106480e-10  1.00000000e+00 
 1.48074975e-09  4.54912656e-01  3.38342772e-09  3.74053755e-09  3.74233129e-09  3.56719900e-09  3.32957161e-09  3.28193004e-09  1.55037181e-07  1.48074975e-09  1.00000000e+00 
 2.76931900e-09  3.29517303e-09  4.54912712e-01  3.74053755e-09  3.74233129e-09  3.56719900e-09  3.32957156e-09  3.28192998e-09  1.55037260e-07  2.76931900e-09  1.00000000e+00 
 4.23620605e-09  4.54913450e-01  4.54913450e-01  3.74053756e-09  3.74233132e-09  3.56719902e-09  3.32957165e-09  3.28193000e-09  1.55038240e-07  4.23620605e-09  1.00000000e+00 
 5.67953151e-09  3.29517302e-09  3.38342772e-09  4.54912644e-01  3.74233129e-09  3.56719900e-09  3.32957161e-09  3.28192998e-09  1.55037161e-07  5.67953151e-09  1.00000000e+00 
 7.17775350e-09  4.54913397e-01  3.38342784e-09  4.54913397e-01  3.74233131e-09  3.56719902e-09  3.32957165e-09  3.28193000e-09  1.55038177e-07  7.17775350e-09  1.00000000e+00 
 8.86497986e-09  3.29517311e-09  4.54913467e-01  4.54913467e-01  3.74233132e-09  3.56719908e-09  3.32957165e-09  3.28193006e-09  1.55038258e-07  8.86497986e-09  1.00000000e+00 
 1.03639479e-08  4.54914197e-01  4.54914197e-01  4.54914197e-01  3.74233129e-09  3.56719905e-09  3.32957164e-09  3.28193009e-09  1.55039243e-07  1.03639479e-08  1.00000000e+00 
 1.16699539e-08  3.29517302e-09  3.38342772e-09  3.74053755e-09  4.54912665e-01  3.56719900e-09  3.32957161e-09  3.28192998e-09  1.55037178e-07  1.16699539e-08  1.00000000e+00 
 1.31413671e-08  4.54913396e-01  3.38342784e-09  3.74053762e-09  4.54913397e-01  3.56719908e-09  3.32957165e-09  3.28193006e-09  1.55038172e-07  1.31413671e-08  1.00000000e+00 
 1.48181272e-08  3.29517310e-09  4.54913446e-01  3.74053762e-09  4.54913446e-01  3.56719908e-09  3.32957165e-09  3.28193006e-09  1.55038236e-07  1.48181272e-08  1.00000000e+00 
 1.63145870e-08  4.54914205e-01  4.54914205e-01  3.74053758e-09  4.54914205e-01  3.56719905e-09  3.32957170e-09  3.28193003e-09  1.55039242e-07  1.63145870e-08  1.00000000e+00 
 1.77199482e-08  3.29517310e-09  3.38342783e-09  4.54913385e-01  4.54913385e-01  3.56719908e-09  3.32957165e-09  3.28193006e-09  1.55038149e-07  1.77199482e-08  1.00000000e+00 
 1.91960723e-08  4.54914130e-01  3.38342796e-09  4.54914130e-01  4.54914130e-01  3.56719905e-09  3.32957170e-09  3.28193003e-09  1.55039151e-07  1.91960723e-08  1.00000000e+00 
 2.08722000e-08  3.29517318e-09  4.54914204e-01  4.54914204e-01  4.54914204e-01  3.56719899e-09  3.32957170e-09  3.28193003e-09  1.55039250e-07  2.08722000e-08  1.00000000e+00 
 2.23631034e-08  4.54914975e-01  4.54914975e-01  4.54914975e-01  4.54914975e-01  3.56719907e-09  3.32957174e-09  3.28193005e-09  1.55040268e-07  2.23631034e-08  1.00000000e+00 
 2.32125501e-08  3.29517302e-09  3.38342772e-09  3.74053755e-09  3.74233129e-09  4.54912648e-01  3.32957156e-09  3.28192998e-09  1.55037162e-07  2.32125501e-08  1.00000000e+00 
 2.46603094e-08  4.54913407e-01  3.38342784e-09  3.74053762e-09  3.74233131e-09  4.54913407e-01  3.32957165e-09  3.28193006e-09  1.55038181e-07  2.46603094e-08  1.00000000e+00 
 2.63230362e-08  3.29517310e-09  4.54913447e-01  3.74053762e-09  3.74233132e-09  4.54913447e-01  3.32957165e-09  3.28193006e-09  1.55038230e-07  2.63230362e-08  1.00000000e+00 
 2.78092642e-08  4.54914199e-01  4.54914199e-01  3.74053758e-09  3.74233135e-09  4.54914199e-01  3.32957170e-09  3.28193003e-09  1.55039243e-07  2.78092642e-08  1.00000000e+00 
 2.92208782e-08  3.29517310e-09  3.38342783e-09  4.54913390e-01  3.74233131e-09  4.54913390e-01  3.32957165e-09  3.28193006e-09  1.55038162e-07  2.92208782e-08  1.00000000e+00 
 3.07012513e-08  4.54914160e-01  3.38342797e-09  4.54914160e-01  3.74233134e-09  4.54914160e-01  3.32957170e-09  3.28193003e-09  1.55039186e-07  3.07012513e-08  1.00000000e+00 
 3.23748068e-08  3.29517313e-09  4.54914227e-01  4.54914228e-01  3.74233129e-09  4.54914228e-01  3.32957164e-09  3.28193003e-09  1.55039279e-07  3.23748068e-08  1.00000000e+00 
 3.38585693e-08  4.54914943e-01  4.54914943e-01  4.54914943e-01  3.74233131e-09  4.54914943e-01  3.32957168e-09  3.28193005e-09  1.55040218e-07  3.38585693e-08  1.00000000e+00 
 3.51113059e-08  3.29517310e-09  3.38342784e-09  3.74053762e-09  4.54913393e-01  4.54913393e-01  3.32957165e-09  3.28193006e-09  1.55038174e-07  3.51113059e-08  1.00000000e+00 
 3.65673500e-08  4.54914119e-01  3.38342796e-09  3.74053758e-09  4.54914119e-01  4.54914119e-01  3.32957169e-09  3.28193003e-09  1.55039148e-07  3.65673500e-08  1.00000000e+00 
 3.82291532e-08  3.29517313e-09  4.54914224e-01  3.74053758e-09  4.54914224e-01  4.54914224e-01  3.32957164e-09  3.28193003e-09  1.55039273e-07  3.82291532e-08  1.00000000e+00 
 3.97200495e-08  4.54914945e-01  4.54914945e-01  3.74053760e-09  4.54914945e-01  4.54914945e-01  3.32957168e-09  3.28193005e-09  1.55040230e-07  3.97200495e-08  1.00000000e+00 
 4.11239256e-08  3.29517313e-09  3.38342797e-09  4.54914154e-01  4.54914154e-01  4.54914154e-01  3.32957164e-09  3.28193008e-09  1.55039190e-07  4.11239256e-08  1.00000000e+00 
 4.25988560e-08  4.54914903e-01  3.38342808e-09  4.54914903e-01  4.54914903e-01  4.54914903e-01  3.32957174e-09  3.28193005e-09  1.55040191e-07  4.25988560e-08  1.00000000e+00 
 4.42655619e-08  3.29517326e-09  4.54914943e-01  4.54914943e-01  4.54914943e-01  4.54914943e-01  3.32957174e-09  3.28193005e-09  1.55040234e-07  4.42655619e-08  1.00000000e+00 
 4.57501343e-08  4.54915707e-01  4.54915707e-01  4.54915708e-01  4.54915707e-01  4.54915707e-01  3.32957177e-09  3.28193012e-09  1.55041243e-07  4.57501343e-08  1.00000000e+00 
 4.51899282e-08  3.29517297e-09  3.38342772e-09  3.74053755e-09  3.74233129e-09  3.56719900e-09  4.54912669e-01  3.28192998e-09  1.55037207e-07  4.51899282e-08  1.00000000e+00 
 4.66081715e-08  4.54913394e-01  3.38342784e-09  3.74053756e-09  3.74233131e-09  3.56719902e-09  4.54913394e-01  3.28193006e-09  1.55038157e-07  4.66081715e-08  1.00000000e+00 
 4.82480615e-08  3.29517311e-09  4.54913473e-01  3.74053756e-09  3.74233132e-09  3.56719902e-09  4.54913473e-01  3.28193006e-09  1.55038260e-07  4.82480615e-08  1.00000000e+00 
 4.97179542e-08  4.54914226e-01  4.54914226e-01  3.74053758e-09  3.74233135e-09  3.56719905e-09  4.54914226e-01  3.28193003e-09  1.55039264e-07  4.97179542e-08  1.00000000e+00 
 5.11148528e-08  3.29517310e-09  3.38342784e-09  4.54913412e-01  3.74233131e-09  3.56719902e-09  4.54913412e-01  3.28193006e-09  1.55038199e-07  5.11148528e-08  1.00000000e+00 
 5.25810080e-08  4.54914174e-01  3.38342797e-09  4.54914175e-01  3.74233129e-09  3.56719905e-09  4.54914174e-01  3.28193003e-09  1.55039201e-07  5.25810080e-08  1.00000000e+00 
 5.42444880e-08  3.29517319e-09  4.54914219e-01  4.54914219e-01  3.74233135e-09  3.56719905e-09  4.54914219e-01  3.28193009e-09  1.55039281e-07  5.42444880e-08  1.00000000e+00 
 5.57264315e-08  4.54914963e-01  4.54914963e-01  4.54914963e-01  3.74233131e-09  3.56719907e-09  4.54914963e-01  3.28193005e-09  1.55040260e-07  5.57264315e-08  1.00000000e+00 
 5.69901246e-08  3.29517310e-09  3.38342784e-09  3.74053756e-09  4.54913410e-01  3.56719902e-09  4.54913410e-01  3.28193006e-09  1.55038192e-07  5.69901246e-08  1.00000000e+00 
 5.84489754e-08  4.54914157e-01  3.38342797e-09  3.74053758e-09  4.54914157e-01  3.56719905e-09  4.54914157e-01  3.28193003e-09  1.55039200e-07  5.84489754e-08  1.00000000e+00 
 6.01104091e-08  3.29517313e-09  4.54914217e-01  3.74053758e-09  4.54914217e-01  3.56719905e-09  4.54914217e-01  3.28193009e-09  1.55039268e-07  6.01104091e-08  1.00000000e+00 
 6.15977598e-08  4.54914974e-01  4.54914974e-01  3.74053760e-09  4.54914974e-01  3.56719907e-09  4.54914974e-01  3.28193005e-09  1.55040282e-07  6.15977598e-08  1.00000000e+00 
 6.29937418e-08  3.29517313e-09  3.38342797e-09  4.54914190e-01  4.54914190e-01  3.56719905e-09  4.54914190e-01  3.28193009e-09  1.55039242e-07  6.29937418e-08  1.00000000e+00 
 6.44579146e-08  4.54914897e-01  3.38342808e-09  4.54914897e-01  4.54914897e-01  3.56719907e-09  4.54914897e-01  3.28193005e-09  1.55040175e-07  6.44579146e-08  1.00000000e+00 
 6.61141328e-08  3.29517326e-09  4.54914981e-01  4.54914981e-01  4.54914981e-01  3.56719907e-09  4.54914981e-01  3.28193005e-09  1.55040283e-07  6.61141328e-08  1.00000000e+00 
 6.75896104e-08  4.54915730e-01  4.54915730e-01  4.54915731e-01  4.54915730e-01  3.56719909e-09  4.54915730e-01  3.28193007e-09  1.55041291e-07  6.75896104e-08  1.00000000e+00 
 6.83529748e-08  3.29517310e-09  3.38342784e-09  3.74053756e-09  3.74233131e-09  4.54913407e-01  4.54913407e-01  3.28193006e-09  1.55038174e-07  6.83529748e-08  1.00000000e+00 
 6.97814215e-08  4.54914144e-01  3.38342796e-09  3.74053764e-09  3.74233134e-09  4.54914144e-01  4.54914144e-01  3.28193003e-09  1.55039166e-07  6.97814215e-08  1.00000000e+00 
 7.14280546e-08  3.29517313e-09  4.54914214e-01  3.74053758e-09  3.74233135e-09  4.54914214e-01  4.54914214e-01  3.28193009e-09  1.55039272e-07  7.14280546e-08  1.00000000e+00 
 7.29007184e-08  4.54914962e-01  4.54914962e-01  3.74053760e-09  3.74233131e-09  4.54914962e-01  4.54914962e-01  3.28193005e-09  1.55040259e-07  7.29007184e-08  1.00000000e+00 
 7.42930268e-08  3.29517313e-09  3.38342797e-09  4.54914177e-01  3.74233129e-09  4.54914177e-01  4.54914177e-01  3.28193003e-09  1.55039225e-07  7.42930268e-08  1.00000000e+00 
 7.57630900e-08  4.54914913e-01  3.38342808e-09  4.54914913e-01  3.74233137e-09  4.54914913e-01  4.54914913e-01  3.28193005e-09  1.55040185e-07  7.57630900e-08  1.00000000e+00 
 7.74298812e-08  3.29517326e-09  4.54914987e-01  4.54914987e-01  3.74233137e-09  4.54914987e-01  4.54914987e-01  3.28193005e-09  1.55040304e-07  7.74298812e-08  1.00000000e+00 
 7.89117109e-08  4.54915737e-01  4.54915737e-01  4.54915737e-01  3.74233134e-09  4.54915737e-01  4.54915737e-01  3.28193007e-09  1.55041303e-07  7.89117109e-08  1.00000000e+00 
 8.01578750e-08  3.29517313e-09  3.38342796e-09  3.74053758e-09  4.54914143e-01  4.54914143e-01  4.54914143e-01  3.28193003e-09  1.55039163e-07  8.01578750e-08  1.00000000e+00 
 8.16091159e-08  4.54914887e-01  3.38342808e-09  3.74053760e-09  4.54914888e-01  4.54914888e-01  4.54914888e-01  3.28193005e-09  1.55040155e-07  8.16091159e-08  1.00000000e+00 
 8.32617246e-08  3.29517326e-09  4.54914963e-01  3.74053760e-09  4.54914963e-01  4.54914963e-01  4.54914963e-01  3.28193005e-09  1.55040256e-07  8.32617246e-08  1.00000000e+00 
 8.47414370e-08  4.54915723e-01  4.54915723e-01  3.74053761e-09  4.54915723e-01  4.54915723e-01  4.54915723e-01  3.28193006e-09  1.55041270e-07  8.47414370e-08  1.00000000e+00 
 8.61324665e-08  3.29517326e-09  3.38342808e-09  4.54914908e-01  4.54914908e-01  4.54914908e-01  4.54914908e-01  3.28193005e-09  1.55040172e-07  8.61324665e-08  1.00000000e+00 
 8.75979040e-08  4.54915669e-01  3.38342821e-09  4.54915669e-01  4.54915669e-01  4.54915669e-01  4.54915669e-01  3.28193013e-09  1.55041200e-07  8.75979040e-08  1.00000000e+00 
 8.92541649e-08  3.29517328e-09  4.54915701e-01  4.54915702e-01  4.54915702e-01  4.54915702e-01  4.54915702e-01  3.28193007e-09  1.55041239e-07  8.92541649e-08  1.00000000e+00 
 9.07295856e-08  4.54916471e-01  4.54916471e-01  4.54916471e-01  4.54916471e-01  4.54916471e-01  4.54916471e-01  3.28193011e-09  1.55042256e-07  9.07295856e-08  1.00000000e+00 
 8.38793497e-08  3.29517302e-09  3.38342772e-09  3.74053755e-09  3.74233129e-09  3.56719900e-09  3.32957161e-09  4.54912652e-01  1.55037165e-07  8.38793497e-08  1.00000000e+00 
 8.52707629e-08  4.54913390e-01  3.38342783e-09  3.74053756e-09  3.74233131e-09  3.56719902e-09  3.32957165e-09  4.54913391e-01  1.55038154e-07  8.52707629e-08  1.00000000e+00 
 8.68808456e-08  3.29517310e-09  4.54913449e-01  3.74053756e-09  3.74233132e-09  3.56719902e-09  3.32957165e-09  4.54913449e-01  1.55038236e-07  8.68808456e-08  1.00000000e+00 
 8.83284628e-08  4.54914203e-01  4.54914203e-01  3.74053758e-09  3.74233135e-09  3.56719905e-09  3.32957164e-09  4.54914203e-01  1.55039246e-07  8.83284628e-08  1.00000000e+00 
 8.97165293e-08  3.29517310e-09  3.38342784e-09  4.54913405e-01  3.74233131e-09  3.56719902e-09  3.32957165e-09  4.54913405e-01  1.55038183e-07  8.97165293e-08  1.00000000e+00 
 9.11696674e-08  4.54914153e-01  3.38342797e-09  4.54914154e-01  3.74233129e-09  3.56719905e-09  3.32957164e-09  4.54914154e-01  1.55039196e-07  9.11696674e-08  1.00000000e+00 
 9.28120372e-08  3.29517313e-09  4.54914193e-01  4.54914193e-01  3.74233134e-09  3.56719905e-09  3.32957164e-09  4.54914193e-01  1.55039220e-07  9.28120372e-08  1.00000000e+00 
 9.42746610e-08  4.54914937e-01  4.54914937e-01  4.54914937e-01  3.74233131e-09  3.56719907e-09  3.32957174e-09  4.54914937e-01  1.55040211e-07  9.42746610e-08  1.00000000e+00 
