 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.25406155e-09  3.25406155e-09  3.25063700e-09  3.27635165e-09  7.66745217e-07  1.64828151e-11  1.51964278e-01 
 5.93606213e-01  5.93606213e-01  3.25063702e-09  3.27635167e-09  7.66745844e-07  1.72659631e-07  4.91219198e-01 
 3.25406144e-09  3.25406144e-09  5.93606210e-01  3.27635177e-09  7.66745831e-07  3.22130644e-07  5.17215164e-01 
 5.93606320e-01  5.93606320e-01  5.93606320e-01  3.27635166e-09  7.66746457e-07  4.76918776e-07  5.34023430e-01 
 3.25406145e-09  3.25406145e-09  3.25063690e-09  5.93606216e-01  7.66745861e-07  6.83165483e-07  5.49767963e-01 
 5.93606326e-01  5.93606326e-01  3.25063690e-09  5.93606326e-01  7.66746494e-07  8.34922352e-07  5.58722044e-01 
 3.25406145e-09  3.25406145e-09  5.93606323e-01  5.93606323e-01  7.66746477e-07  9.68580373e-07  5.65436714e-01 
 5.93606434e-01  5.93606434e-01  5.93606434e-01  5.93606434e-01  7.66747108e-07  1.10910548e-06  5.71633547e-01 
