 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.72022463e-12  3.23581548e-09  3.29075154e-09  3.25153993e-09  3.28687773e-09  3.20257244e-09  3.25461648e-09  3.25841463e-09  7.06791457e-07  1.28181910e-11  5.00000000e-01 
 7.72934072e-09  5.25198022e-01  3.29075155e-09  3.25153994e-09  3.28687773e-09  3.20257233e-09  3.25461648e-09  3.25841463e-09  7.06792228e-07  7.68520181e-09  5.00000000e-01 
 1.50383244e-08  3.23581538e-09  5.25198024e-01  3.25153995e-09  3.28687774e-09  3.20257234e-09  3.25461638e-09  3.25841465e-09  7.06792235e-07  1.49537129e-08  5.00000000e-01 
 2.27798012e-08  5.25198173e-01  5.25198173e-01  3.25153995e-09  3.28687775e-09  3.20257246e-09  3.25461638e-09  3.25841465e-09  7.06793053e-07  2.26523298e-08  5.00000000e-01 
 2.92447453e-08  3.23581550e-09  3.29075156e-09  5.25198020e-01  3.28687774e-09  3.20257245e-09  3.25461649e-09  3.25841465e-09  7.06792218e-07  2.90813915e-08  5.00000000e-01 
 3.70244209e-08  5.25198173e-01  3.29075156e-09  5.25198173e-01  3.28687775e-09  3.20257246e-09  3.25461638e-09  3.25841465e-09  7.06793060e-07  3.68179229e-08  5.00000000e-01 
 4.42581438e-08  3.23581539e-09  5.25198171e-01  5.25198171e-01  3.28687775e-09  3.20257246e-09  3.25461638e-09  3.25841465e-09  7.06793045e-07  4.40115855e-08  5.00000000e-01 
 5.18316199e-08  5.25198317e-01  5.25198317e-01  5.25198317e-01  3.28687775e-09  3.20257246e-09  3.25461639e-09  3.25841465e-09  7.06793845e-07  5.15432106e-08  5.00000000e-01 
 5.96887446e-08  3.23581550e-09  3.29075156e-09  3.25153995e-09  5.25198017e-01  3.20257245e-09  3.25461638e-09  3.25841465e-09  7.06792200e-07  5.93570917e-08  5.00000000e-01 
 6.74569947e-08  5.25198169e-01  3.29075156e-09  3.25153995e-09  5.25198169e-01  3.20257246e-09  3.25461638e-09  3.25841465e-09  7.06793038e-07  6.70827092e-08  5.00000000e-01 
 7.47091633e-08  3.23581539e-09  5.25198170e-01  3.25153995e-09  5.25198170e-01  3.20257246e-09  3.25461638e-09  3.25841465e-09  7.06793042e-07  7.42951869e-08  5.00000000e-01 
 8.23231971e-08  5.25198316e-01  5.25198316e-01  3.25153996e-09  5.25198316e-01  3.20257235e-09  3.25461639e-09  3.25841465e-09  7.06793838e-07  8.18676540e-08  5.00000000e-01 
 8.86733744e-08  3.23581539e-09  3.29075156e-09  5.25198165e-01  5.25198165e-01  3.20257246e-09  3.25461638e-09  3.25841465e-09  7.06793010e-07  8.81832563e-08  5.00000000e-01 
 9.62484137e-08  5.25198306e-01  3.29075157e-09  5.25198306e-01  5.25198306e-01  3.20257234e-09  3.25461639e-09  3.25841465e-09  7.06793784e-07  9.57172404e-08  5.00000000e-01 
 1.03339971e-07  3.23581539e-09  5.25198305e-01  5.25198305e-01  5.25198305e-01  3.20257234e-09  3.25461639e-09  3.25841465e-09  7.06793784e-07  1.02770500e-07  5.00000000e-01 
 1.10711028e-07  5.25198455e-01  5.25198455e-01  5.25198455e-01  5.25198455e-01  3.20257235e-09  3.25461639e-09  3.25841466e-09  7.06794612e-07  1.10101837e-07  5.00000000e-01 
 1.21822126e-07  3.23581538e-09  3.29075156e-09  3.25153995e-09  3.28687774e-09  5.25198013e-01  3.25461638e-09  3.25841465e-09  7.06792179e-07  1.21153263e-07  5.00000000e-01 
 1.29565848e-07  5.25198165e-01  3.29075156e-09  3.25153995e-09  3.28687775e-09  5.25198165e-01  3.25461650e-09  3.25841465e-09  7.06793017e-07  1.28855604e-07  5.00000000e-01 
 1.36828191e-07  3.23581550e-09  5.25198167e-01  3.25153995e-09  3.28687775e-09  5.25198167e-01  3.25461650e-09  3.25841465e-09  7.06793024e-07  1.36079194e-07  5.00000000e-01 
 1.44468828e-07  5.25198305e-01  5.25198305e-01  3.25153996e-09  3.28687775e-09  5.25198305e-01  3.25461639e-09  3.25841465e-09  7.06793777e-07  1.43679145e-07  5.00000000e-01 
 1.50842595e-07  3.23581550e-09  3.29075156e-09  5.25198160e-01  3.28687775e-09  5.25198160e-01  3.25461638e-09  3.25841465e-09  7.06792978e-07  1.50019190e-07  5.00000000e-01 
 1.58485193e-07  5.25198303e-01  3.29075157e-09  5.25198303e-01  3.28687775e-09  5.25198303e-01  3.25461650e-09  3.25841465e-09  7.06793767e-07  1.57621315e-07  5.00000000e-01 
 1.65596305e-07  3.23581550e-09  5.25198300e-01  5.25198300e-01  3.28687775e-09  5.25198300e-01  3.25461639e-09  3.25841465e-09  7.06793760e-07  1.64694839e-07  5.00000000e-01 
 1.72976570e-07  5.25198456e-01  5.25198456e-01  5.25198456e-01  3.28687775e-09  5.25198456e-01  3.25461639e-09  3.25841466e-09  7.06794616e-07  1.72036295e-07  5.00000000e-01 
 1.80719837e-07  3.23581550e-09  3.29075156e-09  3.25153995e-09  5.25198160e-01  5.25198160e-01  3.25461650e-09  3.25841465e-09  7.06792981e-07  1.79738961e-07  5.00000000e-01 
 1.88288965e-07  5.25198300e-01  3.29075157e-09  3.25153996e-09  5.25198300e-01  5.25198300e-01  3.25461639e-09  3.25841465e-09  7.06793752e-07  1.87268384e-07  5.00000000e-01 
 1.95352470e-07  3.23581550e-09  5.25198301e-01  3.25153996e-09  5.25198301e-01  5.25198301e-01  3.25461639e-09  3.25841465e-09  7.06793760e-07  1.94295041e-07  5.00000000e-01 
 2.02777528e-07  5.25198453e-01  5.25198453e-01  3.25153996e-09  5.25198453e-01  5.25198453e-01  3.25461639e-09  3.25841466e-09  7.06794598e-07  2.01681388e-07  5.00000000e-01 
 2.09033828e-07  3.23581550e-09  3.29075157e-09  5.25198296e-01  5.25198296e-01  5.25198296e-01  3.25461639e-09  3.25841465e-09  7.06793731e-07  2.07905174e-07  5.00000000e-01 
 2.16437996e-07  5.25198447e-01  3.29075157e-09  5.25198447e-01  5.25198447e-01  5.25198447e-01  3.25461639e-09  3.25841466e-09  7.06794559e-07  2.15270958e-07  5.00000000e-01 
 2.23351691e-07  3.23581549e-09  5.25198449e-01  5.25198449e-01  5.25198449e-01  5.25198448e-01  3.25461637e-09  3.25841464e-09  7.06794577e-07  2.22148927e-07  5.00000000e-01 
 2.30523085e-07  5.25198587e-01  5.25198587e-01  5.25198587e-01  5.25198587e-01  5.25198587e-01  3.25461639e-09  3.25841466e-09  7.06795340e-07  2.29283245e-07  5.00000000e-01 
 2.33257623e-07  3.23581538e-09  3.29075156e-09  3.25153995e-09  3.28687763e-09  3.20257234e-09  5.25198019e-01  3.25841465e-09  7.06792211e-07  2.32003742e-07  5.00000000e-01 
 2.40922645e-07  5.25198171e-01  3.29075156e-09  3.25153995e-09  3.28687775e-09  3.20257234e-09  5.25198171e-01  3.25841465e-09  7.06793042e-07  2.39629344e-07  5.00000000e-01 
 2.48170124e-07  3.23581550e-09  5.25198167e-01  3.25153995e-09  3.28687775e-09  3.20257246e-09  5.25198167e-01  3.25841465e-09  7.06793031e-07  2.46839576e-07  5.00000000e-01 
 2.55838643e-07  5.25198311e-01  5.25198311e-01  3.25153996e-09  3.28687775e-09  3.20257234e-09  5.25198311e-01  3.25841465e-09  7.06793809e-07  2.54468844e-07  5.00000000e-01 
 2.62211387e-07  3.23581550e-09  3.29075156e-09  5.25198165e-01  3.28687775e-09  3.20257246e-09  5.25198165e-01  3.25841465e-09  7.06793013e-07  2.60809117e-07  5.00000000e-01 
 2.69879280e-07  5.25198310e-01  3.29075157e-09  5.25198310e-01  3.28687775e-09  3.20257246e-09  5.25198310e-01  3.25841465e-09  7.06793809e-07  2.68437873e-07  5.00000000e-01 
 2.77030352e-07  3.23581550e-09  5.25198305e-01  5.25198305e-01  3.28687775e-09  3.20257234e-09  5.25198305e-01  3.25841465e-09  7.06793781e-07  2.75552637e-07  5.00000000e-01 
 2.84492501e-07  5.25198459e-01  5.25198459e-01  5.25198459e-01  3.28687775e-09  3.20257246e-09  5.25198459e-01  3.25841466e-09  7.06794637e-07  2.82976885e-07  5.00000000e-01 
 2.92255493e-07  3.23581539e-09  3.29075156e-09  3.25153995e-09  5.25198165e-01  3.20257234e-09  5.25198165e-01  3.25841465e-09  7.06793017e-07  2.90700669e-07  5.00000000e-01 
 2.99920799e-07  5.25198306e-01  3.29075155e-09  3.25153994e-09  5.25198306e-01  3.20257244e-09  5.25198306e-01  3.25841475e-09  7.06793788e-07  2.98327322e-07  5.00000000e-01 
 3.07060844e-07  3.23581550e-09  5.25198304e-01  3.25153996e-09  5.25198304e-01  3.20257246e-09  5.25198304e-01  3.25841465e-09  7.06793781e-07  3.05431357e-07  5.00000000e-01 
 3.14559458e-07  5.25198455e-01  5.25198455e-01  3.25153996e-09  5.25198455e-01  3.20257246e-09  5.25198455e-01  3.25841466e-09  7.06794612e-07  3.12892325e-07  5.00000000e-01 
 3.20836051e-07  3.23581550e-09  3.29075157e-09  5.25198301e-01  5.25198301e-01  3.20257234e-09  5.25198301e-01  3.25841465e-09  7.06793760e-07  3.19137527e-07  5.00000000e-01 
 3.28272961e-07  5.25198456e-01  3.29075157e-09  5.25198456e-01  5.25198456e-01  3.20257246e-09  5.25198456e-01  3.25841466e-09  7.06794616e-07  3.26537247e-07  5.00000000e-01 
 3.35215447e-07  3.23581551e-09  5.25198455e-01  5.25198455e-01  5.25198455e-01  3.20257246e-09  5.25198455e-01  3.25841466e-09  7.06794602e-07  3.33445058e-07  5.00000000e-01 
 3.42428592e-07  5.25198592e-01  5.25198592e-01  5.25198592e-01  5.25198592e-01  3.20257246e-09  5.25198592e-01  3.25841466e-09  7.06795365e-07  3.40622378e-07  5.00000000e-01 
 3.53539633e-07  3.23581539e-09  3.29075156e-09  3.25153995e-09  3.28687775e-09  5.25198157e-01  5.25198157e-01  3.25841465e-09  7.06792960e-07  3.51678224e-07  5.00000000e-01 
 3.61130958e-07  5.25198301e-01  3.29075157e-09  3.25153996e-09  3.28687775e-09  5.25198301e-01  5.25198301e-01  3.25841465e-09  7.06793763e-07  3.59232004e-07  5.00000000e-01 
 3.68262874e-07  3.23581550e-09  5.25198301e-01  3.25153996e-09  3.28687775e-09  5.25198301e-01  5.25198301e-01  3.25841465e-09  7.06793760e-07  3.66328734e-07  5.00000000e-01 
 3.75757878e-07  5.25198453e-01  5.25198453e-01  3.25153996e-09  3.28687775e-09  5.25198453e-01  5.25198453e-01  3.25841466e-09  7.06794598e-07  3.73786818e-07  5.00000000e-01 
 3.82009205e-07  3.23581550e-09  3.29075157e-09  5.25198295e-01  3.28687775e-09  5.25198295e-01  5.25198295e-01  3.25841465e-09  7.06793728e-07  3.80007450e-07  5.00000000e-01 
 3.89506909e-07  5.25198448e-01  3.29075157e-09  5.25198448e-01  3.28687775e-09  5.25198448e-01  5.25198448e-01  3.25841466e-09  7.06794570e-07  3.87468390e-07  5.00000000e-01 
 3.96508426e-07  3.23581551e-09  5.25198446e-01  5.25198446e-01  3.28687775e-09  5.25198446e-01  5.25198446e-01  3.25841466e-09  7.06794562e-07  3.94435602e-07  5.00000000e-01 
 4.03778671e-07  5.25198593e-01  5.25198593e-01  5.25198593e-01  3.28687776e-09  5.25198593e-01  5.25198593e-01  3.25841466e-09  7.06795372e-07  4.01670420e-07  5.00000000e-01 
 4.11497268e-07  3.23581550e-09  3.29075157e-09  3.25153996e-09  5.25198294e-01  5.25198294e-01  5.25198294e-01  3.25841465e-09  7.06793724e-07  4.09351486e-07  5.00000000e-01 
 4.18965755e-07  5.25198449e-01  3.29075157e-09  3.25153996e-09  5.25198449e-01  5.25198449e-01  5.25198449e-01  3.25841466e-09  7.06794573e-07  4.16783664e-07  5.00000000e-01 
 4.25924952e-07  3.23581551e-09  5.25198445e-01  3.25153996e-09  5.25198445e-01  5.25198445e-01  5.25198445e-01  3.25841466e-09  7.06794548e-07  4.23709182e-07  5.00000000e-01 
 4.33210943e-07  5.25198589e-01  5.25198589e-01  3.25153996e-09  5.25198589e-01  5.25198589e-01  5.25198589e-01  3.25841466e-09  7.06795340e-07  4.30959844e-07  5.00000000e-01 
 4.39365863e-07  3.23581551e-09  3.29075157e-09  5.25198441e-01  5.25198441e-01  5.25198441e-01  5.25198441e-01  3.25841466e-09  7.06794523e-07  4.37085163e-07  5.00000000e-01 
 4.46631020e-07  5.25198581e-01  3.29075158e-09  5.25198581e-01  5.25198581e-01  5.25198581e-01  5.25198581e-01  3.25841466e-09  7.06795301e-07  4.44315333e-07  5.00000000e-01 
 4.53424121e-07  3.23581551e-09  5.25198586e-01  5.25198586e-01  5.25198586e-01  5.25198586e-01  5.25198586e-01  3.25841466e-09  7.06795326e-07  4.51075849e-07  5.00000000e-01 
 4.60466140e-07  5.25198733e-01  5.25198733e-01  5.25198733e-01  5.25198733e-01  5.25198733e-01  5.25198733e-01  3.25841467e-09  7.06796136e-07  4.58084017e-07  5.00000000e-01 
