 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.55352142e-07  3.30797109e-09  3.46387218e-09  3.10193626e-09  3.16520522e-09  3.22141090e-09  3.23525199e-09  3.47542938e-09  1.55352142e-07  9.78566561e-10  1.00000000e+00 
 1.55353091e-07  4.56182903e-01  3.46387222e-09  3.10193626e-09  3.16520522e-09  3.22141091e-09  3.23525205e-09  3.47542945e-09  1.55353091e-07  1.64901337e-09  1.00000000e+00 
 1.55353116e-07  3.30797115e-09  4.56182925e-01  3.10193627e-09  3.16520522e-09  3.22141096e-09  3.23525205e-09  3.47542945e-09  1.55353116e-07  2.95175084e-09  1.00000000e+00 
 1.55354100e-07  4.56183678e-01  4.56183678e-01  3.10193631e-09  3.16520526e-09  3.22141099e-09  3.23525209e-09  3.47542950e-09  1.55354100e-07  4.61204763e-09  1.00000000e+00 
 1.55353130e-07  3.30797115e-09  3.46387222e-09  4.56182934e-01  3.16520522e-09  3.22141096e-09  3.23525199e-09  3.47542945e-09  1.55353130e-07  5.96826766e-09  1.00000000e+00 
 1.55354120e-07  4.56183694e-01  3.46387229e-09  4.56183694e-01  3.16520526e-09  3.22141094e-09  3.23525204e-09  3.47542949e-09  1.55354120e-07  7.65906094e-09  1.00000000e+00 
 1.55354141e-07  3.30797118e-09  4.56183701e-01  4.56183701e-01  3.16520526e-09  3.22141093e-09  3.23525204e-09  3.47542950e-09  1.55354141e-07  9.30607769e-09  1.00000000e+00 
 1.55355110e-07  4.56184440e-01  4.56184440e-01  4.56184440e-01  3.16520529e-09  3.22141097e-09  3.23525213e-09  3.47542954e-09  1.55355110e-07  1.09959402e-08  1.00000000e+00 
 1.55353113e-07  3.30797121e-09  3.46387222e-09  3.10193627e-09  4.56182925e-01  3.22141096e-09  3.23525199e-09  3.47542939e-09  1.55353113e-07  1.19112542e-08  1.00000000e+00 
 1.55354145e-07  4.56183693e-01  3.46387229e-09  3.10193631e-09  4.56183693e-01  3.22141093e-09  3.23525204e-09  3.47542950e-09  1.55354145e-07  1.35670675e-08  1.00000000e+00 
