 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.77706804e-12  3.28645200e-09  3.24003823e-09  3.27785113e-09  3.24971243e-09  3.24926993e-09  3.25819587e-09  3.25617397e-09  6.85352795e-07  1.31308298e-11  5.00000000e-01 
 7.19211357e-09  5.24097177e-01  3.24003824e-09  3.27785114e-09  3.24971245e-09  3.24926994e-09  3.25819589e-09  3.25617398e-09  6.85353594e-07  7.29998817e-09  5.00000000e-01 
 1.36689380e-08  3.28645202e-09  5.24097173e-01  3.27785103e-09  3.24971245e-09  3.24926995e-09  3.25819600e-09  3.25617387e-09  6.85353569e-07  1.38585534e-08  5.00000000e-01 
 2.09352322e-08  5.24097330e-01  5.24097330e-01  3.27785115e-09  3.24971245e-09  3.24926995e-09  3.25819589e-09  3.25617399e-09  6.85354422e-07  2.12110507e-08  5.00000000e-01 
 2.82225301e-08  3.28645202e-09  3.24003813e-09  5.24097183e-01  3.24971245e-09  3.24926995e-09  3.25819589e-09  3.25617398e-09  6.85353623e-07  2.85812121e-08  5.00000000e-01 
 3.55071847e-08  5.24097338e-01  3.24003825e-09  5.24097338e-01  3.24971245e-09  3.24926995e-09  3.25819589e-09  3.25617387e-09  6.85354465e-07  3.59464565e-08  5.00000000e-01 
 4.19533706e-08  3.28645202e-09  5.24097337e-01  5.24097337e-01  3.24971245e-09  3.24926995e-09  3.25819589e-09  3.25617399e-09  6.85354461e-07  4.24626023e-08  5.00000000e-01 
 4.90875891e-08  5.24097478e-01  5.24097478e-01  5.24097478e-01  3.24971246e-09  3.24926995e-09  3.25819589e-09  3.25617399e-09  6.85355239e-07  4.96732042e-08  5.00000000e-01 
 5.61656464e-08  3.28645202e-09  3.24003813e-09  3.27785103e-09  5.24097177e-01  3.24926994e-09  3.25819589e-09  3.25617398e-09  6.85353584e-07  5.68260674e-08  5.00000000e-01 
 6.34488515e-08  5.24097334e-01  3.24003824e-09  3.27785115e-09  5.24097334e-01  3.24926995e-09  3.25819589e-09  3.25617399e-09  6.85354443e-07  6.41854996e-08  5.00000000e-01 
 6.99165241e-08  3.28645202e-09  5.24097328e-01  3.27785115e-09  5.24097328e-01  3.24926995e-09  3.25819589e-09  3.25617399e-09  6.85354415e-07  7.07203185e-08  5.00000000e-01 
 7.71080408e-08  5.24097474e-01  5.24097474e-01  3.27785115e-09  5.24097474e-01  3.24926995e-09  3.25819589e-09  3.25617399e-09  6.85355214e-07  7.79859590e-08  5.00000000e-01 
 8.42765928e-08  3.28645202e-09  3.24003813e-09  5.24097339e-01  5.24097339e-01  3.24926995e-09  3.25819589e-09  3.25617387e-09  6.85354475e-07  8.52280095e-08  5.00000000e-01 
 9.14034786e-08  5.24097480e-01  3.24003813e-09  5.24097480e-01  5.24097480e-01  3.24926995e-09  3.25819589e-09  3.25617388e-09  6.85355250e-07  9.24274701e-08  5.00000000e-01 
 9.77460957e-08  3.28645203e-09  5.24097475e-01  5.24097475e-01  5.24097475e-01  3.24926995e-09  3.25819589e-09  3.25617399e-09  6.85355225e-07  9.88345050e-08  5.00000000e-01 
 1.04726212e-07  5.24097631e-01  5.24097631e-01  5.24097631e-01  5.24097631e-01  3.24926996e-09  3.25819590e-09  3.25617388e-09  6.85356078e-07  1.05885107e-07  5.00000000e-01 
