 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  4.63197941e-01  4.63197941e-01  4.63197941e-01  4.63197941e-01  4.63197941e-01  4.63197941e-01  3.32891091e-09  1.65567105e-07  1.08542587e-07  0.00000000e+00 
 1.00000000e-02  4.63197960e-01  4.63197960e-01  4.63197960e-01  4.63197960e-01  4.63197960e-01  4.63197960e-01  3.32891088e-09  1.65567133e-07  1.08542693e-07  1.00000000e-02 
 2.00000000e-02  4.63197972e-01  4.63197972e-01  4.63197972e-01  4.63197972e-01  4.63197972e-01  4.63197972e-01  3.32891084e-09  1.65567155e-07  1.08542605e-07  2.00000000e-02 
 3.00000000e-02  4.63197961e-01  4.63197961e-01  4.63197961e-01  4.63197961e-01  4.63197961e-01  4.63197961e-01  3.32891089e-09  1.65567133e-07  1.08542597e-07  3.00000000e-02 
 4.00000000e-02  4.63197946e-01  4.63197946e-01  4.63197946e-01  4.63197946e-01  4.63197946e-01  4.63197946e-01  3.32891088e-09  1.65567116e-07  1.08542361e-07  4.00000000e-02 
 5.00000000e-02  4.63197953e-01  4.63197953e-01  4.63197953e-01  4.63197953e-01  4.63197953e-01  4.63197953e-01  3.32891089e-09  1.65567123e-07  1.08542419e-07  5.00000000e-02 
 6.00000000e-02  4.63197941e-01  4.63197941e-01  4.63197941e-01  4.63197941e-01  4.63197941e-01  4.63197941e-01  3.32891088e-09  1.65567108e-07  1.08542307e-07  6.00000000e-02 
 7.00000000e-02  4.63197938e-01  4.63197938e-01  4.63197938e-01  4.63197938e-01  4.63197938e-01  4.63197938e-01  3.32891088e-09  1.65567105e-07  1.08542242e-07  7.00000000e-02 
 8.00000000e-02  4.63197938e-01  4.63197938e-01  4.63197938e-01  4.63197938e-01  4.63197938e-01  4.63197938e-01  3.32891088e-09  1.65567105e-07  1.08542235e-07  8.00000000e-02 
 9.00000000e-02  4.63197959e-01  4.63197959e-01  4.63197959e-01  4.63197959e-01  4.63197959e-01  4.63197959e-01  3.32891089e-09  1.65567133e-07  1.08542222e-07  9.00000000e-02 
 1.00000000e-01  4.63197958e-01  4.63197958e-01  4.63197958e-01  4.63197958e-01  4.63197958e-01  4.63197958e-01  3.32891089e-09  1.65567130e-07  1.08542247e-07  1.00000000e-01 
