 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.31648218e-09  3.31648218e-09  3.27856404e-09  3.28923080e-09  6.59758604e-07  6.67370639e-08  4.50935218e-01 
 5.70733342e-01  5.70733342e-01  3.27856405e-09  3.28923069e-09  6.59759567e-07  1.17228225e-07  4.73289927e-01 
 3.31648218e-09  3.31648218e-09  5.70733342e-01  3.28923069e-09  6.59759567e-07  1.90036864e-07  4.92923450e-01 
 5.70733522e-01  5.70733522e-01  5.70733522e-01  3.28923071e-09  6.59760544e-07  2.64045788e-07  5.06558802e-01 
 3.31648218e-09  3.31648218e-09  3.27856404e-09  5.70733337e-01  6.59759542e-07  3.42548100e-07  5.17514865e-01 
 5.70733516e-01  5.70733516e-01  3.27856406e-09  5.70733516e-01  6.59760511e-07  4.18529185e-07  5.26053012e-01 
 3.31648219e-09  3.31648219e-09  5.70733515e-01  5.70733515e-01  6.59760508e-07  4.93986628e-07  5.33191481e-01 
 5.70733693e-01  5.70733693e-01  5.70733693e-01  5.70733693e-01  6.59761469e-07  5.67156720e-07  5.39193976e-01 
