 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  7.03486069e-07  9.14199551e-07  0.00000000e+00 
 1.00000000e-02  5.24801617e-01  5.24801617e-01  5.24801617e-01  5.24801617e-01  5.24801617e-01  5.24801617e-01  5.24801617e-01  7.03486084e-07  9.14137861e-07  1.00000000e-02 
 2.00000000e-02  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  7.03486073e-07  9.14075822e-07  2.00000000e-02 
 3.00000000e-02  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  7.03486073e-07  9.14013728e-07  3.00000000e-02 
 4.00000000e-02  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  7.03486066e-07  9.13951485e-07  4.00000000e-02 
 5.00000000e-02  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  7.03486073e-07  9.13889169e-07  5.00000000e-02 
 6.00000000e-02  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  7.03486059e-07  9.13826632e-07  6.00000000e-02 
 7.00000000e-02  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  7.03486073e-07  9.13764071e-07  7.00000000e-02 
 8.00000000e-02  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  7.03486059e-07  9.13701253e-07  8.00000000e-02 
 9.00000000e-02  5.24801617e-01  5.24801617e-01  5.24801617e-01  5.24801617e-01  5.24801617e-01  5.24801617e-01  5.24801617e-01  7.03486084e-07  9.13638434e-07  9.00000000e-02 
 1.00000000e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  7.03486080e-07  9.13575388e-07  1.00000000e-01 
 1.10000000e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  7.03486066e-07  9.13512164e-07  1.10000000e-01 
 1.20000000e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  7.03486077e-07  9.13448833e-07  1.20000000e-01 
 1.30000000e-01  5.24801614e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  7.03486073e-07  9.13385314e-07  1.30000000e-01 
 1.40000000e-01  5.24801614e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  7.03486066e-07  9.13321692e-07  1.40000000e-01 
 1.50000000e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  7.03486073e-07  9.13257928e-07  1.50000000e-01 
 1.60000000e-01  5.24801617e-01  5.24801617e-01  5.24801617e-01  5.24801617e-01  5.24801617e-01  5.24801617e-01  5.24801617e-01  7.03486080e-07  9.13194008e-07  1.60000000e-01 
 1.70000000e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  7.03486073e-07  9.13129881e-07  1.70000000e-01 
 1.80000000e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  7.03486059e-07  9.13065570e-07  1.80000000e-01 
 1.90000000e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  7.03486073e-07  9.13001237e-07  1.90000000e-01 
 2.00000000e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  7.03486059e-07  9.12936578e-07  2.00000000e-01 
 2.10000000e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  7.03486080e-07  9.12871926e-07  2.10000000e-01 
 2.20000000e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  7.03486073e-07  9.12806975e-07  2.20000000e-01 
 2.30000000e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  7.03486062e-07  9.12741875e-07  2.30000000e-01 
 2.40000000e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  7.03486066e-07  9.12676647e-07  2.40000000e-01 
 2.50000000e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  7.03486066e-07  9.12611249e-07  2.50000000e-01 
 2.60000000e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  7.03486080e-07  9.12545715e-07  2.60000000e-01 
 2.70000000e-01  5.24801618e-01  5.24801618e-01  5.24801618e-01  5.24801618e-01  5.24801618e-01  5.24801618e-01  5.24801618e-01  7.03486084e-07  9.12479976e-07  2.70000000e-01 
 2.80000000e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  7.03486062e-07  9.12413903e-07  2.80000000e-01 
 2.90000000e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  5.24801615e-01  7.03486080e-07  9.12347858e-07  2.90000000e-01 
 3.00000000e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  5.24801613e-01  7.03486059e-07  9.12281450e-07  3.00000000e-01 
 3.10000000e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  5.24801614e-01  7.03486066e-07  9.12215000e-07  3.10000000e-01 
 3.20000000e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  7.03486080e-07  9.12148337e-07  3.20000000e-01 
 3.30000000e-01  5.24801618e-01  5.24801618e-01  5.24801618e-01  5.24801618e-01  5.24801618e-01  5.24801618e-01  5.24801618e-01  7.03486084e-07  9.12081447e-07  3.30000000e-01 
 3.40000000e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  5.24801616e-01  7.03486080e-07  9.12014357e-07  3.40000000e-01 
